"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2011. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Balatonlelle";"43,23";"4779,5";" ";"318";"108";"73";" ";
"Buzsák";"59,68";"1418,0";" ";"85";"34";"21";" ";
"Fonyód";"53,55";"4752,5";" ";"203";"64";"30";" ";
"Gamás";"42,92";"728,5";" ";"103";"53";"26";" ";
"Gyugy";"15,31";"272,0";" ";"31";"12";"4";" ";
"Hács";"21,28";"386,0";" ";"49";"30";"15";" ";
"Karád";"52,38";"1490,5";" ";"194";"114";"77";" ";
"Kisberény";"7,46";"203,0";" ";"28";"13";"3";" ";
"Látrány";"22,31";"1350,5";" ";"137";"59";"35";" ";
"Lengyeltóti";"39,57";"3244,5";" ";"226";"94";"46";" ";
"Ordacsehi";"22,56";"783,5";" ";"66";"20";"14";" ";
"Öreglak";"20,72";"1598,0";" ";"176";"72";"39";" ";
"Pamuk";"11,96";"246,0";" ";"53";"22";"9";" ";
"Somogybabod";"10,58";"489,0";" ";"69";"26";"15";" ";
"Somogytúr";"35,30";"449,0";" ";"53";"22";"11";" ";
"Somogyvámos";"25,02";"790,0";" ";"118";"56";"25";" ";
"Somogyvár";"52,99";"1889,0";" ";"245";"134";"98";" ";
"Szõlõsgyörök";"18,63";"1223,5";" ";"117";"38";"15";" ";
"Visz";"6,02";"189,5";" ";"32";"9";"3";" ";
"Kaposvári járás";"1591,36";"120269,0";" ";"8160";"4503";"2275";" ";
"Alsóbogát";"12,01";"258,5";" ";"32";"17";"9";" ";
"Bárdudvarnok";"48,56";"1210,0";" ";"113";"61";"34";" ";
"Baté";"10,28";"833,0";" ";"49";"30";"13";" ";
"Bodrog";"14,78";"431,0";" ";"37";"17";"8";" ";
"Bõszénfa";"42,95";"571,5";" ";"37";"23";"13";" ";
"Büssü";"17,19";"335,5";" ";"36";"27";"13";" ";
"Cserénfa";"17,75";"193,5";" ";"22";"13";"8";" ";
"Csoma";"8,43";"437,0";" ";"40";"28";"12";" ";
"Csombárd";"8,99";"287,5";" ";"22";"9";"6";" ";
"Csököly";"29,84";"1152,0";" ";"119";"85";"49";" ";
"Ecseny";"12,92";"218,0";" ";"19";"11";"4";" ";
"Edde";"8,51";"193,5";" ";"23";"13";"9";" ";
"Felsõmocsolád";"16,51";"425,5";" ";"46";"27";"11";" ";
"Fonó";"10,61";"292,5";" ";"31";"19";"8";" ";
"Gadács";"3,86";"77,0";" ";"11";"3";"1";" ";
"Gálosfa";"19,76";"275,0";" ";"32";"12";"6";" ";
"Gige";"13,19";"348,0";" ";"75";"41";"20";" ";
"Gölle";"44,69";"938,5";" ";"61";"31";"16";" ";
"Hajmás";"11,11";"248,5";" ";"30";"11";"5";" ";
"Hedrehely";"25,51";"406,5";" ";"88";"52";"32";" ";
"Hencse";"7,11";"343,0";" ";"56";"26";"17";" ";
"Hetes";"26,63";"1149,5";" ";"65";"38";"22";" ";
"Igal";"36,06";"1295,0";" ";"56";"30";"17";" ";
"Jákó";"16,69";"602,0";" ";"65";"29";"12";" ";
"Juta";"19,23";"1238,0";" ";"76";"40";"19";" ";
"Kadarkút";"39,74";"2586,0";" ";"273";"157";"86";" ";
"Kaposfõ";"27,26";"1668,0";" ";"139";"71";"45";" ";
"Kaposgyarmat";"11,07";"96,5";" ";"11";"9";"6";" ";
"Kaposhomok";"11,48";"500,5";" ";"51";"25";"11";" ";
"Kaposkeresztúr";"19,80";"331,0";" ";"58";"27";"9";" ";
"Kaposmérõ";"13,98";"2403,5";" ";"156";"75";"44";" ";
"Kaposszerdahely";"8,85";"970,5";" ";"80";"35";"15";" ";
"Kaposújlak";"8,93";"719,5";" ";"42";"25";"7";" ";
"Kaposvár";"113,59";"67832,5";" ";"3444";"1865";"870";" ";
"Kazsok";"10,71";"310,5";" ";"41";"30";"11";" ";
"Kercseliget";"19,47";"355,0";" ";"88";"54";"44";" ";
"Kisasszond";"7,84";"177,5";" ";"18";"13";"8";" ";
"Kisgyalán";"9,41";"189,0";" ";"13";"4";"1";" ";
"Kiskorpád";"16,95";"915,0";" ";"85";"37";"19";" ";
"Kõkút";"20,23";"623,0";" ";"96";"60";"39";" ";
"Magyaratád";"18,82";"834,5";" ";"42";"20";"10";" ";
"Magyaregres";"14,40";"653,5";" ";"58";"34";"16";" ";
"Mernye";"25,93";"1406,5";" ";"104";"55";"23";" ";
"Mezõcsokonya";"30,78";"1249,0";" ";"141";"96";"37";" ";
"Mike";"32,41";"620,0";" ";"101";"55";"29";" ";
"Mosdós";"16,95";"1010,0";" ";"64";"30";"13";" ";
"Nagybajom";"108,06";"3448,0";" ";"417";"278";"173";" ";
"Nagyberki";"21,74";"1449,5";" ";"124";"76";"49";" ";
"Orci";"9,97";"559,0";" ";"19";"12";"6";" ";
"Osztopán";"22,83";"807,0";" ";"106";"61";"31";" ";
"Pálmajor";"6,24";"379,0";" ";"48";"38";"21";" ";
"Patalom";"6,68";"346,0";" ";"14";"5";"3";" ";
"Patca";"4,96";"60,0";" ";"6";"4";"3";" ";
"Polány";"12,87";"237,0";" ";"13";"6";"3";" ";
"Ráksi";"15,17";"459,5";" ";"41";"21";"8";" ";
"Rinyakovácsi";"11,09";"146,5";" ";"22";"14";"4";" ";
"Sántos";"11,38";"517,0";" ";"41";"21";"8";" ";
"Simonfa";"11,00";"360,5";" ";"44";"25";"16";" ";
"Somodor";"19,91";"397,5";" ";"35";"19";"9";" ";
"Somogyaszaló";"22,12";"702,5";" ";"55";"33";"21";" ";
"Somogyfajsz";"18,26";"558,5";" ";"58";"32";"16";" ";
"Somogygeszti";"21,71";"474,0";" ";"52";"26";"16";" ";
"Somogyjád";"25,06";"1567,5";" ";"94";"55";"33";" ";
"Somogysárd";"36,36";"1244,0";" ";"119";"56";"22";" ";
"Somogyszil";"38,46";"719,0";" ";"50";"27";"22";" ";
"Szabadi";"8,23";"280,5";" ";"29";"19";"12";" ";
"Szenna";"26,98";"765,5";" ";"57";"32";"11";" ";
"Szentbalázs";"12,14";"320,5";" ";"13";"3";"1";" ";
"Szentgáloskér";"27,25";"522,0";" ";"50";"28";"13";" ";
"Szilvásszentmárton";"7,08";"195,0";" ";"17";"8";"2";" ";
"Taszár";"17,29";"1984,0";" ";"65";"30";"6";" ";
"Újvárfalva";"12,22";"304,0";" ";"49";"24";"12";" ";
"Várda";"10,36";"490,0";" ";"24";"9";"4";" ";
"Visnye";"24,38";"227,5";" ";"32";"19";"12";" ";
"Zimány";"12,97";"588,5";" ";"41";"17";"12";" ";
"Zselickisfalud";"26,08";"243,0";" ";"32";"16";"11";" ";
"Zselickislak";"10,39";"318,0";" ";"22";"11";"5";" ";
"Zselicszentpál";"10,35";"387,0";" ";"25";"8";"3";" ";
"Marcali járás";"904,24";"34281,0";" ";"2605";"1194";"603";" ";
"Balatonberény";"26,09";"1153,0";" ";"68";"23";"7";" ";
"Balatonkeresztúr";"21,06";"1441,0";" ";"70";"27";"9";" ";
"Balatonmáriafürdõ";"26,77";"652,5";" ";"25";"11";"7";" ";
"Balatonszentgyörgy";"23,68";"1565,0";" ";"75";"23";"7";" ";
"Balatonújlak";"10,81";"520,5";" ";"23";"11";"4";" ";
"Böhönye";"64,17";"2351,5";" ";"167";"65";"24";" ";
"Csákány";"16,09";"281,0";" ";"41";"26";"15";" ";
"Csömend";"8,66";"289,0";" ";"42";"23";"16";" ";
"Fõnyed";"5,73";"73,5";" ";"6";"1";" ";" ";
"Gadány";"19,70";"376,0";" ";"35";"16";"8";" ";
"Hollád";"8,20";"228,5";" ";"54";"31";"26";" ";
"Hosszúvíz";"7,10";"44,0";" ";"4";" ";" ";" ";
"Kelevíz";"4,91";"319,5";" ";"38";"30";"19";" ";
"Kéthely";"49,06";"2311,5";" ";"137";"53";"30";" ";
"Libickozma";"22,97";"49,5";" ";"5";"2";"1";" ";
"Marcali";"104,40";"11569,0";" ";"500";"188";"71";" ";
"Mesztegnyõ";"44,71";"1376,5";" ";"106";"48";"12";" ";
"Nagyszakácsi";"21,37";"479,5";" ";"59";"25";"11";" ";
"Nemesdéd";"26,61";"708,5";" ";"124";"87";"41";" ";
"Nemeskisfalud";"2,82";"131,0";" ";"5";"2";"2";" ";
"Nemesvid";"18,38";"704,0";" ";"94";"54";"23";" ";
"Nikla";"23,35";"731,0";" ";"106";"56";"38";" ";
"Pusztakovácsi";"43,38";"838,5";" ";"94";"42";"20";" ";
"Sávoly";"26,84";"502,5";" ";"48";"16";"9";" ";
"Somogysámson";"21,77";"747,0";" ";"120";"82";"62";" ";
"Somogysimonyi";"15,82";"95,5";" ";"2";"2";"2";" ";
"Somogyszentpál";"28,96";"754,5";" ";"85";"66";"54";" ";
"Somogyzsitfa";"27,22";"620,0";" ";"47";"23";"11";" ";
"Szegerdõ";"5,46";"218,0";" ";"46";"17";"11";" ";
"Szenyér";"20,19";"308,5";" ";"52";"14";"3";" ";
"Szõkedencs";"18,69";"267,5";" ";"45";"18";"6";" ";
"Tapsony";"31,61";"696,0";" ";"61";"20";"8";" ";
"Táska";"25,98";"394,0";" ";"51";"28";"12";" ";
"Tikos";"3,35";"127,0";" ";"30";"14";"7";" ";
"Varászló";"12,76";"145,0";" ";"10";"3";"1";" ";
"Vése";"42,92";"755,0";" ";"97";"40";"22";" ";
"Vörs";"22,65";"456,5";" ";"33";"7";"4";" ";
"Nagyatádi járás";"647,07";"25782,0";" ";"2527";"1328";"620";" ";
"Bakháza";"5,92";"182,0";" ";"33";"22";"10";" ";
"Beleg";"17,99";"595,5";" ";"112";"60";"33";" ";
"Bolhás";"31,43";"413,5";" ";"50";"36";"22";" ";
"Görgeteg";"33,50";"1162,0";" ";"227";"127";"60";" ";
"Háromfa";"42,14";"756,5";" ";"98";"39";"22";" ";
"Kaszó";"22,48";"114,0";" ";"10";"6";"2";" ";
"Kisbajom";"13,67";"412,5";" ";"84";"31";"13";" ";
"Kutas";"36,55";"1461,0";" ";"149";"69";"25";" ";
"Lábod";"66,51";"1977,5";" ";"254";"173";"88";" ";
"Nagyatád";"70,60";"10810,5";" ";"605";"270";"106";" ";
"Nagykorpád";"33,42";"598,5";" ";"97";"55";"30";" ";
"Ötvöskónyi";"27,71";"861,5";" ";"125";"73";"28";" ";
"Rinyabesenyõ";"28,63";"164,0";" ";"51";"24";"16";" ";
"Rinyaszentkirály";"30,56";"393,5";" ";"86";"53";"35";" ";
"Segesd";"73,09";"2488,5";" ";"205";"102";"34";" ";
"Somogyszob";"40,08";"1563,0";" ";"120";"60";"33";" ";
"Szabás";"18,11";"651,5";" ";"103";"61";"28";" ";
"Tarany";"54,68";"1176,5";" ";"118";"67";"35";" ";
"Siófoki járás";"657,05";"50489,5";" ";"2703";"996";"510";" ";
"Ádánd";"29,52";"2225,5";" ";"151";"66";"35";" ";
"Balatonendréd";"40,02";"1347,5";" ";"85";"26";"15";" ";
"Balatonföldvár";"15,32";"2052,5";" ";"76";"17";"10";" ";
"Balatonõszöd";"15,08";"513,5";" ";"10";"2";"1";" ";
"Balatonszabadi";"41,34";"2969,5";" ";"186";"69";"28";" ";
"Balatonszárszó";"30,13";"1890,0";" ";"85";"26";"13";" ";
"Balatonszemes";"36,02";"1783,0";" ";"80";"21";"10";" ";
"Balatonvilágos";"29,21";"1176,0";" ";"73";"21";"12";" ";
"Bálványos";"23,69";"522,5";" ";"53";"17";"8";" ";
"Kereki";"14,43";"552,0";" ";"38";"6";"2";" ";
"Kõröshegy";"21,39";"1602,0";" ";"82";"27";"15";" ";
"Kötcse";"19,54";"502,5";" ";"52";"21";"15";" ";
"Nagyberény";"23,14";"1357,0";" ";"95";"26";"15";" ";
"Nagycsepely";"19,80";"370,5";" ";"43";"19";"11";" ";
"Nyim";"9,76";"291,0";" ";"31";"14";"6";" ";
"Pusztaszemes";"10,39";"354,5";" ";"18";"3";"2";" ";
"Ságvár";"38,44";"1817,5";" ";"96";"39";"18";" ";
"Siófok";"124,66";"24361,0";" ";"1228";"497";"251";" ";
"Siójut";"10,73";"605,0";" ";"33";"12";"7";" ";
"Som";"23,35";"680,0";" ";"45";"17";"5";" ";
"Szántód";"7,91";"388,5";" ";"17";"5";"4";" ";
"Szólád";"19,98";"549,5";" ";"40";"13";"6";" ";
"Teleki";"8,05";"206,0";" ";"24";"12";"11";" ";
"Zamárdi";"45,15";"2372,5";" ";"62";"20";"10";" ";
"Tabi járás";"427,24";"12768,0";" ";"1139";"556";"281";" ";
"Andocs";"43,27";"1091,5";" ";"128";"52";"24";" ";
"Bábonymegyer";"21,93";"812,0";" ";"68";"40";"21";" ";
"Bedegkér";"26,00";"466,5";" ";"89";"54";"30";" ";
"Bonnya";"14,62";"260,5";" ";"31";"19";"9";" ";
"Fiad";"14,91";"155,5";" ";"20";"11";"4";" ";
"Kánya";"14,52";"403,5";" ";"44";"23";"12";" ";
"Kapoly";"22,37";"670,5";" ";"56";"24";"12";" ";
"Kára";"5,37";"54,5";" ";"5";"1";"1";" ";
"Kisbárapáti";"28,71";"421,0";" ";"46";"22";"7";" ";
"Lulla";"10,39";"205,0";" ";"14";"6";"4";" ";
"Miklósi";"10,47";"227,0";" ";"16";"7";"3";" ";
"Nágocs";"22,26";"666,5";" ";"53";"12";"6";" ";
"Sérsekszõlõs";"6,65";"150,0";" ";"11";"2";"1";" ";
"Somogyacsa";"24,46";"151,0";" ";"27";"11";"4";" ";
"Somogydöröcske";"10,83";"125,0";" ";"23";"13";"7";" ";
"Somogyegres";"10,81";"200,5";" ";"26";"14";"8";" ";
"Somogymeggyes";"15,65";"499,0";" ";"51";"27";"18";" ";
"Szorosad";"6,48";"90,0";" ";"7";"3";"1";" ";
"Tab";"25,86";"4278,5";" ";"226";"113";"50";" ";
"Tengõd";"30,21";"494,5";" ";"50";"27";"18";" ";
"Torvaj";"11,42";"248,0";" ";"48";"22";"11";" ";
"Törökkoppány";"25,80";"485,0";" ";"24";"9";"4";" ";
"Zala";"9,24";"254,5";" ";"14";"6";"2";" ";
"Zics";"15,01";"358,0";" ";"62";"38";"24";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,18";"230149,5";" ";"13837";"6357";"3055";" ";
"Bonyhádi járás";"476,81";"31326,0";" ";"1509";"629";"286";" ";
"Aparhant";"17,96";"1016,0";" ";"46";"24";"14";" ";
"Bátaapáti";"20,44";"398,5";" ";"31";"9";"2";" ";
"Bonyhád";"72,13";"13785,0";" ";"554";"234";"98";" ";
"Bonyhádvarasd";"10,45";"404,5";" ";"18";"5";"2";" ";
"Cikó";"19,86";"829,5";" ";"60";"30";"22";" ";
"Felsõnána";"18,90";"590,5";" ";"30";"13";"9";" ";
"Grábóc";"13,73";"177,0";" ";"20";"10";"3";" ";
"Györe";"11,32";"672,5";" ";"31";"15";"3";" ";
"Izmény";"13,73";"516,0";" ";"36";"9";"2";" ";
"Kakasd";"20,79";"1607,0";" ";"58";"19";"7";" ";
"Kéty";"16,56";"688,5";" ";"31";"14";"4";" ";
"Kisdorog";"20,00";"730,0";" ";"42";"13";"4";" ";
"Kismányok";"5,43";"336,0";" ";"22";"9";"6";" ";
"Kisvejke";"11,33";"409,0";" ";"34";"19";"12";" ";
"Lengyel";"20,03";"534,0";" ";"42";"19";"11";" ";
"Mórágy";"17,61";"713,0";" ";"55";"27";"18";" ";
"Mõcsény";"12,15";"357,0";" ";"20";"14";"4";" ";
"Mucsfa";"12,75";"396,5";" ";"31";"6";"2";" ";
"Murga";"6,59";"52,5";" ";"8";"3";"1";" ";
"Nagymányok";"10,68";"2274,5";" ";"73";"27";"9";" ";
"Nagyvejke";"7,77";"145,5";" ";"9";" ";" ";" ";
"Tevel";"25,27";"1481,0";" ";"68";"30";"13";" ";
"Váralja";"21,12";"863,5";" ";"53";"19";"7";" ";
"Závod";"12,91";"292,5";" ";"16";"4";"3";" ";
"Zomba";"57,30";"2056,0";" ";"121";"57";"30";" ";
"Dombóvári járás";"509,02";"32669,0";" ";"2297";"1101";"557";" ";
"Attala";"20,64";"835,0";" ";"51";"26";"13";" ";
"Csibrák";"14,62";"325,0";" ";"31";"19";"9";" ";
"Csikóstõttõs";"17,70";"881,5";" ";"58";"30";"10";" ";
"Dalmand";"48,77";"1272,0";" ";"91";"44";"22";" ";
"Dombóvár";"78,48";"19598,5";" ";"1247";"591";"289";" ";
"Döbrököz";"43,13";"1938,5";" ";"179";"88";"40";" ";
"Gyulaj";"70,82";"974,0";" ";"109";"43";"29";" ";
"Jágónak";"15,40";"234,0";" ";"32";"9";"4";" ";
"Kapospula";"19,80";"899,0";" ";"56";"34";"20";" ";
"Kaposszekcsõ";"15,62";"1546,5";" ";"79";"23";"11";" ";
"Kocsola";"33,34";"1227,5";" ";"156";"97";"66";" ";
"Kurd";"31,19";"1219,0";" ";"71";"28";"13";" ";
"Lápafõ";"9,31";"152,5";" ";"24";"11";"5";" ";
"Nak";"27,78";"554,5";" ";"47";"24";"9";" ";
"Szakcs";"55,79";"864,0";" ";"45";"24";"14";" ";
"Várong";"6,63";"147,5";" ";"21";"10";"3";" ";
"Paksi járás";"836,00";"49395,5";" ";"2410";"1080";"485";" ";
"Bikács";"34,67";"433,0";" ";"58";"21";"8";" ";
"Bölcske";"58,78";"2826,5";" ";"145";"80";"35";" ";
"Dunaföldvár";"111,42";"8721,0";" ";"390";"203";"100";" ";
"Dunaszentgyörgy";"37,63";"2527,0";" ";"144";"52";"23";" ";
"Gerjen";"36,28";"1202,0";" ";"110";"49";"24";" ";
"Györköny";"31,60";"938,0";" ";"32";"16";"11";" ";
"Kajdacs";"37,73";"1220,5";" ";"110";"36";"18";" ";
"Madocsa";"43,33";"1879,0";" ";"71";"32";"16";" ";
"Nagydorog";"41,44";"2645,5";" ";"199";"90";"33";" ";
"Németkér";"64,97";"1684,5";" ";"121";"47";"13";" ";
"Paks";"154,08";"19567,5";" ";"606";"274";"115";" ";
"Pálfa";"34,74";"1561,5";" ";"136";"69";"38";" ";
"Pusztahencse";"31,71";"981,0";" ";"61";"30";"13";" ";
"Sárszentlõrinc";"46,69";"936,5";" ";"104";"26";"13";" ";
"Tengelic";"70,93";"2272,0";" ";"123";"55";"25";" ";
"Szekszárdi járás";"656,18";"59642,5";" ";"3133";"1579";"777";" ";
"Alsónána";"13,14";"688,0";" ";"45";"31";"19";" ";
"Alsónyék";"32,04";"752,5";" ";"49";"17";"6";" ";
"Báta";"66,16";"1700,5";" ";"177";"103";"61";" ";
"Bátaszék";"63,55";"6427,0";" ";"275";"123";"54";" ";
"Decs";"94,68";"4074,5";" ";"305";"152";"67";" ";
"Harc";"15,86";"901,0";" ";"63";"31";"8";" ";
"Kistormás";"11,35";"327,5";" ";"22";"5";"3";" ";
"Kölesd";"38,13";"1497,0";" ";"107";"48";"18";" ";
"Medina";"22,24";"813,0";" ";"84";"41";"19";" ";
"Õcsény";"72,61";"2384,5";" ";"140";"66";"27";" ";
"Pörböly";"11,11";"537,0";" ";"17";"9";"5";" ";
"Sárpilis";"21,70";"688,5";" ";"91";"58";"25";" ";
"Sióagárd";"24,40";"1257,0";" ";"36";"24";"18";" ";
"Szálka";"17,07";"604,5";" ";"23";"10";"5";" ";
"Szedres";"46,31";"2303,5";" ";"183";"76";"40";" ";
"Szekszárd";"96,28";"33515,5";" ";"1445";"746";"387";" ";
"Várdomb";"9,55";"1171,0";" ";"71";"39";"15";" ";
"Tamási járás";"1019,93";"38520,0";" ";"3285";"1491";"742";" ";
"Belecska";"14,41";"423,5";" ";"10";"2";"1";" ";
"Diósberény";"17,75";"347,0";" ";"27";"13";"4";" ";
"Dúzs";"11,27";"263,0";" ";"24";"14";"4";" ";
"Értény";"29,95";"750,0";" ";"147";"64";"11";" ";
"Felsõnyék";"32,02";"1029,0";" ";"106";"33";"20";" ";
"Fürged";"26,76";"676,0";" ";"132";"54";"15";" ";
"Gyönk";"38,12";"2037,5";" ";"121";"69";"43";" ";
"Hõgyész";"37,14";"2885,5";" ";"196";"71";"31";" ";
"Iregszemcse";"58,33";"2580,0";" ";"185";"86";"52";" ";
"Kalaznó";"18,35";"156,0";" ";"13";"3";"1";" ";
"Keszõhidegkút";"10,33";"204,0";" ";"23";"5";"3";" ";
"Kisszékely";"28,30";"302,0";" ";"16";"8";"4";" ";
"Koppányszántó";"22,55";"309,0";" ";"41";"16";"10";" ";
"Magyarkeszi";"38,16";"1227,0";" ";"169";"89";"41";" ";
"Miszla";"34,71";"271,5";" ";"27";"17";"10";" ";
"Mucsi";"24,76";"453,5";" ";"76";"36";"18";" ";
"Nagykónyi";"47,88";"1100,5";" ";"166";"66";"31";" ";
"Nagyszékely";"36,70";"439,0";" ";"35";"9";"7";" ";
"Nagyszokoly";"27,99";"859,5";" ";"124";"42";"20";" ";
"Ozora";"59,55";"1558,5";" ";"164";"55";"23";" ";
"Pári";"13,05";"667,5";" ";"83";"51";"31";" ";
"Pincehely";"50,08";"2273,0";" ";"165";"89";"51";" ";
"Regöly";"62,67";"1106,5";" ";"85";"37";"24";" ";
"Simontornya";"33,83";"4057,0";" ";"341";"175";"84";" ";
"Szakadát";"10,70";"243,0";" ";"15";"5";"4";" ";
"Szakály";"41,01";"1497,5";" ";"84";"40";"24";" ";
"Szárazd";"7,78";"252,0";" ";"21";"7";"5";" ";
"Tamási";"111,96";"8419,0";" ";"493";"231";"118";" ";
"Tolnanémedi";"21,95";"1073,0";" ";"98";"55";"21";" ";
"Udvari";"19,41";"402,0";" ";"40";"21";"16";" ";
"Újireg";"10,90";"289,5";" ";"30";"13";"4";" ";
"Varsád";"21,56";"368,0";" ";"28";"15";"11";" ";
"Tolnai járás";"205,24";"18596,5";" ";"1203";"477";"208";" ";
"Bogyiszló";"55,93";"2202,0";" ";"178";"61";"22";" ";
"Fácánkert";"10,70";"631,5";" ";"60";"23";"5";" ";
"Fadd";"67,54";"4360,0";" ";"281";"122";"63";" ";
"Tolna";"71,07";"11403,0";" ";"684";"271";"118";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49495,24";"3970036,5";" ";"316728";"156368";"73581";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13430,02";"1188613,5";" ";"106460";"52798";"24833";" ";
"Borsod-Abaúj-Zemplén megye";"7247,36";"681527,0";" ";"66918";"32734";"15834";" ";
"Cigándi járás";"389,99";"15157,0";" ";"2496";"1245";"530";" ";
"Bodroghalom";"26,86";"1300,0";" ";"165";"63";"29";" ";
"Cigánd";"56,76";"2681,5";" ";"416";"171";"69";" ";
"Dámóc";"15,99";"397,5";" ";"74";"29";"8";" ";
"Karcsa";"43,70";"1732,0";" ";"253";"118";"47";" ";
"Karos";"15,32";"500,0";" ";"59";"23";"8";" ";
"Kisrozvágy";"8,34";"123,0";" ";"21";"10";"7";" ";
"Lácacséke";"16,25";"259,5";" ";"60";"23";"7";" ";
"Nagyrozvágy";"26,82";"610,5";" ";"106";"43";"15";" ";
"Pácin";"33,93";"1385,0";" ";"240";"130";"35";" ";
"Révleányvár";"16,50";"471,0";" ";"73";"37";"8";" ";
"Ricse";"24,75";"1663,5";" ";"186";"96";"27";" ";
"Semjén";"7,84";"445,5";" ";"74";"33";"4";" ";
"Tiszacsermely";"20,28";"562,0";" ";"120";"50";"35";" ";
"Tiszakarád";"47,56";"2291,5";" ";"544";"366";"213";" ";
"Zemplénagárd";"29,09";"734,5";" ";"105";"53";"18";" ";
"Edelényi járás";"717,86";"33139,0";" ";"4667";"2147";"851";" ";
"Abod";"31,17";"229,0";" ";"30";"15";"6";" ";
"Balajt";"9,03";"469,0";" ";"99";"47";"11";" ";
"Becskeháza";"5,00";"42,0";" ";"5";"4";"1";" ";
"Bódvalenke";"6,63";"178,0";" ";"46";"19";"6";" ";
"Bódvarákó";"9,22";"101,0";" ";"17";"9";"2";" ";
"Bódvaszilas";"19,22";"1023,0";" ";"112";"45";"14";" ";
"Boldva";"28,34";"2321,5";" ";"333";"139";"27";" ";
"Borsodszirák";"11,01";"1192,0";" ";"191";"85";"29";" ";
"Damak";"7,52";"236,5";" ";"27";"10";"5";" ";
"Debréte";"9,62";"19,5";" ";"2";"1";"1";" ";
"Edelény";"56,84";"10060,0";" ";"1009";"498";"245";" ";
"Égerszög";"10,77";"44,0";" ";" ";" ";" ";" ";
"Galvács";"15,04";"91,5";" ";"1";"1";"1";" ";
"Hangács";"22,53";"575,0";" ";"59";"14";"5";" ";
"Hegymeg";"5,70";"100,0";" ";"26";"3";"1";" ";
"Hidvégardó";"16,99";"526,0";" ";"59";"22";"12";" ";
"Irota";"12,34";"68,0";" ";"4";"2";"2";" ";
"Komjáti";"11,08";"258,5";" ";"28";"8";"3";" ";
"Ládbesenyõ";"10,40";"270,5";" ";"38";"14";"8";" ";
"Lak";"19,76";"605,5";" ";"157";"51";"11";" ";
"Martonyi";"17,57";"383,0";" ";"80";"25";"9";" ";
"Meszes";"11,40";"155,0";" ";"26";"11";"3";" ";
"Nyomár";"10,46";"334,5";" ";"35";"13";"8";" ";
"Perkupa";"19,39";"822,0";" ";"111";"66";"42";" ";
"Rakaca";"19,00";"726,0";" ";"227";"108";"43";" ";
"Rakacaszend";"15,71";"342,0";" ";"91";"38";"25";" ";
"Szakácsi";"8,62";"134,5";" ";"32";"12";"2";" ";
"Szalonna";"20,08";"1027,0";" ";"177";"81";"29";" ";
"Szendrõ";"53,56";"4090,5";" ";"557";"247";"109";" ";
"Szendrõlád";"17,70";"2042,0";" ";"368";"214";"78";" ";
"Szin";"18,10";"739,5";" ";"162";"94";"21";" ";
"Szinpetri";"9,71";"218,0";" ";"57";"27";"11";" ";
"Szögliget";"34,74";"606,5";" ";"75";"48";"21";" ";
"Szõlõsardó";"10,66";"101,5";" ";"9";"5";"3";" ";
"Szuhogy";"17,00";"1203,5";" ";"133";"68";"19";" ";
"Teresztenye";"8,69";"20,5";" ";"1";" ";" ";" ";
"Tomor";"12,89";"218,0";" ";"34";"7";"4";" ";
"Tornabarakony";"8,19";"15,0";" ";" ";" ";" ";" ";
"Tornakápolna";"4,02";"23,0";" ";"1";"1";" ";" ";
"Tornanádaska";"7,83";"664,0";" ";"141";"58";"15";" ";
"Tornaszentandrás";"15,65";"195,0";" ";"17";"5";"4";" ";
"Tornaszentjakab";"28,22";"201,5";" ";"35";"12";"3";" ";
"Varbóc";"10,10";"48,0";" ";"5";"1";"1";" ";
"Viszló";"11,10";"65,0";" ";"5";"3";"3";" ";
"Ziliz";"9,26";"353,0";" ";"45";"16";"8";" ";
"Encsi járás";"378,39";"21475,5";" ";"3086";"1445";"652";" ";
"Alsógagy";"6,28";"96,5";" ";"8";"2";"1";" ";
"Baktakék";"18,79";"717,0";" ";"91";"52";"27";" ";
"Beret";"6,78";"273,0";" ";"58";"28";"14";" ";
"Büttös";"18,18";"170,5";" ";"41";"19";"11";" ";
"Csenyéte";"9,97";"444,5";" ";"75";"37";"11";" ";
"Csobád";"11,83";"686,0";" ";"95";"60";"12";" ";
"Detek";"9,68";"273,0";" ";"43";"12";"6";" ";
"Encs";"25,80";"6199,0";" ";"613";"320";"163";" ";
"Fáj";"19,32";"364,5";" ";"97";"46";"33";" ";
