"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2018. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Mike";"32,41";"581,0";"414,0";"70";"30";"18";"9";
"Mosdós";"16,95";"906,0";"564,0";"29";"9";"5";"12";
"Nagybajom";"108,06";"3354,0";"2257,0";"218";"118";"66";"64";
"Nagyberki";"21,74";"1445,5";"935,0";"38";"19";"11";"13";
"Orci";"9,97";"559,0";"375,0";"7";"1";" ";"5";
"Osztopán";"22,83";"779,5";"500,0";"27";"10";"3";"18";
"Pálmajor";"6,24";"325,5";"222,0";"43";"16";"6";"21";
"Patalom";"6,68";"306,0";"162,0";"5";"3";"1";"5";
"Patca";"4,96";"61,5";"38,0";"1";"1";"1";"1";
"Polány";"12,87";"213,5";"156,0";"5";"2";"1";"3";
"Ráksi";"15,17";"411,0";"303,0";"8";"5";"1";"7";
"Rinyakovácsi";"11,09";"174,0";"115,0";"12";"4";"1";"18";
"Sántos";"11,38";"501,0";"333,0";"11";"3";"1";"3";
"Simonfa";"11,00";"338,5";"244,0";"14";"5";"2";"17";
"Somodor";"19,91";"348,5";"250,0";"20";"9";"3";"11";
"Somogyaszaló";"22,12";"758,5";"526,0";"14";"3";"1";"4";
"Somogyfajsz";"18,26";"527,5";"363,0";"27";"13";"6";"25";
"Somogygeszti";"21,71";"395,5";"266,0";"25";"11";"5";"12";
"Somogyjád";"25,06";"1522,0";"1002,0";"43";"18";"12";"35";
"Somogysárd";"36,36";"1178,0";"768,0";"66";"33";"18";"31";
"Somogyszil";"38,46";"710,5";"479,0";"25";"14";"7";"17";
"Szabadi";"8,23";"283,5";"196,0";"9";"8";"2";"7";
"Szenna";"26,98";"758,5";"521,0";"20";"6";"1";"16";
"Szentbalázs";"12,14";"297,5";"179,0";"8";"4";"1";"3";
"Szentgáloskér";"27,25";"498,5";"327,0";"10";"3";"2";"21";
"Szilvásszentmárton";"7,08";"207,5";"159,0";"9";"4";"2";"11";
"Taszár";"17,29";"1914,5";"1281,0";"46";"21";"7";"6";
"Újvárfalva";"12,22";"266,0";"180,0";"15";"7";"5";"14";
"Várda";"10,36";"432,0";"273,0";"13";"3";"1";"10";
"Visnye";"24,38";"217,0";"142,0";"22";"16";"7";"12";
"Zimány";"12,97";"544,5";"369,0";"6";"3";" ";"2";
"Zselickisfalud";"26,08";"234,0";"165,0";"9";"4";" ";"3";
"Zselickislak";"10,39";"408,0";"205,0";"7";"4";"1";"8";
"Zselicszentpál";"10,35";"392,5";"272,0";"10";"5";"2";"3";
"Marcali járás";"904,24";"32954,0";"21428,0";"1660";"811";"325";"684";
"Balatonberény";"26,09";"1068,5";"634,0";"41";"11";"6";"17";
"Balatonkeresztúr";"21,06";"1536,5";"1024,0";"54";"16";"9";"9";
"Balatonmáriafürdõ";"26,77";"698,0";"460,0";"12";"7";"4";" ";
"Balatonszentgyörgy";"23,68";"1549,5";"1009,0";"40";"16";"5";"16";
"Balatonújlak";"10,81";"428,5";"265,0";"11";"5";"1";"11";
"Böhönye";"64,17";"2183,5";"1453,0";"145";"79";"42";"59";
"Csákány";"16,09";"234,0";"163,0";"29";"12";"4";"6";
"Csömend";"8,66";"291,0";"184,0";"21";"13";"7";"7";
"Fõnyed";"5,73";"67,0";"44,0";"6";"4";"1";"7";
"Gadány";"19,70";"328,5";"188,0";"25";"13";"3";"4";
"Hollád";"8,20";"210,0";"156,0";"37";"12";"7";"4";
"Hosszúvíz";"7,10";"43,0";"26,0";"2";" ";" ";"4";
"Kelevíz";"4,91";"337,0";"239,0";"20";"9";"2";"21";
"Kéthely";"49,06";"2267,5";"1523,0";"59";"24";"10";"13";
"Libickozma";"22,97";"25,0";"16,0";"2";"1";" ";"4";
"Marcali";"104,40";"11155,5";"7324,0";"293";"122";"65";"81";
"Mesztegnyõ";"44,71";"1306,5";"880,0";"74";"39";"20";"27";
"Nagyszakácsi";"21,37";"425,0";"287,0";"26";"8";"4";"19";
"Nemesdéd";"26,61";"731,5";"433,0";"124";"89";"27";"51";
"Nemeskisfalud";"2,82";"173,0";"83,0";"4";"2";"1";"3";
"Nemesvid";"18,38";"643,0";"419,0";"74";"38";"15";"10";
"Nikla";"23,35";"700,0";"430,0";"44";"32";"12";"35";
"Pusztakovácsi";"43,38";"808,5";"524,0";"71";"37";"19";"34";
"Sávoly";"26,84";"450,5";"298,0";"21";"9";"5";"24";
"Somogysámson";"21,77";"682,0";"448,0";"134";"70";"15";"23";
"Somogysimonyi";"15,82";"79,0";"46,0";" ";" ";" ";" ";
"Somogyszentpál";"28,96";"787,0";"492,0";"59";"31";"7";"24";
"Somogyzsitfa";"27,22";"544,5";"382,0";"25";"10";"5";"19";
"Szegerdõ";"5,46";"204,5";"120,0";"13";"8";"1";"23";
"Szenyér";"20,19";"291,0";"199,0";"33";"14";"4";"29";
"Szõkedencs";"18,69";"223,0";"150,0";"20";"5";"4";"5";
"Tapsony";"31,61";"661,0";"413,0";"26";"12";"5";"17";
"Táska";"25,98";"364,0";"217,0";"21";"9";"5";"26";
"Tikos";"3,35";"133,0";"92,0";"11";"6";"2";"18";
"Varászló";"12,76";"142,0";"77,0";"6";"5";" ";"6";
"Vése";"42,92";"737,0";"440,0";"61";"39";"7";"16";
"Vörs";"22,65";"445,0";"290,0";"16";"4";"1";"12";
"Nagyatádi járás";"647,07";"24424,0";"15982,0";"1561";"822";"338";"649";
"Bakháza";"5,92";"167,5";"110,0";"24";"12";"2";"3";
"Beleg";"17,99";"567,0";"374,0";"59";"37";"17";"35";
"Bolhás";"31,43";"398,5";"270,0";"31";"17";"5";"31";
"Görgeteg";"33,50";"1134,0";"737,0";"174";"86";"31";"32";
"Háromfa";"42,14";"733,0";"508,0";"86";"61";"26";"18";
"Kaszó";"22,48";"92,5";"64,0";"5";"1";" ";"3";
"Kisbajom";"13,67";"381,5";"253,0";"40";"23";"6";"28";
"Kutas";"36,55";"1429,5";"886,0";"101";"64";"29";"43";
"Lábod";"66,51";"1789,0";"1193,0";"134";"73";"35";"81";
"Nagyatád";"70,60";"10113,0";"6490,0";"284";"123";"57";"110";
"Nagykorpád";"33,42";"544,5";"366,0";"60";"27";"15";"15";
"Ötvöskónyi";"27,71";"919,0";"592,0";"78";"28";"9";"40";
"Rinyabesenyõ";"28,63";"218,0";"161,0";"48";"29";"10";"21";
"Rinyaszentkirály";"30,56";"396,0";"285,0";"57";"42";"21";"22";
"Segesd";"73,09";"2364,5";"1553,0";"136";"69";"28";"49";
"Somogyszob";"40,08";"1459,5";"974,0";"72";"45";"21";"32";
"Szabás";"18,11";"598,5";"401,0";"49";"18";"6";"39";
"Tarany";"54,68";"1118,5";"765,0";"123";"67";"20";"47";
"Siófoki járás";"657,05";"51472,0";"33259,0";"1471";"634";"384";"239";
"Ádánd";"29,52";"2080,5";"1443,0";"88";"44";"27";"25";
"Balatonendréd";"40,02";"1293,0";"846,0";"38";"19";"12";"3";
"Balatonföldvár";"15,32";"2144,5";"1288,0";"50";"18";"7";"1";
"Balatonõszöd";"15,08";"489,0";"289,0";"17";"6";"3";"1";
"Balatonszabadi";"41,34";"2983,0";"1947,0";"73";"29";"15";"15";
"Balatonszárszó";"30,13";"2007,5";"1252,0";"67";"25";"14";"10";
"Balatonszemes";"36,02";"1690,5";"1066,0";"27";"9";"7";"9";
"Balatonvilágos";"29,21";"1198,0";"774,0";"23";"6";"4";"1";
"Bálványos";"23,69";"553,0";"381,0";"26";"6";"4";"7";
"Kereki";"14,43";"528,5";"372,0";"18";"9";"6";"2";
"Kõröshegy";"21,39";"1315,0";"830,0";"48";"21";"15";"3";
"Kötcse";"19,54";"478,5";"318,0";"25";"16";"9";"7";
"Nagyberény";"23,14";"1279,5";"863,0";"50";"14";"9";"13";
"Nagycsepely";"19,80";"368,0";"213,0";"26";"13";"8";"10";
"Nyim";"9,76";"314,0";"214,0";"12";"5";"4";"6";
"Pusztaszemes";"10,39";"347,0";"233,0";"18";"6";"4";" ";
"Ságvár";"38,44";"1799,5";"1250,0";"42";"11";"5";"6";
"Siófok";"124,66";"25584,5";"16422,0";"685";"312";"190";"74";
"Siójut";"10,73";"614,0";"418,0";"13";"8";"4";"8";
"Som";"23,35";"642,0";"447,0";"25";"4";"2";"11";
"Szántód";"7,91";"596,0";"369,0";"14";"7";"5";"2";
"Szólád";"19,98";"486,5";"292,0";"24";"10";"6";"10";
"Teleki";"8,05";"224,5";"132,0";"21";"14";"11";"8";
"Zamárdi";"45,15";"2455,5";"1600,0";"41";"22";"13";"7";
"Tabi járás";"427,24";"11939,0";"7665,0";"495";"215";"109";"237";
"Andocs";"43,27";"1021,0";"652,0";"40";"20";"14";"40";
"Bábonymegyer";"21,93";"774,5";"494,0";"27";"7";"2";"13";
"Bedegkér";"26,00";"365,5";"240,0";"21";"10";"6";"34";
"Bonnya";"14,62";"219,0";"162,0";"15";"9";"4";"6";
"Fiad";"14,91";"104,0";"62,0";"8";"2";"2";"5";
"Kánya";"14,52";"399,5";"278,0";"22";"12";"6";"6";
"Kapoly";"22,37";"645,0";"421,0";"30";"11";"6";"3";
"Kára";"5,37";"34,0";"19,0";"2";"1";" ";"1";
"Kisbárapáti";"28,71";"355,0";"228,0";"11";"4";"2";"8";
"Lulla";"10,39";"189,5";"124,0";"8";"4";"1";"2";
"Miklósi";"10,47";"191,5";"120,0";"9";"8";"5";" ";
"Nágocs";"22,26";"652,0";"390,0";"20";"8";"5";"25";
"Sérsekszõlõs";"6,65";"134,0";"90,0";"6";"3";"2";"4";
"Somogyacsa";"24,46";"147,0";"88,0";"7";"6";"4";"12";
"Somogydöröcske";"10,83";"129,5";"81,0";"5";"1";" ";"6";
"Somogyegres";"10,81";"156,0";"110,0";"8";"4";"3";"9";
"Somogymeggyes";"15,65";"464,5";"303,0";"46";"19";"6";"7";
"Szorosad";"6,48";"89,0";"54,0";"5";"3";"2";"2";
"Tab";"25,86";"4262,0";"2753,0";"118";"41";"18";"28";
"Tengõd";"30,21";"379,0";"244,0";"34";"9";"4";"8";
"Torvaj";"11,42";"225,0";"155,0";"21";"11";"6";"3";
"Törökkoppány";"25,80";"457,0";"236,0";"11";"8";"5";"6";
"Zala";"9,24";"237,5";"159,0";"7";"4";"1";"1";
"Zics";"15,01";"308,0";"202,0";"14";"10";"5";"8";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,20";"218390,0";"142153,0";"5685";"2543";"1328";"2607";
"Bonyhádi járás";"476,79";"29648,5";"19501,0";"565";"245";"117";"213";
"Aparhant";"17,97";"959,0";"663,0";"14";"4";"2";"13";
"Bátaapáti";"20,44";"381,0";"281,0";"12";"5";"5";"12";
"Bonyhád";"72,14";"12909,5";"8202,0";"215";"94";"41";"46";
"Bonyhádvarasd";"10,45";"411,0";"280,0";"3";"2";"1";"6";
"Cikó";"19,86";"826,5";"556,0";"21";"11";"6";"5";
"Felsõnána";"18,91";"595,0";"414,0";"14";"7";"2";"4";
"Grábóc";"13,73";"157,5";"109,0";"3";"1";" ";"6";
"Györe";"11,32";"659,0";"445,0";"10";"2";" ";"4";
"Izmény";"13,73";"438,5";"306,0";"3";" ";" ";"4";
"Kakasd";"20,78";"1623,0";"1096,0";"20";"8";"2";"9";
"Kéty";"16,51";"705,0";"487,0";"11";"3";"1";"2";
"Kisdorog";"20,00";"700,5";"480,0";"18";"12";"4";"4";
"Kismányok";"5,43";"304,0";"217,0";"11";"3";"2";"2";
"Kisvejke";"11,33";"372,5";"230,0";"24";"12";"8";"10";
"Lengyel";"20,03";"484,5";"318,0";"13";"9";"7";"15";
"Mórágy";"17,61";"710,5";"469,0";"25";"9";"6";"8";
"Mõcsény";"12,15";"353,0";"246,0";"9";"5";"2";"5";
"Mucsfa";"12,75";"308,5";"224,0";"5";"2";"1";"11";
"Murga";"6,59";"59,5";"38,0";"2";"2";" ";"4";
"Nagymányok";"10,68";"2204,0";"1418,0";"38";"14";"8";"12";
"Nagyvejke";"7,77";"149,5";"98,0";"2";"2";" ";" ";
"Tevel";"25,27";"1322,0";"880,0";"25";"10";"5";"18";
"Váralja";"21,13";"819,5";"562,0";"25";"8";"5";"4";
"Závod";"12,91";"265,0";"168,0";"5";"3";" ";"3";
"Zomba";"57,30";"1930,5";"1314,0";"37";"17";"9";"6";
"Dombóvári járás";"509,02";"30316,0";"19633,0";"1012";"437";"236";"526";
"Attala";"20,64";"761,5";"508,0";"22";"8";"6";"8";
"Csibrák";"14,62";"283,5";"183,0";"9";"2";"1";"8";
"Csikóstõttõs";"17,70";"791,0";"531,0";"28";"7";"4";"12";
"Dalmand";"48,77";"1169,5";"750,0";"49";"26";"16";"19";
"Dombóvár";"78,48";"18007,0";"11567,0";"473";"194";"98";"165";
"Döbrököz";"43,13";"1937,0";"1256,0";"118";"74";"47";"54";
"Gyulaj";"70,82";"943,0";"603,0";"54";"15";"9";"51";
"Jágónak";"15,40";"236,5";"163,0";"11";"4";"1";"10";
"Kapospula";"19,80";"858,0";"567,0";"20";"9";"7";"13";
"Kaposszekcsõ";"15,62";"1466,5";"931,0";"45";"13";"6";"11";
"Kocsola";"33,34";"1238,5";"835,0";"89";"47";"26";"55";
"Kurd";"31,19";"1036,0";"701,0";"29";"7";"2";"25";
"Lápafõ";"9,31";"137,5";"95,0";"6";"3";"1";"9";
"Nak";"27,78";"527,0";"347,0";"29";"13";"7";"25";
"Szakcs";"55,79";"791,5";"512,0";"20";"11";"4";"48";
"Várong";"6,63";"132,0";"84,0";"10";"4";"1";"13";
"Paksi járás";"836,00";"47709,5";"31892,0";"1106";"520";"306";"330";
"Bikács";"34,67";"415,0";"293,0";"20";"9";"6";"13";
"Bölcske";"58,78";"2678,5";"1743,0";"66";"30";"23";"30";
"Dunaföldvár";"111,42";"8417,5";"5538,0";"190";"104";"64";"39";
"Dunaszentgyörgy";"37,63";"2526,0";"1665,0";"53";"24";"17";"22";
"Gerjen";"36,28";"1192,5";"811,0";"34";"15";"13";"17";
"Györköny";"31,60";"927,5";"605,0";"19";"9";"6";"7";
"Kajdacs";"37,73";"1170,5";"771,0";"35";"14";"7";"15";
"Madocsa";"43,33";"1871,5";"1284,0";"29";"8";"6";"12";
"Nagydorog";"41,44";"2524,5";"1665,0";"75";"38";"20";"20";
"Németkér";"64,97";"1729,0";"1184,0";"53";"17";"10";"6";
"Paks";"154,08";"18705,5";"12511,0";"303";"135";"66";"69";
"Pálfa";"34,74";"1488,0";"1073,0";"54";"25";"15";"29";
"Pusztahencse";"31,71";"932,5";"658,0";"49";"26";"8";"16";
"Sárszentlõrinc";"46,69";"971,5";"666,0";"64";"35";"23";"23";
"Tengelic";"70,93";"2159,5";"1425,0";"62";"31";"22";"12";
"Szekszárdi járás";"656,16";"56559,0";"36235,0";"1423";"652";"344";"392";
"Alsónána";"13,14";"674,5";"446,0";"31";"20";"14";"10";
"Alsónyék";"32,01";"712,5";"466,0";"30";"19";"10";"9";
"Báta";"66,16";"1522,0";"971,0";"66";"43";"24";"22";
"Bátaszék";"63,57";"6090,0";"3938,0";"129";"58";"27";"33";
"Decs";"94,67";"3727,5";"2346,0";"142";"68";"34";"54";
"Harc";"15,86";"833,0";"576,0";"25";"13";"7";"8";
"Kistormás";"11,35";"302,5";"200,0";"17";"6";"2";"7";
"Kölesd";"38,13";"1499,0";"1004,0";"67";"19";"8";"16";
"Medina";"22,24";"790,0";"525,0";"21";"13";"7";"22";
"Õcsény";"72,60";"2287,0";"1554,0";"58";"26";"15";"24";
"Pörböly";"11,11";"529,0";"357,0";"12";"6";"3";"5";
"Sárpilis";"21,70";"685,0";"415,0";"47";"23";"11";"21";
"Sióagárd";"24,40";"1177,0";"751,0";"27";"12";"5";"12";
"Szálka";"17,08";"563,5";"367,0";"6";"1";"1";" ";
"Szedres";"46,31";"2118,5";"1441,0";"57";"21";"9";"10";
"Szekszárd";"96,28";"31975,5";"20111,0";"672";"298";"163";"131";
"Várdomb";"9,55";"1072,5";"767,0";"16";"6";"4";"8";
"Tamási járás";"1019,99";"36416,0";"23567,0";"1079";"408";"175";"1028";
"Belecska";"14,41";"349,0";"264,0";"4";"2";" ";"8";
"Diósberény";"17,75";"315,5";"190,0";"4";" ";" ";"9";
"Dúzs";"11,27";"236,0";"169,0";"12";"6";"6";"16";
"Értény";"29,95";"764,5";"503,0";"63";"19";"7";"27";
"Felsõnyék";"32,02";"964,0";"622,0";"26";"9";"5";"26";
"Fürged";"26,76";"690,0";"471,0";"25";"4";"2";"58";
"Gyönk";"38,11";"1868,0";"1133,0";"53";"25";"15";"29";
"Hõgyész";"37,15";"2761,0";"1665,0";"74";"28";"13";"52";
"Iregszemcse";"58,34";"2556,0";"1694,0";"91";"23";"13";"47";
"Kalaznó";"18,35";"122,0";"77,0";"7";"3";"1";"3";
"Keszõhidegkút";"10,33";"177,5";"111,0";"2";"2";"1";"15";
"Kisszékely";"28,30";"266,0";"165,0";"8";"4";" ";"15";
"Koppányszántó";"22,55";"281,5";"183,0";"13";"7";"3";"12";
"Magyarkeszi";"38,16";"1123,0";"737,0";"60";"23";"8";"40";
"Miszla";"34,71";"249,0";"166,0";"14";"8";"2";"8";
"Mucsi";"24,76";"411,0";"277,0";"34";"13";"1";"26";
"Nagykónyi";"47,88";"1055,0";"712,0";"49";"25";"11";"34";
"Nagyszékely";"36,71";"390,0";"250,0";"21";"13";"12";"12";
"Nagyszokoly";"27,99";"882,5";"586,0";"29";"14";"5";"39";
"Ozora";"59,55";"1592,5";"1047,0";"53";"18";"2";"123";
"Pári";"13,05";"610,0";"412,0";"31";"9";"2";"9";
"Pincehely";"50,09";"2137,5";"1373,0";"51";"19";"5";"30";
"Regöly";"62,66";"1095,5";"747,0";"15";"6";"5";"21";
"Simontornya";"33,83";"3852,0";"2490,0";"98";"39";"17";"75";
"Szakadát";"10,70";"199,0";"108,0";"5";"2";"1";"4";
"Szakály";"41,02";"1306,5";"843,0";"37";"11";"5";"30";
"Szárazd";"7,79";"257,0";"153,0";"3";" ";" ";"13";
"Tamási";"111,95";"7946,0";"5155,0";"153";"59";"24";"166";
"Tolnanémedi";"21,95";"1028,0";"662,0";"22";"9";"6";"26";
"Udvari";"19,44";"317,0";"212,0";"8";"3";"2";"25";
"Újireg";"10,90";"274,5";"165,0";"8";"2";"1";"12";
"Varsád";"21,56";"339,0";"225,0";"6";"3";" ";"18";
"Tolnai járás";"205,24";"17741,0";"11325,0";"500";"281";"150";"118";
"Bogyiszló";"55,93";"2074,0";"1362,0";"75";"42";"21";"33";
"Fácánkert";"10,70";"635,5";"406,0";"17";"10";"7";"3";
"Fadd";"67,54";"4011,5";"2580,0";"100";"56";"30";"40";
"Tolna";"71,07";"11020,0";"6977,0";"308";"173";"92";"42";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49494,17";"3826663,5";"2519183,0";"145665";"71569";"39466";"91148";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13428,84";"1130652,5";"737033,0";"54401";"27972";"15360";"32491";
"Borsod-Abaúj-Zemplén megye";"7247,19";"645331,5";"422001,0";"33962";"17318";"9246";"24012";
"Cigándi járás";"389,97";"15655,0";"10238,0";"1251";"629";"223";"1365";
"Bodroghalom";"26,86";"1336,5";"864,0";"82";"43";"19";"46";
"Cigánd";"56,76";"3008,5";"2010,0";"256";"137";"59";"164";
"Dámóc";"15,99";"320,0";"182,0";"41";"12";"7";"40";
"Karcsa";"43,69";"1799,0";"1182,0";"63";"20";"6";"168";
"Karos";"15,32";"477,5";"330,0";"18";"8";"1";"55";
"Kisrozvágy";"8,34";"159,5";"109,0";"6";"3";"1";"26";
"Lácacséke";"16,25";"283,0";"173,0";"34";"25";"4";"32";
"Nagyrozvágy";"26,81";"626,5";"427,0";"50";"22";"6";"54";
"Pácin";"33,93";"1400,5";"914,0";"137";"75";"29";"132";
"Révleányvár";"16,50";"414,5";"269,0";"22";"14";"2";"61";
"Ricse";"24,75";"1770,5";"1145,0";"112";"50";"19";"242";
"Semjén";"7,84";"501,5";"329,0";"46";"13";"5";"84";
"Tiszacsermely";"20,28";"504,0";"338,0";"73";"39";"13";"49";
"Tiszakarád";"47,56";"2333,5";"1522,0";"257";"139";"40";"142";
"Zemplénagárd";"29,09";"720,0";"444,0";"54";"29";"12";"70";
"Edelényi járás";"717,85";"32685,0";"21018,0";"2108";"1036";"449";"2514";
"Abod";"31,16";"183,5";"106,0";"17";"11";"6";"9";
"Balajt";"9,03";"493,0";"316,0";"58";"35";"5";"64";
"Becskeháza";"5,00";"38,0";"24,0";"3";"1";"1";"2";
"Bódvalenke";"6,63";"231,5";"137,0";"21";"12";"1";"39";
"Bódvarákó";"9,22";"84,0";"60,0";"7";"5";"2";"11";
"Bódvaszilas";"19,22";"1025,5";"679,0";"48";"22";"9";"67";
"Boldva";"28,34";"2307,5";"1576,0";"174";"87";"39";"109";
"Borsodszirák";"11,01";"1149,0";"790,0";"102";"48";"20";"49";
"Damak";"7,53";"240,5";"172,0";"8";"3";"3";"8";
"Debréte";"9,62";"11,0";"6,0";" ";" ";" ";"2";
"Edelény";"56,82";"9373,5";"6188,0";"454";"199";"117";"350";
"Égerszög";"10,77";"52,5";"26,0";"2";"1";"1";"8";
"Galvács";"15,04";"82,0";"47,0";"1";" ";" ";"2";
"Hangács";"22,53";"563,5";"362,0";"40";"20";"10";"21";
"Hegymeg";"5,70";"115,5";"70,0";"12";"8";"4";"10";
"Hidvégardó";"16,99";"536,0";"364,0";"29";"14";"7";"39";
"Irota";"12,34";"72,5";"44,0";"3";"3";"2";"2";
"Komjáti";"11,08";"179,0";"99,0";"7";"4";"2";"11";
"Ládbesenyõ";"10,40";"285,0";"189,0";"16";"7";"5";"23";
"Lak";"19,76";"666,5";"437,0";"52";"18";"5";"162";
"Martonyi";"17,57";"368,0";"240,0";"41";"23";"13";"44";
"Meszes";"11,40";"168,0";"96,0";"4";"2";" ";"14";
"Nyomár";"10,46";"265,0";"175,0";"6";"1";" ";"11";
"Perkupa";"19,39";"791,0";"547,0";"58";"25";"8";"60";
"Rakaca";"19,00";"825,0";"535,0";"77";"33";"12";"161";
"Rakacaszend";"15,71";"313,5";"199,0";"18";"11";"7";"64";
"Szakácsi";"8,63";"187,0";"110,0";"12";"4";" ";"30";
"Szalonna";"20,08";"1052,5";"661,0";"81";"50";"26";"103";
"Szendrõ";"53,56";"4217,0";"2567,0";"252";"129";"47";"323";
"Szendrõlád";"17,70";"2142,0";"1288,0";"171";"74";"35";"270";
"Szin";"18,10";"837,0";"543,0";"50";"28";"9";"145";
"Szinpetri";"9,71";"207,0";"140,0";"15";"9";"7";"28";
"Szögliget";"34,74";"543,0";"328,0";"24";"20";"8";"33";
"Szõlõsardó";"10,66";"99,0";"55,0";"3";"2";"2";"3";
"Szuhogy";"17,00";"1087,5";"712,0";"65";"36";"21";"59";
"Teresztenye";"8,69";"31,0";"22,0";" ";" ";" ";" ";
"Tomor";"12,89";"238,0";"151,0";"8";"2";"1";"39";
"Tornabarakony";"8,19";"11,5";"5,0";" ";" ";" ";"3";
"Tornakápolna";"4,02";"20,0";"12,0";" ";" ";" ";"2";
"Tornanádaska";"7,83";"753,5";"428,0";"127";"67";"7";"73";
"Tornaszentandrás";"15,65";"147,5";"88,0";"5";"4";"2";"21";
"Tornaszentjakab";"28,22";"221,5";"121,0";"15";"6";"2";"23";
"Varbóc";"10,10";"45,5";"21,0";"1";"1";" ";"4";
"Viszló";"11,10";"66,5";"39,0";"1";"1";" ";"1";
"Ziliz";"9,26";"358,0";"243,0";"20";"10";"3";"12";
"Encsi járás";"378,38";"21289,5";"13632,0";"1883";"997";"421";"1864";
"Alsógagy";"6,28";"76,0";"45,0";"7";"6";"1";"11";
"Baktakék";"18,79";"734,0";"475,0";"96";"47";"12";"77";
"Beret";"6,77";"290,5";"173,0";"65";"22";"14";"32";
"Büttös";"18,18";"151,0";"102,0";"5";"4";"4";"32";
"Csenyéte";"9,97";"393,0";"204,0";"106";"44";"2";"7";
"Csobád";"11,83";"693,5";"468,0";"71";"39";"15";"34";
"Detek";"9,68";"239,5";"151,0";"33";"8";"3";"23";
"Encs";"25,80";"6226,0";"3930,0";"415";"265";"153";"231";
"Fáj";"19,32";"455,0";"264,0";"71";"12";"3";"60";
"Fancsal";"9,77";"299,0";"205,0";"8";"4";"1";"23";
"Felsõgagy";"14,47";"207,0";"118,0";"11";"8";"1";"40";
"Forró";"19,03";"2551,0";"1698,0";"226";"149";"64";"345";
"Fulókércs";"18,60";"390,0";"238,0";"39";"11";"1";"65";
"Gagyapáti";"3,23";"21,5";"15,0";" ";" ";" ";"3";
"Garadna";"9,75";"340,0";"227,0";"26";"13";"9";"26";
"Hernádpetri";"17,08";"214,0";"141,0";"38";"12";"4";"27";
"Hernádszentandrás";"7,04";"422,5";"264,0";"36";"15";"7";"33";
"Hernádvécse";"16,94";"1113,0";"679,0";"135";"85";"27";"170";
"Ináncs";"10,94";"1192,0";"782,0";"47";"24";"8";"101";
"Kány";"9,21";"35,0";"20,0";"2";" ";" ";"11";
"Keresztéte";"3,97";"22,5";"16,0";"1";"1";"1";"1";
"Krasznokvajda";"11,44";"479,5";"329,0";"30";"13";"4";"70";
"Litka";"6,66";"31,0";"23,0";"3";"1";"1";" ";
"Méra";"15,12";"1654,5";"1133,0";"134";"76";"37";"112";
"Novajidrány";"14,31";"1338,0";"862,0";"113";"77";"29";"160";
"Perecse";"12,54";"28,0";"18,0";"1";"1";"1";"2";
"Pusztaradvány";"7,14";"225,0";"139,0";"19";"5";"2";"54";
"Szalaszend";"18,22";"1025,0";"648,0";"108";"43";"14";"68";
"Szemere";"26,30";"442,5";"265,0";"37";"12";"3";"46";
"Gönci járás";"502,26";"15989,0";"10638,0";"1488";"867";"446";"1388";
"Abaújalpár";"8,48";"49,0";"36,0";"9";"4";"4";"5";
"Abaújkér";"17,27";"583,5";"395,0";"48";"29";"19";"60";
"Abaújszántó";"47,39";"2928,5";"1970,0";"174";"94";"62";"203";
"Abaújvár";"7,35";"215,0";"129,0";"16";"12";"3";"24";
"Arka";"9,49";"62,5";"42,0";" ";" ";" ";"5";
"Baskó";"29,64";"153,0";"86,0";"6";"3";"2";"18";
"Boldogkõújfalu";"10,98";"592,0";"343,0";"80";"51";"27";"55";
"Boldogkõváralja";"21,99";"1100,0";"788,0";"65";"37";"15";"92";
"Felsõdobsza";"15,23";"910,5";"616,0";"64";"41";"19";"50";
"Fony";"40,56";"295,5";"210,0";"43";"22";"11";"37";
"Gibárt";"5,33";"310,5";"224,0";"12";"8";"4";"13";
"Gönc";"37,27";"1970,0";"1334,0";"193";"116";"55";"153";
"Göncruszka";"16,70";"677,0";"411,0";"54";"32";"21";"53";
"Hejce";"9,52";"189,0";"121,0";"9";"5";"3";"18";
"Hernádbûd";"5,91";"118,5";"75,0";"14";"12";"7";"13";
"Hernádcéce";"9,91";"202,0";"131,0";"25";"12";"7";"42";
"Hernádszurdok";"4,48";"158,0";"104,0";"21";"14";"7";"23";
"Hidasnémeti";"16,07";"1081,5";"729,0";"78";"52";"25";"63";
"Kéked";"13,01";"137,0";"96,0";"21";"9";"3";"20";
