"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2013. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Pókaszepetk";"54";"23";"11";" ";
"Pölöske";"60";"36";"17";" ";
"Pusztaederics";"11";"8";"2";" ";
"Pusztaszentlászló";"38";"24";"11";" ";
"Salomvár";"28";"13";"6";" ";
"Sárhida";"55";"38";"18";" ";
"Söjtör";"113";"64";"34";" ";
"Szentkozmadombja";"6";"3";"3";" ";
"Szentpéterfölde";"12";"5";"2";" ";
"Szentpéterúr";"95";"59";"35";" ";
"Teskánd";"35";"12";"7";" ";
"Tilaj";"26";"14";"7";" ";
"Tófej";"39";"18";"8";" ";
"Vasboldogasszony";"44";"16";"7";" ";
"Vaspör";"31";"16";"12";" ";
"Vöckönd";"6";"3";"1";" ";
"Zalaboldogfa";"31";"21";"9";" ";
"Zalacséb";"18";"8";"4";" ";
"Zalaegerszeg";"2399";"1307";"739";" ";
"Zalaháshágy";"18";"13";"7";" ";
"Zalaigrice";"9";"4";"3";" ";
"Zalaistvánd";"6";"2";" ";" ";
"Zalalövõ";"135";"46";"26";" ";
"Zalaszentgyörgy";"16";"1";"1";" ";
"Zalaszentiván";"50";"26";"13";" ";
"Zalaszentlõrinc";"11";" ";" ";" ";
"Zalaszentmihály";"57";"40";"24";" ";
"Zalatárnok";"48";"24";"13";" ";
"Zalaszentgróti járás";"837";"387";"230";" ";
"Batyk";"25";"13";"6";" ";
"Döbröce";"5";" ";" ";" ";
"Dötk";"2";"1";" ";" ";
"Kallósd";"4";"3";" ";" ";
"Kehidakustány";"32";"12";"10";" ";
"Kisgörbõ";"21";"16";"10";" ";
"Kisvásárhely";"4";"2";"1";" ";
"Mihályfa";"9";"3";"3";" ";
"Nagygörbõ";"19";"12";"6";" ";
"Óhíd";"50";"29";"13";" ";
"Pakod";"26";"8";"5";" ";
"Sénye";"3";" ";" ";" ";
"Sümegcsehi";"45";"26";"18";" ";
"Szalapa";"13";"11";"8";" ";
"Tekenye";"17";"8";"6";" ";
"Türje";"117";"53";"29";" ";
"Zalabér";"21";"11";"7";" ";
"Zalaszentgrót";"386";"170";"103";" ";
"Zalaszentlászló";"23";"5";"2";" ";
"Zalavég";"15";"4";"3";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Zala megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Dunántúl (Baranya, Somogy, Tolna)";"48809";"23497";"14671";" ";
"Baranya megye";"18012";"9224";"6021";" ";
"Bólyi járás";"507";"256";"165";" ";
"Babarc";"41";"19";"14";" ";
"Belvárdgyula";"17";"4";"2";" ";
"Bóly";"64";"19";"10";" ";
"Borjád";"16";"6";"4";" ";
"Hásságy";"4";"3";"2";" ";
"Kisbudmér";"14";"6";"3";" ";
"Liptód";"26";"18";"14";" ";
"Máriakéménd";"19";"9";"4";" ";
"Monyoród";"22";"9";"3";" ";
"Nagybudmér";"16";"10";"5";" ";
"Olasz";"21";"10";"6";" ";
"Pócsa";"17";"10";"5";" ";
"Szajk";"25";"8";"4";" ";
"Szederkény";"50";"28";"16";" ";
"Töttös";"32";"16";"11";" ";
"Versend";"123";"81";"62";" ";
"Hegyháti járás";"941";"563";"389";" ";
"Ág";"28";"21";"13";" ";
"Alsómocsolád";"13";"2";" ";" ";
"Bakóca";"38";"22";"19";" ";
"Baranyajenõ";"42";"29";"21";" ";
"Baranyaszentgyörgy";"14";"9";"6";" ";
"Felsõegerszeg";"13";"5";"3";" ";
"Gerényes";"32";"20";"14";" ";
"Gödre";"57";"32";"16";" ";
"Kisbeszterce";"10";"8";"7";" ";
"Kishajmás";"23";"17";"16";" ";
"Kisvaszar";"23";"19";"14";" ";
"Mágocs";"136";"90";"66";" ";
"Mekényes";"22";"13";"6";" ";
"Mezõd";"7";"4";" ";" ";
"Mindszentgodisa";"65";"35";"26";" ";
"Nagyhajmás";"37";"22";"15";" ";
"Palé";"11";"4";"2";" ";
"Sásd";"150";"78";"56";" ";
"Szágy";"22";"12";"5";" ";
"Tarrós";"6";"3";"1";" ";
"Tékes";"35";"19";"10";" ";
"Tormás";"24";"14";"8";" ";
"Varga";"10";"4";"2";" ";
"Vásárosdombó";"117";"76";"59";" ";
"Vázsnok";"6";"5";"4";" ";
"Komlói járás";"1751";"789";"509";" ";
"Bikal";"24";"10";"7";" ";
"Bodolyabér";"10";"1";" ";" ";
"Egyházaskozár";"51";"18";"14";" ";
"Hegyhátmaróc";"4";"1";"1";" ";
"Kárász";"19";"11";"8";" ";
"Komló";"1237";"587";"378";" ";
"Köblény";"20";"9";"6";" ";
"Liget";"26";"11";"9";" ";
"Magyaregregy";"32";"12";"8";" ";
"Magyarhertelend";"32";"12";"6";" ";
"Magyarszék";"40";"9";"3";" ";
"Mánfa";"28";"17";"10";" ";
"Máza";"73";"19";"13";" ";
"Mecsekpölöske";"15";"5";"1";" ";
"Oroszló";"17";"10";"7";" ";
"Szalatnak";"17";"12";"8";" ";
"Szárász";"6";"3";"2";" ";
"Szászvár";"84";"33";"22";" ";
"Tófû";"7";"5";"4";" ";
"Vékény";"9";"4";"2";" ";
"Mohácsi járás";"2175";"1086";"727";" ";
"Bár";"29";"11";"5";" ";
"Bezedek";"12";"8";"7";" ";
"Dunaszekcsõ";"99";"61";"42";" ";
"Erdõsmárok";"11";"1";" ";" ";
"Feked";"5";" ";" ";" ";
"Görcsönydoboka";"19";"12";"8";" ";
"Himesháza";"34";"20";"14";" ";
"Homorúd";"60";"22";"15";" ";
"Ivándárda";"7";"2";"2";" ";
"Kisnyárád";"26";"10";"7";" ";
"Kölked";"107";"39";"28";" ";
"Lánycsók";"137";"83";"65";" ";
"Lippó";"31";"10";"6";" ";
"Majs";"34";"13";"8";" ";
"Maráza";"10";"2";"2";" ";
"Mohács";"1205";"618";"413";" ";
"Nagynyárád";"29";"9";"9";" ";
"Palotabozsok";"23";"12";"6";" ";
"Sárok";"12";"4";"4";" ";
"Sátorhely";"39";"14";"5";" ";
"Somberek";"28";"13";"8";" ";
"Szebény";"58";"33";"13";" ";
"Székelyszabar";"35";"16";"13";" ";
"Szûr";"30";"17";"9";" ";
"Udvar";"2";"2";"1";" ";
"Véménd";"93";"54";"37";" ";
"Pécsi járás";"6184";"3230";"2069";" ";
"Abaliget";"44";"17";"14";" ";
"Aranyosgadány";"22";"8";"6";" ";
"Áta";"12";"5";"4";" ";
"Bakonya";"25";"12";"6";" ";
"Berkesd";"46";"25";"11";" ";
"Birján";"21";"13";"7";" ";
"Bogád";"34";"11";"6";" ";
"Bosta";"26";"10";"6";" ";
"Cserkút";"30";"16";"8";" ";
"Egerág";"33";"20";"9";" ";
"Ellend";"10";"4";"3";" ";
"Görcsöny";"82";"31";"18";" ";
"Gyód";"26";"12";"5";" ";
"Hosszúhetény";"130";"74";"54";" ";
"Husztót";"4";"2";"1";" ";
"Keszü";"39";"20";"11";" ";
"Kisherend";"4";"1";"1";" ";
"Kovácsszénája";"3";"3";"1";" ";
"Kozármisleny";"160";"67";"38";" ";
"Kökény";"34";"7";"4";" ";
"Kõvágószõlõs";"71";"38";"19";" ";
"Kõvágótöttös";"31";"12";"8";" ";
"Lothárd";"3";" ";" ";" ";
"Magyarsarlós";"10";"3";" ";" ";
"Nagykozár";"45";"18";"13";" ";
"Ócsárd";"24";"12";"7";" ";
"Orfû";"28";"12";"9";" ";
"Pécs";"4855";"2617";"1696";" ";
"Pécsudvard";"25";"12";"7";" ";
"Pellérd";"72";"23";"17";" ";
"Pereked";"8";"5";"3";" ";
"Pogány";"45";"17";"6";" ";
"Regenye";"37";"28";"20";" ";
"Romonya";"12";"4";"1";" ";
"Szalánta";"62";"30";"22";" ";
"Szemely";"12";"5";"2";" ";
"Szilágy";"15";"7";"5";" ";
"Szilvás";"11";"8";"7";" ";
"Szõke";"22";"15";"10";" ";
"Szõkéd";"11";"6";"4";" ";
"Pécsváradi járás";"500";"227";"147";" ";
"Apátvarasd";"8";"2";"2";" ";
"Erdõsmecske";"25";"10";"6";" ";
"Erzsébet";"6";"1";" ";" ";
"Fazekasboda";"19";"8";"6";" ";
"Geresdlak";"31";"18";"11";" ";
"Hidas";"96";"38";"25";" ";
"Kátoly";"9";"3";"2";" ";
"Kékesd";"16";"4";"2";" ";
"Lovászhetény";"17";"2";"2";" ";
"Martonfa";"16";"6";"4";" ";
"Mecseknádasd";"32";"19";"9";" ";
"Nagypall";"13";"5";"2";" ";
"Óbánya";"1";" ";" ";" ";
"Ófalu";"1";"1";" ";" ";
"Pécsvárad";"174";"95";"64";" ";
"Szellõ";"9";"2";"2";" ";
"Zengõvárkony";"27";"13";"10";" ";
"Sellyei járás";"901";"502";"301";" ";
"Adorjás";"5";"3";"2";" ";
"Baksa";"55";"42";"26";" ";
"Baranyahídvég";"11";"4";"4";" ";
"Besence";"5";"2";" ";" ";
"Bogádmindszent";"22";"11";"8";" ";
"Bogdása";"27";"13";"7";" ";
"Csányoszró";"54";"28";"14";" ";
"Drávafok";"27";"11";"7";" ";
"Drávaiványi";"10";"4";"3";" ";
"Drávakeresztúr";"8";"3";"3";" ";
"Drávasztára";"17";"9";"5";" ";
"Felsõszentmárton";"42";"23";"12";" ";
"Gilvánfa";"55";"20";"16";" ";
"Hegyszentmárton";"26";"15";"9";" ";
"Hirics";"15";"9";"3";" ";
"Kákics";"18";"13";"9";" ";
"Kemse";"7";"5";"2";" ";
"Kisasszonyfa";"13";"8";"4";" ";
"Kisszentmárton";"13";"4";"2";" ";
"Kórós";"17";"6";"3";" ";
"Lúzsok";"23";"10";"5";" ";
"Magyarmecske";"9";"3";" ";" ";
"Magyartelek";"22";"17";"11";" ";
"Markóc";"1";"1";"1";" ";
"Marócsa";"7";"4";"3";" ";
"Nagycsány";"10";"6";"3";" ";
"Okorág";"8";"7";"4";" ";
"Ózdfalu";"22";"6";"3";" ";
"Páprád";"9";"4";"1";" ";
"Piskó";"24";"17";"11";" ";
"Sámod";"8";"3";" ";" ";
"Sellye";"100";"57";"34";" ";
"Sósvertike";"16";"9";"4";" ";
"Tengeri";"7";"7";"5";" ";
"Téseny";"31";"20";"18";" ";
"Vajszló";"125";"78";"47";" ";
"Vejti";"14";"6";"4";" ";
"Zaláta";"18";"14";"8";" ";
"Siklósi járás";"2692";"1508";"1060";" ";
"Alsószentmárton";"209";"132";"102";" ";
"Babarcszõlõs";"14";"8";"6";" ";
"Beremend";"159";"82";"50";" ";
"Bisse";"10";"2";" ";" ";
"Cún";"33";"21";"17";" ";
"Csarnóta";"15";"8";"5";" ";
"Diósviszló";"56";"25";"17";" ";
"Drávacsehi";"14";"7";"6";" ";
"Drávacsepely";"8";"5";"3";" ";
"Drávapalkonya";"36";"20";"14";" ";
"Drávapiski";"12";"2";"2";" ";
"Drávaszabolcs";"52";"30";"26";" ";
"Drávaszerdahely";"20";"14";"11";" ";
"Egyházasharaszti";"24";"15";"14";" ";
"Garé";"18";"8";"7";" ";
"Gordisa";"42";"28";"18";" ";
"Harkány";"159";"73";"41";" ";
"Illocska";"27";"12";"8";" ";
"Ipacsfa";"14";"3";"2";" ";
"Ivánbattyán";"8";"2";" ";" ";
"Kásád";"24";"12";"8";" ";
"Kémes";"22";"12";"10";" ";
"Kisdér";"8";"5";"3";" ";
"Kisharsány";"57";"45";"30";" ";
"Kisjakabfalva";"13";"7";"5";" ";
"Kiskassa";"21";"9";"4";" ";
"Kislippó";"20";"9";"7";" ";
"Kistapolca";"20";"11";"7";" ";
"Kistótfalu";"28";"5";"1";" ";
"Kovácshida";"20";"16";"12";" ";
"Lapáncsa";"19";"10";"10";" ";
"Magyarbóly";"43";"17";"9";" ";
"Márfa";"20";"10";"7";" ";
"Márok";"39";"17";"11";" ";
"Matty";"34";"22";"15";" ";
"Nagyharsány";"219";"171";"142";" ";
"Nagytótfalu";"49";"35";"30";" ";
"Old";"49";"24";"19";" ";
"Palkonya";"17";"6";"4";" ";
"Pécsdevecser";"6";"1";"1";" ";
"Peterd";"8";"3";"2";" ";
"Rádfalva";"32";"10";"7";" ";
"Siklós";"615";"348";"228";" ";
"Siklósbodony";"19";"13";"9";" ";
"Siklósnagyfalu";"27";"11";"8";" ";
"Szaporca";"22";"7";"6";" ";
"Szava";"16";"11";"7";" ";
"Tésenfa";"15";"8";"6";" ";
"Túrony";"9";"5";"4";" ";
"Újpetre";"87";"49";"29";" ";
"Villány";"114";"60";"38";" ";
"Villánykövesd";"21";"14";"10";" ";
"Vokány";"49";"28";"22";" ";
"Szentlõrinci járás";"838";"412";"281";" ";
"Bicsérd";"31";"11";"7";" ";
"Boda";"23";"8";"7";" ";
"Bükkösd";"83";"50";"36";" ";
"Cserdi";"21";"14";"13";" ";
"Csonkamindszent";"11";"3";"3";" ";
"Dinnyeberki";"10";"5";"3";" ";
"Gerde";"41";"20";"15";" ";
"Gyöngyfa";"24";"10";"8";" ";
"Helesfa";"26";"13";"8";" ";
"Hetvehely";"34";"8";"4";" ";
"Kacsóta";"15";"7";"5";" ";
"Királyegyháza";"63";"29";"19";" ";
"Okorvölgy";"6";"4";"2";" ";
"Pécsbagota";"8";"3";"3";" ";
"Sumony";"64";"33";"19";" ";
"Szabadszentkirály";"40";"24";"14";" ";
"Szentdénes";"35";"9";"9";" ";
"Szentkatalin";"11";"4";"4";" ";
"Szentlõrinc";"272";"147";"93";" ";
"Velény";"15";"7";"6";" ";
"Zók";"5";"3";"3";" ";
"Szigetvári járás";"1523";"651";"373";" ";
"Almamellék";"44";"26";"22";" ";
"Almáskeresztúr";"3";" ";" ";" ";
"Bánfa";"12";"7";"3";" ";
"Basal";"16";"6";"3";" ";
"Boldogasszonyfa";"36";"15";"7";" ";
"Botykapeterd";"36";"16";"13";" ";
"Bürüs";"11";"2";"1";" ";
"Csebény";"11";"7";"5";" ";
"Csertõ";"30";"12";"5";" ";
"Dencsháza";"38";"14";"5";" ";
"Endrõc";"40";"25";"17";" ";
"Gyöngyösmellék";"20";"12";"6";" ";
"Hobol";"45";"23";"12";" ";
"Horváthertelend";"9";"5";"1";" ";
"Ibafa";"34";"19";"18";" ";
"Katádfa";"5";" ";" ";" ";
"Kétújfalu";"33";"11";"3";" ";
"Kisdobsza";"9";"3";" ";" ";
"Kistamási";"10";"3";"2";" ";
"Magyarlukafa";"8";"4";"2";" ";
"Merenye";"15";"8";"4";" ";
"Molvány";"9";"3";"1";" ";
"Mozsgó";"30";"11";"6";" ";
"Nagydobsza";"34";"14";"4";" ";
"Nagypeterd";"34";"16";"10";" ";
"Nagyváty";"20";"10";"4";" ";
"Nemeske";"23";"11";"7";" ";
"Nyugotszenterzsébet";"27";"9";"9";" ";
"Patapoklosi";"37";"19";"11";" ";
"Pettend";"5";"3";"1";" ";
"Rózsafa";"33";"20";"10";" ";
"Somogyapáti";"39";"18";"11";" ";
"Somogyhárságy";"30";"18";"13";" ";
"Somogyhatvan";"26";"13";"6";" ";
"Somogyviszló";"28";"16";"13";" ";
"Szentegát";"21";"6";"3";" ";
"Szentlászló";"66";"33";"15";" ";
"Szigetvár";"445";"153";"87";" ";
"Szörény";"3";"2";"1";" ";
"Szulimán";"19";"6";"1";" ";
"Teklafalu";"19";"7";"3";" ";
"Tótszentgyörgy";"30";"5";"2";" ";
"Várad";"19";"11";"7";" ";
"Vásárosbéc";"11";"5";"2";" ";
"Zádor";"50";"24";"17";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Baranya megye területre nem bontható adatai";" ";" ";" ";" ";
"Somogy megye";"19920";"8889";"5360";" ";
"Barcsi járás";"2125";"799";"386";" ";
"Babócsa";"185";"83";"31";" ";
"Barcs";"812";"315";"182";" ";
"Bélavár";"36";"21";"7";" ";
"Bolhó";"57";"22";"10";" ";
"Csokonyavisonta";"161";"74";"54";" ";
"Darány";"67";"21";"13";" ";
"Drávagárdony";"11";"3";" ";" ";
"Drávatamási";"19";"4";"1";" ";
"Heresznye";"29";"16";"8";" ";
"Homokszentgyörgy";"117";"43";"13";" ";
"Istvándi";"77";"31";"7";" ";
"Kálmáncsa";"58";"16";"4";" ";
"Kastélyosdombó";"22";"2";"2";" ";
"Komlósd";"20";"9";"5";" ";
"Lad";"55";"20";"8";" ";
"Lakócsa";"84";"13";"6";" ";
"Patosfa";"50";"17";"5";" ";
"Péterhida";"21";"8";"3";" ";
"Potony";"20";"7";"4";" ";
"Rinyaújlak";"16";"1";"1";" ";
"Rinyaújnép";"10";"1";"1";" ";
"Somogyaracs";"41";"23";"2";" ";
"Szentborbás";"18";"3";"2";" ";
"Szulok";"56";"15";"8";" ";
"Tótújfalu";"25";"5";"2";" ";
"Vízvár";"58";"26";"7";" ";
"Csurgói járás";"1445";"749";"474";" ";
"Berzence";"205";"122";"85";" ";
"Csurgó";"339";"186";"100";" ";
"Csurgónagymarton";"25";"9";"5";" ";
"Gyékényes";"39";"17";"7";" ";
"Iharos";"45";"18";"8";" ";
"Iharosberény";"172";"96";"77";" ";
"Inke";"163";"104";"74";" ";
"Õrtilos";"53";"20";"13";" ";
"Pogányszentpéter";"54";"19";"8";" ";
"Porrog";"30";"20";"9";" ";
"Porrogszentkirály";"34";"22";"13";" ";
"Porrogszentpál";"5";"3";"2";" ";
"Somogybükkösd";"7";"1";"1";" ";
"Somogycsicsó";"24";"11";"9";" ";
"Somogyudvarhely";"80";"40";"27";" ";
"Szenta";"53";"20";"7";" ";
"Zákány";"69";"18";"11";" ";
"Zákányfalu";"48";"23";"18";" ";
"Fonyódi járás";"2178";"861";"567";" ";
"Balatonboglár";"267";"101";"66";" ";
"Balatonfenyves";"89";"26";"11";" ";
"Balatonlelle";"266";"93";"64";" ";
"Buzsák";"81";"28";"16";" ";
"Fonyód";"163";"64";"37";" ";
"Gamás";"96";"20";"13";" ";
"Gyugy";"13";"1";"1";" ";
"Hács";"39";"16";"10";" ";
"Karád";"166";"87";"56";" ";
"Kisberény";"4";"1";"1";" ";
"Látrány";"124";"50";"42";" ";
"Lengyeltóti";"170";"72";"45";" ";
"Ordacsehi";"49";"12";"7";" ";
"Öreglak";"154";"71";"47";" ";
"Pamuk";"23";"5";"2";" ";
"Somogybabod";"57";"25";"16";" ";
"Somogytúr";"43";"18";"15";" ";
"Somogyvámos";"96";"44";"27";" ";
"Somogyvár";"186";"91";"62";" ";
"Szõlõsgyörök";"66";"29";"23";" ";
"Visz";"26";"7";"6";" ";
"Kaposvári járás";"6518";"3246";"2107";" ";
"Alsóbogát";"26";"10";"4";" ";
"Bárdudvarnok";"65";"42";"26";" ";
"Baté";"59";"26";"15";" ";
"Bodrog";"14";"7";"4";" ";
"Bõszénfa";"22";"11";"2";" ";
"Büssü";"45";"27";"17";" ";
"Cserénfa";"15";"8";"5";" ";
"Csoma";"21";"15";"8";" ";
"Csombárd";"21";"6";"2";" ";
"Csököly";"123";"85";"68";" ";
"Ecseny";"22";"8";"5";" ";
"Edde";"35";"18";"16";" ";
"Felsõmocsolád";"49";"27";"20";" ";
"Fonó";"27";"20";"11";" ";
"Gadács";"8";"4";"4";" ";
"Gálosfa";"31";"14";"5";" ";
"Gige";"63";"28";"21";" ";
"Gölle";"54";"25";"15";" ";
"Hajmás";"33";"7";"2";" ";
"Hedrehely";"91";"47";"38";" ";
"Hencse";"66";"28";"20";" ";
"Hetes";"67";"26";"18";" ";
"Igal";"71";"22";"15";" ";
"Jákó";"50";"32";"27";" ";
"Juta";"70";"40";"24";" ";
"Kadarkút";"254";"155";"110";" ";
"Kaposfõ";"38";"5";"1";" ";
"Kaposgyarmat";"8";"1";"1";" ";
"Kaposhomok";"74";"33";"10";" ";
"Kaposkeresztúr";"51";"31";"23";" ";
"Kaposmérõ";"115";"58";"39";" ";
"Kaposszerdahely";"57";"34";"20";" ";
"Kaposújlak";"28";"13";"7";" ";
"Kaposvár";"2424";"1121";"687";" ";
"Kazsok";"51";"25";"5";" ";
"Kercseliget";"57";"29";"25";" ";
"Kisasszond";"12";"4";"1";" ";
"Kisgyalán";"10";"6";"3";" ";
"Kiskorpád";"61";"16";"11";" ";
"Kõkút";"85";"59";"43";" ";
"Magyaratád";"38";"11";"4";" ";
"Magyaregres";"64";"35";"29";" ";
"Mernye";"98";"52";"35";" ";
"Mezõcsokonya";"100";"46";"35";" ";
"Mike";"99";"60";"40";" ";
"Mosdós";"56";"20";"11";" ";
"Nagybajom";"315";"205";"162";" ";
"Nagyberki";"86";"52";"38";" ";
"Orci";"26";"11";"8";" ";
"Osztopán";"78";"47";"32";" ";
"Pálmajor";"56";"43";"38";" ";
"Patalom";"12";"6";"4";" ";
"Patca";"2";"1";"1";" ";
"Polány";"17";"5";"3";" ";
"Ráksi";"32";"15";"11";" ";
"Rinyakovácsi";"25";"17";"10";" ";
"Sántos";"26";"14";"5";" ";
"Simonfa";"31";"16";"10";" ";
"Somodor";"43";"17";"11";" ";
"Somogyaszaló";"54";"29";"17";" ";
"Somogyfajsz";"57";"31";"18";" ";
"Somogygeszti";"64";"25";"10";" ";
"Somogyjád";"90";"44";"32";" ";
"Somogysárd";"99";"46";"24";" ";
"Somogyszil";"64";"37";"26";" ";
"Szabadi";"17";"12";"8";" ";
"Szenna";"37";"15";"10";" ";
"Szentbalázs";"9";"4";"4";" ";
"Szentgáloskér";"37";"16";"8";" ";
"Szilvásszentmárton";"20";"9";"5";" ";
"Taszár";"103";"38";"15";" ";
"Újvárfalva";"36";"13";"9";" ";
"Várda";"16";"9";"5";" ";
"Visnye";"31";"21";"19";" ";
"Zimány";"34";"19";"10";" ";
"Zselickisfalud";"26";"12";"9";" ";
"Zselickislak";"23";"11";"8";" ";
"Zselicszentpál";"24";"9";"5";" ";
"Marcali járás";"2301";"1010";"576";" ";
"Balatonberény";"87";"21";"11";" ";
"Balatonkeresztúr";"59";"12";"6";" ";
"Balatonmáriafürdõ";"29";"5";"4";" ";
"Balatonszentgyörgy";"57";"15";"4";" ";
"Balatonújlak";"25";"6";"3";" ";
"Böhönye";"180";"75";"39";" ";
"Csákány";"46";"15";"8";" ";
"Csömend";"32";"20";"13";" ";
"Fõnyed";"9";" ";" ";" ";
"Gadány";"21";"13";"8";" ";
"Hollád";"30";"18";"14";" ";
"Hosszúvíz";" ";" ";" ";" ";
"Kelevíz";"32";"18";"12";" ";
"Kéthely";"110";"31";"20";" ";
"Libickozma";"1";"1";" ";" ";
"Marcali";"464";"173";"78";" ";
"Mesztegnyõ";"88";"35";"21";" ";
"Nagyszakácsi";"40";"17";"12";" ";
"Nemesdéd";"121";"94";"73";" ";
"Nemeskisfalud";"2";"2";"1";" ";
"Nemesvid";"77";"40";"20";" ";
"Nikla";"85";"59";"41";" ";
"Pusztakovácsi";"99";"66";"31";" ";
"Sávoly";"44";"25";"14";" ";
"Somogysámson";"118";"56";"14";" ";
"Somogysimonyi";"5";"1";"1";" ";
"Somogyszentpál";"80";"48";"32";" ";
"Somogyzsitfa";"52";"12";"7";" ";
"Szegerdõ";"36";"9";"8";" ";
"Szenyér";"31";"20";"11";" ";
"Szõkedencs";"37";"12";"8";" ";
"Tapsony";"40";"12";"4";" ";
"Táska";"14";"7";"2";" ";
"Tikos";"19";"5";"1";" ";
"Varászló";"9";"7";"6";" ";
"Vése";"87";"55";"46";" ";
"Vörs";"35";"5";"3";" ";
"Nagyatádi járás";"2013";"1071";"614";" ";
"Bakháza";"27";"13";"4";" ";
"Beleg";"72";"42";"25";" ";
"Bolhás";"47";"25";"16";" ";
"Görgeteg";"136";"75";"36";" ";
"Háromfa";"92";"61";"38";" ";
"Kaszó";"12";"6";"6";" ";
"Kisbajom";"22";"12";"11";" ";
"Kutas";"122";"64";"43";" ";
"Lábod";"222";"111";"68";" ";
"Nagyatád";"507";"262";"145";" ";
"Nagykorpád";"61";"33";"21";" ";
"Ötvöskónyi";"106";"57";"21";" ";
"Rinyabesenyõ";"35";"12";"8";" ";
"Rinyaszentkirály";"61";"35";"24";" ";
"Segesd";"195";"111";"57";" ";
"Somogyszob";"103";"53";"25";" ";
"Szabás";"64";"33";"25";" ";
"Tarany";"129";"66";"41";" ";
"Siófoki járás";"2507";"784";"434";" ";
"Ádánd";"130";"50";"34";" ";
"Balatonendréd";"88";"24";"12";" ";
"Balatonföldvár";"64";"13";"6";" ";
"Balatonõszöd";"28";"5";"2";" ";
"Balatonszabadi";"165";"63";"33";" ";
"Balatonszárszó";"84";"27";"19";" ";
"Balatonszemes";"65";"11";"6";" ";
"Balatonvilágos";"60";"12";"5";" ";
"Bálványos";"54";"14";"9";" ";
"Kereki";"39";"9";"5";" ";
"Kõröshegy";"76";"12";"7";" ";
"Kötcse";"50";"19";"12";" ";
"Nagyberény";"99";"31";"18";" ";
"Nagycsepely";"61";"21";"10";" ";
"Nyim";"24";"4";"2";" ";
"Pusztaszemes";"14";"4";"3";" ";
"Ságvár";"81";"24";"10";" ";
"Siófok";"1074";"361";"200";" ";
"Siójut";"45";"12";"9";" ";
"Som";"38";"8";"3";" ";
"Szántód";"15";"6";"5";" ";
"Szólád";"38";"17";"6";" ";
"Teleki";"33";"16";"9";" ";
"Zamárdi";"82";"21";"9";" ";
"Tabi járás";"833";"369";"202";" ";
"Andocs";"68";"36";"17";" ";
"Bábonymegyer";"78";"28";"16";" ";
"Bedegkér";"37";"23";"16";" ";
"Bonnya";"28";"17";"9";" ";
"Fiad";"7";"2";"1";" ";
"Kánya";"25";"11";"8";" ";
"Kapoly";"50";"16";"11";" ";
"Kára";"1";" ";" ";" ";
"Kisbárapáti";"47";"23";"12";" ";
"Lulla";"21";"6";"3";" ";
"Miklósi";"6";"4";"2";" ";
"Nágocs";"45";"12";"7";" ";
"Sérsekszõlõs";"6";"1";"1";" ";
"Somogyacsa";"15";"6";"3";" ";
"Somogydöröcske";"8";"4";"1";" ";
"Somogyegres";"17";"8";"3";" ";
"Somogymeggyes";"53";"19";"13";" ";
"Szorosad";"1";" ";" ";" ";
"Tab";"187";"97";"47";" ";
"Tengõd";"45";"14";"8";" ";
"Torvaj";"19";"10";"5";" ";
"Törökkoppány";"24";"11";"8";" ";
"Zala";"20";"7";"3";" ";
"Zics";"25";"14";"8";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";
"Tolna megye";"10877";"5384";"3290";" ";
"Bonyhádi járás";"1159";"592";"368";" ";
"Aparhant";"34";"18";"13";" ";
"Bátaapáti";"24";"8";"6";" ";
"Bonyhád";"404";"222";"128";" ";
"Bonyhádvarasd";"11";"7";"2";" ";
"Cikó";"52";"27";"17";" ";
"Felsõnána";"29";"17";"13";" ";
"Grábóc";"13";"4";"4";" ";
"Györe";"26";"14";"9";" ";
"Izmény";"26";"8";"3";" ";
"Kakasd";"52";"19";"8";" ";
"Kéty";"20";"7";"5";" ";
"Kisdorog";"33";"16";"11";" ";
"Kismányok";"15";"10";"8";" ";
"Kisvejke";"29";"14";"11";" ";
"Lengyel";"30";"19";"9";" ";
"Mórágy";"47";"29";"21";" ";
"Mõcsény";"17";"8";"7";" ";
"Mucsfa";"17";"7";"2";" ";
"Murga";"7";"3";"1";" ";
"Nagymányok";"68";"30";"19";" ";
"Nagyvejke";"4";" ";" ";" ";
"Tevel";"53";"17";"16";" ";
"Váralja";"53";"31";"21";" ";
"Závod";"10";"6";"4";" ";
"Zomba";"85";"51";"30";" ";
"Dombóvári járás";"2072";"1086";"704";" ";
"Attala";"62";"35";"22";" ";
"Csibrák";"33";"12";"3";" ";
"Csikóstõttõs";"51";"26";"15";" ";
"Dalmand";"94";"50";"34";" ";
"Dombóvár";"1046";"576";"386";" ";
