"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2015. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Baté";"10,28";"805,5";"527,0";"53";"24";"15";" ";
"Bodrog";"14,78";"432,5";"268,0";"14";"7";"6";" ";
"Bõszénfa";"42,95";"519,0";"350,0";"13";"5";"2";" ";
"Büssü";"17,19";"397,5";"237,0";"30";"13";"8";" ";
"Cserénfa";"17,75";"213,5";"147,0";"12";"8";"7";" ";
"Csoma";"8,43";"422,5";"271,0";"31";"16";"5";" ";
"Csombárd";"8,99";"265,5";"190,0";"16";"8";"5";" ";
"Csököly";"29,84";"1060,5";"710,0";"105";"55";"37";" ";
"Ecseny";"12,92";"210,0";"126,0";"20";"8";"4";" ";
"Edde";"8,51";"202,0";"153,0";"20";"7";"3";" ";
"Felsõmocsolád";"16,51";"384,0";"251,0";"45";"13";"7";" ";
"Fonó";"10,61";"249,0";"158,0";"20";"12";"4";" ";
"Gadács";"3,86";"86,0";"65,0";"9";"4";"3";" ";
"Gálosfa";"19,76";"218,0";"146,0";"15";"10";"6";" ";
"Gige";"13,19";"369,0";"243,0";"39";"10";"6";" ";
"Gölle";"44,69";"909,5";"610,0";"48";"18";"13";" ";
"Hajmás";"11,11";"216,0";"162,0";"15";"8";"7";" ";
"Hedrehely";"25,51";"383,5";"271,0";"60";"39";"27";" ";
"Hencse";"7,11";"328,5";"239,0";"41";"25";"14";" ";
"Hetes";"26,63";"1193,5";"847,0";"50";"23";"14";" ";
"Igal";"36,06";"1316,0";"809,0";"39";"20";"8";" ";
"Jákó";"16,69";"634,5";"434,0";"48";"23";"12";" ";
"Juta";"19,23";"1133,5";"805,0";"51";"23";"13";" ";
"Kadarkút";"39,74";"2426,5";"1714,0";"148";"94";"59";" ";
"Kaposfõ";"27,26";"1606,5";"1075,0";"27";"8";"3";" ";
"Kaposgyarmat";"11,07";"88,0";"64,0";"7";"2";"1";" ";
"Kaposhomok";"11,48";"475,5";"344,0";"52";"22";"13";" ";
"Kaposkeresztúr";"19,80";"341,0";"234,0";"62";"21";"10";" ";
"Kaposmérõ";"13,98";"2430,0";"1691,0";"60";"28";"18";" ";
"Kaposszerdahely";"8,85";"941,0";"680,0";"34";"20";"15";" ";
"Kaposújlak";"8,93";"731,0";"489,0";"13";"9";"6";" ";
"Kaposvár";"113,59";"63464,0";"41386,0";"1867";"933";"584";" ";
"Kazsok";"10,71";"319,5";"228,0";"44";"12";"5";" ";
"Kercseliget";"19,47";"375,5";"254,0";"61";"39";"21";" ";
"Kisasszond";"7,84";"163,5";"124,0";"4";"2";"1";" ";
"Kisgyalán";"9,41";"190,5";"135,0";"8";"2";" ";" ";
"Kiskorpád";"16,95";"894,0";"604,0";"24";"8";"4";" ";
"Kõkút";"20,23";"580,5";"368,0";"60";"33";"22";" ";
"Magyaratád";"18,82";"770,5";"534,0";"19";"6";"1";" ";
"Magyaregres";"14,40";"592,0";"419,0";"37";"19";"13";" ";
"Mernye";"25,93";"1316,0";"894,0";"68";"32";"18";" ";
"Mezõcsokonya";"30,78";"1174,5";"817,0";"53";"22";"11";" ";
"Mike";"32,41";"611,5";"431,0";"107";"49";"23";" ";
"Mosdós";"16,95";"934,5";"614,0";"58";"17";"13";" ";
"Nagybajom";"108,06";"3298,5";"2266,0";"240";"161";"116";" ";
"Nagyberki";"21,74";"1438,0";"944,0";"85";"41";"29";" ";
"Orci";"9,97";"561,5";"389,0";"19";"9";"7";" ";
"Osztopán";"22,83";"851,0";"571,0";"70";"31";"20";" ";
"Pálmajor";"6,24";"351,0";"232,0";"32";"24";"8";" ";
"Patalom";"6,68";"329,0";"179,0";"7";"2";"1";" ";
"Patca";"4,96";"61,0";"39,0";"2";"2";"2";" ";
"Polány";"12,87";"236,0";"152,0";"17";"3";" ";" ";
"Ráksi";"15,17";"421,0";"316,0";"16";"6";"3";" ";
"Rinyakovácsi";"11,09";"180,5";"130,0";"12";"2";"1";" ";
"Sántos";"11,38";"531,0";"352,0";"16";"6";"4";" ";
"Simonfa";"11,00";"349,0";"248,0";"22";"14";"7";" ";
"Somodor";"19,91";"375,5";"263,0";"30";"10";"4";" ";
"Somogyaszaló";"22,12";"732,5";"511,0";"39";"12";"7";" ";
"Somogyfajsz";"18,26";"548,5";"351,0";"43";"26";"11";" ";
"Somogygeszti";"21,71";"450,5";"296,0";"48";"23";"11";" ";
"Somogyjád";"25,06";"1584,0";"1084,0";"66";"31";"20";" ";
"Somogysárd";"36,36";"1190,0";"766,0";"97";"50";"29";" ";
"Somogyszil";"38,46";"761,0";"523,0";"57";"25";"16";" ";
"Szabadi";"8,23";"266,5";"176,0";"26";"13";"10";" ";
"Szenna";"26,98";"766,0";"518,0";"28";"11";"8";" ";
"Szentbalázs";"12,14";"308,5";"198,0";"12";"7";"4";" ";
"Szentgáloskér";"27,25";"516,5";"336,0";"26";"13";"6";" ";
"Szilvásszentmárton";"7,08";"211,0";"156,0";"10";"3";"1";" ";
"Taszár";"17,29";"1919,0";"1312,0";"61";"34";"20";" ";
"Újvárfalva";"12,22";"300,5";"216,0";"18";"8";"1";" ";
"Várda";"10,36";"458,0";"301,0";"17";"7";"1";" ";
"Visnye";"24,38";"236,5";"157,0";"16";"11";"6";" ";
"Zimány";"12,97";"560,5";"375,0";"25";"9";"5";" ";
"Zselickisfalud";"26,08";"233,0";"164,0";"22";"7";"3";" ";
"Zselickislak";"10,39";"306,0";"219,0";"14";"7";"5";" ";
"Zselicszentpál";"10,35";"402,0";"273,0";"14";"6";"1";" ";
"Marcali járás";"904,24";"33917,5";"22472,0";"1977";"864";"523";" ";
"Balatonberény";"26,09";"1084,0";"670,0";"54";"13";"8";" ";
"Balatonkeresztúr";"21,06";"1487,5";"980,0";"46";"16";"9";" ";
"Balatonmáriafürdõ";"26,77";"697,0";"476,0";"14";"3";"2";" ";
"Balatonszentgyörgy";"23,68";"1570,0";"1041,0";"42";"10";"4";" ";
"Balatonújlak";"10,81";"458,0";"300,0";"23";"5";"1";" ";
"Böhönye";"64,17";"2257,5";"1495,0";"173";"65";"41";" ";
"Csákány";"16,09";"231,5";"150,0";"17";"6";"4";" ";
"Csömend";"8,66";"300,0";"196,0";"22";"14";"11";" ";
"Fõnyed";"5,73";"77,0";"51,0";"7";"2";"2";" ";
"Gadány";"19,70";"313,0";"196,0";"24";"11";"4";" ";
"Hollád";"8,20";"218,0";"147,0";"34";"20";"16";" ";
"Hosszúvíz";"7,10";"47,0";"32,0";" ";" ";" ";" ";
"Kelevíz";"4,91";"318,0";"223,0";"32";"6";"1";" ";
"Kéthely";"49,06";"2281,0";"1564,0";"109";"53";"36";" ";
"Libickozma";"22,97";"28,0";"21,0";"3";"1";"1";" ";
"Marcali";"104,40";"11446,5";"7780,0";"344";"151";"83";" ";
"Mesztegnyõ";"44,71";"1380,0";"913,0";"112";"48";"29";" ";
"Nagyszakácsi";"21,37";"419,5";"244,0";"26";"11";"5";" ";
"Nemesdéd";"26,61";"735,5";"447,0";"120";"71";"47";" ";
"Nemeskisfalud";"2,82";"177,0";"92,0";"3";" ";" ";" ";
"Nemesvid";"18,38";"727,0";"472,0";"70";"27";"5";" ";
"Nikla";"23,35";"702,0";"447,0";"63";"32";"24";" ";
"Pusztakovácsi";"43,38";"841,0";"561,0";"95";"65";"40";" ";
"Sávoly";"26,84";"521,0";"344,0";"32";"22";"18";" ";
"Somogysámson";"21,77";"726,0";"476,0";"132";"35";"18";" ";
"Somogysimonyi";"15,82";"88,5";"51,0";"4";"2";" ";" ";
"Somogyszentpál";"28,96";"801,0";"504,0";"82";"38";"17";" ";
"Somogyzsitfa";"27,22";"583,0";"415,0";"30";"15";"9";" ";
"Szegerdõ";"5,46";"215,5";"139,0";"24";"7";"4";" ";
"Szenyér";"20,19";"316,5";"205,0";"28";"12";"7";" ";
"Szõkedencs";"18,69";"249,0";"162,0";"20";"9";"7";" ";
"Tapsony";"31,61";"729,5";"477,0";"25";"5";"2";" ";
"Táska";"25,98";"392,5";"237,0";"44";"23";"14";" ";
"Tikos";"3,35";"120,5";"83,0";"17";"3";"1";" ";
"Varászló";"12,76";"153,0";"95,0";"9";"3";"3";" ";
"Vése";"42,92";"741,5";"471,0";"81";"56";"47";" ";
"Vörs";"22,65";"484,0";"315,0";"16";"4";"3";" ";
"Nagyatádi járás";"647,07";"25412,0";"17034,0";"1683";"825";"436";" ";
"Bakháza";"5,92";"181,5";"133,0";"22";"10";"4";" ";
"Beleg";"17,99";"600,0";"415,0";"82";"54";"25";" ";
"Bolhás";"31,43";"424,5";"281,0";"32";"10";"4";" ";
"Görgeteg";"33,50";"1114,0";"743,0";"134";"65";"41";" ";
"Háromfa";"42,14";"763,0";"539,0";"66";"35";"22";" ";
"Kaszó";"22,48";"95,5";"66,0";"7";"4";"2";" ";
"Kisbajom";"13,67";"398,0";"256,0";"27";"15";"4";" ";
"Kutas";"36,55";"1468,5";"960,0";"127";"72";"49";" ";
"Lábod";"66,51";"1924,5";"1274,0";"196";"106";"54";" ";
"Nagyatád";"70,60";"10545,5";"6987,0";"362";"175";"83";" ";
"Nagykorpád";"33,42";"575,5";"396,0";"61";"39";"22";" ";
"Ötvöskónyi";"27,71";"913,0";"624,0";"87";"33";"17";" ";
"Rinyabesenyõ";"28,63";"219,5";"163,0";"40";"11";"8";" ";
"Rinyaszentkirály";"30,56";"381,0";"272,0";"58";"27";"11";" ";
"Segesd";"73,09";"2477,5";"1624,0";"161";"67";"35";" ";
"Somogyszob";"40,08";"1546,5";"1084,0";"68";"24";"10";" ";
"Szabás";"18,11";"611,5";"423,0";"43";"25";"11";" ";
"Tarany";"54,68";"1172,5";"794,0";"110";"53";"34";" ";
"Siófoki járás";"657,05";"51295,5";"33806,0";"1864";"799";"491";" ";
"Ádánd";"29,52";"2118,5";"1475,0";"119";"55";"32";" ";
"Balatonendréd";"40,02";"1304,0";"884,0";"54";"15";"10";" ";
"Balatonföldvár";"15,32";"2172,5";"1341,0";"46";"19";"13";" ";
"Balatonõszöd";"15,08";"490,5";"299,0";"15";"5";"4";" ";
"Balatonszabadi";"41,34";"2958,0";"1971,0";"107";"54";"39";" ";
"Balatonszárszó";"30,13";"1954,0";"1257,0";"62";"22";"16";" ";
"Balatonszemes";"36,02";"1753,0";"1129,0";"53";"14";"7";" ";
"Balatonvilágos";"29,21";"1155,5";"759,0";"34";"14";"6";" ";
"Bálványos";"23,69";"540,0";"380,0";"39";"17";"12";" ";
"Kereki";"14,43";"533,5";"372,0";"17";"11";"7";" ";
"Kõröshegy";"21,39";"1342,5";"893,0";"59";"24";"14";" ";
"Kötcse";"19,54";"488,5";"338,0";"38";"21";"15";" ";
"Nagyberény";"23,14";"1298,5";"897,0";"66";"39";"21";" ";
"Nagycsepely";"19,80";"407,0";"252,0";"26";"11";"9";" ";
"Nyim";"9,76";"293,0";"216,0";"5";"2";" ";" ";
"Pusztaszemes";"10,39";"337,0";"229,0";"18";"7";"4";" ";
"Ságvár";"38,44";"1790,0";"1222,0";"52";"16";"12";" ";
"Siófok";"124,66";"25375,0";"16643,0";"863";"367";"225";" ";
"Siójut";"10,73";"624,5";"430,0";"23";"7";"2";" ";
"Som";"23,35";"678,5";"466,0";"30";"15";"9";" ";
"Szántód";"7,91";"570,0";"370,0";"22";"8";"5";" ";
"Szólád";"19,98";"482,5";"299,0";"25";"13";"8";" ";
"Teleki";"8,05";"206,0";"123,0";"27";"15";"8";" ";
"Zamárdi";"45,15";"2423,0";"1561,0";"64";"28";"13";" ";
"Tabi járás";"427,24";"12406,0";"8091,0";"614";"249";"154";" ";
"Andocs";"43,27";"1077,0";"698,0";"52";"29";"18";" ";
"Bábonymegyer";"21,93";"791,5";"529,0";"40";"13";"9";" ";
"Bedegkér";"26,00";"403,0";"265,0";"42";"10";"8";" ";
"Bonnya";"14,62";"243,5";"166,0";"18";"4";"3";" ";
"Fiad";"14,91";"127,0";"82,0";"4";" ";" ";" ";
"Kánya";"14,52";"416,5";"288,0";"20";"11";"4";" ";
"Kapoly";"22,37";"673,0";"447,0";"27";"10";"6";" ";
"Kára";"5,37";"45,0";"24,0";"1";"1";"1";" ";
"Kisbárapáti";"28,71";"370,0";"236,0";"26";"8";"7";" ";
"Lulla";"10,39";"177,0";"112,0";"9";"1";"1";" ";
"Miklósi";"10,47";"205,0";"134,0";"7";"3";"1";" ";
"Nágocs";"22,26";"673,5";"385,0";"22";"7";"2";" ";
"Sérsekszõlõs";"6,65";"145,0";"105,0";"1";"1";" ";" ";
"Somogyacsa";"24,46";"173,0";"107,0";"18";"8";"5";" ";
"Somogydöröcske";"10,83";"130,0";"83,0";"9";" ";" ";" ";
"Somogyegres";"10,81";"175,0";"117,0";"20";"8";"5";" ";
"Somogymeggyes";"15,65";"490,5";"327,0";"32";"19";"9";" ";
"Szorosad";"6,48";"98,5";"61,0";"8";"1";"1";" ";
"Tab";"25,86";"4332,5";"2885,0";"144";"68";"46";" ";
"Tengõd";"30,21";"422,5";"268,0";"35";"9";"6";" ";
"Torvaj";"11,42";"239,5";"156,0";"20";"9";"4";" ";
"Törökkoppány";"25,80";"428,5";"230,0";"14";"7";"6";" ";
"Zala";"9,24";"241,0";"162,0";"17";"5";"1";" ";
"Zics";"15,01";"328,0";"224,0";"28";"17";"11";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,17";"224777,0";"149611,0";"8596";"4318";"2496";" ";
"Bonyhádi járás";"476,77";"30774,5";"20633,0";"852";"381";"217";" ";
"Aparhant";"17,97";"997,0";"684,0";"15";"7";"3";" ";
"Bátaapáti";"20,44";"421,5";"304,0";"29";"10";"2";" ";
"Bonyhád";"72,14";"13396,5";"8810,0";"289";"131";"72";" ";
"Bonyhádvarasd";"10,45";"411,5";"283,0";"7";"3";"2";" ";
"Cikó";"19,86";"870,0";"596,0";"27";"9";"6";" ";
"Felsõnána";"18,91";"585,5";"410,0";"31";"12";"6";" ";
"Grábóc";"13,73";"173,0";"115,0";"11";"8";"7";" ";
"Györe";"11,32";"640,5";"457,0";"18";"6";"2";" ";
"Izmény";"13,73";"470,0";"322,0";"19";"4";"2";" ";
"Kakasd";"20,79";"1649,5";"1137,0";"34";"11";"3";" ";
"Kéty";"16,52";"690,5";"483,0";"19";"9";"5";" ";
"Kisdorog";"20,00";"734,5";"501,0";"28";"15";"8";" ";
"Kismányok";"5,43";"323,5";"228,0";"12";"6";"2";" ";
"Kisvejke";"11,32";"409,0";"265,0";"25";"17";"15";" ";
"Lengyel";"20,03";"538,5";"350,0";"18";"13";"7";" ";
"Mórágy";"17,61";"727,0";"478,0";"30";"23";"18";" ";
"Mõcsény";"12,14";"378,0";"260,0";"9";"4";"2";" ";
"Mucsfa";"12,75";"360,0";"270,0";"20";"7";"4";" ";
"Murga";"6,59";"66,0";"48,0";"4";"3";"3";" ";
"Nagymányok";"10,68";"2254,0";"1440,0";"49";"13";"9";" ";
"Nagyvejke";"7,77";"159,5";"108,0";"3";" ";" ";" ";
"Tevel";"25,27";"1350,0";"926,0";"37";"12";"6";" ";
"Váralja";"21,12";"854,0";"593,0";"42";"18";"10";" ";
"Závod";"12,91";"280,5";"173,0";"7";"2";"2";" ";
"Zomba";"57,29";"2034,5";"1392,0";"69";"38";"21";" ";
"Dombóvári járás";"509,02";"31427,5";"20765,0";"1571";"862";"557";" ";
"Attala";"20,64";"818,5";"560,0";"46";"23";"19";" ";
"Csibrák";"14,62";"294,0";"204,0";"29";"16";"9";" ";
"Csikóstõttõs";"17,70";"813,5";"542,0";"44";"26";"14";" ";
"Dalmand";"48,77";"1225,0";"786,0";"74";"31";"24";" ";
"Dombóvár";"78,48";"18574,5";"12239,0";"804";"450";"296";" ";
"Döbrököz";"43,13";"1953,5";"1293,0";"162";"110";"74";" ";
"Gyulaj";"70,82";"1007,0";"645,0";"104";"57";"34";" ";
"Jágónak";"15,40";"258,0";"173,0";"24";"15";"10";" ";
"Kapospula";"19,80";"852,0";"571,0";"29";"13";"10";" ";
"Kaposszekcsõ";"15,62";"1502,5";"984,0";"38";"13";"5";" ";
"Kocsola";"33,34";"1276,5";"855,0";"78";"41";"24";" ";
"Kurd";"31,19";"1115,5";"768,0";"58";"26";"14";" ";
"Lápafõ";"9,31";"163,0";"110,0";"7";"1";"1";" ";
"Nak";"27,78";"586,0";"383,0";"24";"18";"11";" ";
"Szakcs";"55,79";"832,0";"552,0";"40";"16";"10";" ";
"Várong";"6,63";"156,0";"100,0";"10";"6";"2";" ";
"Paksi járás";"836,00";"48814,0";"33344,0";"1715";"890";"509";" ";
"Bikács";"34,67";"451,5";"325,0";"34";"18";"8";" ";
"Bölcske";"58,78";"2754,0";"1841,0";"108";"66";"35";" ";
"Dunaföldvár";"111,42";"8547,0";"5698,0";"317";"190";"113";" ";
"Dunaszentgyörgy";"37,63";"2545,0";"1721,0";"81";"38";"25";" ";
"Gerjen";"36,28";"1199,0";"824,0";"72";"30";"17";" ";
"Györköny";"31,60";"943,5";"620,0";"21";"5";"3";" ";
"Kajdacs";"37,73";"1245,0";"848,0";"82";"34";"17";" ";
"Madocsa";"43,33";"1890,5";"1271,0";"48";"22";"16";" ";
"Nagydorog";"41,44";"2560,0";"1723,0";"125";"70";"37";" ";
"Németkér";"64,97";"1721,0";"1197,0";"70";"44";"18";" ";
"Paks";"154,08";"19211,0";"13330,0";"436";"216";"133";" ";
"Pálfa";"34,74";"1559,5";"1144,0";"103";"52";"27";" ";
"Pusztahencse";"31,71";"938,0";"665,0";"70";"29";"11";" ";
"Sárszentlõrinc";"46,69";"1049,5";"702,0";"86";"44";"27";" ";
"Tengelic";"70,93";"2199,5";"1435,0";"62";"32";"22";" ";
"Szekszárdi járás";"656,18";"58166,5";"38394,0";"2089";"1084";"621";" ";
"Alsónána";"13,14";"698,5";"471,0";"39";"24";"16";" ";
"Alsónyék";"31,90";"755,5";"506,0";"43";"20";"8";" ";
"Báta";"66,16";"1666,5";"1072,0";"130";"84";"60";" ";
"Bátaszék";"63,68";"6167,5";"4034,0";"212";"95";"44";" ";
"Decs";"94,68";"3774,0";"2421,0";"174";"98";"52";" ";
"Harc";"15,86";"875,5";"627,0";"40";"20";"13";" ";
"Kistormás";"11,35";"339,0";"236,0";"21";"9";"6";" ";
"Kölesd";"38,13";"1491,5";"989,0";"84";"45";"27";" ";
"Medina";"22,24";"800,5";"546,0";"58";"33";"18";" ";
"Õcsény";"72,61";"2334,0";"1572,0";"90";"49";"25";" ";
"Pörböly";"11,11";"540,0";"367,0";"18";"5";"3";" ";
"Sárpilis";"21,70";"684,5";"428,0";"69";"52";"21";" ";
"Sióagárd";"24,40";"1230,5";"781,0";"33";"10";"5";" ";
"Szálka";"17,08";"573,5";"385,0";"10";"2";"1";" ";
"Szedres";"46,31";"2205,5";"1564,0";"86";"42";"23";" ";
"Szekszárd";"96,28";"32938,0";"21598,0";"945";"479";"290";" ";
"Várdomb";"9,55";"1092,0";"797,0";"37";"17";"9";" ";
"Tamási járás";"1019,96";"37660,5";"24766,0";"1665";"703";"376";" ";
"Belecska";"14,41";"357,0";"266,0";"5";"1";" ";" ";
"Diósberény";"17,75";"333,0";"200,0";"9";"5";"3";" ";
"Dúzs";"11,27";"247,5";"189,0";"28";"8";"4";" ";
"Értény";"29,95";"780,5";"490,0";"79";"24";"8";" ";
"Felsõnyék";"32,02";"979,0";"620,0";"31";"9";"6";" ";
"Fürged";"26,76";"700,5";"461,0";"30";"7";"2";" ";
"Gyönk";"38,11";"2023,5";"1287,0";"73";"21";"10";" ";
"Hõgyész";"37,15";"2838,5";"1732,0";"115";"44";"18";" ";
"Iregszemcse";"58,33";"2638,5";"1777,0";"115";"48";"26";" ";
"Kalaznó";"18,35";"129,0";"69,0";"14";"4";"4";" ";
"Keszõhidegkút";"10,33";"195,0";"123,0";"6";" ";" ";" ";
"Kisszékely";"28,30";"296,5";"184,0";"9";"6";"5";" ";
"Koppányszántó";"22,55";"305,0";"190,0";"16";"6";"1";" ";
"Magyarkeszi";"38,16";"1225,0";"832,0";"83";"51";"29";" ";
"Miszla";"34,72";"268,5";"168,0";"16";"8";"4";" ";
"Mucsi";"24,76";"437,0";"299,0";"47";"18";"11";" ";
"Nagykónyi";"47,88";"1098,0";"741,0";"70";"24";"14";" ";
"Nagyszékely";"36,71";"412,5";"268,0";"22";"7";"2";" ";
"Nagyszokoly";"27,99";"904,0";"605,0";"74";"41";"25";" ";
"Ozora";"59,55";"1619,5";"1072,0";"88";"26";"5";" ";
"Pári";"13,05";"617,5";"410,0";"47";"23";"12";" ";
"Pincehely";"50,09";"2189,5";"1445,0";"75";"35";"19";" ";
"Regöly";"62,67";"1144,0";"781,0";"31";"6";"5";" ";
"Simontornya";"33,83";"4018,5";"2683,0";"220";"123";"75";" ";
"Szakadát";"10,70";"198,5";"104,0";"11";"8";"4";" ";
"Szakály";"41,01";"1342,5";"879,0";"35";"18";"10";" ";
"Szárazd";"7,79";"234,5";"155,0";"10";"1";" ";" ";
"Tamási";"111,95";"8123,5";"5452,0";"234";"100";"62";" ";
"Tolnanémedi";"21,95";"1044,0";"683,0";"29";"11";"4";" ";
"Udvari";"19,41";"327,5";"228,0";"7";"2";" ";" ";
"Újireg";"10,90";"281,0";"164,0";"12";"6";"2";" ";
"Varsád";"21,56";"351,5";"209,0";"24";"12";"6";" ";
"Tolnai járás";"205,24";"17934,0";"11709,0";"704";"398";"216";" ";
"Bogyiszló";"55,93";"2143,0";"1448,0";"111";"57";"30";" ";
"Fácánkert";"10,70";"618,0";"413,0";"25";"8";"3";" ";
"Fadd";"67,54";"4059,5";"2664,0";"137";"73";"36";" ";
"Tolna";"71,07";"11113,5";"7184,0";"431";"260";"147";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49494,11";"3903204,0";"2614450,0";"195332";"91384";"53069";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13428,88";"1159263,5";"768233,0";"68104";"32852";"18801";" ";
"Borsod-Abaúj-Zemplén megye";"7247,23";"664071,5";"441896,0";"41860";"19160";"11028";" ";
"Cigándi járás";"389,97";"16002,0";"10530,0";"1344";"607";"341";" ";
"Bodroghalom";"26,86";"1356,0";"899,0";"112";"53";"22";" ";
"Cigánd";"56,76";"3051,0";"2031,0";"339";"175";"88";" ";
"Dámóc";"15,99";"364,5";"198,0";"30";"16";"12";" ";
"Karcsa";"43,69";"1816,5";"1226,0";"73";"24";"15";" ";
"Karos";"15,32";"484,5";"316,0";"26";"6";"4";" ";
"Kisrozvágy";"8,34";"163,5";"105,0";"7";"3";"2";" ";
"Lácacséke";"16,25";"302,0";"188,0";"60";"30";"12";" ";
"Nagyrozvágy";"26,81";"629,5";"426,0";"33";"12";"8";" ";
"Pácin";"33,93";"1383,0";"880,0";"117";"44";"26";" ";
"Révleányvár";"16,50";"442,5";"290,0";"20";"9";"3";" ";
"Ricse";"24,75";"1771,0";"1190,0";"94";"40";"20";" ";
"Semjén";"7,84";"496,0";"319,0";"41";"14";"10";" ";
"Tiszacsermely";"20,28";"546,5";"363,0";"57";"8";"4";" ";
"Tiszakarád";"47,56";"2421,5";"1603,0";"293";"156";"110";" ";
"Zemplénagárd";"29,09";"774,0";"496,0";"42";"17";"5";" ";
"Edelényi járás";"717,85";"33469,5";"21741,0";"2561";"1042";"558";" ";
"Abod";"31,16";"222,0";"126,0";"17";"10";"5";" ";
"Balajt";"9,03";"488,0";"319,0";"57";"27";"11";" ";
"Becskeháza";"5,00";"27,0";"15,0";"2";"2";"2";" ";
"Bódvalenke";"6,63";"215,5";"128,0";"11";"4";"4";" ";
"Bódvarákó";"9,22";"76,5";"43,0";"9";"1";" ";" ";
"Bódvaszilas";"19,22";"1065,5";"711,0";"73";"31";"12";" ";
"Boldva";"28,34";"2350,0";"1566,0";"200";"126";"80";" ";
"Borsodszirák";"11,01";"1147,0";"798,0";"155";"71";"36";" ";
"Damak";"7,53";"249,5";"176,0";"11";"5";"4";" ";
"Debréte";"9,62";"19,0";"11,0";" ";" ";" ";" ";
"Edelény";"56,82";"9627,5";"6481,0";"514";"182";"96";" ";
"Égerszög";"10,77";"56,0";"25,0";"4";"2";"2";" ";
"Galvács";"15,04";"93,0";"50,0";" ";" ";" ";" ";
"Hangács";"22,53";"568,5";"376,0";"43";"21";"12";" ";
"Hegymeg";"5,70";"116,0";"76,0";"11";"7";"5";" ";
"Hidvégardó";"16,99";"539,0";"367,0";"16";"10";"5";" ";
"Irota";"12,34";"76,0";"45,0";"1";"1";"1";" ";
"Komjáti";"11,08";"207,0";"125,0";"10";"4";"2";" ";
"Ládbesenyõ";"10,40";"285,0";"188,0";"23";"10";"5";" ";
"Lak";"19,76";"682,5";"440,0";"40";"13";"2";" ";
"Martonyi";"17,57";"410,5";"256,0";"24";"18";"5";" ";
"Meszes";"11,40";"183,0";"107,0";"8";"5";"4";" ";
"Nyomár";"10,46";"307,5";"220,0";"24";"13";"11";" ";
"Perkupa";"19,39";"810,5";"552,0";"62";"25";"11";" ";
"Rakaca";"19,00";"830,0";"539,0";"105";"50";"18";" ";
"Rakacaszend";"15,71";"346,0";"229,0";"48";"33";"20";" ";
"Szakácsi";"8,63";"172,5";"89,0";"12";"6";"4";" ";
"Szalonna";"20,08";"1160,0";"745,0";"128";"29";"17";" ";
"Szendrõ";"53,56";"4254,5";"2668,0";"315";"82";"49";" ";
"Szendrõlád";"17,70";"2078,0";"1253,0";"295";"109";"67";" ";
"Szin";"18,10";"820,0";"514,0";"68";"27";"9";" ";
"Szinpetri";"9,71";"232,5";"158,0";"24";"15";"8";" ";
"Szögliget";"34,74";"581,0";"355,0";"31";"17";"11";" ";
"Szõlõsardó";"10,66";"108,0";"68,0";"6";"3";"3";" ";
"Szuhogy";"17,00";"1136,5";"748,0";"88";"35";"15";" ";
"Teresztenye";"8,69";"37,5";"27,0";" ";" ";" ";" ";
"Tomor";"12,89";"239,0";"160,0";"16";"6";"3";" ";
"Tornabarakony";"8,19";"17,0";"4,0";" ";" ";" ";" ";
"Tornakápolna";"4,02";"12,0";"8,0";"3";"3";"2";" ";
"Tornanádaska";"7,83";"756,5";"417,0";"64";"17";"6";" ";
"Tornaszentandrás";"15,65";"171,5";"113,0";"9";"4";"1";" ";
"Tornaszentjakab";"28,22";"215,0";"125,0";"10";"6";"5";" ";
"Varbóc";"10,10";"54,5";"27,0";"2";" ";" ";" ";
"Viszló";"11,10";"70,0";"41,0";"3";"3";"3";" ";
"Ziliz";"9,26";"355,5";"252,0";"19";"9";"2";" ";
"Encsi járás";"378,37";"21572,5";"14134,0";"2050";"833";"434";" ";
"Alsógagy";"6,28";"83,5";"44,0";"2";" ";" ";" ";
"Baktakék";"18,79";"727,5";"484,0";"94";"21";"12";" ";
"Beret";"6,77";"275,5";"178,0";"38";"10";"5";" ";
"Büttös";"18,18";"159,0";"105,0";"11";"5";"4";" ";
"Csenyéte";"9,97";"425,0";"215,0";"121";"29";"5";" ";
"Csobád";"11,83";"668,5";"453,0";"55";"23";"9";" ";
"Detek";"9,68";"258,5";"167,0";"34";"7";"3";" ";
"Encs";"25,80";"6349,5";"4154,0";"481";"291";"149";" ";
