"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2020. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Pölöske";"26";"13";"5";"14";
"Pusztaederics";"5";"5";"3";"2";
"Pusztaszentlászló";"16";"6";"3";"2";
"Salomvár";"15";"5";"3";"4";
"Sárhida";"22";"11";"6";"4";
"Söjtör";"57";"23";"14";"17";
"Szentkozmadombja";"2";"1";"1";"2";
"Szentpéterfölde";"5";"3";"2";"2";
"Szentpéterúr";"57";"41";"26";"24";
"Teskánd";"25";"10";"4";"3";
"Tilaj";"8";"4";"3";"5";
"Tófej";"18";"8";"5";"4";
"Vasboldogasszony";"16";"10";"4";"4";
"Vaspör";"10";"5";"3";"6";
"Vöckönd";"2";" ";" ";"2";
"Zalaboldogfa";"11";"7";"5";"3";
"Zalacséb";"8";"4";"3";"2";
"Zalaegerszeg";"1313";"687";"354";"78";
"Zalaháshágy";"13";"8";"4";" ";
"Zalaigrice";"3";"3";"1";"6";
"Zalaistvánd";"9";"3";"1";"2";
"Zalalövõ";"89";"44";"25";"16";
"Zalaszentgyörgy";"9";"3";" ";"1";
"Zalaszentiván";"32";"19";"15";" ";
"Zalaszentlõrinc";"5";"1";"1";"3";
"Zalaszentmihály";"23";"11";"9";"7";
"Zalatárnok";"18";"8";"4";"6";
"Zalaszentgróti járás";"294";"115";"51";"197";
"Batyk";"7";"4";"2";"8";
"Döbröce";"1";" ";" ";"2";
"Dötk";" ";" ";" ";"2";
"Kallósd";"1";" ";" ";"3";
"Kehidakustány";"14";"3";"3";"18";
"Kisgörbõ";"4";"1";" ";"2";
"Kisvásárhely";" ";" ";" ";"3";
"Mihályfa";"7";"1";"1";"8";
"Nagygörbõ";"4";" ";" ";"7";
"Óhíd";"9";"1";"1";"13";
"Pakod";"10";"2";"2";"5";
"Sénye";"3";"1";"1";" ";
"Sümegcsehi";"6";"1";" ";"8";
"Szalapa";"4";"2";" ";"9";
"Tekenye";"3";" ";" ";"9";
"Türje";"42";"22";"12";"42";
"Zalabér";"17";"5";"2";"13";
"Zalaszentgrót";"133";"62";"21";"38";
"Zalaszentlászló";"19";"3";"1";"6";
"Zalavég";"10";"7";"5";"1";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Zala megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Dunántúl (Baranya, Somogy, Tolna)";"36646";"20473";"11081";"11372";
"Baranya megye";"15513";"8822";"4862";"5840";
"Bólyi járás";"419";"234";"141";"105";
"Babarc";"28";"18";"14";"7";
"Belvárdgyula";"18";"5";"3";"8";
"Bóly";"64";"33";"21";"19";
"Borjád";"15";"7";"5";"2";
"Hásságy";"3";"2";"1";" ";
"Kisbudmér";"15";"9";"4";"4";
"Liptód";"13";"8";"5";"5";
"Máriakéménd";"22";"13";"6";"17";
"Monyoród";"10";"6";"4";"5";
"Nagybudmér";"10";"7";"7";"2";
"Olasz";"10";"4";"3";"4";
"Pócsa";"8";"4";" ";"1";
"Szajk";"18";"9";"5";"6";
"Szederkény";"49";"21";"11";"3";
"Töttös";"20";"11";"7";"6";
"Versend";"116";"77";"45";"16";
"Hegyháti járás";"812";"554";"342";"366";
"Ág";"27";"22";"18";"24";
"Alsómocsolád";"11";"8";"4";"7";
"Bakóca";"21";"13";"7";"18";
"Baranyajenõ";"57";"39";"25";"11";
"Baranyaszentgyörgy";"13";"12";"5";"9";
"Felsõegerszeg";"5";"4";"4";"7";
"Gerényes";"25";"13";"7";"27";
"Gödre";"54";"36";"24";"15";
"Kisbeszterce";"8";"6";"4";"6";
"Kishajmás";"19";"11";"7";"6";
"Kisvaszar";"60";"47";"31";"25";
"Mágocs";"100";"68";"49";"22";
"Mekényes";"7";"4";"1";"13";
"Mezõd";"5";"4";"3";"7";
"Mindszentgodisa";"54";"36";"19";"29";
"Nagyhajmás";"27";"21";"10";"15";
"Palé";"9";"4";"3";"3";
"Sásd";"138";"85";"50";"32";
"Szágy";"19";"11";"8";"9";
"Tarrós";"2";"1";" ";"5";
"Tékes";"21";"19";"10";"9";
"Tormás";"21";"12";"5";"19";
"Varga";"7";"5";"2";"8";
"Vásárosdombó";"91";"68";"41";"38";
"Vázsnok";"11";"5";"5";"2";
"Komlói járás";"1404";"687";"332";"401";
"Bikal";"12";"5";"4";"7";
"Bodolyabér";"9";"7";"2";"6";
"Egyházaskozár";"19";"6";"2";"11";
"Hegyhátmaróc";"8";"7";"3";"4";
"Kárász";"15";"12";"7";"4";
"Komló";"994";"475";"219";"227";
"Köblény";"15";"7";"4";"6";
"Liget";"20";"11";"7";"9";
"Magyaregregy";"33";"24";"17";"7";
"Magyarhertelend";"33";"15";"6";"7";
"Magyarszék";"18";"7";"5";"11";
"Mánfa";"38";"20";"10";"16";
"Máza";"42";"20";"8";"15";
"Mecsekpölöske";"16";"7";"3";"9";
"Oroszló";"16";"8";"4";"9";
"Szalatnak";"23";"11";"6";"9";
"Szárász";" ";" ";" ";"1";
"Szászvár";"75";"32";"18";"37";
"Tófû";"1";" ";" ";"3";
"Vékény";"17";"13";"7";"3";
"Mohácsi járás";"1425";"870";"489";"439";
"Bár";"14";"9";"5";"7";
"Bezedek";"10";"9";"6";"5";
"Dunaszekcsõ";"77";"51";"31";"10";
"Erdõsmárok";"2";" ";" ";"4";
"Feked";"6";"5";"2";"5";
"Görcsönydoboka";"17";"8";"2";"2";
"Himesháza";"19";"12";"8";"13";
"Homorúd";"22";"17";"10";"20";
"Ivándárda";"14";"6";"1";"2";
"Kisnyárád";"7";"4";"2";"3";
"Kölked";"49";"25";"12";"41";
"Lánycsók";"112";"69";"36";"54";
"Lippó";"16";"10";"5";"3";
"Majs";"27";"14";"4";"23";
"Maráza";"9";"5";"4";"3";
"Mohács";"772";"481";"285";"144";
"Nagynyárád";"17";"9";"2";"7";
"Palotabozsok";"22";"11";"7";"3";
"Sárok";"14";"9";"7";"4";
"Sátorhely";"36";"8";"4";"15";
"Somberek";"21";"16";"8";"12";
"Szebény";"22";"10";"7";"4";
"Székelyszabar";"24";"16";"10";"10";
"Szûr";"12";"6";"1";"8";
"Udvar";"4";"2";"2";"4";
"Véménd";"80";"58";"28";"33";
"Pécsi járás";"4924";"2584";"1424";"779";
"Abaliget";"25";"14";"7";"11";
"Aranyosgadány";"17";"13";"6";"21";
"Áta";"4";"2";" ";"4";
"Bakonya";"22";"12";"8";"5";
"Berkesd";"34";"21";"10";"13";
"Birján";"9";"5";"4";"2";
"Bogád";"23";"11";"5";"4";
"Bosta";"9";"6";"5";"5";
"Cserkút";"13";"9";"8";"4";
"Egerág";"20";"11";"4";"6";
"Ellend";"10";"7";"4";" ";
"Görcsöny";"42";"32";"14";"13";
"Gyód";"16";"10";"5";"4";
"Hosszúhetény";"107";"64";"46";"24";
"Husztót";"1";" ";" ";"3";
"Keszü";"24";"7";"3";"10";
"Kisherend";"5";"3";"3";"2";
"Kovácsszénája";"3";"3";"1";"6";
"Kozármisleny";"111";"51";"29";"8";
"Kökény";"15";"6";"1";"5";
"Kõvágószõlõs";"48";"24";"17";"7";
"Kõvágótöttös";"17";"10";"9";"5";
"Lothárd";"9";"3";"3";"1";
"Magyarsarlós";"3";"1";" ";"1";
"Nagykozár";"28";"17";"9";"6";
"Ócsárd";"15";"9";"6";"14";
"Orfû";"23";"15";"7";"11";
"Pécs";"4045";"2088";"1147";"508";
"Pécsudvard";"14";"9";"5";"5";
"Pellérd";"56";"30";"17";"11";
"Pereked";"8";"4";"1";"2";
"Pogány";"32";"19";"9";"10";
"Regenye";"10";"6";"2";"12";
"Romonya";"10";"3";" ";"2";
"Szalánta";"33";"20";"10";"7";
"Szemely";"23";"9";"4";"2";
"Szilágy";"8";"6";"2";"11";
"Szilvás";"5";"3";" ";"1";
"Szõke";"11";"8";"7";"7";
"Szõkéd";"16";"13";"6";"6";
"Pécsváradi járás";"362";"192";"85";"138";
"Apátvarasd";"11";"8";"5";"5";
"Erdõsmecske";"21";"16";"9";"5";
"Erzsébet";"10";"4";" ";"2";
"Fazekasboda";"6";"5";"3";"7";
"Geresdlak";"18";"11";"2";"10";
"Hidas";"56";"32";"17";"14";
"Kátoly";"12";"8";"2";"2";
"Kékesd";"7";"5";"2";"6";
"Lovászhetény";"13";"6";"3";"8";
"Martonfa";"9";"3";"1";"2";
"Mecseknádasd";"31";"8";"5";"11";
"Nagypall";"20";"13";"9";"4";
"Óbánya";"3";"2";"1";"2";
"Ófalu";"7";" ";" ";"5";
"Pécsvárad";"114";"62";"22";"47";
"Szellõ";"7";"3";"1";"3";
"Zengõvárkony";"17";"6";"3";"5";
"Sellyei járás";"1062";"624";"340";"1122";
"Adorjás";"13";"7";"2";"33";
"Baksa";"42";"22";"10";"28";
"Baranyahídvég";"15";"12";"6";"29";
"Besence";"4";"4";"3";"25";
"Bogádmindszent";"38";"21";"14";"22";
"Bogdása";"25";"14";"7";"25";
"Csányoszró";"65";"41";"29";"37";
"Drávafok";"45";"24";"14";"30";
"Drávaiványi";"18";"7";"1";"25";
"Drávakeresztúr";"6";"2";"2";"16";
"Drávasztára";"31";"22";"11";"18";
"Felsõszentmárton";"28";"15";"7";"46";
"Gilvánfa";"76";"59";"40";"28";
"Hegyszentmárton";"44";"27";"18";"32";
"Hirics";"21";"13";"4";"65";
"Kákics";"19";"15";"10";"24";
"Kemse";"4";"1";" ";"8";
"Kisasszonyfa";"23";"16";"11";"25";
"Kisszentmárton";"29";"15";"3";"43";
"Kórós";"12";"4";"2";"20";
"Lúzsok";"40";"16";"8";"29";
"Magyarmecske";"29";"14";"8";"29";
"Magyartelek";"23";"16";"10";"23";
"Markóc";"2";"1";" ";"7";
"Marócsa";"13";"9";"4";"13";
"Nagycsány";"8";"5";"3";"16";
"Okorág";"17";"12";"5";"23";
"Ózdfalu";"26";"14";"5";"11";
"Páprád";"9";"9";"3";"7";
"Piskó";"34";"22";"7";"48";
"Sámod";"14";"4";"2";"25";
"Sellye";"127";"77";"44";"104";
"Sósvertike";"15";"6";"1";"42";
"Tengeri";"5";"5";"2";"8";
"Téseny";"34";"17";"13";"19";
"Vajszló";"82";"43";"23";"77";
"Vejti";"8";"2";" ";"30";
"Zaláta";"18";"11";"8";"32";
"Siklósi járás";"2285";"1386";"824";"1095";
"Alsószentmárton";"72";"11";"5";"280";
"Babarcszõlõs";"17";"12";"6";"10";
"Beremend";"114";"52";"27";"55";
"Bisse";"9";"6";"5";"9";
"Cún";"23";"13";"10";"14";
"Csarnóta";"17";"8";"2";"8";
"Diósviszló";"86";"50";"30";"20";
"Drávacsehi";"23";"15";"9";"21";
"Drávacsepely";"21";"9";"1";"10";
"Drávapalkonya";"38";"26";"13";"18";
"Drávapiski";"4";"4";"2";"18";
"Drávaszabolcs";"70";"40";"25";"17";
"Drávaszerdahely";"12";"7";"3";"7";
"Egyházasharaszti";"31";"14";"11";"23";
"Garé";"25";"15";"10";"21";
"Gordisa";"53";"35";"22";"16";
"Harkány";"179";"107";"57";"7";
"Illocska";"15";"9";"3";"4";
"Ipacsfa";"16";"15";"8";"5";
"Ivánbattyán";"8";"6";"5";"4";
"Kásád";"18";"11";"8";"13";
"Kémes";"27";"14";"10";"17";
"Kisdér";" ";" ";" ";"5";
"Kisharsány";"32";"20";"15";"20";
"Kisjakabfalva";"9";"4";"3";"5";
"Kiskassa";"12";"7";"5";"4";
"Kislippó";"24";"19";"13";"6";
"Kistapolca";"6";"2";"1";"12";
"Kistótfalu";"15";"11";"5";"7";
"Kovácshida";"26";"20";"9";"8";
"Lapáncsa";"17";"10";"4";"11";
"Magyarbóly";"36";"18";"6";"10";
"Márfa";"21";"10";"5";"8";
"Márok";"29";"13";"5";"7";
"Matty";"32";"24";"12";"13";
"Nagyharsány";"144";"102";"66";"36";
"Nagytótfalu";"43";"25";"16";"11";
"Old";"52";"31";"10";"39";
"Palkonya";"14";"10";"5";"7";
"Pécsdevecser";"4";"2";"1";"3";
"Peterd";"9";"6";"4";"5";
"Rádfalva";"14";"8";"4";"9";
"Siklós";"547";"373";"246";"72";
"Siklósbodony";"8";"5";"3";"17";
"Siklósnagyfalu";"37";"16";"10";"82";
"Szaporca";"14";"6";"3";"25";
"Szava";"28";"17";"7";"12";
"Tésenfa";"25";"16";"9";"8";
"Túrony";"12";"6";"3";"3";
"Újpetre";"39";"27";"20";"13";
"Villány";"101";"66";"43";"19";
"Villánykövesd";"8";"7";"4";"6";
"Vokány";"49";"26";"15";"15";
"Szentlõrinci járás";"814";"508";"259";"297";
"Bicsérd";"45";"23";"5";"10";
"Boda";"20";"13";"6";"12";
"Bükkösd";"64";"39";"23";"27";
"Cserdi";"29";"16";"9";"39";
"Csonkamindszent";"15";"11";"5";"6";
"Dinnyeberki";"9";"4";"3";"7";
"Gerde";"46";"30";"13";"9";
"Gyöngyfa";"18";"16";"10";"13";
"Helesfa";"21";"15";"8";"6";
"Hetvehely";"49";"36";"17";"16";
"Kacsóta";"15";"11";"8";"6";
"Királyegyháza";"62";"43";"23";" ";
"Okorvölgy";"6";"4";"1";"3";
"Pécsbagota";"9";"7";"4";"4";
"Sumony";"52";"32";"22";"27";
"Szabadszentkirály";"42";"22";"17";"9";
"Szentdénes";"24";"16";"8";"13";
"Szentkatalin";"10";"9";"2";"11";
"Szentlõrinc";"248";"145";"66";"58";
"Velény";"11";"6";"3";"8";
"Zók";"19";"10";"6";"13";
"Szigetvári járás";"2006";"1183";"626";"1098";
"Almamellék";"44";"20";"9";"32";
"Almáskeresztúr";"6";"5";"3";"7";
"Bánfa";"18";"9";"4";"13";
"Basal";"10";"8";"6";"10";
"Boldogasszonyfa";"38";"26";"15";"20";
"Botykapeterd";"46";"25";"16";"10";
"Bürüs";"12";"8";"6";"9";
"Csebény";"11";"6";"4";"10";
"Csertõ";"21";"8";"1";"32";
"Dencsháza";"58";"34";"15";"21";
"Endrõc";"28";"14";"5";"41";
"Gyöngyösmellék";"55";"21";"13";"17";
"Hobol";"68";"36";"21";"25";
"Horváthertelend";"11";"8";"3";"2";
"Ibafa";"25";"17";"10";"10";
"Katádfa";"17";"15";"9";"12";
"Kétújfalu";"42";"25";"12";"35";
"Kisdobsza";"21";"11";"7";"6";
"Kistamási";"24";"16";"11";"16";
"Magyarlukafa";"7";"5";"4";"8";
"Merenye";"39";"23";"9";"17";
"Molvány";"7";"7";"3";"7";
"Mozsgó";"58";"39";"19";"61";
"Nagydobsza";"48";"31";"14";"53";
"Nagypeterd";"57";"25";"12";"10";
"Nagyváty";"31";"20";"11";"10";
"Nemeske";"18";"12";"7";"18";
"Nyugotszenterzsébet";"44";"33";"21";"21";
"Patapoklosi";"54";"30";"18";"24";
"Pettend";"14";"8";"5";"19";
"Rózsafa";"42";"24";"16";"11";
"Somogyapáti";"47";"28";"17";"12";
"Somogyhárságy";"36";"20";"9";"35";
"Somogyhatvan";"19";"12";"2";"58";
"Somogyviszló";"43";"23";"13";"14";
"Szentegát";"38";"21";"9";"13";
"Szentlászló";"58";"26";"10";"31";
"Szigetvár";"660";"400";"208";"235";
"Szörény";"3";"2";"1";"8";
"Szulimán";"19";"9";"4";"17";
"Teklafalu";"19";"15";"13";"19";
"Tótszentgyörgy";"8";"7";"3";"18";
"Várad";"10";"7";"4";"13";
"Vásárosbéc";"21";"18";"12";"21";
"Zádor";"51";"26";"12";"17";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Baranya megye területre nem bontható adatai";" ";" ";" ";" ";
"Somogy megye";"13871";"7842";"4339";"3711";
"Barcsi járás";"1535";"931";"533";"624";
"Babócsa";"135";"94";"60";"50";
"Barcs";"503";"277";"159";"161";
"Bélavár";"25";"17";"8";"8";
"Bolhó";"56";"36";"17";"26";
"Csokonyavisonta";"161";"108";"75";"72";
"Darány";"42";"31";"14";"46";
"Drávagárdony";"16";"10";"6";"9";
"Drávatamási";"12";"9";"4";"8";
"Heresznye";"38";"25";"13";"10";
"Homokszentgyörgy";"98";"61";"36";"19";
"Istvándi";"71";"43";"25";"25";
"Kálmáncsa";"56";"38";"21";"25";
"Kastélyosdombó";"19";"7";"5";"14";
"Komlósd";"14";"10";"4";"6";
"Lad";"58";"32";"23";"10";
"Lakócsa";"22";"10";"5";"35";
"Patosfa";"29";"16";"4";"7";
"Péterhida";"8";"6";"3";"7";
"Potony";"15";"8";"4";"8";
"Rinyaújlak";"31";"22";"9";"10";
"Rinyaújnép";"6";"3";"3";"5";
"Somogyaracs";"16";"7";"5";"16";
"Szentborbás";"6";"6";"3";"5";
"Szulok";"49";"26";"16";"12";
"Tótújfalu";"15";"11";"3";"7";
"Vízvár";"34";"18";"8";"23";
"Csurgói járás";"979";"575";"333";"332";
"Berzence";"113";"71";"34";"23";
"Csurgó";"214";"118";"61";"93";
"Csurgónagymarton";"10";"3";"1";"12";
"Gyékényes";"70";"44";"24";"15";
"Iharos";"27";"19";"10";"18";
"Iharosberény";"93";"61";"43";"25";
"Inke";"134";"80";"49";"47";
"Õrtilos";"39";"18";"12";"5";
"Pogányszentpéter";"30";"21";"13";"7";
"Porrog";"12";"7";"4";"9";
"Porrogszentkirály";"22";"11";"7";"9";
"Porrogszentpál";"3";"1";" ";"6";
"Somogybükkösd";"7";"2";"2";"3";
"Somogycsicsó";"15";"9";"5";"4";
"Somogyudvarhely";"50";"30";"17";"21";
"Szenta";"47";"25";"15";"10";
"Zákány";"56";"40";"24";"16";
"Zákányfalu";"37";"15";"12";"9";
"Fonyódi járás";"1828";"1149";"619";"335";
"Balatonboglár";"199";"105";"52";"4";
"Balatonfenyves";"77";"29";"13";"9";
"Balatonlelle";"220";"118";"69";"6";
"Buzsák";"58";"42";"21";"23";
"Fonyód";"170";"96";"44";"4";
"Gamás";"82";"59";"28";"27";
"Gyugy";"17";"6";"3";"19";
"Hács";"36";"24";"15";"14";
"Karád";"125";"91";"54";"22";
"Kisberény";"17";"9";"7";"7";
"Látrány";"112";"82";"41";"22";
"Lengyeltóti";"170";"117";"61";"48";
"Ordacsehi";"32";"16";"8";" ";
"Öreglak";"132";"91";"54";"38";
"Pamuk";"22";"12";"6";"15";
"Somogybabod";"44";"28";"17";"6";
"Somogytúr";"35";"26";"18";"2";
"Somogyvámos";"65";"50";"29";"16";
"Somogyvár";"123";"92";"58";"44";
"Szõlõsgyörök";"71";"41";"11";"7";
"Visz";"21";"15";"10";"2";
"Kaposvári járás";"3652";"2061";"1078";"1080";
"Alsóbogát";"16";"9";"7";"6";
"Bárdudvarnok";"39";"28";"14";"19";
"Baté";"21";"16";"7";"5";
"Bodrog";"10";"5";"2";"3";
"Bõszénfa";"11";"6";"2";"10";
"Büssü";"19";"14";"8";"8";
"Cserénfa";"12";"7";"4";"1";
"Csoma";"16";"10";"7";"5";
"Csombárd";"13";"10";"6";"7";
"Csököly";"45";"21";"13";"41";
"Ecseny";"10";"9";"7";"5";
"Edde";"13";"10";"5";"13";
"Felsõmocsolád";"21";"9";"4";"7";
"Fonó";"13";"9";"6";"2";
"Gadács";"4";"2";" ";"3";
"Gálosfa";"11";"7";"4";"10";
"Gige";"29";"18";"7";"26";
"Gölle";"27";"16";"6";"10";
"Hajmás";"14";"6";"4";"14";
"Hedrehely";"51";"42";"33";"6";
"Hencse";"39";"23";"16";"3";
"Hetes";"17";"6";"4";"13";
"Igal";"24";"17";"8";"11";
"Jákó";"20";"13";"6";"15";
"Juta";"37";"26";"17";"8";
"Kadarkút";"117";"75";"41";"28";
"Kaposfõ";"48";"23";"15";"24";
"Kaposgyarmat";"6";"5";"3";"1";
"Kaposhomok";"28";"22";"10";"13";
"Kaposkeresztúr";"35";"18";"14";"4";
"Kaposmérõ";"62";"21";"7";"10";
"Kaposszerdahely";"24";"14";"8";"11";
"Kaposújlak";"20";"8";"4";"5";
"Kaposvár";"1525";"765";"352";"275";
"Kazsok";"22";"12";"5";"12";
"Kercseliget";"35";"27";"18";"7";
"Kisasszond";"5";"2";"1";"6";
"Kisgyalán";"9";"7";"5";"7";
"Kiskorpád";"33";"24";"13";"25";
"Kõkút";"49";"26";"14";"14";
"Magyaratád";"18";"9";"7";"4";
"Magyaregres";"21";"16";"6";"10";
"Mernye";"57";"41";"29";"1";
"Mezõcsokonya";"46";"22";"7";"21";
"Mike";"73";"35";"20";"9";
"Mosdós";"23";"7";"5";"8";
"Nagybajom";"249";"178";"101";"57";
"Nagyberki";"47";"33";"18";"10";
"Orci";"9";"4";"2";"5";
"Osztopán";"25";"17";"11";"22";
"Pálmajor";"20";"11";"6";"23";
"Patalom";"2";"2";"1";"3";
"Patca";"1";" ";" ";" ";
"Polány";"7";"4";"1";"2";
"Ráksi";"14";"6";"3";"4";
"Rinyakovácsi";"11";"8";"5";"16";
"Sántos";"13";"7";"5";"2";
"Simonfa";"18";"10";"5";"13";
"Somodor";"16";"12";"8";"5";
"Somogyaszaló";"21";"14";"6";"4";
"Somogyfajsz";"32";"21";"9";"15";
"Somogygeszti";"26";"19";"15";"10";
"Somogyjád";"50";"27";"14";"27";
"Somogysárd";"46";"26";"14";"27";
"Somogyszil";"34";"17";"14";"5";
"Szabadi";"11";"6";"2";"4";
"Szenna";"22";"9";"5";"10";
"Szentbalázs";"11";"8";"5";"1";
"Szentgáloskér";"21";"10";"6";"14";
"Szilvásszentmárton";"15";"8";"5";"9";
"Taszár";"46";"30";"9";"3";
"Újvárfalva";"13";"12";"5";"12";
"Várda";"11";"5";"1";"10";
"Visnye";"24";"18";"12";"10";
"Zimány";"14";"3";"3";"1";
"Zselickisfalud";"11";"8";"3";"1";
"Zselickislak";"14";"8";"1";"8";
"Zselicszentpál";"10";"2";"2";"1";
"Marcali járás";"1887";"1068";"605";"511";
"Balatonberény";"45";"16";"9";"16";
"Balatonkeresztúr";"46";"19";"11";"3";
"Balatonmáriafürdõ";"20";"11";"5";" ";
"Balatonszentgyörgy";"49";"20";"15";"14";
"Balatonújlak";"17";"8";"5";"5";
"Böhönye";"163";"88";"62";"27";
"Csákány";"17";"3";"1";"14";
"Csömend";"33";"17";"15";"1";
"Fõnyed";"6";"3";"1";"6";
"Gadány";"19";"8";"5";"5";
"Hollád";"35";"21";"14";"5";
"Hosszúvíz";"1";" ";" ";"4";
"Kelevíz";"26";"12";"4";"12";
"Kéthely";"90";"46";"21";"6";
"Libickozma";"4";"3";"1";" ";
"Marcali";"423";"230";"106";"58";
"Mesztegnyõ";"71";"36";"22";"15";
"Nagyszakácsi";"29";"17";"11";"17";
"Nemesdéd";"108";"91";"62";"34";
"Nemeskisfalud";"8";"4";"3";"3";
"Nemesvid";"67";"33";"24";"19";
"Nikla";"60";"42";"29";"16";
"Pusztakovácsi";"59";"40";"18";"36";
"Sávoly";"27";"12";"3";"19";
"Somogysámson";"125";"74";"38";"19";
"Somogysimonyi";"2";" ";" ";"3";
"Somogyszentpál";"66";"38";"20";"43";
"Somogyzsitfa";"40";"24";"10";"13";
"Szegerdõ";"22";"12";"6";"15";
"Szenyér";"35";"21";"13";"20";
"Szõkedencs";"15";"12";"8";"14";
"Tapsony";"35";"20";"10";"9";
"Táska";"19";"14";"11";"14";
"Tikos";"20";"10";"6";"7";
"Varászló";"14";"10";"6";"2";
"Vése";"53";"42";"25";"5";
"Vörs";"18";"11";"5";"12";
"Nagyatádi járás";"1646";"899";"535";"498";
"Bakháza";"15";"11";"8";"6";
"Beleg";"56";"28";"17";"29";
"Bolhás";"38";"19";"12";"21";
"Görgeteg";"147";"77";"50";"42";
"Háromfa";"85";"61";"40";"25";
"Kaszó";"9";"3";"1";"1";
"Kisbajom";"35";"21";"8";"26";
"Kutas";"102";"48";"31";"29";
"Lábod";"194";"112";"80";"26";
"Nagyatád";"329";"141";"61";"80";
"Nagykorpád";"56";"29";"12";"14";
"Ötvöskónyi";"85";"50";"30";"24";
"Rinyabesenyõ";"38";"15";"8";"15";
"Rinyaszentkirály";"64";"52";"29";"15";
"Segesd";"137";"81";"52";"39";
"Somogyszob";"71";"39";"29";"32";
"Szabás";"62";"32";"18";"26";
"Tarany";"123";"80";"49";"48";
"Siófoki járás";"1775";"817";"451";"151";
"Ádánd";"96";"53";"29";"19";
"Balatonendréd";"45";"23";"15";"2";
"Balatonföldvár";"51";"22";"12";" ";
"Balatonõszöd";"21";"10";"7";"1";
"Balatonszabadi";"96";"48";"25";"12";
"Balatonszárszó";"70";"30";"22";"5";
"Balatonszemes";"44";"14";"10";"3";
"Balatonvilágos";"27";"11";"5";"2";
"Bálványos";"33";"17";"10";"5";
"Kereki";"14";"7";"3";"1";
"Kõröshegy";"54";"27";"17";"3";
"Kötcse";"19";"11";"9";"8";
"Nagyberény";"59";"32";"24";"9";
"Nagycsepely";"24";"10";"7";"10";
"Nyim";"12";"9";"4";"5";
"Pusztaszemes";"19";"9";"3";"2";
"Ságvár";"64";"25";"8";"2";
"Siófok";"853";"376";"196";"41";
"Siójut";"21";"10";"4";"3";
"Som";"24";"10";"3";"7";
"Szántód";"20";"12";"9";" ";
"Szólád";"25";"12";"6";"3";
"Teleki";"25";"15";"10";"5";
"Zamárdi";"59";"24";"13";"3";
"Tabi járás";"569";"342";"185";"180";
"Andocs";"51";"29";"16";"26";
"Bábonymegyer";"51";"32";"16";"14";
"Bedegkér";"28";"23";"14";"23";
"Bonnya";"15";"9";"5";"4";
"Fiad";"12";"6";"2";"6";
"Kánya";"27";"18";"13";"3";
"Kapoly";"33";"24";"15";"3";
"Kára";"2";"2";"1";" ";
"Kisbárapáti";"20";"10";"5";"8";
"Lulla";"6";"1";" ";"2";
"Miklósi";"7";"5";"4";"2";
"Nágocs";"23";"17";"7";"11";
"Sérsekszõlõs";"2";"1";"1";"3";
"Somogyacsa";"12";"11";"8";"9";
"Somogydöröcske";"6";"4";"1";"4";
"Somogyegres";"12";"10";"3";"4";
"Somogymeggyes";"36";"17";"10";"8";
"Szorosad";"2";"2";"1";"3";
"Tab";"128";"68";"35";"16";
"Tengõd";"30";"15";"9";"13";
"Torvaj";"18";"8";"6";"4";
"Törökkoppány";"21";"14";"7";"6";
"Zala";"7";"4";"4";"3";
"Zics";"20";"12";"2";"5";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";
"Tolna megye";"7262";"3809";"1880";"1821";
"Bonyhádi járás";"791";"405";"183";"164";
"Aparhant";"27";"15";"7";"8";
"Bátaapáti";"17";"9";"5";"12";
"Bonyhád";"280";"138";"57";"33";
"Bonyhádvarasd";"11";"6";"2";"4";
"Cikó";"40";"18";"6";"5";
"Felsõnána";"25";"12";"7";"6";
"Grábóc";"8";"2";"1";"3";
"Györe";"6";"4";"1";"3";
"Izmény";"15";"10";"4";"5";
"Kakasd";"34";"14";"4";"6";
"Kéty";"17";"7";"4";"2";
"Kisdorog";"29";"19";"13";"4";
"Kismányok";"6";"2";" ";"2";
"Kisvejke";"18";"13";"9";"10";
"Lengyel";"13";"8";"4";"9";
"Mórágy";"26";"18";"11";"4";
"Mõcsény";"7";"5";"1";"5";
"Mucsfa";"11";"5";" ";"7";
"Murga";"6";"3";"2";"1";
"Nagymányok";"49";"26";"10";"8";
"Nagyvejke";"3";"1";" ";"2";
"Tevel";"39";"22";"12";"14";
"Váralja";"38";"19";"8";"4";
"Závod";"5";"3";"2";"4";
"Zomba";"61";"26";"13";"3";
"Dombóvári járás";"1279";"653";"323";"373";
"Attala";"27";"20";"13";"8";
"Csibrák";"13";"4";"4";"6";
"Csikóstõttõs";"30";"13";"6";"8";
"Dalmand";"62";"26";"17";"14";
"Dombóvár";"649";"333";"151";"105";
"Döbrököz";"130";"71";"47";"34";
