"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2015. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Gyulaj";"104";"57";"34";" ";
"Jágónak";"24";"15";"10";" ";
"Kapospula";"29";"13";"10";" ";
"Kaposszekcsõ";"38";"13";"5";" ";
"Kocsola";"78";"41";"24";" ";
"Kurd";"58";"26";"14";" ";
"Lápafõ";"7";"1";"1";" ";
"Nak";"24";"18";"11";" ";
"Szakcs";"40";"16";"10";" ";
"Várong";"10";"6";"2";" ";
"Paksi járás";"1715";"890";"509";" ";
"Bikács";"34";"18";"8";" ";
"Bölcske";"108";"66";"35";" ";
"Dunaföldvár";"317";"190";"113";" ";
"Dunaszentgyörgy";"81";"38";"25";" ";
"Gerjen";"72";"30";"17";" ";
"Györköny";"21";"5";"3";" ";
"Kajdacs";"82";"34";"17";" ";
"Madocsa";"48";"22";"16";" ";
"Nagydorog";"125";"70";"37";" ";
"Németkér";"70";"44";"18";" ";
"Paks";"436";"216";"133";" ";
"Pálfa";"103";"52";"27";" ";
"Pusztahencse";"70";"29";"11";" ";
"Sárszentlõrinc";"86";"44";"27";" ";
"Tengelic";"62";"32";"22";" ";
"Szekszárdi járás";"2089";"1084";"621";" ";
"Alsónána";"39";"24";"16";" ";
"Alsónyék";"43";"20";"8";" ";
"Báta";"130";"84";"60";" ";
"Bátaszék";"212";"95";"44";" ";
"Decs";"174";"98";"52";" ";
"Harc";"40";"20";"13";" ";
"Kistormás";"21";"9";"6";" ";
"Kölesd";"84";"45";"27";" ";
"Medina";"58";"33";"18";" ";
"Õcsény";"90";"49";"25";" ";
"Pörböly";"18";"5";"3";" ";
"Sárpilis";"69";"52";"21";" ";
"Sióagárd";"33";"10";"5";" ";
"Szálka";"10";"2";"1";" ";
"Szedres";"86";"42";"23";" ";
"Szekszárd";"945";"479";"290";" ";
"Várdomb";"37";"17";"9";" ";
"Tamási járás";"1665";"703";"376";" ";
"Belecska";"5";"1";" ";" ";
"Diósberény";"9";"5";"3";" ";
"Dúzs";"28";"8";"4";" ";
"Értény";"79";"24";"8";" ";
"Felsõnyék";"31";"9";"6";" ";
"Fürged";"30";"7";"2";" ";
"Gyönk";"73";"21";"10";" ";
"Hõgyész";"115";"44";"18";" ";
"Iregszemcse";"115";"48";"26";" ";
"Kalaznó";"14";"4";"4";" ";
"Keszõhidegkút";"6";" ";" ";" ";
"Kisszékely";"9";"6";"5";" ";
"Koppányszántó";"16";"6";"1";" ";
"Magyarkeszi";"83";"51";"29";" ";
"Miszla";"16";"8";"4";" ";
"Mucsi";"47";"18";"11";" ";
"Nagykónyi";"70";"24";"14";" ";
"Nagyszékely";"22";"7";"2";" ";
"Nagyszokoly";"74";"41";"25";" ";
"Ozora";"88";"26";"5";" ";
"Pári";"47";"23";"12";" ";
"Pincehely";"75";"35";"19";" ";
"Regöly";"31";"6";"5";" ";
"Simontornya";"220";"123";"75";" ";
"Szakadát";"11";"8";"4";" ";
"Szakály";"35";"18";"10";" ";
"Szárazd";"10";"1";" ";" ";
"Tamási";"234";"100";"62";" ";
"Tolnanémedi";"29";"11";"4";" ";
"Udvari";"7";"2";" ";" ";
"Újireg";"12";"6";"2";" ";
"Varsád";"24";"12";"6";" ";
"Tolnai járás";"704";"398";"216";" ";
"Bogyiszló";"111";"57";"30";" ";
"Fácánkert";"25";"8";"3";" ";
"Fadd";"137";"73";"36";" ";
"Tolna";"431";"260";"147";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"195332";"91384";"53069";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"68104";"32852";"18801";" ";
"Borsod-Abaúj-Zemplén megye";"41860";"19160";"11028";" ";
"Cigándi járás";"1344";"607";"341";" ";
"Bodroghalom";"112";"53";"22";" ";
"Cigánd";"339";"175";"88";" ";
"Dámóc";"30";"16";"12";" ";
"Karcsa";"73";"24";"15";" ";
"Karos";"26";"6";"4";" ";
"Kisrozvágy";"7";"3";"2";" ";
"Lácacséke";"60";"30";"12";" ";
"Nagyrozvágy";"33";"12";"8";" ";
"Pácin";"117";"44";"26";" ";
"Révleányvár";"20";"9";"3";" ";
"Ricse";"94";"40";"20";" ";
"Semjén";"41";"14";"10";" ";
"Tiszacsermely";"57";"8";"4";" ";
"Tiszakarád";"293";"156";"110";" ";
"Zemplénagárd";"42";"17";"5";" ";
"Edelényi járás";"2561";"1042";"558";" ";
"Abod";"17";"10";"5";" ";
"Balajt";"57";"27";"11";" ";
"Becskeháza";"2";"2";"2";" ";
"Bódvalenke";"11";"4";"4";" ";
"Bódvarákó";"9";"1";" ";" ";
"Bódvaszilas";"73";"31";"12";" ";
"Boldva";"200";"126";"80";" ";
"Borsodszirák";"155";"71";"36";" ";
"Damak";"11";"5";"4";" ";
"Debréte";" ";" ";" ";" ";
"Edelény";"514";"182";"96";" ";
"Égerszög";"4";"2";"2";" ";
"Galvács";" ";" ";" ";" ";
"Hangács";"43";"21";"12";" ";
"Hegymeg";"11";"7";"5";" ";
"Hidvégardó";"16";"10";"5";" ";
"Irota";"1";"1";"1";" ";
"Komjáti";"10";"4";"2";" ";
"Ládbesenyõ";"23";"10";"5";" ";
"Lak";"40";"13";"2";" ";
"Martonyi";"24";"18";"5";" ";
"Meszes";"8";"5";"4";" ";
"Nyomár";"24";"13";"11";" ";
"Perkupa";"62";"25";"11";" ";
"Rakaca";"105";"50";"18";" ";
"Rakacaszend";"48";"33";"20";" ";
"Szakácsi";"12";"6";"4";" ";
"Szalonna";"128";"29";"17";" ";
"Szendrõ";"315";"82";"49";" ";
"Szendrõlád";"295";"109";"67";" ";
"Szin";"68";"27";"9";" ";
"Szinpetri";"24";"15";"8";" ";
"Szögliget";"31";"17";"11";" ";
"Szõlõsardó";"6";"3";"3";" ";
"Szuhogy";"88";"35";"15";" ";
"Teresztenye";" ";" ";" ";" ";
"Tomor";"16";"6";"3";" ";
"Tornabarakony";" ";" ";" ";" ";
"Tornakápolna";"3";"3";"2";" ";
"Tornanádaska";"64";"17";"6";" ";
"Tornaszentandrás";"9";"4";"1";" ";
"Tornaszentjakab";"10";"6";"5";" ";
"Varbóc";"2";" ";" ";" ";
"Viszló";"3";"3";"3";" ";
"Ziliz";"19";"9";"2";" ";
"Encsi járás";"2050";"833";"434";" ";
"Alsógagy";"2";" ";" ";" ";
"Baktakék";"94";"21";"12";" ";
"Beret";"38";"10";"5";" ";
"Büttös";"11";"5";"4";" ";
"Csenyéte";"121";"29";"5";" ";
"Csobád";"55";"23";"9";" ";
"Detek";"34";"7";"3";" ";
"Encs";"481";"291";"149";" ";
"Fáj";"69";"4";"3";" ";
"Fancsal";"12";"7";"5";" ";
"Felsõgagy";"50";"7";"4";" ";
"Forró";"310";"156";"106";" ";
"Fulókércs";"52";"8";"2";" ";
"Gagyapáti";"1";" ";" ";" ";
"Garadna";"15";"7";"2";" ";
"Hernádpetri";"39";"6";"2";" ";
"Hernádszentandrás";"20";"5";"4";" ";
"Hernádvécse";"127";"35";"17";" ";
"Ináncs";"69";"29";"13";" ";
"Kány";"1";"1";"1";" ";
"Keresztéte";"3";"3";"2";" ";
"Krasznokvajda";"28";"11";"7";" ";
"Litka";"2";"2";"2";" ";
"Méra";"135";"65";"28";" ";
"Novajidrány";"133";"56";"28";" ";
"Perecse";" ";" ";" ";" ";
"Pusztaradvány";"35";"12";"7";" ";
"Szalaszend";"79";"26";"13";" ";
"Szemere";"34";"7";"1";" ";
"Gönci járás";"1316";"643";"329";" ";
"Abaújalpár";"10";"6";"4";" ";
"Abaújkér";"41";"19";"8";" ";
"Abaújszántó";"191";"94";"40";" ";
"Abaújvár";"13";"5";"2";" ";
"Arka";" ";" ";" ";" ";
"Baskó";"17";"9";"5";" ";
"Boldogkõújfalu";"82";"39";"27";" ";
"Boldogkõváralja";"67";"29";"16";" ";
"Felsõdobsza";"118";"53";"20";" ";
"Fony";"20";"12";"4";" ";
"Gibárt";"10";"5";"4";" ";
"Gönc";"185";"89";"48";" ";
"Göncruszka";"61";"41";"16";" ";
"Hejce";"11";"9";"6";" ";
"Hernádbûd";"10";"8";"6";" ";
"Hernádcéce";"24";"12";"6";" ";
"Hernádszurdok";"9";"4";"1";" ";
"Hidasnémeti";"56";"24";"17";" ";
"Kéked";"18";"10";"2";" ";
"Korlát";"25";"11";"5";" ";
"Mogyoróska";"2";"2";"1";" ";
"Pányok";"4";"4";"2";" ";
"Pere";"34";"14";"6";" ";
"Regéc";"2";" ";" ";" ";
"Sima";" ";" ";" ";" ";
"Telkibánya";"44";"32";"25";" ";
"Tornyosnémeti";"45";"13";"10";" ";
"Vilmány";"131";"59";"28";" ";
"Vizsoly";"75";"31";"16";" ";
"Zsujta";"11";"9";"4";" ";
"Kazincbarcikai járás";"4081";"2041";"1159";" ";
"Alacska";"42";"19";"8";" ";
"Alsótelekes";"4";"2";"1";" ";
"Bánhorváti";"86";"47";"29";" ";
"Berente";"63";"19";"7";" ";
"Dédestapolcsány";"102";"48";"26";" ";
"Felsõtelekes";"60";"32";"21";" ";
"Izsófalva";"134";"55";"32";" ";
"Kazincbarcika";"1458";"743";"456";" ";
"Kurityán";"77";"30";"13";" ";
"Mályinka";"22";"11";"8";" ";
"Múcsony";"227";"126";"73";" ";
"Nagybarca";"58";"29";"16";" ";
"Ormosbánya";"97";"38";"18";" ";
"Rudabánya";"233";"102";"56";" ";
"Rudolftelep";"55";"25";"15";" ";
"Sajógalgóc";"18";"7";"2";" ";
"Sajóivánka";"29";"17";"8";" ";
"Sajókaza";"368";"233";"120";" ";
"Sajószentpéter";"813";"391";"217";" ";
"Szuhakálló";"66";"35";"17";" ";
"Tardona";"41";"18";"11";" ";
"Vadna";"28";"14";"5";" ";
"Mezõcsáti járás";"1035";"399";"172";" ";
"Ároktõ";"129";"38";"18";" ";
"Gelej";"27";"5";"3";" ";
"Hejõpapi";"90";"32";"18";" ";
"Igrici";"72";"22";"8";" ";
"Mezõcsát";"407";"185";"81";" ";
"Tiszadorogma";"16";"12";"6";" ";
"Tiszakeszi";"189";"70";"28";" ";
"Tiszatarján";"105";"35";"10";" ";
"Mezõkövesdi járás";"2306";"1242";"766";" ";
"Bogács";"151";"68";"39";" ";
"Borsodgeszt";"14";"3";"1";" ";
"Borsodivánka";"16";"8";"4";" ";
"Bükkábrány";"46";"28";"17";" ";
"Bükkzsérc";"56";"24";"15";" ";
"Cserépfalu";"32";"20";"13";" ";
"Cserépváralja";"7";"4";"3";" ";
"Csincse";"26";"9";"6";" ";
"Egerlövõ";"25";"16";"6";" ";
"Kács";"16";"13";"7";" ";
"Mezõkeresztes";"227";"115";"58";" ";
"Mezõkövesd";"831";"506";"319";" ";
"Mezõnagymihály";"44";"26";"10";" ";
"Mezõnyárád";"60";"31";"12";" ";
"Négyes";"16";"7";"3";" ";
"Sály";"306";"145";"107";" ";
"Szentistván";"136";"69";"46";" ";
"Szomolya";"107";"48";"27";" ";
"Tard";"55";"21";"15";" ";
"Tibolddaróc";"49";"27";"19";" ";
"Tiszabábolna";"9";"6";"3";" ";
"Tiszavalk";"7";"6";"5";" ";
"Vatta";"70";"42";"31";" ";
"Miskolci járás";"11480";"5407";"3339";" ";
"Alsózsolca";"431";"149";"84";" ";
"Arnót";"132";"34";"21";" ";
"Berzék";"97";"26";"7";" ";
"Bõcs";"139";"39";"20";" ";
"Bükkaranyos";"132";"40";"20";" ";
"Bükkszentkereszt";"33";"16";"10";" ";
"Emõd";"270";"113";"63";" ";
"Felsõzsolca";"220";"99";"58";" ";
"Gesztely";"212";"76";"45";" ";
"Harsány";"92";"34";"19";" ";
"Hernádkak";"113";"39";"21";" ";
"Hernádnémeti";"295";"94";"48";" ";
"Kisgyõr";"97";"29";"16";" ";
"Kistokaj";"73";"31";"16";" ";
"Kondó";"26";"5";"3";" ";
"Köröm";"151";"17";"8";" ";
"Mályi";"158";"66";"34";" ";
"Miskolc";"6805";"3778";"2456";" ";
"Nyékládháza";"178";"82";"54";" ";
"Onga";"333";"94";"50";" ";
"Ónod";"199";"91";"48";" ";
"Parasznya";"76";"17";"10";" ";
"Radostyán";"25";"6";"2";" ";
"Répáshuta";"23";"7";"3";" ";
"Sajóbábony";"181";"82";"42";" ";
"Sajóecseg";"24";"13";"7";" ";
"Sajóhídvég";"118";"33";"13";" ";
"Sajókápolna";"24";"11";"8";" ";
"Sajókeresztúr";"60";"31";"16";" ";
"Sajólád";"270";"74";"41";" ";
"Sajólászlófalva";"17";"11";"2";" ";
"Sajópálfala";"22";"7";"2";" ";
"Sajópetri";"97";"33";"23";" ";
"Sajósenye";"15";"6";"4";" ";
"Sajóvámos";"62";"25";"15";" ";
"Sóstófalva";"21";"5";"3";" ";
"Szirmabesenyõ";"165";"67";"36";" ";
"Újcsanálos";"58";"18";"7";" ";
"Varbó";"36";"9";"4";" ";
"Ózdi járás";"5019";"2078";"1257";" ";
"Arló";"587";"229";"153";" ";
"Borsodbóta";"91";"53";"39";" ";
"Borsodnádasd";"298";"85";"47";" ";
"Borsodszentgyörgy";"114";"36";"20";" ";
"Bükkmogyorósd";"9";"1";" ";" ";
"Csernely";"40";"15";"6";" ";
"Csokvaomány";"81";"22";"10";" ";
"Domaháza";"110";"62";"31";" ";
"Farkaslyuk";"320";"103";"54";" ";
"Hangony";"183";"73";"45";" ";
"Járdánháza";"151";"38";"17";" ";
"Kissikátor";"14";"3";"3";" ";
"Lénárddaróc";"22";"5";"4";" ";
"Nekézseny";"60";"24";"11";" ";
"Ózd";"2782";"1281";"786";" ";
"Sáta";"141";"41";"27";" ";
"Uppony";"16";"7";"4";" ";
"Putnoki járás";"1094";"390";"182";" ";
"Aggtelek";"36";"12";"4";" ";
"Alsószuha";"32";"7";"3";" ";
"Bánréve";"50";"17";"4";" ";
"Dövény";"20";"11";"8";" ";
"Dubicsány";"18";"4";"3";" ";
"Felsõkelecsény";"23";"9";"3";" ";
"Felsõnyárád";"34";"14";"6";" ";
"Gömörszõlõs";"2";" ";" ";" ";
"Hét";"29";"18";"12";" ";
"Imola";"5";"3";" ";" ";
"Jákfalva";"48";"13";"3";" ";
"Jósvafõ";"13";"3";"2";" ";
"Kánó";"6";"3";"2";" ";
"Kelemér";"40";"11";"7";" ";
"Királd";"33";"6";"2";" ";
"Putnok";"339";"150";"73";" ";
"Ragály";"33";"7";"2";" ";
"Sajómercse";"29";"8";"6";" ";
"Sajónémeti";"61";"21";"14";" ";
"Sajópüspöki";"40";"5";"2";" ";
"Sajóvelezd";"96";"28";"11";" ";
"Serényfalva";"46";"17";"8";" ";
"Szuhafõ";"9";"4";"1";" ";
"Trizs";"5";"2";"1";" ";
"Zádorfalva";"32";"10";"2";" ";
"Zubogy";"15";"7";"3";" ";
"Sárospataki járás";"1269";"647";"372";" ";
"Bodrogolaszi";"40";"14";"8";" ";
"Erdõhorváti";"28";"12";"1";" ";
"Györgytarló";"28";"19";"13";" ";
"Háromhuta";"3";"2";"1";" ";
"Hercegkút";"14";"8";"5";" ";
"Kenézlõ";"108";"73";"39";" ";
"Komlóska";"10";"7";"3";" ";
"Makkoshotyka";"85";"27";"17";" ";
"Olaszliszka";"101";"45";"28";" ";
"Sárazsadány";"14";"5";"3";" ";
"Sárospatak";"477";"256";"165";" ";
"Tolcsva";"144";"75";"35";" ";
"Vajdácska";"116";"55";"28";" ";
"Vámosújfalu";"27";"14";"7";" ";
"Viss";"64";"27";"15";" ";
"Zalkod";"10";"8";"4";" ";
"Sátoraljaújhelyi járás";"1312";"551";"292";" ";
"Alsóberecki";"38";"19";"10";" ";
"Alsóregmec";"10";"3";"1";" ";
"Bózsva";"11";"4";"4";" ";
"Felsõberecki";"14";"10";"5";" ";
"Felsõregmec";"20";"3";"1";" ";
"Filkeháza";"16";"3";"2";" ";
"Füzér";"19";"5";"4";" ";
"Füzérkajata";"9";"6";"3";" ";
"Füzérkomlós";"37";"6";"4";" ";
"Füzérradvány";"31";"12";"3";" ";
"Hollóháza";"50";"28";"20";" ";
"Kishuta";"15";"8";"7";" ";
"Kovácsvágás";"53";"9";"6";" ";
"Mikóháza";"18";"4";"2";" ";
"Nagyhuta";" ";" ";" ";" ";
"Nyíri";"25";"15";"11";" ";
"Pálháza";"25";"13";"8";" ";
"Pusztafalu";"12";"3";"2";" ";
"Sátoraljaújhely";"893";"395";"199";" ";
"Vágáshuta";"2";"1";" ";" ";
"Vilyvitány";"14";"4";" ";" ";
"Szerencsi járás";"3128";"1555";"898";" ";
"Alsódobsza";"9";"7";"5";" ";
"Bekecs";"127";"55";"28";" ";
"Golop";"35";"21";"15";" ";
"Legyesbénye";"172";"127";"78";" ";
"Mád";"134";"76";"52";" ";
"Megyaszó";"282";"122";"74";" ";
"Mezõzombor";"236";"92";"55";" ";
"Monok";"135";"70";"35";" ";
"Prügy";"378";"174";"102";" ";
"Rátka";"31";"20";"14";" ";
"Szerencs";"408";"217";"117";" ";
"Taktaharkány";"265";"144";"69";" ";
"Taktakenéz";"141";"77";"49";" ";
"Taktaszada";"263";"85";"52";" ";
"Tállya";"148";"99";"58";" ";
"Tiszalúc";"364";"169";"95";" ";
"Szikszói járás";"1412";"618";"298";" ";
"Abaújlak";"8";"7";"1";" ";
"Abaújszolnok";"17";"3";"1";" ";
"Alsóvadász";"159";"71";"42";" ";
"Aszaló";"165";"81";"31";" ";
"Felsõvadász";"103";"43";"16";" ";
"Gadna";"47";"14";"7";" ";
"Gagybátor";"12";"6";"2";" ";
"Gagyvendégi";"17";"9";"4";" ";
"Halmaj";"75";"35";"8";" ";
"Hernádkércs";"15";"9";"3";" ";
"Homrogd";"73";"28";"10";" ";
"Kázsmárk";"148";"31";"13";" ";
"Kiskinizs";"25";"11";"6";" ";
"Kupa";"11";"4";"2";" ";
"Léh";"43";"11";"3";" ";
"Monaj";"16";"10";"3";" ";
"Nagykinizs";"25";"12";"5";" ";
"Nyésta";"6";"1";"1";" ";
"Pamlény";"7";"1";"1";" ";
"Rásonysápberencs";"62";"26";"16";" ";
"Selyeb";"53";"24";"13";" ";
"Szászfa";"7";"3";"3";" ";
"Szentistvánbaksa";"20";"11";"4";" ";
"Szikszó";"298";"167";"103";" ";
"Tiszaújvárosi járás";"1430";"676";"381";" ";
"Girincs";"55";"14";"4";" ";
"Hejõbába";"97";"38";"20";" ";
"Hejõkeresztúr";"44";"14";"4";" ";
"Hejõkürt";"21";"8";"4";" ";
"Hejõszalonta";"26";"8";"3";" ";
"Kesznyéten";"150";"54";"21";" ";
"Kiscsécs";"19";"9";" ";" ";
"Muhi";"17";"12";"8";" ";
"Nagycsécs";"53";"32";"20";" ";
"Nemesbikk";"53";"19";"11";" ";
"Oszlár";"28";"17";"8";" ";
"Sajóörös";"29";"11";"9";" ";
"Sajószöged";"85";"45";"32";" ";
"Szakáld";"27";"15";"5";" ";
"Tiszapalkonya";"84";"32";"12";" ";
"Tiszaújváros";"642";"348";"220";" ";
"Tokaji járás";"1023";"431";"250";" ";
"Bodrogkeresztúr";"72";"31";"18";" ";
"Bodrogkisfalud";"60";"27";"19";" ";
"Csobaj";"53";"20";"6";" ";
"Erdõbénye";"75";"32";"22";" ";
"Szegi";"19";"13";"7";" ";
"Szegilong";"10";"4";"1";" ";
"Taktabáj";"47";"17";"6";" ";
"Tarcal";"373";"131";"83";" ";
"Tiszaladány";"60";"28";"14";" ";
"Tiszatardos";"14";"11";"6";" ";
"Tokaj";"240";"117";"68";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"12948";"6309";"3419";" ";
"Bélapátfalvai járás";"403";"209";"97";" ";
"Balaton";"40";"17";"5";" ";
"Bekölce";"48";"31";"13";" ";
"Bélapátfalva";"139";"63";"29";" ";
"Bükkszentmárton";"27";"19";"12";" ";
"Mikófalva";"40";"20";"7";" ";
"Mónosbél";"6";"3";"1";" ";
"Nagyvisnyó";"36";"22";"11";" ";
"Szilvásvárad";"67";"34";"19";" ";
"Egri járás";"3095";"1688";"963";" ";
"Andornaktálya";"62";"21";"12";" ";
"Bátor";"13";"6";"4";" ";
"Demjén";"27";"9";"2";" ";
"Eger";"1498";"829";"449";" ";
"Egerbakta";"190";"133";"82";" ";
"Egerbocs";"17";"9";"6";" ";
"Egercsehi";"97";"55";"36";" ";
"Egerszalók";"98";"61";"35";" ";
"Egerszólát";"33";"17";"8";" ";
"Feldebrõ";"61";"28";"16";" ";
"Felsõtárkány";"90";"45";"32";" ";
"Hevesaranyos";"64";"35";"16";" ";
"Kerecsend";"236";"111";"53";" ";
"Maklár";"82";"44";"34";" ";
"Nagytálya";"21";"9";"5";" ";
"Noszvaj";"56";"31";"19";" ";
"Novaj";"47";"25";"15";" ";
"Ostoros";"60";"27";"16";" ";
"Szarvaskõ";"6";"4";"1";" ";
"Szúcs";"49";"18";"7";" ";
"Tarnaszentmária";"12";"2";"1";" ";
"Verpelét";"276";"169";"114";" ";
"Füzesabonyi járás";"1398";"660";"401";" ";
"Aldebrõ";"9";"2";"2";" ";
"Besenyõtelek";"156";"90";"57";" ";
"Dormánd";"71";"32";"18";" ";
"Egerfarmos";"31";"12";"4";" ";
"Füzesabony";"252";"96";"48";" ";
"Kál";"189";"106";"72";" ";
"Kápolna";"91";"46";"33";" ";
"Kompolt";"144";"82";"58";" ";
"Mezõszemere";"58";"25";"11";" ";
"Mezõtárkány";"61";"18";"12";" ";
"Nagyút";"27";"11";"8";" ";
"Poroszló";"190";"89";"53";" ";
"Sarud";"22";"9";"3";" ";
"Szihalom";"61";"26";"12";" ";
"Tófalu";"23";"13";"9";" ";
"Újlõrincfalva";"13";"3";"1";" ";
"Gyöngyösi járás";"2563";"1117";"559";" ";
"Abasár";"63";"26";"14";" ";
"Adács";"161";"63";"34";" ";
"Atkár";"48";"23";"16";" ";
"Detk";"40";"22";"12";" ";
"Domoszló";"68";"40";"24";" ";
"Gyöngyös";"939";"409";"208";" ";
"Gyöngyöshalász";"80";"45";"27";" ";
"Gyöngyösoroszi";"153";"79";"35";" ";
"Gyöngyöspata";"121";"49";"25";" ";
"Gyöngyössolymos";"70";"28";"20";" ";
"Gyöngyöstarján";"58";"36";"22";" ";
"Halmajugra";"194";"65";"17";" ";
"Karácsond";"103";"36";"13";" ";
"Kisnána";"62";"32";"17";" ";
"Ludas";"31";"16";"10";" ";
"Markaz";"46";"25";"12";" ";
"Mátraszentimre";"14";"7";" ";" ";
"Nagyfüged";"78";"31";"13";" ";
"Nagyréde";"61";"24";"14";" ";
"Pálosvörösmart";"16";"6";"3";" ";
"Vámosgyörk";"35";"13";"5";" ";
"Vécs";"49";"19";"8";" ";
"Visonta";"41";"11";"6";" ";
"Visznek";"32";"12";"4";" ";
"Hatvani járás";"1785";"838";"496";" ";
"Apc";"103";"44";"27";" ";
"Boldog";"111";"51";"29";" ";
"Csány";"163";"105";"62";" ";
"Ecséd";"119";"65";"47";" ";
"Hatvan";"597";"240";"131";" ";
"Heréd";"77";"39";"19";" ";
"Hort";"89";"45";"28";" ";
"Kerekharaszt";"46";"23";"15";" ";
"Lõrinci";"243";"126";"79";" ";
"Nagykökényes";"20";"11";"6";" ";
"Petõfibánya";"78";"38";"24";" ";
"Rózsaszentmárton";"49";"20";"10";" ";
"Szûcsi";"41";"14";"7";" ";
"Zagyvaszántó";"49";"17";"12";" ";
"Hevesi járás";"2513";"1225";"618";" ";
"Átány";"179";"65";"39";" ";
"Boconád";"51";"20";"8";" ";
"Erdõtelek";"278";"179";"110";" ";
"Erk";"72";"25";"16";" ";
"Heves";"664";"333";"188";" ";
"Hevesvezekény";"20";"13";"6";" ";
"Kisköre";"165";"85";"28";" ";
"Kömlõ";"131";"51";"17";" ";
"Pély";"102";"44";"27";" ";
"Tarnabod";"48";"12";"5";" ";
"Tarnaméra";"45";"24";"12";" ";
"Tarnaörs";"180";"96";"47";" ";
"Tarnaszentmiklós";"63";"17";"8";" ";
"Tarnazsadány";"196";"95";"24";" ";
"Tenk";"55";"21";"11";" ";
"Tiszanána";"239";"134";"64";" ";
"Zaránk";"25";"11";"8";" ";
"Pétervásárai járás";"1191";"572";"285";" ";
"Bodony";"29";"15";"9";" ";
"Bükkszék";"19";"6";"2";" ";
"Bükkszenterzsébet";"67";"27";"9";" ";
"Erdõkövesd";"53";"20";"9";" ";
"Fedémes";"16";"11";"9";" ";
"Istenmezeje";"109";"52";"31";" ";
"Ivád";"32";"14";"10";" ";
"Kisfüzes";"7";"5";"4";" ";
"Mátraballa";"19";"12";"5";" ";
"Mátraderecske";"112";"47";"14";" ";
"Parád";"57";"18";"9";" ";
"Parádsasvár";"13";"4";"3";" ";
"Pétervására";"147";"74";"44";" ";
"Recsk";"135";"71";"35";" ";
"Sirok";"49";"23";"12";" ";
"Szajla";"43";"15";"8";" ";
"Szentdomonkos";"60";"29";"15";" ";
"Tarnalelesz";"152";"102";"44";" ";
"Terpes";"29";"8";"3";" ";
"Váraszó";"43";"19";"10";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"13296";"7383";"4354";" ";
"Balassagyarmati járás";"2059";"1029";"602";" ";
"Balassagyarmat";"572";"314";"206";" ";
"Becske";"34";"21";"13";" ";
"Bercel";"99";"53";"33";" ";
"Cserháthaláp";"18";"2";"2";" ";
"Cserhátsurány";"60";"37";"22";" ";
"Csesztve";"23";"7";"5";" ";
"Csitár";"30";"11";"6";" ";
"Debercsény";"8";"3";"2";" ";
"Dejtár";"82";"41";"21";" ";
"Drégelypalánk";"133";"71";"32";" ";
"Érsekvadkert";"153";"74";"36";" ";
"Galgaguta";"21";"14";"4";" ";
"Herencsény";"46";"18";"13";" ";
"Hont";"29";"11";"7";" ";
"Hugyag";"125";"58";"37";" ";
"Iliny";"10";"4";"4";" ";
"Ipolyszög";"55";"26";"12";" ";
"Ipolyvece";"54";"25";"18";" ";
"Magyarnándor";"53";"30";"16";" ";
"Mohora";"90";"40";"19";" ";
"Nógrádkövesd";"24";"8";"4";" ";
"Nógrádmarcal";"39";"19";"13";" ";
"Õrhalom";"72";"37";"24";" ";
"Patak";"41";"25";"9";" ";
"Patvarc";"55";"28";"11";" ";
"Szanda";"23";"7";"5";" ";
"Szécsénke";"8";"2";"1";" ";
"Szügy";"82";"39";"25";" ";
"Terény";"20";"4";"2";" ";
"Bátonyterenyei járás";"1128";"532";"266";" ";
"Bátonyterenye";"661";"303";"139";" ";
"Dorogháza";"31";"10";"8";" ";
"Mátramindszent";"44";"14";"4";" ";
"Mátranovák";"91";"50";"33";" ";
"Mátraterenye";"96";"42";"18";" ";
"Mátraverebély";"153";"88";"53";" ";
"Nemti";"42";"22";"10";" ";
"Szuha";"10";"3";"1";" ";
"Pásztói járás";"1849";"977";"544";" ";
"Alsótold";"11";"7";"3";" ";
"Bér";"31";"17";"9";" ";
"Bokor";"4";"3";"1";" ";
"Buják";"150";"96";"60";" ";
"Csécse";"55";"38";"23";" ";
"Cserhátszentiván";"6";"3";"3";" ";
"Ecseg";"155";"90";"29";" ";
"Egyházasdengeleg";"31";"13";"7";" ";
"Erdõkürt";"10";"8";"5";" ";
"Erdõtarcsa";"31";"17";"8";" ";
"Felsõtold";"7";"4";"1";" ";
"Garáb";"1";"1";"1";" ";
"Héhalom";"45";"22";"12";" ";
"Jobbágyi";"149";"60";"30";" ";
"Kálló";"147";"87";"66";" ";
