"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2016. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Pölöske";"31";"16";"12";" ";
"Pusztaederics";"3";"1";" ";" ";
"Pusztaszentlászló";"7";"3";"2";" ";
"Salomvár";"10";"2";"1";" ";
"Sárhida";"22";"10";"4";" ";
"Söjtör";"48";"26";"17";" ";
"Szentkozmadombja";"2";"2";"1";" ";
"Szentpéterfölde";"2";" ";" ";" ";
"Szentpéterúr";"37";"16";"7";" ";
"Teskánd";"14";"6";"5";" ";
"Tilaj";"4";"3";"1";" ";
"Tófej";"14";"4";"2";" ";
"Vasboldogasszony";"18";"10";"6";" ";
"Vaspör";"13";"7";"6";" ";
"Vöckönd";"1";"1";"1";" ";
"Zalaboldogfa";"11";"4";"3";" ";
"Zalacséb";"10";"2";" ";" ";
"Zalaegerszeg";"1090";"426";"281";" ";
"Zalaháshágy";"6";"2";"2";" ";
"Zalaigrice";"6";"3";"1";" ";
"Zalaistvánd";"3";"1";" ";" ";
"Zalalövõ";"52";"19";"13";" ";
"Zalaszentgyörgy";"10";"7";"6";" ";
"Zalaszentiván";"17";"6";"4";" ";
"Zalaszentlõrinc";"3";" ";" ";" ";
"Zalaszentmihály";"24";"13";"9";" ";
"Zalatárnok";"19";"6";"3";" ";
"Zalaszentgróti járás";"354";"118";"59";" ";
"Batyk";"12";"7";"2";" ";
"Döbröce";"1";"1";" ";" ";
"Dötk";" ";" ";" ";" ";
"Kallósd";"1";" ";" ";" ";
"Kehidakustány";"15";"7";"4";" ";
"Kisgörbõ";"12";"5";"2";" ";
"Kisvásárhely";"2";"1";" ";" ";
"Mihályfa";"7";"3";"2";" ";
"Nagygörbõ";"5";"1";" ";" ";
"Óhíd";"16";"10";"7";" ";
"Pakod";"23";"9";"4";" ";
"Sénye";"1";"1";" ";" ";
"Sümegcsehi";"14";"3";"3";" ";
"Szalapa";"8";"1";"1";" ";
"Tekenye";"11";"4";"2";" ";
"Türje";"66";"23";"9";" ";
"Zalabér";"22";"6";"3";" ";
"Zalaszentgrót";"125";"34";"18";" ";
"Zalaszentlászló";"13";"2";"2";" ";
"Zalavég";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Zala megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Dunántúl (Baranya, Somogy, Tolna)";"34477";"16460";"9705";" ";
"Baranya megye";"13904";"7257";"4398";" ";
"Bólyi járás";"383";"191";"114";" ";
"Babarc";"34";"22";"12";" ";
"Belvárdgyula";"10";"1";" ";" ";
"Bóly";"38";"15";"9";" ";
"Borjád";"9";"2";"1";" ";
"Hásságy";"6";"4";"3";" ";
"Kisbudmér";"1";"1";" ";" ";
"Liptód";"13";"9";"7";" ";
"Máriakéménd";"14";"5";"3";" ";
"Monyoród";"12";"3";" ";" ";
"Nagybudmér";"8";"7";"4";" ";
"Olasz";"13";"9";"5";" ";
"Pócsa";"17";"10";"6";" ";
"Szajk";"19";"9";"7";" ";
"Szederkény";"44";"19";"9";" ";
"Töttös";"29";"15";"8";" ";
"Versend";"116";"60";"40";" ";
"Hegyháti járás";"661";"415";"238";" ";
"Ág";"7";"7";"3";" ";
"Alsómocsolád";"8";"5";"1";" ";
"Bakóca";"17";"8";"5";" ";
"Baranyajenõ";"46";"32";"15";" ";
"Baranyaszentgyörgy";"14";"8";"5";" ";
"Felsõegerszeg";"2";"1";" ";" ";
"Gerényes";"11";"6";"5";" ";
"Gödre";"57";"28";"10";" ";
"Kisbeszterce";"4";"2";"2";" ";
"Kishajmás";"10";"7";"6";" ";
"Kisvaszar";"29";"13";"6";" ";
"Mágocs";"112";"75";"47";" ";
"Mekényes";"26";"18";"13";" ";
"Mezõd";"3";"1";" ";" ";
"Mindszentgodisa";"28";"17";"10";" ";
"Nagyhajmás";"33";"30";"17";" ";
"Palé";"4";"2";"1";" ";
"Sásd";"113";"68";"39";" ";
"Szágy";"16";"12";"5";" ";
"Tarrós";"4";"2";"2";" ";
"Tékes";"17";"8";"4";" ";
"Tormás";"14";"11";"7";" ";
"Varga";"5";"2";"1";" ";
"Vásárosdombó";"73";"48";"32";" ";
"Vázsnok";"8";"4";"2";" ";
"Komlói járás";"1022";"338";"176";" ";
"Bikal";"19";"8";"6";" ";
"Bodolyabér";"6";"5";"1";" ";
"Egyházaskozár";"21";"12";"4";" ";
"Hegyhátmaróc";"2";"1";"1";" ";
"Kárász";"14";"4";"2";" ";
"Komló";"696";"200";"98";" ";
"Köblény";"18";"5";"4";" ";
"Liget";"17";"5";"3";" ";
"Magyaregregy";"37";"17";"11";" ";
"Magyarhertelend";"15";"1";"1";" ";
"Magyarszék";"9";"2";"1";" ";
"Mánfa";"27";"13";"4";" ";
"Máza";"29";"12";"7";" ";
"Mecsekpölöske";"7";" ";" ";" ";
"Oroszló";"9";"7";"2";" ";
"Szalatnak";"15";"9";"3";" ";
"Szárász";"2";"2";"2";" ";
"Szászvár";"68";"32";"23";" ";
"Tófû";"5";"1";"1";" ";
"Vékény";"6";"2";"2";" ";
"Mohácsi járás";"1535";"756";"424";" ";
"Bár";"13";"4";"2";" ";
"Bezedek";"12";"9";"5";" ";
"Dunaszekcsõ";"92";"54";"39";" ";
"Erdõsmárok";"8";"3";"1";" ";
"Feked";"2";" ";" ";" ";
"Görcsönydoboka";"16";"13";"7";" ";
"Himesháza";"30";"19";"11";" ";
"Homorúd";"24";"10";"7";" ";
"Ivándárda";"5";"2";"1";" ";
"Kisnyárád";"16";"6";"4";" ";
"Kölked";"80";"26";"14";" ";
"Lánycsók";"107";"67";"38";" ";
"Lippó";"24";"7";"5";" ";
"Majs";"34";"11";"6";" ";
"Maráza";"9";"2";"1";" ";
"Mohács";"824";"418";"226";" ";
"Nagynyárád";"13";"7";"2";" ";
"Palotabozsok";"16";"11";"5";" ";
"Sárok";"11";"5";"2";" ";
"Sátorhely";"30";"10";"5";" ";
"Somberek";"18";"8";"6";" ";
"Szebény";"23";"12";"8";" ";
"Székelyszabar";"20";"8";"5";" ";
"Szûr";"31";"8";"4";" ";
"Udvar";"1";" ";" ";" ";
"Véménd";"76";"36";"20";" ";
"Pécsi járás";"4983";"2619";"1779";" ";
"Abaliget";"30";"13";"10";" ";
"Aranyosgadány";"10";"4";"3";" ";
"Áta";"7";"5";"2";" ";
"Bakonya";"23";"4";"3";" ";
"Berkesd";"44";"21";"15";" ";
"Birján";"15";"6";"4";" ";
"Bogád";"23";"9";"4";" ";
"Bosta";"9";"7";"3";" ";
"Cserkút";"19";"9";"5";" ";
"Egerág";"23";"13";"3";" ";
"Ellend";"10";"6";"5";" ";
"Görcsöny";"56";"27";"18";" ";
"Gyód";"18";"11";"7";" ";
"Hosszúhetény";"111";"60";"40";" ";
"Husztót";"1";"1";"1";" ";
"Keszü";"27";"17";"9";" ";
"Kisherend";"4";" ";" ";" ";
"Kovácsszénája";"3";" ";" ";" ";
"Kozármisleny";"104";"51";"34";" ";
"Kökény";"12";"6";"3";" ";
"Kõvágószõlõs";"60";"31";"22";" ";
"Kõvágótöttös";"24";"13";"5";" ";
"Lothárd";"6";"4";"1";" ";
"Magyarsarlós";"11";"8";"2";" ";
"Nagykozár";"42";"20";"9";" ";
"Ócsárd";"15";"4";"2";" ";
"Orfû";"19";"10";"4";" ";
"Pécs";"4032";"2162";"1503";" ";
"Pécsudvard";"23";"10";"6";" ";
"Pellérd";"51";"15";"9";" ";
"Pereked";"8";"3";"2";" ";
"Pogány";"20";"8";"3";" ";
"Regenye";"10";"6";"5";" ";
"Romonya";"3";"2";" ";" ";
"Szalánta";"41";"19";"14";" ";
"Szemely";"14";"7";"5";" ";
"Szilágy";"10";"3";"1";" ";
"Szilvás";"6";"3";"2";" ";
"Szõke";"28";"13";"9";" ";
"Szõkéd";"11";"8";"6";" ";
"Pécsváradi járás";"283";"124";"57";" ";
"Apátvarasd";"9";"4";"2";" ";
"Erdõsmecske";"12";"1";" ";" ";
"Erzsébet";"9";"3";" ";" ";
"Fazekasboda";"7";"3";"1";" ";
"Geresdlak";"18";"6";"4";" ";
"Hidas";"47";"23";"14";" ";
"Kátoly";"10";"3";"3";" ";
"Kékesd";"5";"2";"1";" ";
"Lovászhetény";"5";"2";" ";" ";
"Martonfa";"5";"1";" ";" ";
"Mecseknádasd";"17";"9";"3";" ";
"Nagypall";"11";"3";"1";" ";
"Óbánya";"2";"1";" ";" ";
"Ófalu";"3";" ";" ";" ";
"Pécsvárad";"102";"50";"22";" ";
"Szellõ";"11";"7";"3";" ";
"Zengõvárkony";"10";"6";"3";" ";
"Sellyei járás";"897";"512";"269";" ";
"Adorjás";"11";"6";"3";" ";
"Baksa";"38";"27";"15";" ";
"Baranyahídvég";"18";"9";"5";" ";
"Besence";"14";"8";"5";" ";
"Bogádmindszent";"20";"9";"5";" ";
"Bogdása";"25";"16";"10";" ";
"Csányoszró";"47";"29";"18";" ";
"Drávafok";"25";"10";"4";" ";
"Drávaiványi";"13";"9";"2";" ";
"Drávakeresztúr";"9";"6";"5";" ";
"Drávasztára";"25";"17";"9";" ";
"Felsõszentmárton";"35";"19";"10";" ";
"Gilvánfa";"45";"20";"17";" ";
"Hegyszentmárton";"27";"11";"1";" ";
"Hirics";"13";"3";"2";" ";
"Kákics";"26";"13";"5";" ";
"Kemse";"2";" ";" ";" ";
"Kisasszonyfa";"21";"12";"9";" ";
"Kisszentmárton";"17";"11";"6";" ";
"Kórós";"10";"4";" ";" ";
"Lúzsok";"33";"23";"8";" ";
"Magyarmecske";"21";"8";"6";" ";
"Magyartelek";"17";"10";"5";" ";
"Markóc";"7";"3";"1";" ";
"Marócsa";"6";"2";"1";" ";
"Nagycsány";"7";"6";"3";" ";
"Okorág";"11";"8";"5";" ";
"Ózdfalu";"16";"9";"4";" ";
"Páprád";"8";"4";"2";" ";
"Piskó";"28";"14";"5";" ";
"Sámod";"13";"6";"2";" ";
"Sellye";"117";"67";"43";" ";
"Sósvertike";"15";"11";"4";" ";
"Tengeri";"4";"4";"4";" ";
"Téseny";"36";"24";"6";" ";
"Vajszló";"89";"61";"30";" ";
"Vejti";"14";"3";"3";" ";
"Zaláta";"14";"10";"6";" ";
"Siklósi járás";"2262";"1358";"867";" ";
"Alsószentmárton";"197";"104";"56";" ";
"Babarcszõlõs";"6";"6";"3";" ";
"Beremend";"85";"39";"21";" ";
"Bisse";"12";"4";"2";" ";
"Cún";"33";"20";"14";" ";
"Csarnóta";"6";"3";"1";" ";
"Diósviszló";"67";"31";"16";" ";
"Drávacsehi";"15";"8";"6";" ";
"Drávacsepely";"11";"4";" ";" ";
"Drávapalkonya";"34";"24";"17";" ";
"Drávapiski";"8";" ";" ";" ";
"Drávaszabolcs";"60";"28";"19";" ";
"Drávaszerdahely";"14";"6";"4";" ";
"Egyházasharaszti";"20";"9";"4";" ";
"Garé";"14";"8";"4";" ";
"Gordisa";"42";"29";"13";" ";
"Harkány";"139";"75";"55";" ";
"Illocska";"14";"5";"2";" ";
"Ipacsfa";"12";"7";"4";" ";
"Ivánbattyán";"8";"6";"2";" ";
"Kásád";"19";"12";"8";" ";
"Kémes";"12";"6";"3";" ";
"Kisdér";"4";"3";"2";" ";
"Kisharsány";"48";"34";"24";" ";
"Kisjakabfalva";"14";"9";"5";" ";
"Kiskassa";"13";"8";"4";" ";
"Kislippó";"20";"9";"4";" ";
"Kistapolca";"8";"5";"3";" ";
"Kistótfalu";"21";"12";"6";" ";
"Kovácshida";"16";"11";"7";" ";
"Lapáncsa";"8";"6";"4";" ";
"Magyarbóly";"33";"14";"7";" ";
"Márfa";"16";"11";"9";" ";
"Márok";"29";"19";"9";" ";
"Matty";"27";"17";"14";" ";
"Nagyharsány";"163";"116";"89";" ";
"Nagytótfalu";"55";"39";"25";" ";
"Old";"13";"4";"1";" ";
"Palkonya";"14";"2";" ";" ";
"Pécsdevecser";"4";"3";"1";" ";
"Peterd";"9";"4";"4";" ";
"Rádfalva";"10";"7";"3";" ";
"Siklós";"597";"385";"264";" ";
"Siklósbodony";"10";"5";"3";" ";
"Siklósnagyfalu";"51";"26";"10";" ";
"Szaporca";"9";"8";"1";" ";
"Szava";"20";"9";"5";" ";
"Tésenfa";"12";"7";"5";" ";
"Túrony";"7";"6";"3";" ";
"Újpetre";"51";"40";"28";" ";
"Villány";"104";"75";"54";" ";
"Villánykövesd";"8";"4";"3";" ";
"Vokány";"40";"26";"16";" ";
"Szentlõrinci járás";"485";"234";"115";" ";
"Bicsérd";"19";"12";"7";" ";
"Boda";"25";"12";"8";" ";
"Bükkösd";"51";"28";"17";" ";
"Cserdi";"25";"15";"4";" ";
"Csonkamindszent";"7";"2";"1";" ";
"Dinnyeberki";"4";"3";"2";" ";
"Gerde";"25";"12";"5";" ";
"Gyöngyfa";"6";"1";" ";" ";
"Helesfa";"19";"12";"3";" ";
"Hetvehely";"19";"10";"4";" ";
"Kacsóta";"8";"6";"3";" ";
"Királyegyháza";"28";"15";"7";" ";
"Okorvölgy";"5";"3";"1";" ";
"Pécsbagota";"2";"1";" ";" ";
"Sumony";"33";"19";"8";" ";
"Szabadszentkirály";"20";"8";"5";" ";
"Szentdénes";"11";"3";"2";" ";
"Szentkatalin";"9";"3";"2";" ";
"Szentlõrinc";"148";"59";"28";" ";
"Velény";"8";"3";"2";" ";
"Zók";"13";"7";"6";" ";
"Szigetvári járás";"1393";"710";"359";" ";
"Almamellék";"29";"23";"13";" ";
"Almáskeresztúr";"4";"2";" ";" ";
"Bánfa";"13";"5";"2";" ";
"Basal";"11";"6";"4";" ";
"Boldogasszonyfa";"23";"12";"5";" ";
"Botykapeterd";"27";"15";"7";" ";
"Bürüs";"4";"3";"2";" ";
"Csebény";"9";"6";"3";" ";
"Csertõ";"28";"15";"7";" ";
"Dencsháza";"41";"16";"5";" ";
"Endrõc";"31";"20";"9";" ";
"Gyöngyösmellék";"24";"10";"6";" ";
"Hobol";"48";"31";"11";" ";
"Horváthertelend";"6";"2";"1";" ";
"Ibafa";"26";"15";"8";" ";
"Katádfa";"19";"6";"3";" ";
"Kétújfalu";"24";"7";"3";" ";
"Kisdobsza";"12";"7";"5";" ";
"Kistamási";"7";"3";"2";" ";
"Magyarlukafa";"4";"1";" ";" ";
"Merenye";"28";"14";"6";" ";
"Molvány";"6";"4";"3";" ";
"Mozsgó";"29";"13";"6";" ";
"Nagydobsza";"34";"18";"8";" ";
"Nagypeterd";"29";"15";"7";" ";
"Nagyváty";"28";"14";"8";" ";
"Nemeske";"27";"6";"4";" ";
"Nyugotszenterzsébet";"37";"14";"9";" ";
"Patapoklosi";"39";"25";"16";" ";
"Pettend";"14";"3";"3";" ";
"Rózsafa";"34";"20";"11";" ";
"Somogyapáti";"34";"15";"10";" ";
"Somogyhárságy";"23";"13";"6";" ";
"Somogyhatvan";"22";"13";"4";" ";
"Somogyviszló";"26";"16";"7";" ";
"Szentegát";"14";"7";"5";" ";
"Szentlászló";"39";"22";"9";" ";
"Szigetvár";"484";"242";"126";" ";
"Szörény";"1";" ";" ";" ";
"Szulimán";"8";"6";"5";" ";
"Teklafalu";"14";"8";"2";" ";
"Tótszentgyörgy";"7";"2";"1";" ";
"Várad";"9";"5";"2";" ";
"Vásárosbéc";"12";"8";"5";" ";
"Zádor";"5";"2";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Baranya megye területre nem bontható adatai";" ";" ";" ";" ";
"Somogy megye";"13666";"5915";"3417";" ";
"Barcsi járás";"1679";"652";"346";" ";
"Babócsa";"149";"59";"28";" ";
"Barcs";"598";"268";"167";" ";
"Bélavár";"24";"11";"5";" ";
"Bolhó";"79";"16";"6";" ";
"Csokonyavisonta";"156";"59";"32";" ";
"Darány";"62";"15";"5";" ";
"Drávagárdony";"3";" ";" ";" ";
"Drávatamási";"20";"3";" ";" ";
"Heresznye";"23";"9";"4";" ";
"Homokszentgyörgy";"87";"29";"11";" ";
"Istvándi";"64";"27";"7";" ";
"Kálmáncsa";"30";"18";"8";" ";
"Kastélyosdombó";"11";"4";"1";" ";
"Komlósd";"18";"10";"5";" ";
"Lad";"58";"18";"14";" ";
"Lakócsa";"65";"17";"12";" ";
"Patosfa";"32";"10";"2";" ";
"Péterhida";"7";"6";"4";" ";
"Potony";"17";"9";"6";" ";
"Rinyaújlak";"30";"19";"8";" ";
"Rinyaújnép";"6";"1";" ";" ";
"Somogyaracs";"30";"6";"3";" ";
"Szentborbás";"11";"3";"2";" ";
"Szulok";"48";"16";"7";" ";
"Tótújfalu";"24";"8";"5";" ";
"Vízvár";"27";"11";"4";" ";
"Csurgói járás";"892";"380";"215";" ";
"Berzence";"123";"68";"48";" ";
"Csurgó";"193";"64";"33";" ";
"Csurgónagymarton";"17";"7";"4";" ";
"Gyékényes";"64";"20";"13";" ";
"Iharos";"22";"8";"1";" ";
"Iharosberény";"99";"57";"29";" ";
"Inke";"106";"49";"32";" ";
"Õrtilos";"44";"21";"12";" ";
"Pogányszentpéter";"21";"8";"4";" ";
"Porrog";"10";"3";"2";" ";
"Porrogszentkirály";"24";"6";"4";" ";
"Porrogszentpál";"3";"2";"1";" ";
"Somogybükkösd";"4";"3";"2";" ";
"Somogycsicsó";"17";"9";"5";" ";
"Somogyudvarhely";"37";"21";"11";" ";
"Szenta";"31";"7";"1";" ";
"Zákány";"35";"19";"9";" ";
"Zákányfalu";"42";"8";"4";" ";
"Fonyódi járás";"1530";"746";"495";" ";
"Balatonboglár";"172";"79";"55";" ";
"Balatonfenyves";"72";"27";"21";" ";
"Balatonlelle";"170";"88";"66";" ";
"Buzsák";"47";"20";"9";" ";
"Fonyód";"139";"50";"36";" ";
"Gamás";"59";"36";"21";" ";
"Gyugy";"11";"5";"5";" ";
"Hács";"26";"12";"7";" ";
"Karád";"109";"71";"43";" ";
"Kisberény";"4";"2";" ";" ";
"Látrány";"67";"40";"27";" ";
"Lengyeltóti";"147";"74";"43";" ";
"Ordacsehi";"37";"18";"14";" ";
"Öreglak";"102";"59";"42";" ";
"Pamuk";"17";"3";"1";" ";
"Somogybabod";"44";"16";"9";" ";
"Somogytúr";"33";"17";"15";" ";
"Somogyvámos";"67";"41";"25";" ";
"Somogyvár";"133";"52";"35";" ";
"Szõlõsgyörök";"56";"27";"16";" ";
"Visz";"18";"9";"5";" ";
"Kaposvári járás";"3851";"1752";"1046";" ";
"Alsóbogát";"17";"7";"2";" ";
"Bárdudvarnok";"45";"24";"12";" ";
"Baté";"27";"15";"11";" ";
"Bodrog";"11";"3";"1";" ";
"Bõszénfa";"12";"3";"2";" ";
"Büssü";"17";"6";"4";" ";
"Cserénfa";"10";"6";"6";" ";
"Csoma";"23";"14";"9";" ";
"Csombárd";"15";"7";"4";" ";
"Csököly";"69";"22";"15";" ";
"Ecseny";"15";"4";"2";" ";
"Edde";"11";"3";"2";" ";
"Felsõmocsolád";"30";"14";"7";" ";
"Fonó";"13";"5";"2";" ";
"Gadács";"8";"3";"2";" ";
"Gálosfa";"13";"8";"4";" ";
"Gige";"21";"7";"6";" ";
"Gölle";"35";"12";"6";" ";
"Hajmás";"10";"3";"1";" ";
"Hedrehely";"44";"22";"20";" ";
"Hencse";"27";"18";"14";" ";
"Hetes";"33";"19";"13";" ";
"Igal";"43";"21";"15";" ";
"Jákó";"35";"19";"16";" ";
"Juta";"33";"21";"16";" ";
"Kadarkút";"153";"64";"35";" ";
"Kaposfõ";"36";"17";"6";" ";
"Kaposgyarmat";"10";"1";"1";" ";
"Kaposhomok";"28";"9";"6";" ";
"Kaposkeresztúr";"41";"13";"7";" ";
"Kaposmérõ";"63";"38";"21";" ";
"Kaposszerdahely";"30";"16";"7";" ";
"Kaposújlak";"12";"5";"3";" ";
"Kaposvár";"1465";"599";"342";" ";
"Kazsok";"11";"5";"3";" ";
"Kercseliget";"24";"13";"8";" ";
"Kisasszond";"5";"1";" ";" ";
"Kisgyalán";"4";"2";"1";" ";
"Kiskorpád";"34";"17";"8";" ";
"Kõkút";"44";"34";"22";" ";
"Magyaratád";"24";"10";"6";" ";
"Magyaregres";"19";"10";"5";" ";
"Mernye";"64";"29";"15";" ";
"Mezõcsokonya";"42";"20";"16";" ";
"Mike";"62";"22";"18";" ";
"Mosdós";"40";"15";"9";" ";
"Nagybajom";"211";"92";"63";" ";
"Nagyberki";"66";"42";"27";" ";
"Orci";"11";"3";"2";" ";
"Osztopán";"58";"35";"25";" ";
"Pálmajor";"34";"25";"9";" ";
"Patalom";"4";"3";"1";" ";
"Patca";"4";"3";"2";" ";
"Polány";"9";"3";"2";" ";
"Ráksi";"16";"5";"2";" ";
"Rinyakovácsi";"14";"4";"3";" ";
"Sántos";"14";"11";"7";" ";
"Simonfa";"22";"11";"9";" ";
"Somodor";"16";"10";"4";" ";
"Somogyaszaló";"28";"15";"5";" ";
"Somogyfajsz";"45";"25";"16";" ";
"Somogygeszti";"40";"21";"12";" ";
"Somogyjád";"72";"35";"20";" ";
"Somogysárd";"80";"47";"23";" ";
"Somogyszil";"43";"20";"16";" ";
"Szabadi";"21";"13";"11";" ";
"Szenna";"22";"13";"6";" ";
"Szentbalázs";"12";"8";"4";" ";
"Szentgáloskér";"37";"16";"6";" ";
"Szilvásszentmárton";"5";"2";"2";" ";
"Taszár";"54";"21";"14";" ";
"Újvárfalva";"14";"7";"2";" ";
"Várda";"9";"2";"2";" ";
"Visnye";"16";"14";"7";" ";
"Zimány";"18";"5";"4";" ";
"Zselickisfalud";"8";"4";"3";" ";
"Zselickislak";"11";"7";"4";" ";
"Zselicszentpál";"9";"4";"2";" ";
"Marcali járás";"1802";"652";"355";" ";
"Balatonberény";"37";"8";"5";" ";
"Balatonkeresztúr";"30";"11";"5";" ";
"Balatonmáriafürdõ";"10";"2";"2";" ";
"Balatonszentgyörgy";"43";"7";"1";" ";
"Balatonújlak";"10";"2";"2";" ";
"Böhönye";"173";"58";"29";" ";
"Csákány";"25";"11";"5";" ";
"Csömend";"24";"11";"9";" ";
"Fõnyed";"4";"2";"2";" ";
"Gadány";"23";"12";"8";" ";
"Hollád";"33";"4";"3";" ";
"Hosszúvíz";" ";" ";" ";" ";
"Kelevíz";"15";"6";"1";" ";
"Kéthely";"81";"33";"22";" ";
"Libickozma";"3";"1";"1";" ";
"Marcali";"399";"119";"59";" ";
"Mesztegnyõ";"92";"40";"29";" ";
"Nagyszakácsi";"22";"5";" ";" ";
"Nemesdéd";"83";"34";"16";" ";
"Nemeskisfalud";"3";"1";" ";" ";
"Nemesvid";"72";"33";"14";" ";
"Nikla";"50";"25";"11";" ";
"Pusztakovácsi";"105";"35";"21";" ";
"Sávoly";"25";"5";"4";" ";
"Somogysámson";"108";"37";"21";" ";
"Somogysimonyi";"4";"2";"1";" ";
"Somogyszentpál";"42";"23";"13";" ";
"Somogyzsitfa";"25";"8";"6";" ";
"Szegerdõ";"15";"9";"3";" ";
"Szenyér";"36";"14";"5";" ";
"Szõkedencs";"25";"13";"7";" ";
"Tapsony";"37";"10";"1";" ";
"Táska";"46";"18";"10";" ";
"Tikos";"12";"4";"2";" ";
"Varászló";"5";"2";"2";" ";
"Vése";"70";"44";"34";" ";
"Vörs";"15";"3";"1";" ";
"Nagyatádi járás";"1697";"881";"445";" ";
"Bakháza";"14";"7";"6";" ";
"Beleg";"82";"52";"36";" ";
"Bolhás";"38";"19";"6";" ";
"Görgeteg";"115";"57";"33";" ";
"Háromfa";"86";"52";"26";" ";
"Kaszó";"10";"8";"1";" ";
"Kisbajom";"31";"11";"4";" ";
"Kutas";"110";"61";"39";" ";
"Lábod";"203";"110";"64";" ";
"Nagyatád";"368";"172";"86";" ";
"Nagykorpád";"50";"29";"18";" ";
"Ötvöskónyi";"89";"34";"14";" ";
"Rinyabesenyõ";"57";"16";"9";" ";
"Rinyaszentkirály";"57";"39";"17";" ";
"Segesd";"169";"97";"42";" ";
"Somogyszob";"80";"43";"13";" ";
"Szabás";"47";"29";"13";" ";
"Tarany";"91";"45";"18";" ";
"Siófoki járás";"1636";"654";"407";" ";
"Ádánd";"109";"52";"33";" ";
"Balatonendréd";"45";"16";"8";" ";
"Balatonföldvár";"38";"15";"10";" ";
"Balatonõszöd";"13";"1";"1";" ";
"Balatonszabadi";"89";"36";"23";" ";
"Balatonszárszó";"73";"20";"10";" ";
"Balatonszemes";"54";"17";"10";" ";
"Balatonvilágos";"31";"9";"7";" ";
"Bálványos";"20";"5";"5";" ";
"Kereki";"22";"8";"3";" ";
"Kõröshegy";"65";"27";"15";" ";
"Kötcse";"35";"18";"12";" ";
"Nagyberény";"61";"21";"10";" ";
"Nagycsepely";"37";"16";"9";" ";
"Nyim";"7";" ";" ";" ";
"Pusztaszemes";"14";"5";"4";" ";
"Ságvár";"47";"6";"4";" ";
"Siófok";"733";"321";"208";" ";
"Siójut";"16";"4";"2";" ";
"Som";"15";"7";"3";" ";
"Szántód";"13";"7";"4";" ";
"Szólád";"23";"12";"6";" ";
"Teleki";"22";"14";"10";" ";
"Zamárdi";"54";"17";"10";" ";
"Tabi járás";"579";"198";"108";" ";
"Andocs";"72";"21";"6";" ";
"Bábonymegyer";"36";"11";"8";" ";
"Bedegkér";"36";"8";"4";" ";
"Bonnya";"17";"4";"3";" ";
"Fiad";"7";" ";" ";" ";
"Kánya";"23";"9";"5";" ";
"Kapoly";"28";"4";"4";" ";
"Kára";" ";" ";" ";" ";
"Kisbárapáti";"12";"6";"5";" ";
"Lulla";"4";"1";" ";" ";
"Miklósi";"5";"3";" ";" ";
"Nágocs";"18";"2";" ";" ";
"Sérsekszõlõs";"5";" ";" ";" ";
"Somogyacsa";"17";"7";"4";" ";
"Somogydöröcske";"7";" ";" ";" ";
"Somogyegres";"10";"6";"3";" ";
"Somogymeggyes";"41";"17";"9";" ";
"Szorosad";"4";"1";"1";" ";
"Tab";"122";"56";"36";" ";
"Tengõd";"45";"7";"2";" ";
"Torvaj";"26";"11";"6";" ";
"Törökkoppány";"19";"9";"6";" ";
"Zala";"8";"5";"1";" ";
"Zics";"17";"10";"5";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";
"Tolna megye";"6907";"3288";"1890";" ";
"Bonyhádi járás";"710";"294";"133";" ";
"Aparhant";"20";"5";"4";" ";
"Bátaapáti";"15";"9";"2";" ";
"Bonyhád";"252";"88";"36";" ";
"Bonyhádvarasd";"4";"2";"1";" ";
"Cikó";"22";"14";"4";" ";
"Felsõnána";"20";"10";"5";" ";
"Grábóc";"7";"4";"2";" ";
"Györe";"9";"1";" ";" ";
"Izmény";"13";"5";"1";" ";
"Kakasd";"43";"12";"4";" ";
"Kéty";"11";"5";"1";" ";
"Kisdorog";"25";"10";"3";" ";
"Kismányok";"5";"3";"2";" ";
"Kisvejke";"26";"18";"11";" ";
"Lengyel";"19";"13";"8";" ";
"Mórágy";"31";"15";"10";" ";
"Mõcsény";"10";"5";"2";" ";
"Mucsfa";"13";"5";"3";" ";
"Murga";"3";" ";" ";" ";
"Nagymányok";"53";"22";"9";" ";
"Nagyvejke";"2";"2";"1";" ";
"Tevel";"23";"9";"4";" ";
"Váralja";"28";"12";"7";" ";
"Závod";"6";"3";" ";" ";
"Zomba";"50";"22";"13";" ";
"Dombóvári járás";"1141";"524";"324";" ";
"Attala";"29";"20";"13";" ";
"Csibrák";"22";"14";"6";" ";
"Csikóstõttõs";"35";"11";"9";" ";
"Dalmand";"68";"30";"22";" ";
"Dombóvár";"523";"250";"158";" ";
"Döbrököz";"136";"79";"58";" ";
"Gyulaj";"54";"19";"11";" ";
