"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2010. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Pethõhenye";"31";"14";"3";" ";
"Petrikeresztúr";"18";"13";"7";" ";
"Pókaszepetk";"44";"19";"8";" ";
"Pölöske";"76";"52";"33";" ";
"Pusztaederics";"13";"7";"4";" ";
"Pusztaszentlászló";"36";"19";"10";" ";
"Salomvár";"43";"21";"10";" ";
"Sárhida";"44";"29";"18";" ";
"Söjtör";"125";"88";"48";" ";
"Szentkozmadombja";"7";"3";"2";" ";
"Szentpéterfölde";"10";"8";"1";" ";
"Szentpéterúr";"155";"105";"67";" ";
"Teskánd";"55";"29";"17";" ";
"Tilaj";"9";"6";"2";" ";
"Tófej";"44";"19";"6";" ";
"Vasboldogasszony";"54";"21";"9";" ";
"Vaspör";"41";"21";"7";" ";
"Vöckönd";"6";"3";"1";" ";
"Zalaboldogfa";"29";"10";"3";" ";
"Zalacséb";"33";"16";"8";" ";
"Zalaegerszeg";"2796";"1380";"703";" ";
"Zalaháshágy";"27";"15";"5";" ";
"Zalaigrice";"13";"8";"6";" ";
"Zalaistvánd";"23";"11";"3";" ";
"Zalalövõ";"197";"107";"45";" ";
"Zalaszentgyörgy";"30";"16";"8";" ";
"Zalaszentiván";"55";"28";"10";" ";
"Zalaszentlõrinc";"16";"9";"6";" ";
"Zalaszentmihály";"59";"30";"17";" ";
"Zalatárnok";"37";"17";"8";" ";
"Zalaszentgróti járás";"1249";"687";"353";" ";
"Batyk";"32";"15";"8";" ";
"Döbröce";"11";"6";"2";" ";
"Dötk";"3";"2";" ";" ";
"Kallósd";"5";"4";"1";" ";
"Kehidakustány";"70";"38";"24";" ";
"Kisgörbõ";"21";"12";"7";" ";
"Kisvásárhely";"5";"2";"1";" ";
"Mihályfa";"28";"13";"6";" ";
"Nagygörbõ";"16";"6";"2";" ";
"Óhíd";"71";"35";"14";" ";
"Pakod";"53";"28";"14";" ";
"Sénye";"2";"1";" ";" ";
"Sümegcsehi";"60";"34";"21";" ";
"Szalapa";"15";"8";"4";" ";
"Tekenye";" ";" ";" ";" ";
"Türje";"184";"104";"58";" ";
"Zalabér";"54";"34";"13";" ";
"Zalaszentgrót";"552";"309";"165";" ";
"Zalaszentlászló";"44";"26";"12";" ";
"Zalavég";"23";"10";"1";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Zala megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Dunántúl (Baranya, Somogy, Tolna)";"70856";"38009";"21915";" ";
"Baranya megye";"28874";"15611";"8756";" ";
"Bólyi járás";"858";"436";"242";" ";
"Babarc";"61";"32";"23";" ";
"Belvárdgyula";"43";"20";"10";" ";
"Bóly";"150";"65";"33";" ";
"Borjád";"25";"12";"7";" ";
"Hásságy";"9";"4";"3";" ";
"Kisbudmér";"14";"4";"2";" ";
"Liptód";"44";"25";"15";" ";
"Máriakéménd";"34";"17";"13";" ";
"Monyoród";"21";"15";"11";" ";
"Nagybudmér";"24";"9";"6";" ";
"Olasz";"32";"17";"7";" ";
"Pócsa";"18";"6";"1";" ";
"Szajk";"43";"18";"7";" ";
"Szederkény";"88";"49";"27";" ";
"Töttös";"45";"23";"13";" ";
"Versend";"207";"120";"64";" ";
"Hegyháti járás";"1411";"688";"359";" ";
"Ág";"43";"11";"4";" ";
"Alsómocsolád";"27";"10";"4";" ";
"Bakóca";"57";"44";"29";" ";
"Baranyajenõ";"69";"29";"18";" ";
"Baranyaszentgyörgy";"15";"10";"2";" ";
"Felsõegerszeg";"15";"6";"4";" ";
"Gerényes";"46";"25";"16";" ";
"Gödre";"104";"42";"21";" ";
"Kisbeszterce";"20";"14";"8";" ";
"Kishajmás";"39";"27";"18";" ";
"Kisvaszar";"81";"39";"28";" ";
"Mágocs";"192";"111";"32";" ";
"Mekényes";"41";"22";"9";" ";
"Mezõd";"12";"4";"1";" ";
"Mindszentgodisa";"113";"66";"43";" ";
"Nagyhajmás";"56";"25";"11";" ";
"Palé";"18";"6";"4";" ";
"Sásd";"204";"92";"47";" ";
"Szágy";"33";"13";"8";" ";
"Tarrós";"6";"2";"1";" ";
"Tékes";"54";"16";"9";" ";
"Tormás";"42";"23";"10";" ";
"Varga";"28";"5";"4";" ";
"Vásárosdombó";"89";"44";"26";" ";
"Vázsnok";"7";"2";"2";" ";
"Komlói járás";"3213";"1806";"1031";" ";
"Bikal";"39";"19";"7";" ";
"Bodolyabér";"26";"11";"6";" ";
"Egyházaskozár";"59";"25";"13";" ";
"Hegyhátmaróc";"16";"7";"3";" ";
"Kárász";"36";"17";"9";" ";
"Komló";"2328";"1375";"827";" ";
"Köblény";"28";"7";"5";" ";
"Liget";"52";"25";"11";" ";
"Magyaregregy";"53";"28";"15";" ";
"Magyarhertelend";"66";"18";"9";" ";
"Magyarszék";"67";"30";"11";" ";
"Mánfa";"53";"28";"12";" ";
"Máza";"83";"45";"25";" ";
"Mecsekpölöske";"43";"30";"14";" ";
"Oroszló";"37";"25";"14";" ";
"Szalatnak";"38";"16";"8";" ";
"Szárász";"5";"2";"2";" ";
"Szászvár";"155";"83";"34";" ";
"Tófû";"10";"5";"2";" ";
"Vékény";"19";"10";"4";" ";
"Mohácsi járás";"3132";"1453";"723";" ";
"Bár";"43";"21";"11";" ";
"Bezedek";"40";"24";"17";" ";
"Dunaszekcsõ";"191";"118";"77";" ";
"Erdõsmárok";"10";"4";"2";" ";
"Feked";"10";"4";"2";" ";
"Görcsönydoboka";"29";"12";"9";" ";
"Himesháza";"51";"26";"17";" ";
"Homorúd";"78";"46";"31";" ";
"Ivándárda";"14";"5";"3";" ";
"Kisnyárád";"33";"14";"8";" ";
"Kölked";"160";"83";"45";" ";
"Lánycsók";"193";"100";"45";" ";
"Lippó";"31";"11";"7";" ";
"Majs";"76";"35";"18";" ";
"Maráza";"11";"6";"3";" ";
"Mohács";"1688";"724";"337";" ";
"Nagynyárád";"27";"14";"3";" ";
"Palotabozsok";"43";"17";"7";" ";
"Sárok";"22";"9";"4";" ";
"Sátorhely";"53";"17";"3";" ";
"Somberek";"72";"30";"13";" ";
"Szebény";"41";"29";"15";" ";
"Székelyszabar";"53";"25";"10";" ";
"Szûr";"38";"21";"10";" ";
"Udvar";"11";"7";"4";" ";
"Véménd";"114";"51";"22";" ";
"Pécsi járás";"9055";"5133";"2751";" ";
"Abaliget";"58";"21";"9";" ";
"Aranyosgadány";"37";"19";"5";" ";
"Áta";"17";"15";"7";" ";
"Bakonya";"35";"17";"8";" ";
"Berkesd";"72";"26";"13";" ";
"Birján";"38";"21";"13";" ";
"Bogád";"37";"13";"4";" ";
"Bosta";"28";"12";"6";" ";
"Cserkút";"29";"19";"9";" ";
"Egerág";"57";"23";"10";" ";
"Ellend";"23";"9";"3";" ";
"Görcsöny";"97";"56";"28";" ";
"Gyód";"32";"15";"4";" ";
"Hosszúhetény";"236";"142";"84";" ";
"Husztót";"6";"2";"1";" ";
"Keszü";"58";"33";"13";" ";
"Kisherend";"8";"6";"2";" ";
"Kovácsszénája";"9";"4";"4";" ";
"Kozármisleny";"220";"103";"42";" ";
"Kökény";"37";"18";"9";" ";
"Kõvágószõlõs";"84";"44";"15";" ";
"Kõvágótöttös";"46";"32";"13";" ";
"Lothárd";"18";"9";"3";" ";
"Magyarsarlós";"17";"5";"4";" ";
"Nagykozár";"70";"37";"14";" ";
"Ócsárd";"56";"35";"13";" ";
"Orfû";"49";"25";"13";" ";
"Pécs";"7139";"4138";"2282";" ";
"Pécsudvard";"32";"17";"10";" ";
"Pellérd";"98";"50";"22";" ";
"Pereked";"9";"5";"2";" ";
"Pogány";"45";"22";"12";" ";
"Regenye";"27";"22";"18";" ";
"Romonya";"19";"2";" ";" ";
"Szalánta";"77";"45";"20";" ";
"Szemely";"32";"12";"6";" ";
"Szilágy";"29";"13";"5";" ";
"Szilvás";"14";"5";"2";" ";
"Szõke";"30";"19";"10";" ";
"Szõkéd";"30";"22";"13";" ";
"Pécsváradi járás";"705";"376";"218";" ";
"Apátvarasd";"20";"9";"8";" ";
"Erdõsmecske";"33";"13";"7";" ";
"Erzsébet";"16";"4";"2";" ";
"Fazekasboda";"17";"8";"5";" ";
"Geresdlak";"36";"22";"13";" ";
"Hidas";"170";"102";"67";" ";
"Kátoly";"29";"10";"8";" ";
"Kékesd";"15";"6";"3";" ";
"Lovászhetény";"26";"14";"11";" ";
"Martonfa";"15";"9";"6";" ";
"Mecseknádasd";"45";"27";"13";" ";
"Nagypall";"38";"11";"7";" ";
"Óbánya";"1";" ";" ";" ";
"Ófalu";"14";"7";"2";" ";
"Pécsvárad";"200";"119";"55";" ";
"Szellõ";"6";"1";"1";" ";
"Zengõvárkony";"24";"14";"10";" ";
"Sellyei járás";"2297";"1256";"716";" ";
"Adorjás";"50";"21";"10";" ";
"Baksa";"51";"33";"18";" ";
"Baranyahídvég";"53";"28";"18";" ";
"Besence";"31";"22";"11";" ";
"Bogádmindszent";"55";"37";"22";" ";
"Bogdása";"43";"29";"15";" ";
"Csányoszró";"107";"72";"51";" ";
"Drávafok";"70";"33";"18";" ";
"Drávaiványi";"37";"16";"8";" ";
"Drávakeresztúr";"29";"15";"5";" ";
"Drávasztára";"51";"29";"13";" ";
"Felsõszentmárton";"117";"72";"31";" ";
"Gilvánfa";"83";"42";"13";" ";
"Hegyszentmárton";"39";"27";"14";" ";
"Hirics";"63";"23";"11";" ";
"Kákics";"56";"32";"18";" ";
"Kemse";"13";"6";"1";" ";
"Kisasszonyfa";"44";"25";"19";" ";
"Kisszentmárton";"59";"37";"27";" ";
"Kórós";"67";"36";"22";" ";
"Lúzsok";"84";"35";"18";" ";
"Magyarmecske";"55";"24";"13";" ";
"Magyartelek";"41";"29";"21";" ";
"Markóc";"12";"1";" ";" ";
"Marócsa";"22";"10";"4";" ";
"Nagycsány";"27";"17";"7";" ";
"Okorág";"29";"10";"4";" ";
"Ózdfalu";"47";"27";"12";" ";
"Páprád";"28";"11";"10";" ";
"Piskó";"94";"30";"26";" ";
"Sámod";"33";"24";"14";" ";
"Sellye";"284";"153";"94";" ";
"Sósvertike";"46";"19";"15";" ";
"Tengeri";"9";"5";"4";" ";
"Téseny";"61";"26";"16";" ";
"Vajszló";"230";"155";"87";" ";
"Vejti";"32";"14";"7";" ";
"Zaláta";"45";"31";"19";" ";
"Siklósi járás";"3583";"1973";"1154";" ";
"Alsószentmárton";"342";"221";"131";" ";
"Babarcszõlõs";"24";"13";"5";" ";
"Beremend";"219";"116";"61";" ";
"Bisse";"23";"13";"9";" ";
"Cún";"49";"38";"34";" ";
"Csarnóta";"19";"7";"5";" ";
"Diósviszló";"123";"75";"48";" ";
"Drávacsehi";"41";"34";"26";" ";
"Drávacsepely";"26";"13";"6";" ";
"Drávapalkonya";"61";"51";"38";" ";
"Drávapiski";"19";"11";"8";" ";
"Drávaszabolcs";"77";"54";"39";" ";
"Drávaszerdahely";"11";"4";"3";" ";
"Egyházasharaszti";"18";"6";"3";" ";
"Garé";"28";"17";"12";" ";
"Gordisa";"44";"28";"18";" ";
"Harkány";"159";"69";"29";" ";
"Illocska";"26";"18";"13";" ";
"Ipacsfa";"15";"7";"4";" ";
"Ivánbattyán";"8";"6";"2";" ";
"Kásád";"46";"24";"21";" ";
"Kémes";"53";"28";"12";" ";
"Kisdér";"9";"4";"3";" ";
"Kisharsány";"61";"35";"19";" ";
"Kisjakabfalva";"19";"9";"6";" ";
"Kiskassa";"23";"15";"3";" ";
"Kislippó";"23";"11";"6";" ";
"Kistapolca";"24";"9";"6";" ";
"Kistótfalu";"26";"9";"4";" ";
"Kovácshida";"28";"14";"6";" ";
"Lapáncsa";"20";"13";"12";" ";
"Magyarbóly";"61";"38";"23";" ";
"Márfa";"24";"13";"7";" ";
"Márok";"43";"26";"13";" ";
"Matty";"52";"28";"21";" ";
"Nagyharsány";"205";"136";"91";" ";
"Nagytótfalu";"67";"39";"34";" ";
"Old";"58";"27";"10";" ";
"Palkonya";"19";"9";"3";" ";
"Pécsdevecser";"6";"2";"1";" ";
"Peterd";"17";"8";"3";" ";
"Rádfalva";"35";"15";"9";" ";
"Siklós";"749";"395";"199";" ";
"Siklósbodony";"18";"11";"7";" ";
"Siklósnagyfalu";"94";"45";"31";" ";
"Szaporca";"47";"10";"6";" ";
"Szava";"35";"17";"9";" ";
"Tésenfa";"32";"14";"11";" ";
"Túrony";"20";"9";"5";" ";
"Újpetre";"79";"38";"18";" ";
"Villány";"147";"68";"36";" ";
"Villánykövesd";"28";"10";"4";" ";
"Vokány";"83";"43";"21";" ";
"Szentlõrinci járás";"1454";"768";"477";" ";
"Bicsérd";"77";"37";"24";" ";
"Boda";"50";"27";"17";" ";
"Bükkösd";"117";"61";"42";" ";
"Cserdi";"71";"51";"40";" ";
"Csonkamindszent";"21";"11";"3";" ";
"Dinnyeberki";"10";"3";"2";" ";
"Gerde";"79";"39";"22";" ";
"Gyöngyfa";"39";"23";"15";" ";
"Helesfa";"41";"25";"19";" ";
"Hetvehely";"74";"39";"28";" ";
"Kacsóta";"22";"11";"7";" ";
"Királyegyháza";"111";"40";"22";" ";
"Okorvölgy";"16";"12";"7";" ";
"Pécsbagota";"16";"8";"8";" ";
"Sumony";"87";"49";"33";" ";
"Szabadszentkirály";"54";"28";"11";" ";
"Szentdénes";"60";"38";"30";" ";
"Szentkatalin";"22";"8";"4";" ";
"Szentlõrinc";"445";"234";"130";" ";
"Velény";"23";"14";"8";" ";
"Zók";"19";"10";"5";" ";
"Szigetvári járás";"3166";"1722";"1085";" ";
"Almamellék";"78";"54";"36";" ";
"Almáskeresztúr";"17";"10";"4";" ";
"Bánfa";"44";"30";"22";" ";
"Basal";"24";"20";"13";" ";
"Boldogasszonyfa";"75";"47";"35";" ";
"Botykapeterd";"56";"39";"30";" ";
"Bürüs";"12";"8";"6";" ";
"Csebény";"29";"19";"16";" ";
"Csertõ";"46";"25";"10";" ";
"Dencsháza";"78";"48";"23";" ";
"Endrõc";"87";"42";"24";" ";
"Gyöngyösmellék";"81";"38";"24";" ";
"Hobol";"91";"47";"22";" ";
"Horváthertelend";"19";"15";"11";" ";
"Ibafa";"55";"48";"38";" ";
"Katádfa";"42";"31";"23";" ";
"Kétújfalu";"53";"29";"17";" ";
"Kisdobsza";"35";"15";"10";" ";
"Kistamási";"36";"26";"18";" ";
"Magyarlukafa";"13";"9";"7";" ";
"Merenye";"61";"47";"43";" ";
"Molvány";"20";"14";"10";" ";
"Mozsgó";"111";"68";"43";" ";
"Nagydobsza";"105";"54";"42";" ";
"Nagypeterd";"63";"29";"19";" ";
"Nagyváty";"48";"30";"21";" ";
"Nemeske";"41";"24";"18";" ";
"Nyugotszenterzsébet";"56";"42";"32";" ";
"Patapoklosi";"71";"36";"23";" ";
"Pettend";"21";"14";"13";" ";
"Rózsafa";"63";"38";"25";" ";
"Somogyapáti";"73";"39";"26";" ";
"Somogyhárságy";"67";"35";"20";" ";
"Somogyhatvan";"40";"27";"18";" ";
"Somogyviszló";"54";"35";"21";" ";
"Szentegát";"58";"25";"13";" ";
"Szentlászló";"77";"48";"33";" ";
"Szigetvár";"918";"395";"198";" ";
"Szörény";"4";" ";" ";" ";
"Szulimán";"26";"20";"14";" ";
"Teklafalu";"60";"24";"9";" ";
"Tótszentgyörgy";"36";"23";"18";" ";
"Várad";"30";"21";"16";" ";
"Vásárosbéc";"21";"12";"8";" ";
"Zádor";"71";"22";"13";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Baranya megye területre nem bontható adatai";" ";" ";" ";" ";
"Somogy megye";"26910";"14784";"9108";" ";
"Barcsi járás";"2841";"1710";"1058";" ";
"Babócsa";"269";"163";"99";" ";
"Barcs";"1070";"683";"405";" ";
"Bélavár";"35";"19";"15";" ";
"Bolhó";"103";"64";"41";" ";
"Csokonyavisonta";"228";"95";"68";" ";
"Darány";"86";"40";"21";" ";
"Drávagárdony";"19";"7";"4";" ";
"Drávatamási";"20";"14";"5";" ";
"Heresznye";"39";"28";"11";" ";
"Homokszentgyörgy";"135";"67";"37";" ";
"Istvándi";"95";"68";"46";" ";
"Kálmáncsa";"89";"56";"45";" ";
"Kastélyosdombó";"50";"33";"26";" ";
"Komlósd";"32";"20";"11";" ";
"Lad";"102";"58";"40";" ";
"Lakócsa";"98";"60";"40";" ";
"Patosfa";"51";"28";"23";" ";
"Péterhida";"20";"14";"7";" ";
"Potony";"26";"11";"8";" ";
"Rinyaújlak";"32";"22";"11";" ";
"Rinyaújnép";"15";"11";"7";" ";
"Somogyaracs";"61";"48";"28";" ";
"Szentborbás";"25";"18";"10";" ";
"Szulok";"48";"30";"19";" ";
"Tótújfalu";"33";"17";"11";" ";
"Vízvár";"60";"36";"20";" ";
"Csurgói járás";"1915";"1177";"833";" ";
"Berzence";"244";"153";"114";" ";
"Csurgó";"467";"283";"183";" ";
"Csurgónagymarton";"25";"8";"8";" ";
"Gyékényes";"84";"52";"37";" ";
"Iharos";"72";"50";"38";" ";
"Iharosberény";"210";"125";"97";" ";
"Inke";"222";"168";"132";" ";
"Õrtilos";"67";"40";"31";" ";
"Pogányszentpéter";"65";"31";"21";" ";
"Porrog";"40";"23";"18";" ";
"Porrogszentkirály";"35";"16";"10";" ";
"Porrogszentpál";"13";"8";"6";" ";
"Somogybükkösd";"11";"6";"3";" ";
"Somogycsicsó";"26";"18";"12";" ";
"Somogyudvarhely";"98";"54";"32";" ";
"Szenta";"54";"24";"12";" ";
"Zákány";"107";"72";"48";" ";
"Zákányfalu";"75";"46";"31";" ";
"Fonyódi járás";"3085";"1395";"884";" ";
"Balatonboglár";"365";"133";"77";" ";
"Balatonfenyves";"146";"38";"14";" ";
"Balatonlelle";"384";"165";"97";" ";
"Buzsák";"152";"72";"45";" ";
"Fonyód";"239";"62";"23";" ";
"Gamás";"143";"65";"40";" ";
"Gyugy";"38";"10";"5";" ";
"Hács";"74";"48";"27";" ";
"Karád";"207";"106";"80";" ";
"Kisberény";"44";"26";"14";" ";
"Látrány";"146";"75";"57";" ";
"Lengyeltóti";"282";"158";"121";" ";
"Ordacsehi";"67";"17";"8";" ";
"Öreglak";"161";"110";"83";" ";
"Pamuk";"50";"16";"5";" ";
"Somogybabod";"76";"36";"26";" ";
"Somogytúr";"65";"36";"21";" ";
"Somogyvámos";"77";"44";"33";" ";
"Somogyvár";"235";"130";"77";" ";
"Szõlõsgyörök";"107";"36";"24";" ";
"Visz";"27";"12";"7";" ";
"Kaposvári járás";"8983";"5244";"3121";" ";
"Alsóbogát";"34";"23";"13";" ";
"Bárdudvarnok";"114";"70";"43";" ";
"Baté";"68";"39";"16";" ";
"Bodrog";"40";"22";"14";" ";
"Bõszénfa";"56";"32";"14";" ";
"Büssü";"41";"31";"22";" ";
"Cserénfa";"24";"12";"6";" ";
"Csoma";"39";"27";"21";" ";
"Csombárd";"32";"18";"10";" ";
"Csököly";"181";"129";"100";" ";
"Ecseny";"15";"6";"3";" ";
"Edde";"36";"18";"12";" ";
"Felsõmocsolád";"52";"27";"21";" ";
"Fonó";"29";"14";"10";" ";
"Gadács";"12";"8";"6";" ";
"Gálosfa";"23";"12";"9";" ";
"Gige";"73";"44";"30";" ";
"Gölle";"57";"25";"13";" ";
"Hajmás";"44";"22";"15";" ";
"Hedrehely";"85";"70";"54";" ";
"Hencse";"68";"26";"15";" ";
"Hetes";"90";"50";"27";" ";
"Igal";"82";"47";"26";" ";
"Jákó";"76";"53";"30";" ";
"Juta";"87";"45";"26";" ";
"Kadarkút";"299";"207";"120";" ";
"Kaposfõ";"135";"91";"60";" ";
"Kaposgyarmat";"15";"8";"5";" ";
"Kaposhomok";"99";"63";"48";" ";
"Kaposkeresztúr";"64";"40";"24";" ";
"Kaposmérõ";"165";"107";"66";" ";
"Kaposszerdahely";"64";"36";"14";" ";
"Kaposújlak";"40";"18";"6";" ";
"Kaposvár";"3664";"2017";"1092";" ";
"Kazsok";"50";"35";"28";" ";
"Kercseliget";"107";"81";"52";" ";
"Kisasszond";"22";"16";"10";" ";
"Kisgyalán";"15";"6";"3";" ";
"Kiskorpád";"78";"45";"24";" ";
"Kõkút";"99";"54";"46";" ";
"Magyaratád";"45";"26";"17";" ";
"Magyaregres";"69";"47";"32";" ";
"Mernye";"103";"56";"33";" ";
"Mezõcsokonya";"120";"76";"44";" ";
"Mike";"111";"63";"39";" ";
"Mosdós";"80";"44";"26";" ";
"Nagybajom";"389";"251";"180";" ";
"Nagyberki";"142";"97";"73";" ";
"Orci";"29";"12";"7";" ";
"Osztopán";"94";"56";"38";" ";
"Pálmajor";"43";"20";"11";" ";
"Patalom";"20";"8";"3";" ";
"Patca";"9";"6";"4";" ";
"Polány";"16";"10";"3";" ";
"Ráksi";"42";"23";"15";" ";
"Rinyakovácsi";"26";"21";"17";" ";
"Sántos";"33";"24";"12";" ";
"Simonfa";"37";"20";"14";" ";
"Somodor";"59";"18";"9";" ";
"Somogyaszaló";"75";"44";"24";" ";
"Somogyfajsz";"71";"38";"20";" ";
"Somogygeszti";"72";"43";"26";" ";
"Somogyjád";"147";"108";"68";" ";
"Somogysárd";"166";"62";"22";" ";
"Somogyszil";"72";"57";"45";" ";
"Szabadi";"41";"21";"17";" ";
"Szenna";"49";"31";"19";" ";
"Szentbalázs";"26";"14";"9";" ";
"Szentgáloskér";"75";"34";"18";" ";
"Szilvásszentmárton";"16";"10";"4";" ";
"Taszár";"113";"66";"38";" ";
"Újvárfalva";"36";"28";"12";" ";
"Várda";"25";"14";"7";" ";
"Visnye";"34";"26";"17";" ";
"Zimány";"51";"32";"18";" ";
"Zselickisfalud";"28";"17";"14";" ";
"Zselickislak";"20";"12";"5";" ";
"Zselicszentpál";"25";"15";"7";" ";
"Marcali járás";"2971";"1689";"1076";" ";
"Balatonberény";"78";"32";"19";" ";
"Balatonkeresztúr";"88";"28";"13";" ";
"Balatonmáriafürdõ";"31";"11";"5";" ";
"Balatonszentgyörgy";"95";"37";"16";" ";
"Balatonújlak";"32";"16";"7";" ";
"Böhönye";"191";"115";"69";" ";
"Csákány";"46";"31";"22";" ";
"Csömend";"38";"24";"15";" ";
"Fõnyed";"14";"2";"1";" ";
"Gadány";"41";"26";"13";" ";
"Hollád";"56";"33";"23";" ";
"Hosszúvíz";" ";" ";" ";" ";
"Kelevíz";"40";"19";"12";" ";
"Kéthely";"174";"86";"58";" ";
"Libickozma";"9";"6";"1";" ";
"Marcali";"615";"293";"141";" ";
"Mesztegnyõ";"122";"64";"29";" ";
"Nagyszakácsi";"45";"30";"20";" ";
"Nemesdéd";"152";"97";"72";" ";
"Nemeskisfalud";"5";"4";"3";" ";
"Nemesvid";"111";"85";"58";" ";
"Nikla";"96";"69";"61";" ";
"Pusztakovácsi";"103";"75";"58";" ";
"Sávoly";"51";"25";"23";" ";
"Somogysámson";"138";"116";"97";" ";
"Somogysimonyi";"9";"5";"3";" ";
"Somogyszentpál";"102";"84";"70";" ";
"Somogyzsitfa";"48";"25";"9";" ";
"Szegerdõ";"41";"22";"14";" ";
"Szenyér";"64";"23";"6";" ";
"Szõkedencs";"32";"17";"11";" ";
"Tapsony";"72";"48";"36";" ";
"Táska";"47";"29";"16";" ";
"Tikos";"36";"20";"11";" ";
"Varászló";"16";"10";"3";" ";
"Vése";"95";"69";"51";" ";
"Vörs";"38";"13";"10";" ";
"Nagyatádi járás";"2755";"1685";"1040";" ";
"Bakháza";"29";"21";"12";" ";
"Beleg";"119";"84";"63";" ";
"Bolhás";"81";"39";"18";" ";
"Görgeteg";"214";"132";"68";" ";
"Háromfa";"119";"62";"25";" ";
"Kaszó";"8";"6";"5";" ";
"Kisbajom";"70";"51";"36";" ";
"Kutas";"150";"96";"72";" ";
"Lábod";"289";"191";"106";" ";
"Nagyatád";"658";"354";"192";" ";
"Nagykorpád";"106";"65";"42";" ";
"Ötvöskónyi";"122";"85";"53";" ";
"Rinyabesenyõ";"44";"19";"5";" ";
"Rinyaszentkirály";"79";"53";"40";" ";
"Segesd";"244";"168";"118";" ";
"Somogyszob";"162";"90";"65";" ";
"Szabás";"106";"77";"49";" ";
"Tarany";"155";"92";"71";" ";
"Siófoki járás";"3086";"1220";"702";" ";
"Ádánd";"188";"90";"63";" ";
"Balatonendréd";"93";"34";"20";" ";
"Balatonföldvár";"100";"28";"10";" ";
"Balatonõszöd";"24";"5";"2";" ";
"Balatonszabadi";"167";"72";"40";" ";
"Balatonszárszó";"157";"40";"18";" ";
"Balatonszemes";"87";"19";"10";" ";
"Balatonvilágos";"66";"19";"9";" ";
"Bálványos";"53";"18";"9";" ";
"Kereki";"43";"7";"4";" ";
"Kõröshegy";"96";"30";"18";" ";
"Kötcse";"59";"25";"21";" ";
"Nagyberény";"129";"60";"38";" ";
"Nagycsepely";"46";"20";"12";" ";
"Nyim";"26";"9";"5";" ";
"Pusztaszemes";"26";"10";"5";" ";
"Ságvár";"115";"32";"16";" ";
"Siófok";"1321";"577";"329";" ";
"Siójut";"37";"21";"14";" ";
"Som";"47";"20";"6";" ";
"Szántód";"31";"12";"8";" ";
"Szólád";"35";"12";"8";" ";
"Teleki";"34";"21";"18";" ";
"Zamárdi";"106";"39";"19";" ";
"Tabi járás";"1274";"664";"394";" ";
"Andocs";"126";"85";"53";" ";
"Bábonymegyer";"80";"44";"30";" ";
"Bedegkér";"93";"50";"27";" ";
"Bonnya";"46";"24";"15";" ";
"Fiad";"26";"9";"5";" ";
"Kánya";"43";"14";"9";" ";
"Kapoly";"53";"27";"15";" ";
"Kára";"3";"2";"1";" ";
"Kisbárapáti";"54";"24";"16";" ";
"Lulla";"21";"10";"6";" ";
"Miklósi";"21";"9";"5";" ";
"Nágocs";"53";"27";"13";" ";
"Sérsekszõlõs";"9";"2";" ";" ";
"Somogyacsa";"31";"22";"16";" ";
"Somogydöröcske";"22";"16";"12";" ";
"Somogyegres";"23";"14";"8";" ";
"Somogymeggyes";"58";"32";"17";" ";
"Szorosad";"9";"2";"1";" ";
"Tab";"271";"125";"69";" ";
"Tengõd";"67";"34";"20";" ";
"Torvaj";"51";"31";"23";" ";
"Törökkoppány";"35";"23";"18";" ";
"Zala";"17";"6";"2";" ";
"Zics";"62";"32";"13";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";
"Tolna megye";"15072";"7614";"4051";" ";
"Bonyhádi járás";"1630";"783";"407";" ";
"Aparhant";"59";"20";"11";" ";
"Bátaapáti";"27";"13";"7";" ";
"Bonyhád";"601";"326";"170";" ";
"Bonyhádvarasd";"19";"3";" ";" ";
"Cikó";"67";"44";"23";" ";
"Felsõnána";"37";"12";"4";" ";
"Grábóc";"20";"20";"18";" ";
"Györe";"32";"13";"4";" ";
"Izmény";"27";"9";"6";" ";
"Kakasd";"84";"39";"15";" ";
"Kéty";"22";"12";"4";" ";
"Kisdorog";"44";"23";"14";" ";
"Kismányok";"15";"8";"4";" ";
"Kisvejke";"51";"19";"5";" ";
"Lengyel";"30";"8";"4";" ";
"Mórágy";"68";"38";"26";" ";
"Mõcsény";"36";"9";"4";" ";
"Mucsfa";"36";"4";"2";" ";
"Murga";"13";"5";"4";" ";
"Nagymányok";"97";"48";"24";" ";
"Nagyvejke";"13";"6";"2";" ";
"Tevel";"70";"24";"8";" ";
"Váralja";"50";"28";"14";" ";
"Závod";"9";"4";"1";" ";
"Zomba";"103";"48";"33";" ";
"Dombóvári járás";"2706";"1474";"767";" ";
"Attala";"71";"29";"16";" ";
"Csibrák";"57";"29";"17";" ";
