"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2012. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Lengyeltóti";"39,57";"3129,0";" ";"221";"121";"54";" ";
"Ordacsehi";"22,56";"794,5";" ";"59";"23";"15";" ";
"Öreglak";"20,72";"1585,5";" ";"163";"97";"64";" ";
"Pamuk";"11,96";"250,5";" ";"31";"11";"6";" ";
"Somogybabod";"10,58";"483,5";" ";"72";"30";"21";" ";
"Somogytúr";"35,30";"447,5";" ";"58";"32";"22";" ";
"Somogyvámos";"25,02";"780,5";" ";"92";"36";"25";" ";
"Somogyvár";"52,99";"1802,5";" ";"202";"85";"57";" ";
"Szõlõsgyörök";"18,63";"1213,5";" ";"116";"50";"32";" ";
"Visz";"6,02";"210,0";" ";"33";"17";"8";" ";
"Kaposvári járás";"1591,36";"118040,0";" ";"9281";"5642";"3070";" ";
"Alsóbogát";"12,01";"255,0";" ";"39";"10";"5";" ";
"Bárdudvarnok";"48,56";"1134,0";" ";"91";"41";"18";" ";
"Baté";"10,28";"839,5";" ";"71";"46";"15";" ";
"Bodrog";"14,78";"429,5";" ";"39";"15";"7";" ";
"Bõszénfa";"42,95";"534,5";" ";"33";"21";"12";" ";
"Büssü";"17,19";"405,0";" ";"47";"30";"16";" ";
"Cserénfa";"17,75";"211,0";" ";"19";"13";"9";" ";
"Csoma";"8,43";"432,0";" ";"38";"23";"9";" ";
"Csombárd";"8,99";"270,5";" ";"29";"16";"13";" ";
"Csököly";"29,84";"1078,0";" ";"178";"154";"64";" ";
"Ecseny";"12,92";"230,5";" ";"24";"15";"5";" ";
"Edde";"8,51";"199,5";" ";"35";"29";"13";" ";
"Felsõmocsolád";"16,51";"408,5";" ";"68";"43";"18";" ";
"Fonó";"10,61";"259,5";" ";"36";"17";"10";" ";
"Gadács";"3,86";"91,5";" ";"14";"10";"4";" ";
"Gálosfa";"19,76";"241,0";" ";"34";"17";"8";" ";
"Gige";"13,19";"376,0";" ";"80";"63";"51";" ";
"Gölle";"44,69";"983,5";" ";"66";"31";"17";" ";
"Hajmás";"11,11";"230,5";" ";"35";"22";"5";" ";
"Hedrehely";"25,51";"419,5";" ";"95";"67";"51";" ";
"Hencse";"7,11";"330,5";" ";"73";"44";"26";" ";
"Hetes";"26,63";"1192,5";" ";"92";"50";"19";" ";
"Igal";"36,06";"1271,5";" ";"75";"35";"17";" ";
"Jákó";"16,69";"643,5";" ";"80";"56";"39";" ";
"Juta";"19,23";"1200,5";" ";"90";"54";"27";" ";
"Kadarkút";"39,74";"2561,5";" ";"316";"210";"124";" ";
"Kaposfõ";"27,26";"1633,5";" ";"95";"38";"21";" ";
"Kaposgyarmat";"11,07";"91,5";" ";"9";"5";"2";" ";
"Kaposhomok";"11,48";"487,5";" ";"91";"56";"22";" ";
"Kaposkeresztúr";"19,80";"335,5";" ";"71";"37";"23";" ";
"Kaposmérõ";"13,98";"2420,0";" ";"183";"92";"54";" ";
"Kaposszerdahely";"8,85";"981,5";" ";"82";"46";"22";" ";
"Kaposújlak";"8,93";"740,5";" ";"44";"23";"11";" ";
"Kaposvár";"113,59";"65720,5";" ";"3872";"2251";"1187";" ";
"Kazsok";"10,71";"330,0";" ";"53";"36";"17";" ";
"Kercseliget";"19,47";"394,5";" ";"91";"68";"48";" ";
"Kisasszond";"7,84";"167,0";" ";"9";"6";"3";" ";
"Kisgyalán";"9,41";"210,5";" ";"9";"2";" ";" ";
"Kiskorpád";"16,95";"921,5";" ";"94";"45";"27";" ";
"Kõkút";"20,23";"573,5";" ";"105";"84";"63";" ";
"Magyaratád";"18,82";"829,5";" ";"42";"21";"11";" ";
"Magyaregres";"14,40";"621,5";" ";"69";"46";"25";" ";
"Mernye";"25,93";"1412,5";" ";"121";"84";"39";" ";
"Mezõcsokonya";"30,78";"1234,0";" ";"138";"83";"39";" ";
"Mike";"32,41";"629,5";" ";"130";"94";"62";" ";
"Mosdós";"16,95";"979,5";" ";"55";"29";"17";" ";
"Nagybajom";"108,06";"3318,0";" ";"481";"370";"250";" ";
"Nagyberki";"21,74";"1472,0";" ";"126";"87";"49";" ";
"Orci";"9,97";"557,0";" ";"19";"11";"7";" ";
"Osztopán";"22,83";"845,0";" ";"115";"78";"51";" ";
"Pálmajor";"6,24";"356,0";" ";"65";"58";"39";" ";
"Patalom";"6,68";"339,0";" ";"19";"9";"4";" ";
"Patca";"4,96";"64,5";" ";"5";"3";"3";" ";
"Polány";"12,87";"230,5";" ";"29";"12";"4";" ";
"Ráksi";"15,17";"447,5";" ";"44";"27";"16";" ";
"Rinyakovácsi";"11,09";"153,5";" ";"28";"15";"10";" ";
"Sántos";"11,38";"534,5";" ";"42";"25";"9";" ";
"Simonfa";"11,00";"353,5";" ";"39";"23";"12";" ";
"Somodor";"19,91";"406,5";" ";"46";"27";"13";" ";
"Somogyaszaló";"22,12";"753,0";" ";"69";"32";"17";" ";
"Somogyfajsz";"18,26";"566,0";" ";"67";"42";"26";" ";
"Somogygeszti";"21,71";"466,0";" ";"73";"53";"23";" ";
"Somogyjád";"25,06";"1600,0";" ";"119";"73";"39";" ";
"Somogysárd";"36,36";"1250,5";" ";"125";"72";"37";" ";
"Somogyszil";"38,46";"753,5";" ";"71";"42";"24";" ";
"Szabadi";"8,23";"280,0";" ";"27";"20";"10";" ";
"Szenna";"26,98";"755,0";" ";"59";"35";"20";" ";
"Szentbalázs";"12,14";"324,0";" ";"27";"13";"5";" ";
"Szentgáloskér";"27,25";"553,5";" ";"48";"32";"11";" ";
"Szilvásszentmárton";"7,08";"208,0";" ";"23";"17";"5";" ";
"Taszár";"17,29";"1958,0";" ";"127";"71";"23";" ";
"Újvárfalva";"12,22";"295,0";" ";"40";"24";"14";" ";
"Várda";"10,36";"451,0";" ";"25";"11";"6";" ";
"Visnye";"24,38";"257,5";" ";"34";"28";"16";" ";
"Zimány";"12,97";"580,5";" ";"40";"13";"9";" ";
"Zselickisfalud";"26,08";"259,5";" ";"29";"17";"10";" ";
"Zselickislak";"10,39";"310,0";" ";"24";"14";"9";" ";
"Zselicszentpál";"10,35";"398,5";" ";"36";"10";"4";" ";
"Marcali járás";"904,24";"34764,0";" ";"2649";"1340";"738";" ";
"Balatonberény";"26,09";"1102,5";" ";"89";"30";"16";" ";
"Balatonkeresztúr";"21,06";"1580,0";" ";"88";"19";"7";" ";
"Balatonmáriafürdõ";"26,77";"677,0";" ";"26";"5";"1";" ";
"Balatonszentgyörgy";"23,68";"1609,5";" ";"55";"15";"9";" ";
"Balatonújlak";"10,81";"497,5";" ";"26";"4";"3";" ";
"Böhönye";"64,17";"2359,5";" ";"204";"102";"58";" ";
"Csákány";"16,09";"237,0";" ";"39";"19";"5";" ";
"Csömend";"8,66";"303,0";" ";"38";"24";"16";" ";
"Fõnyed";"5,73";"81,0";" ";"2";" ";" ";" ";
"Gadány";"19,70";"344,5";" ";"29";"16";"9";" ";
"Hollád";"8,20";"236,5";" ";"51";"32";"21";" ";
"Hosszúvíz";"7,10";"46,0";" ";"2";" ";" ";" ";
"Kelevíz";"4,91";"322,0";" ";"38";"27";"17";" ";
"Kéthely";"49,06";"2305,5";" ";"154";"72";"39";" ";
"Libickozma";"22,97";"32,0";" ";"1";"1";" ";" ";
"Marcali";"104,40";"11759,5";" ";"546";"240";"117";" ";
"Mesztegnyõ";"44,71";"1384,0";" ";"109";"25";"8";" ";
"Nagyszakácsi";"21,37";"434,0";" ";"58";"28";"15";" ";
"Nemesdéd";"26,61";"738,0";" ";"121";"107";"73";" ";
"Nemeskisfalud";"2,82";"141,5";" ";"6";"4";"2";" ";
"Nemesvid";"18,38";"761,5";" ";"102";"57";"32";" ";
"Nikla";"23,35";"749,0";" ";"100";"75";"47";" ";
"Pusztakovácsi";"43,38";"865,5";" ";"100";"64";"33";" ";
"Sávoly";"26,84";"540,5";" ";"39";"16";"9";" ";
"Somogysámson";"21,77";"750,5";" ";"149";"103";"42";" ";
"Somogysimonyi";"15,82";"89,5";" ";"4";"2";"2";" ";
"Somogyszentpál";"28,96";"798,5";" ";"82";"57";"36";" ";
"Somogyzsitfa";"27,22";"580,0";" ";"45";"20";"10";" ";
"Szegerdõ";"5,46";"210,0";" ";"23";"13";"5";" ";
"Szenyér";"20,19";"309,0";" ";"41";"12";"5";" ";
"Szõkedencs";"18,69";"257,5";" ";"33";"6";"4";" ";
"Tapsony";"31,61";"749,5";" ";"54";"34";"22";" ";
"Táska";"25,98";"413,5";" ";"43";"23";"17";" ";
"Tikos";"3,35";"128,0";" ";"27";"10";"5";" ";
"Varászló";"12,76";"146,5";" ";"8";"5";"3";" ";
"Vése";"42,92";"763,5";" ";"90";"63";"45";" ";
"Vörs";"22,65";"461,0";" ";"27";"10";"5";" ";
"Nagyatádi járás";"647,07";"26181,5";" ";"2702";"1581";"822";" ";
"Bakháza";"5,92";"188,0";" ";"21";"14";"9";" ";
"Beleg";"17,99";"609,0";" ";"104";"61";"31";" ";
"Bolhás";"31,43";"429,0";" ";"64";"47";"23";" ";
"Görgeteg";"33,50";"1122,0";" ";"180";"119";"72";" ";
"Háromfa";"42,14";"795,5";" ";"104";"67";"42";" ";
"Kaszó";"22,48";"110,0";" ";"15";"6";"4";" ";
"Kisbajom";"13,67";"416,0";" ";"82";"52";"22";" ";
"Kutas";"36,55";"1448,5";" ";"179";"97";"43";" ";
"Lábod";"66,51";"2019,5";" ";"300";"182";"119";" ";
"Nagyatád";"70,60";"11006,5";" ";"667";"358";"173";" ";
"Nagykorpád";"33,42";"607,5";" ";"99";"64";"30";" ";
"Ötvöskónyi";"27,71";"922,5";" ";"121";"71";"34";" ";
"Rinyabesenyõ";"28,63";"204,5";" ";"55";"27";"15";" ";
"Rinyaszentkirály";"30,56";"400,0";" ";"76";"49";"31";" ";
"Segesd";"73,09";"2525,5";" ";"220";"110";"48";" ";
"Somogyszob";"40,08";"1589,0";" ";"148";"86";"44";" ";
"Szabás";"18,11";"606,0";" ";"89";"58";"29";" ";
"Tarany";"54,68";"1182,5";" ";"178";"113";"53";" ";
"Siófoki járás";"657,05";"51740,5";" ";"2731";"849";"443";" ";
"Ádánd";"29,52";"2118,0";" ";"144";"58";"32";" ";
"Balatonendréd";"40,02";"1340,5";" ";"97";"30";"15";" ";
"Balatonföldvár";"15,32";"2230,0";" ";"63";"14";"6";" ";
"Balatonõszöd";"15,08";"501,0";" ";"18";"2";"1";" ";
"Balatonszabadi";"41,34";"2990,5";" ";"172";"57";"32";" ";
"Balatonszárszó";"30,13";"1950,5";" ";"109";"21";"9";" ";
"Balatonszemes";"36,02";"1839,0";" ";"86";"22";"12";" ";
"Balatonvilágos";"29,21";"1211,5";" ";"54";"17";"10";" ";
"Bálványos";"23,69";"539,0";" ";"65";"17";"11";" ";
"Kereki";"14,43";"553,5";" ";"37";"8";"5";" ";
"Kõröshegy";"21,39";"1334,5";" ";"65";"18";"9";" ";
"Kötcse";"19,54";"495,0";" ";"55";"15";"7";" ";
"Nagyberény";"23,14";"1329,5";" ";"84";"35";"14";" ";
"Nagycsepely";"19,80";"383,5";" ";"55";"17";"9";" ";
"Nyim";"9,76";"279,5";" ";"22";"6";"1";" ";
"Pusztaszemes";"10,39";"343,5";" ";"24";"8";"1";" ";
"Ságvár";"38,44";"1820,0";" ";"86";"28";"13";" ";
"Siófok";"124,66";"25413,0";" ";"1252";"391";"216";" ";
"Siójut";"10,73";"618,5";" ";"44";"17";"7";" ";
"Som";"23,35";"700,5";" ";"30";"12";"4";" ";
"Szántód";"7,91";"576,0";" ";"16";"6";"4";" ";
"Szólád";"19,98";"505,0";" ";"41";"12";"7";" ";
"Teleki";"8,05";"209,0";" ";"29";"15";"9";" ";
"Zamárdi";"45,15";"2459,5";" ";"83";"23";"9";" ";
"Tabi járás";"427,24";"12856,5";" ";"1045";"482";"236";" ";
"Andocs";"43,27";"1110,5";" ";"97";"46";"19";" ";
"Bábonymegyer";"21,93";"826,5";" ";"66";"46";"26";" ";
"Bedegkér";"26,00";"436,5";" ";"82";"35";"16";" ";
"Bonnya";"14,62";"252,5";" ";"42";"19";"11";" ";
"Fiad";"14,91";"146,0";" ";"23";"5";"3";" ";
"Kánya";"14,52";"424,0";" ";"40";"18";"11";" ";
"Kapoly";"22,37";"674,0";" ";"56";"15";"9";" ";
"Kára";"5,37";"48,0";" ";"2";"2";"1";" ";
"Kisbárapáti";"28,71";"416,5";" ";"58";"20";"5";" ";
"Lulla";"10,39";"174,5";" ";"19";"7";"2";" ";
"Miklósi";"10,47";"218,0";" ";"10";"4";"2";" ";
"Nágocs";"22,26";"661,5";" ";"44";"9";"5";" ";
"Sérsekszõlõs";"6,65";"154,0";" ";"6";"3";"1";" ";
"Somogyacsa";"24,46";"174,5";" ";"20";"11";"4";" ";
"Somogydöröcske";"10,83";"134,0";" ";"12";"3";"2";" ";
"Somogyegres";"10,81";"211,5";" ";"18";"13";"7";" ";
"Somogymeggyes";"15,65";"501,0";" ";"66";"37";"15";" ";
"Szorosad";"6,48";"106,0";" ";"1";" ";" ";" ";
"Tab";"25,86";"4445,5";" ";"193";"92";"52";" ";
"Tengõd";"30,21";"455,0";" ";"66";"38";"16";" ";
"Torvaj";"11,42";"244,5";" ";"43";"20";"11";" ";
"Törökkoppány";"25,80";"429,5";" ";"24";"11";"2";" ";
"Zala";"9,24";"249,5";" ";"14";"4";"3";" ";
"Zics";"15,01";"363,0";" ";"43";"24";"13";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,15";"230737,5";" ";"14763";"7220";"3850";" ";
"Bonyhádi járás";"476,77";"31689,0";" ";"1569";"737";"392";" ";
"Aparhant";"17,96";"1038,5";" ";"49";"26";"12";" ";
"Bátaapáti";"20,44";"410,0";" ";"31";"10";"3";" ";
"Bonyhád";"72,13";"13806,5";" ";"539";"254";"150";" ";
"Bonyhádvarasd";"10,45";"438,5";" ";"12";"4";"1";" ";
"Cikó";"19,86";"862,0";" ";"58";"36";"20";" ";
"Felsõnána";"18,90";"606,5";" ";"42";"25";"12";" ";
"Grábóc";"13,73";"178,0";" ";"17";"8";"4";" ";
"Györe";"11,32";"671,5";" ";"29";"13";"10";" ";
"Izmény";"13,73";"491,0";" ";"39";"13";"8";" ";
"Kakasd";"20,79";"1650,0";" ";"66";"27";"9";" ";
"Kéty";"16,52";"723,0";" ";"34";"14";"10";" ";
"Kisdorog";"20,00";"775,0";" ";"50";"22";"8";" ";
"Kismányok";"5,43";"336,5";" ";"25";"13";"9";" ";
"Kisvejke";"11,33";"400,5";" ";"35";"18";"11";" ";
"Lengyel";"20,03";"541,0";" ";"35";"13";"7";" ";
"Mórágy";"17,61";"773,0";" ";"69";"41";"27";" ";
"Mõcsény";"12,15";"385,0";" ";"27";"16";"6";" ";
"Mucsfa";"12,75";"375,0";" ";"32";"15";"7";" ";
"Murga";"6,59";"67,5";" ";"7";"4";"1";" ";
"Nagymányok";"10,68";"2304,5";" ";"102";"45";"14";" ";
"Nagyvejke";"7,77";"166,5";" ";"4";" ";" ";" ";
"Tevel";"25,27";"1426,0";" ";"74";"25";"14";" ";
"Váralja";"21,12";"879,5";" ";"64";"32";"13";" ";
"Závod";"12,91";"285,5";" ";"14";"5";"1";" ";
"Zomba";"57,30";"2098,0";" ";"115";"58";"35";" ";
"Dombóvári járás";"509,02";"32468,0";" ";"2623";"1328";"672";" ";
"Attala";"20,64";"838,0";" ";"69";"31";"11";" ";
"Csibrák";"14,62";"298,5";" ";"50";"28";"9";" ";
"Csikóstõttõs";"17,70";"856,0";" ";"64";"36";"20";" ";
"Dalmand";"48,77";"1270,5";" ";"126";"73";"29";" ";
"Dombóvár";"78,48";"19165,0";" ";"1345";"691";"376";" ";
"Döbrököz";"43,13";"2032,0";" ";"211";"103";"51";" ";
"Gyulaj";"70,82";"1035,0";" ";"105";"50";"23";" ";
"Jágónak";"15,40";"250,5";" ";"37";"17";"8";" ";
"Kapospula";"19,80";"908,5";" ";"57";"31";"18";" ";
"Kaposszekcsõ";"15,62";"1497,5";" ";"88";"27";"11";" ";
"Kocsola";"33,34";"1310,5";" ";"176";"112";"60";" ";
"Kurd";"31,19";"1203,5";" ";"105";"41";"12";" ";
"Lápafõ";"9,31";"168,0";" ";"26";"14";"8";" ";
"Nak";"27,78";"601,5";" ";"60";"26";"18";" ";
"Szakcs";"55,79";"881,5";" ";"76";"34";"12";" ";
"Várong";"6,63";"151,5";" ";"28";"14";"6";" ";
"Paksi járás";"836,00";"49728,0";" ";"2689";"1276";"627";" ";
"Bikács";"34,67";"458,5";" ";"63";"32";"20";" ";
"Bölcske";"58,78";"2803,5";" ";"153";"71";"49";" ";
"Dunaföldvár";"111,42";"8761,0";" ";"383";"186";"91";" ";
"Dunaszentgyörgy";"37,63";"2564,0";" ";"157";"46";"22";" ";
"Gerjen";"36,28";"1205,5";" ";"121";"53";"28";" ";
"Györköny";"31,60";"990,5";" ";"36";"12";"6";" ";
"Kajdacs";"37,73";"1262,0";" ";"117";"53";"21";" ";
"Madocsa";"43,33";"1930,5";" ";"84";"33";"16";" ";
"Nagydorog";"41,44";"2590,5";" ";"226";"113";"45";" ";
"Németkér";"64,97";"1726,5";" ";"116";"65";"32";" ";
"Paks";"154,08";"19501,5";" ";"723";"368";"175";" ";
"Pálfa";"34,74";"1581,0";" ";"155";"84";"33";" ";
"Pusztahencse";"31,71";"964,0";" ";"78";"39";"21";" ";
"Sárszentlõrinc";"46,69";"1081,0";" ";"125";"41";"11";" ";
"Tengelic";"70,93";"2308,0";" ";"152";"80";"57";" ";
"Szekszárdi járás";"656,18";"59585,0";" ";"3358";"1707";"959";" ";
"Alsónána";"13,14";"732,5";" ";"57";"33";"19";" ";
"Alsónyék";"31,90";"748,0";" ";"57";"34";"19";" ";
"Báta";"66,16";"1753,0";" ";"228";"128";"82";" ";
"Bátaszék";"63,68";"6399,5";" ";"320";"161";"79";" ";
"Decs";"94,68";"3868,5";" ";"320";"154";"75";" ";
"Harc";"15,86";"903,5";" ";"71";"38";"15";" ";
"Kistormás";"11,35";"340,0";" ";"28";"17";"8";" ";
"Kölesd";"38,13";"1514,0";" ";"131";"67";"28";" ";
"Medina";"22,24";"780,0";" ";"77";"41";"33";" ";
"Õcsény";"72,61";"2388,5";" ";"153";"64";"37";" ";
"Pörböly";"11,11";"553,0";" ";"15";"6";" ";" ";
"Sárpilis";"21,70";"657,5";" ";"75";"48";"31";" ";
"Sióagárd";"24,40";"1239,5";" ";"55";"28";"12";" ";
"Szálka";"17,08";"588,5";" ";"18";"7";"4";" ";
"Szedres";"46,31";"2287,0";" ";"163";"80";"42";" ";
"Szekszárd";"96,28";"33694,0";" ";"1519";"766";"458";" ";
"Várdomb";"9,55";"1138,0";" ";"71";"35";"17";" ";
"Tamási járás";"1019,94";"38964,0";" ";"3328";"1576";"845";" ";
"Belecska";"14,41";"393,5";" ";"15";"3";"2";" ";
"Diósberény";"17,75";"343,0";" ";"30";"10";"6";" ";
"Dúzs";"11,27";"261,5";" ";"32";"22";"13";" ";
"Értény";"29,95";"806,0";" ";"127";"60";"16";" ";
"Felsõnyék";"32,02";"1035,5";" ";"92";"29";"18";" ";
"Fürged";"26,76";"723,0";" ";"105";"32";"20";" ";
"Gyönk";"38,12";"2111,0";" ";"121";"64";"32";" ";
"Hõgyész";"37,14";"2917,0";" ";"164";"91";"48";" ";
"Iregszemcse";"58,33";"2709,0";" ";"208";"127";"74";" ";
"Kalaznó";"18,35";"149,0";" ";"19";"1";"1";" ";
"Keszõhidegkút";"10,33";"207,5";" ";"18";"6";"3";" ";
"Kisszékely";"28,30";"320,5";" ";"11";"5";"2";" ";
"Koppányszántó";"22,55";"335,0";" ";"29";"12";"8";" ";
"Magyarkeszi";"38,16";"1284,0";" ";"170";"96";"56";" ";
"Miszla";"34,71";"292,0";" ";"29";"16";"9";" ";
"Mucsi";"24,76";"443,5";" ";"83";"36";"16";" ";
"Nagykónyi";"47,88";"1134,0";" ";"156";"88";"63";" ";
"Nagyszékely";"36,70";"398,5";" ";"44";"19";"7";" ";
"Nagyszokoly";"27,99";"905,0";" ";"158";"57";"28";" ";
"Ozora";"59,55";"1641,5";" ";"182";"60";"26";" ";
"Pári";"13,05";"648,5";" ";"73";"48";"24";" ";
"Pincehely";"50,08";"2290,5";" ";"192";"99";"44";" ";
"Regöly";"62,67";"1184,5";" ";"59";"27";"16";" ";
"Simontornya";"33,83";"4120,0";" ";"379";"201";"129";" ";
"Szakadát";"10,70";"228,5";" ";"16";"6";"3";" ";
"Szakály";"41,01";"1393,5";" ";"107";"20";"14";" ";
"Szárazd";"7,79";"240,0";" ";"27";"11";"5";" ";
"Tamási";"111,96";"8376,0";" ";"484";"238";"128";" ";
"Tolnanémedi";"21,95";"1063,5";" ";"101";"44";"11";" ";
"Udvari";"19,41";"356,5";" ";"34";"14";"6";" ";
"Újireg";"10,90";"285,5";" ";"23";"8";"6";" ";
"Varsád";"21,56";"367,0";" ";"40";"26";"11";" ";
"Tolnai járás";"205,24";"18303,5";" ";"1196";"596";"355";" ";
"Bogyiszló";"55,93";"2218,0";" ";"194";"96";"55";" ";
"Fácánkert";"10,70";"636,5";" ";"50";"23";"14";" ";
"Fadd";"67,54";"4229,5";" ";"294";"124";"72";" ";
"Tolna";"71,07";"11219,5";" ";"658";"353";"214";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49495,26";"3982829,0";" ";"324184";"179823";"101947";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13430,07";"1195136,0";" ";"108157";"60602";"35151";" ";
"Borsod-Abaúj-Zemplén megye";"7247,42";"685636,0";" ";"67102";"37069";"21747";" ";
"Cigándi járás";"389,99";"16350,5";" ";"2388";"1154";"700";" ";
"Bodroghalom";"26,86";"1392,0";" ";"148";"84";"55";" ";
"Cigánd";"56,76";"3051,0";" ";"393";"158";"86";" ";
"Dámóc";"15,99";"371,0";" ";"76";"38";"23";" ";
"Karcsa";"43,70";"1869,5";" ";"222";"87";"50";" ";
"Karos";"15,32";"487,5";" ";"53";"24";"17";" ";
"Kisrozvágy";"8,34";"171,5";" ";"27";"12";"5";" ";
"Lácacséke";"16,25";"344,5";" ";"72";"24";"15";" ";
"Nagyrozvágy";"26,82";"642,0";" ";"89";"33";"16";" ";
"Pácin";"33,93";"1437,0";" ";"234";"123";"75";" ";
"Révleányvár";"16,50";"450,0";" ";"79";"36";"8";" ";
"Ricse";"24,75";"1776,0";" ";"210";"111";"46";" ";
"Semjén";"7,84";"464,5";" ";"79";"33";"16";" ";
"Tiszacsermely";"20,28";"592,0";" ";"111";"56";"40";" ";
"Tiszakarád";"47,56";"2492,0";" ";"480";"281";"232";" ";
"Zemplénagárd";"29,09";"810,0";" ";"115";"54";"16";" ";
"Edelényi járás";"717,86";"33998,5";" ";"4927";"2566";"1505";" ";
"Abod";"31,17";"216,5";" ";"28";"19";"11";" ";
"Balajt";"9,03";"476,5";" ";"98";"55";"36";" ";
"Becskeháza";"5,00";"35,5";" ";"8";"7";"4";" ";
"Bódvalenke";"6,63";"192,0";" ";"54";"42";"29";" ";
"Bódvarákó";"9,22";"77,5";" ";"13";"3";" ";" ";
"Bódvaszilas";"19,22";"1119,0";" ";"102";"53";"32";" ";
"Boldva";"28,34";"2404,0";" ";"374";"172";"123";" ";
"Borsodszirák";"11,01";"1189,0";" ";"198";"96";"47";" ";
"Damak";"7,52";"244,0";" ";"38";"8";"3";" ";
"Debréte";"9,62";"18,0";" ";" ";" ";" ";" ";
"Edelény";"56,84";"10063,0";" ";"1163";"625";"349";" ";
"Égerszög";"10,77";"49,5";" ";"3";" ";" ";" ";
"Galvács";"15,04";"101,0";" ";"4";"3";"1";" ";
"Hangács";"22,53";"593,0";" ";"83";"45";"27";" ";
"Hegymeg";"5,70";"119,0";" ";"16";"8";"5";" ";
"Hidvégardó";"16,99";"564,0";" ";"69";"25";"11";" ";
"Irota";"12,34";"78,0";" ";"2";" ";" ";" ";
"Komjáti";"11,08";"228,5";" ";"21";"10";"6";" ";
"Ládbesenyõ";"10,40";"292,5";" ";"33";"19";"12";" ";
"Lak";"19,76";"650,5";" ";"156";"54";"29";" ";
"Martonyi";"17,57";"428,0";" ";"79";"32";"19";" ";
"Meszes";"11,40";"194,5";" ";"12";"4";"2";" ";
"Nyomár";"10,46";"322,5";" ";"24";"14";"7";" ";
"Perkupa";"19,39";"848,0";" ";"103";"28";"18";" ";
"Rakaca";"19,00";"794,0";" ";"246";"187";"114";" ";
"Rakacaszend";"15,71";"374,5";" ";"66";"40";"25";" ";
"Szakácsi";"8,62";"157,5";" ";"36";"6";"2";" ";
"Szalonna";"20,08";"1100,0";" ";"154";"69";"40";" ";
"Szendrõ";"53,56";"4212,0";" ";"614";"361";"260";" ";
"Szendrõlád";"17,70";"1998,5";" ";"426";"265";"122";" ";
"Szin";"18,10";"792,5";" ";"123";"58";"34";" ";
"Szinpetri";"9,71";"250,0";" ";"51";"28";"21";" ";
"Szögliget";"34,74";"627,5";" ";"60";"28";"18";" ";
"Szõlõsardó";"10,66";"116,0";" ";"12";"5";"5";" ";
"Szuhogy";"17,00";"1182,5";" ";"169";"104";"48";" ";
"Teresztenye";"8,69";"25,5";" ";"2";" ";" ";" ";
"Tomor";"12,89";"227,5";" ";"24";"13";"7";" ";
"Tornabarakony";"8,19";"16,0";" ";"1";" ";" ";" ";
"Tornakápolna";"4,02";"15,5";" ";"3";"2";" ";" ";
"Tornanádaska";"7,83";"732,5";" ";"144";"30";"12";" ";
"Tornaszentandrás";"15,65";"201,0";" ";"21";"3";"2";" ";
"Tornaszentjakab";"28,22";"205,5";" ";"34";"13";"8";" ";
"Varbóc";"10,10";"53,5";" ";"2";"2";" ";" ";
"Viszló";"11,10";"68,0";" ";"5";"3";"3";" ";
"Ziliz";"9,26";"344,5";" ";"53";"27";"13";" ";
"Encsi járás";"378,39";"21801,0";" ";"3255";"1929";"1252";" ";
"Alsógagy";"6,28";"101,5";" ";"9";"5";"3";" ";
"Baktakék";"18,79";"745,5";" ";"127";"57";"39";" ";
"Beret";"6,78";"260,0";" ";"73";"44";"31";" ";
"Büttös";"18,18";"166,5";" ";"40";"26";"17";" ";
"Csenyéte";"9,97";"432,5";" ";"58";"32";"14";" ";
"Csobád";"11,83";"687,5";" ";"113";"65";"40";" ";
"Detek";"9,68";"272,0";" ";"45";"14";"5";" ";
"Encs";"25,80";"6508,0";" ";"659";"450";"301";" ";
"Fáj";"19,32";"374,5";" ";"128";"42";"29";" ";
"Fancsal";"9,77";"309,0";" ";"39";"19";"9";" ";
"Felsõgagy";"14,47";"192,0";" ";"19";"9";"6";" ";
"Forró";"19,03";"2543,5";" ";"496";"375";"263";" ";
"Fulókércs";"18,60";"373,0";" ";"76";"25";"14";" ";
"Gagyapáti";"3,23";"14,5";" ";"2";"1";"1";" ";
"Garadna";"9,74";"392,0";" ";"28";"15";"9";" ";
"Hernádpetri";"17,08";"234,0";" ";"64";"43";"28";" ";
"Hernádszentandrás";"7,04";"439,5";" ";"48";"24";"5";" ";
"Hernádvécse";"16,94";"1006,5";" ";"281";"183";"122";" ";
