"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2013. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Csököly";"29,84";"1068,0";" ";"123";"85";"68";" ";
"Ecseny";"12,92";"233,0";" ";"22";"8";"5";" ";
"Edde";"8,51";"206,0";" ";"35";"18";"16";" ";
"Felsõmocsolád";"16,51";"398,5";" ";"49";"27";"20";" ";
"Fonó";"10,61";"259,0";" ";"27";"20";"11";" ";
"Gadács";"3,86";"85,0";" ";"8";"4";"4";" ";
"Gálosfa";"19,76";"227,5";" ";"31";"14";"5";" ";
"Gige";"13,19";"375,0";" ";"63";"28";"21";" ";
"Gölle";"44,69";"951,5";" ";"54";"25";"15";" ";
"Hajmás";"11,11";"225,0";" ";"33";"7";"2";" ";
"Hedrehely";"25,51";"404,5";" ";"91";"47";"38";" ";
"Hencse";"7,11";"330,5";" ";"66";"28";"20";" ";
"Hetes";"26,63";"1188,5";" ";"67";"26";"18";" ";
"Igal";"36,06";"1293,5";" ";"71";"22";"15";" ";
"Jákó";"16,69";"638,5";" ";"50";"32";"27";" ";
"Juta";"19,23";"1186,5";" ";"70";"40";"24";" ";
"Kadarkút";"39,74";"2505,0";" ";"254";"155";"110";" ";
"Kaposfõ";"27,26";"1636,0";" ";"38";"5";"1";" ";
"Kaposgyarmat";"11,07";"89,5";" ";"8";"1";"1";" ";
"Kaposhomok";"11,48";"486,0";" ";"74";"33";"10";" ";
"Kaposkeresztúr";"19,80";"341,5";" ";"51";"31";"23";" ";
"Kaposmérõ";"13,98";"2415,5";" ";"115";"58";"39";" ";
"Kaposszerdahely";"8,85";"970,0";" ";"57";"34";"20";" ";
"Kaposújlak";"8,93";"746,5";" ";"28";"13";"7";" ";
"Kaposvár";"113,59";"65104,5";" ";"2424";"1121";"687";" ";
"Kazsok";"10,71";"325,0";" ";"51";"25";"5";" ";
"Kercseliget";"19,47";"383,5";" ";"57";"29";"25";" ";
"Kisasszond";"7,84";"172,0";" ";"12";"4";"1";" ";
"Kisgyalán";"9,41";"204,0";" ";"10";"6";"3";" ";
"Kiskorpád";"16,95";"904,5";" ";"61";"16";"11";" ";
"Kõkút";"20,23";"586,0";" ";"85";"59";"43";" ";
"Magyaratád";"18,82";"811,5";" ";"38";"11";"4";" ";
"Magyaregres";"14,40";"615,5";" ";"64";"35";"29";" ";
"Mernye";"25,93";"1402,5";" ";"98";"52";"35";" ";
"Mezõcsokonya";"30,78";"1209,0";" ";"100";"46";"35";" ";
"Mike";"32,41";"626,0";" ";"99";"60";"40";" ";
"Mosdós";"16,95";"966,5";" ";"56";"20";"11";" ";
"Nagybajom";"108,06";"3279,0";" ";"315";"205";"162";" ";
"Nagyberki";"21,74";"1460,0";" ";"86";"52";"38";" ";
"Orci";"9,97";"557,5";" ";"26";"11";"8";" ";
"Osztopán";"22,83";"855,5";" ";"78";"47";"32";" ";
"Pálmajor";"6,24";"351,5";" ";"56";"43";"38";" ";
"Patalom";"6,68";"338,0";" ";"12";"6";"4";" ";
"Patca";"4,96";"61,0";" ";"2";"1";"1";" ";
"Polány";"12,87";"227,0";" ";"17";"5";"3";" ";
"Ráksi";"15,17";"434,5";" ";"32";"15";"11";" ";
"Rinyakovácsi";"11,09";"156,0";" ";"25";"17";"10";" ";
"Sántos";"11,38";"537,0";" ";"26";"14";"5";" ";
"Simonfa";"11,00";"351,5";" ";"31";"16";"10";" ";
"Somodor";"19,91";"404,5";" ";"43";"17";"11";" ";
"Somogyaszaló";"22,12";"758,5";" ";"54";"29";"17";" ";
"Somogyfajsz";"18,26";"571,5";" ";"57";"31";"18";" ";
"Somogygeszti";"21,71";"470,5";" ";"64";"25";"10";" ";
"Somogyjád";"25,06";"1595,0";" ";"90";"44";"32";" ";
"Somogysárd";"36,36";"1229,5";" ";"99";"46";"24";" ";
"Somogyszil";"38,46";"767,0";" ";"64";"37";"26";" ";
"Szabadi";"8,23";"281,5";" ";"17";"12";"8";" ";
"Szenna";"26,98";"758,5";" ";"37";"15";"10";" ";
"Szentbalázs";"12,14";"313,5";" ";"9";"4";"4";" ";
"Szentgáloskér";"27,25";"547,5";" ";"37";"16";"8";" ";
"Szilvásszentmárton";"7,08";"205,0";" ";"20";"9";"5";" ";
"Taszár";"17,29";"1966,5";" ";"103";"38";"15";" ";
"Újvárfalva";"12,22";"296,0";" ";"36";"13";"9";" ";
"Várda";"10,36";"447,0";" ";"16";"9";"5";" ";
"Visnye";"24,38";"252,5";" ";"31";"21";"19";" ";
"Zimány";"12,97";"564,0";" ";"34";"19";"10";" ";
"Zselickisfalud";"26,08";"251,5";" ";"26";"12";"9";" ";
"Zselickislak";"10,39";"302,5";" ";"23";"11";"8";" ";
"Zselicszentpál";"10,35";"408,0";" ";"24";"9";"5";" ";
"Marcali járás";"904,24";"34677,0";" ";"2301";"1010";"576";" ";
"Balatonberény";"26,09";"1091,5";" ";"87";"21";"11";" ";
"Balatonkeresztúr";"21,06";"1580,5";" ";"59";"12";"6";" ";
"Balatonmáriafürdõ";"26,77";"711,0";" ";"29";"5";"4";" ";
"Balatonszentgyörgy";"23,68";"1618,0";" ";"57";"15";"4";" ";
"Balatonújlak";"10,81";"499,0";" ";"25";"6";"3";" ";
"Böhönye";"64,17";"2358,0";" ";"180";"75";"39";" ";
"Csákány";"16,09";"227,0";" ";"46";"15";"8";" ";
"Csömend";"8,66";"308,5";" ";"32";"20";"13";" ";
"Fõnyed";"5,73";"80,0";" ";"9";" ";" ";" ";
"Gadány";"19,70";"332,5";" ";"21";"13";"8";" ";
"Hollád";"8,20";"229,0";" ";"30";"18";"14";" ";
"Hosszúvíz";"7,10";"44,0";" ";" ";" ";" ";" ";
"Kelevíz";"4,91";"314,0";" ";"32";"18";"12";" ";
"Kéthely";"49,06";"2296,0";" ";"110";"31";"20";" ";
"Libickozma";"22,97";"29,0";" ";"1";"1";" ";" ";
"Marcali";"104,40";"11715,0";" ";"464";"173";"78";" ";
"Mesztegnyõ";"44,71";"1374,0";" ";"88";"35";"21";" ";
"Nagyszakácsi";"21,37";"437,0";" ";"40";"17";"12";" ";
"Nemesdéd";"26,61";"738,5";" ";"121";"94";"73";" ";
"Nemeskisfalud";"2,82";"153,0";" ";"2";"2";"1";" ";
"Nemesvid";"18,38";"755,5";" ";"77";"40";"20";" ";
"Nikla";"23,35";"738,0";" ";"85";"59";"41";" ";
"Pusztakovácsi";"43,38";"859,0";" ";"99";"66";"31";" ";
"Sávoly";"26,84";"541,0";" ";"44";"25";"14";" ";
"Somogysámson";"21,77";"754,5";" ";"118";"56";"14";" ";
"Somogysimonyi";"15,82";"89,0";" ";"5";"1";"1";" ";
"Somogyszentpál";"28,96";"791,0";" ";"80";"48";"32";" ";
"Somogyzsitfa";"27,22";"578,0";" ";"52";"12";"7";" ";
"Szegerdõ";"5,46";"212,0";" ";"36";"9";"8";" ";
"Szenyér";"20,19";"302,5";" ";"31";"20";"11";" ";
"Szõkedencs";"18,69";"253,5";" ";"37";"12";"8";" ";
"Tapsony";"31,61";"743,5";" ";"40";"12";"4";" ";
"Táska";"25,98";"408,5";" ";"14";"7";"2";" ";
"Tikos";"3,35";"128,5";" ";"19";"5";"1";" ";
"Varászló";"12,76";"156,0";" ";"9";"7";"6";" ";
"Vése";"42,92";"760,5";" ";"87";"55";"46";" ";
"Vörs";"22,65";"470,5";" ";"35";"5";"3";" ";
"Nagyatádi járás";"647,07";"25966,5";" ";"2013";"1071";"614";" ";
"Bakháza";"5,92";"188,0";" ";"27";"13";"4";" ";
"Beleg";"17,99";"596,5";" ";"72";"42";"25";" ";
"Bolhás";"31,43";"436,5";" ";"47";"25";"16";" ";
"Görgeteg";"33,50";"1100,5";" ";"136";"75";"36";" ";
"Háromfa";"42,14";"778,5";" ";"92";"61";"38";" ";
"Kaszó";"22,48";"103,5";" ";"12";"6";"6";" ";
"Kisbajom";"13,67";"417,0";" ";"22";"12";"11";" ";
"Kutas";"36,55";"1460,0";" ";"122";"64";"43";" ";
"Lábod";"66,51";"2028,5";" ";"222";"111";"68";" ";
"Nagyatád";"70,60";"10841,0";" ";"507";"262";"145";" ";
"Nagykorpád";"33,42";"602,5";" ";"61";"33";"21";" ";
"Ötvöskónyi";"27,71";"919,0";" ";"106";"57";"21";" ";
"Rinyabesenyõ";"28,63";"209,0";" ";"35";"12";"8";" ";
"Rinyaszentkirály";"30,56";"401,5";" ";"61";"35";"24";" ";
"Segesd";"73,09";"2513,5";" ";"195";"111";"57";" ";
"Somogyszob";"40,08";"1587,5";" ";"103";"53";"25";" ";
"Szabás";"18,11";"597,5";" ";"64";"33";"25";" ";
"Tarany";"54,68";"1186,0";" ";"129";"66";"41";" ";
"Siófoki járás";"657,05";"51652,5";" ";"2507";"784";"434";" ";
"Ádánd";"29,52";"2115,5";" ";"130";"50";"34";" ";
"Balatonendréd";"40,02";"1314,5";" ";"88";"24";"12";" ";
"Balatonföldvár";"15,32";"2220,0";" ";"64";"13";"6";" ";
"Balatonõszöd";"15,08";"503,5";" ";"28";"5";"2";" ";
"Balatonszabadi";"41,34";"2992,0";" ";"165";"63";"33";" ";
"Balatonszárszó";"30,13";"1975,0";" ";"84";"27";"19";" ";
"Balatonszemes";"36,02";"1808,5";" ";"65";"11";"6";" ";
"Balatonvilágos";"29,21";"1186,5";" ";"60";"12";"5";" ";
"Bálványos";"23,69";"547,0";" ";"54";"14";"9";" ";
"Kereki";"14,43";"554,5";" ";"39";"9";"5";" ";
"Kõröshegy";"21,39";"1328,0";" ";"76";"12";"7";" ";
"Kötcse";"19,54";"477,5";" ";"50";"19";"12";" ";
"Nagyberény";"23,14";"1325,0";" ";"99";"31";"18";" ";
"Nagycsepely";"19,80";"391,0";" ";"61";"21";"10";" ";
"Nyim";"9,76";"267,0";" ";"24";"4";"2";" ";
"Pusztaszemes";"10,39";"341,0";" ";"14";"4";"3";" ";
"Ságvár";"38,44";"1827,0";" ";"81";"24";"10";" ";
"Siófok";"124,66";"25398,0";" ";"1074";"361";"200";" ";
"Siójut";"10,73";"622,0";" ";"45";"12";"9";" ";
"Som";"23,35";"703,0";" ";"38";"8";"3";" ";
"Szántód";"7,91";"593,0";" ";"15";"6";"5";" ";
"Szólád";"19,98";"504,5";" ";"38";"17";"6";" ";
"Teleki";"8,05";"214,0";" ";"33";"16";"9";" ";
"Zamárdi";"45,15";"2444,5";" ";"82";"21";"9";" ";
"Tabi járás";"427,24";"12725,5";" ";"833";"369";"202";" ";
"Andocs";"43,27";"1110,0";" ";"68";"36";"17";" ";
"Bábonymegyer";"21,93";"817,5";" ";"78";"28";"16";" ";
"Bedegkér";"26,00";"422,0";" ";"37";"23";"16";" ";
"Bonnya";"14,62";"253,0";" ";"28";"17";"9";" ";
"Fiad";"14,91";"135,0";" ";"7";"2";"1";" ";
"Kánya";"14,52";"422,5";" ";"25";"11";"8";" ";
"Kapoly";"22,37";"666,5";" ";"50";"16";"11";" ";
"Kára";"5,37";"46,0";" ";"1";" ";" ";" ";
"Kisbárapáti";"28,71";"401,5";" ";"47";"23";"12";" ";
"Lulla";"10,39";"172,5";" ";"21";"6";"3";" ";
"Miklósi";"10,47";"214,0";" ";"6";"4";"2";" ";
"Nágocs";"22,26";"647,5";" ";"45";"12";"7";" ";
"Sérsekszõlõs";"6,65";"153,0";" ";"6";"1";"1";" ";
"Somogyacsa";"24,46";"173,5";" ";"15";"6";"3";" ";
"Somogydöröcske";"10,83";"134,5";" ";"8";"4";"1";" ";
"Somogyegres";"10,81";"207,0";" ";"17";"8";"3";" ";
"Somogymeggyes";"15,65";"492,5";" ";"53";"19";"13";" ";
"Szorosad";"6,48";"105,0";" ";"1";" ";" ";" ";
"Tab";"25,86";"4438,0";" ";"187";"97";"47";" ";
"Tengõd";"30,21";"443,0";" ";"45";"14";"8";" ";
"Torvaj";"11,42";"242,0";" ";"19";"10";"5";" ";
"Törökkoppány";"25,80";"433,5";" ";"24";"11";"8";" ";
"Zala";"9,24";"241,5";" ";"20";"7";"3";" ";
"Zics";"15,01";"354,0";" ";"25";"14";"8";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,16";"228969,0";" ";"10877";"5384";"3290";" ";
"Bonyhádi járás";"476,77";"31452,0";" ";"1159";"592";"368";" ";
"Aparhant";"17,97";"1029,5";" ";"34";"18";"13";" ";
"Bátaapáti";"20,44";"414,5";" ";"24";"8";"6";" ";
"Bonyhád";"72,13";"13694,0";" ";"404";"222";"128";" ";
"Bonyhádvarasd";"10,45";"439,0";" ";"11";"7";"2";" ";
"Cikó";"19,86";"863,5";" ";"52";"27";"17";" ";
"Felsõnána";"18,90";"603,5";" ";"29";"17";"13";" ";
"Grábóc";"13,73";"177,0";" ";"13";"4";"4";" ";
"Györe";"11,32";"658,5";" ";"26";"14";"9";" ";
"Izmény";"13,73";"484,5";" ";"26";"8";"3";" ";
"Kakasd";"20,79";"1670,5";" ";"52";"19";"8";" ";
"Kéty";"16,52";"709,5";" ";"20";"7";"5";" ";
"Kisdorog";"20,00";"764,5";" ";"33";"16";"11";" ";
"Kismányok";"5,43";"330,0";" ";"15";"10";"8";" ";
"Kisvejke";"11,32";"397,5";" ";"29";"14";"11";" ";
"Lengyel";"20,03";"547,5";" ";"30";"19";"9";" ";
"Mórágy";"17,61";"764,0";" ";"47";"29";"21";" ";
"Mõcsény";"12,15";"384,5";" ";"17";"8";"7";" ";
"Mucsfa";"12,75";"370,0";" ";"17";"7";"2";" ";
"Murga";"6,59";"66,5";" ";"7";"3";"1";" ";
"Nagymányok";"10,68";"2284,5";" ";"68";"30";"19";" ";
"Nagyvejke";"7,77";"167,5";" ";"4";" ";" ";" ";
"Tevel";"25,27";"1400,5";" ";"53";"17";"16";" ";
"Váralja";"21,12";"877,5";" ";"53";"31";"21";" ";
"Závod";"12,91";"284,5";" ";"10";"6";"4";" ";
"Zomba";"57,30";"2069,0";" ";"85";"51";"30";" ";
"Dombóvári járás";"509,02";"32163,0";" ";"2072";"1086";"704";" ";
"Attala";"20,64";"838,0";" ";"62";"35";"22";" ";
"Csibrák";"14,62";"295,5";" ";"33";"12";"3";" ";
"Csikóstõttõs";"17,70";"842,5";" ";"51";"26";"15";" ";
"Dalmand";"48,77";"1261,5";" ";"94";"50";"34";" ";
"Dombóvár";"78,48";"18958,0";" ";"1046";"576";"386";" ";
"Döbrököz";"43,13";"2003,0";" ";"174";"92";"65";" ";
"Gyulaj";"70,82";"1043,5";" ";"87";"42";"24";" ";
"Jágónak";"15,40";"251,5";" ";"28";"13";"7";" ";
"Kapospula";"19,80";"895,5";" ";"37";"20";"11";" ";
"Kaposszekcsõ";"15,62";"1502,5";" ";"80";"27";"15";" ";
"Kocsola";"33,34";"1297,0";" ";"169";"92";"65";" ";
"Kurd";"31,19";"1175,0";" ";"75";"30";"20";" ";
"Lápafõ";"9,31";"170,0";" ";"13";"8";"3";" ";
"Nak";"27,78";"597,5";" ";"46";"24";"15";" ";
"Szakcs";"55,79";"877,5";" ";"64";"33";"16";" ";
"Várong";"6,63";"154,5";" ";"13";"6";"3";" ";
"Paksi járás";"836,00";"49464,5";" ";"2186";"1041";"580";" ";
"Bikács";"34,67";"460,0";" ";"47";"23";"14";" ";
"Bölcske";"58,78";"2779,0";" ";"131";"64";"34";" ";
"Dunaföldvár";"111,42";"8684,0";" ";"339";"155";"88";" ";
"Dunaszentgyörgy";"37,63";"2559,5";" ";"131";"56";"30";" ";
"Gerjen";"36,28";"1203,5";" ";"74";"27";"19";" ";
"Györköny";"31,60";"982,5";" ";"25";"11";"7";" ";
"Kajdacs";"37,73";"1258,5";" ";"87";"32";"15";" ";
"Madocsa";"43,33";"1925,0";" ";"70";"36";"19";" ";
"Nagydorog";"41,44";"2587,5";" ";"165";"75";"47";" ";
"Németkér";"64,97";"1713,5";" ";"113";"50";"22";" ";
"Paks";"154,08";"19434,0";" ";"626";"290";"152";" ";
"Pálfa";"34,74";"1574,0";" ";"110";"65";"31";" ";
"Pusztahencse";"31,71";"954,5";" ";"68";"38";"26";" ";
"Sárszentlõrinc";"46,69";"1081,5";" ";"103";"61";"33";" ";
"Tengelic";"70,93";"2267,5";" ";"97";"58";"43";" ";
"Szekszárdi járás";"656,18";"59185,0";" ";"2403";"1257";"783";" ";
"Alsónána";"13,14";"730,0";" ";"51";"28";"20";" ";
"Alsónyék";"31,90";"757,5";" ";"45";"30";"16";" ";
"Báta";"66,16";"1731,0";" ";"141";"87";"64";" ";
"Bátaszék";"63,68";"6343,5";" ";"219";"109";"58";" ";
"Decs";"94,68";"3825,0";" ";"224";"113";"63";" ";
"Harc";"15,86";"888,5";" ";"46";"27";"20";" ";
"Kistormás";"11,35";"337,5";" ";"14";"8";"4";" ";
"Kölesd";"38,13";"1505,5";" ";"64";"33";"19";" ";
"Medina";"22,24";"771,0";" ";"66";"36";"27";" ";
"Õcsény";"72,61";"2357,0";" ";"113";"53";"32";" ";
"Pörböly";"11,11";"561,5";" ";"12";"4";"1";" ";
"Sárpilis";"21,70";"680,0";" ";"51";"31";"21";" ";
"Sióagárd";"24,40";"1231,0";" ";"51";"21";"12";" ";
"Szálka";"17,08";"582,0";" ";"7";"4";"2";" ";
"Szedres";"46,31";"2271,0";" ";"128";"58";"32";" ";
"Szekszárd";"96,28";"33486,0";" ";"1121";"597";"382";" ";
"Várdomb";"9,55";"1127,0";" ";"50";"18";"10";" ";
"Tamási járás";"1019,95";"38549,5";" ";"2171";"925";"546";" ";
"Belecska";"14,41";"387,0";" ";"10";"2";"1";" ";
"Diósberény";"17,75";"344,0";" ";"23";"9";"4";" ";
"Dúzs";"11,27";"256,0";" ";"21";"7";"6";" ";
"Értény";"29,95";"795,5";" ";"96";"30";"13";" ";
"Felsõnyék";"32,02";"1017,0";" ";"52";"13";"7";" ";
"Fürged";"26,76";"723,5";" ";"6";"2";"2";" ";
"Gyönk";"38,12";"2074,0";" ";"87";"23";"9";" ";
"Hõgyész";"37,14";"2900,0";" ";"104";"46";"29";" ";
"Iregszemcse";"58,33";"2681,5";" ";"142";"66";"48";" ";
"Kalaznó";"18,35";"139,0";" ";"10";"3";"1";" ";
"Keszõhidegkút";"10,33";"205,5";" ";"4";" ";" ";" ";
"Kisszékely";"28,30";"321,0";" ";"11";"7";"3";" ";
"Koppányszántó";"22,55";"326,0";" ";"21";"5";"3";" ";
"Magyarkeszi";"38,16";"1261,0";" ";"157";"72";"44";" ";
"Miszla";"34,71";"287,5";" ";"16";"10";"7";" ";
"Mucsi";"24,76";"437,0";" ";"71";"27";"17";" ";
"Nagykónyi";"47,88";"1132,0";" ";"91";"35";"19";" ";
"Nagyszékely";"36,70";"411,0";" ";"49";"17";"7";" ";
"Nagyszokoly";"27,99";"912,5";" ";"82";"32";"18";" ";
"Ozora";"59,55";"1611,5";" ";"62";"18";"6";" ";
"Pári";"13,05";"627,5";" ";"37";"20";"14";" ";
"Pincehely";"50,09";"2270,0";" ";"150";"87";"45";" ";
"Regöly";"62,67";"1171,5";" ";"42";"25";"15";" ";
"Simontornya";"33,83";"4114,0";" ";"272";"133";"90";" ";
"Szakadát";"10,70";"224,5";" ";"15";"9";"7";" ";
"Szakály";"41,01";"1371,5";" ";"91";"34";"16";" ";
"Szárazd";"7,79";"234,5";" ";"8";"5";"4";" ";
"Tamási";"111,96";"8277,0";" ";"329";"147";"87";" ";
"Tolnanémedi";"21,95";"1052,5";" ";"66";"22";"10";" ";
"Udvari";"19,41";"345,5";" ";"9";"1";" ";" ";
"Újireg";"10,90";"281,5";" ";"10";"2";"2";" ";
"Varsád";"21,56";"357,0";" ";"27";"16";"12";" ";
"Tolnai járás";"205,24";"18155,0";" ";"886";"483";"309";" ";
"Bogyiszló";"55,93";"2191,5";" ";"124";"78";"48";" ";
"Fácánkert";"10,70";"613,5";" ";"31";"15";"7";" ";
"Fadd";"67,54";"4165,0";" ";"178";"80";"52";" ";
"Tolna";"71,07";"11185,0";" ";"553";"310";"202";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49496,02";"3955251,5";" ";"231572";"119283";"75537";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13429,90";"1183167,5";" ";"74008";"38523";"24418";" ";
"Borsod-Abaúj-Zemplén megye";"7247,43";"678674,5";" ";"48387";"25327";"15878";" ";
"Cigándi járás";"390,00";"16204,5";" ";"1609";"866";"573";" ";
"Bodroghalom";"26,86";"1378,0";" ";"102";"56";"34";" ";
"Cigánd";"56,76";"3040,0";" ";"249";"141";"96";" ";
"Dámóc";"15,99";"368,0";" ";"32";"21";"11";" ";
"Karcsa";"43,70";"1849,0";" ";"91";"38";"23";" ";
"Karos";"15,32";"480,0";" ";"15";"2";"1";" ";
"Kisrozvágy";"8,34";"174,0";" ";"13";"4";"2";" ";
"Lácacséke";"16,25";"329,0";" ";"51";"15";"6";" ";
"Nagyrozvágy";"26,82";"642,0";" ";"38";"13";"12";" ";
"Pácin";"33,93";"1407,0";" ";"186";"83";"53";" ";
"Révleányvár";"16,50";"439,0";" ";"9";"2";"2";" ";
"Ricse";"24,75";"1785,5";" ";"199";"109";"48";" ";
"Semjén";"7,84";"461,5";" ";"53";"25";"12";" ";
"Tiszacsermely";"20,28";"567,5";" ";"58";"22";"12";" ";
"Tiszakarád";"47,56";"2481,5";" ";"485";"320";"251";" ";
"Zemplénagárd";"29,10";"802,5";" ";"28";"15";"10";" ";
"Edelényi járás";"717,86";"33913,0";" ";"2518";"1365";"921";" ";
"Abod";"31,16";"218,5";" ";"13";"8";"5";" ";
"Balajt";"9,03";"479,5";" ";"37";"15";"8";" ";
"Becskeháza";"5,00";"33,5";" ";"6";"2";"1";" ";
"Bódvalenke";"6,63";"200,5";" ";"23";"2";"1";" ";
"Bódvarákó";"9,22";"76,5";" ";"6";"2";" ";" ";
"Bódvaszilas";"19,22";"1113,5";" ";"60";"34";"18";" ";
"Boldva";"28,34";"2396,0";" ";"263";"172";"133";" ";
"Borsodszirák";"11,01";"1173,0";" ";"114";"53";"36";" ";
"Damak";"7,53";"243,0";" ";"6";"2";"1";" ";
"Debréte";"9,62";"18,0";" ";" ";" ";" ";" ";
"Edelény";"56,84";"9929,5";" ";"670";"383";"261";" ";
"Égerszög";"10,77";"52,0";" ";"5";"3";"1";" ";
"Galvács";"15,04";"100,0";" ";"2";"1";"1";" ";
"Hangács";"22,53";"583,0";" ";"56";"28";"14";" ";
"Hegymeg";"5,70";"116,5";" ";"12";"5";"4";" ";
"Hidvégardó";"16,99";"555,5";" ";"27";"10";"4";" ";
"Irota";"12,34";"77,5";" ";"2";"1";" ";" ";
"Komjáti";"11,08";"223,5";" ";"33";"12";"5";" ";
"Ládbesenyõ";"10,40";"291,5";" ";"24";"13";"9";" ";
"Lak";"19,76";"659,5";" ";"35";"13";"8";" ";
"Martonyi";"17,57";"423,0";" ";"22";"18";"13";" ";
"Meszes";"11,40";"198,5";" ";"7";"6";"3";" ";
"Nyomár";"10,46";"315,5";" ";"23";"10";"6";" ";
"Perkupa";"19,39";"844,5";" ";"54";"29";"19";" ";
"Rakaca";"19,00";"788,5";" ";"85";"50";"40";" ";
"Rakacaszend";"15,71";"368,0";" ";"19";"11";"8";" ";
"Szakácsi";"8,62";"153,0";" ";"10";"4";"2";" ";
"Szalonna";"20,08";"1132,0";" ";"77";"44";"31";" ";
"Szendrõ";"53,56";"4241,5";" ";"269";"154";"109";" ";
"Szendrõlád";"17,70";"2042,5";" ";"219";"118";"83";" ";
"Szin";"18,10";"799,0";" ";"57";"33";"22";" ";
"Szinpetri";"9,71";"245,5";" ";"26";"8";"6";" ";
"Szögliget";"34,74";"617,0";" ";"26";"12";"8";" ";
"Szõlõsardó";"10,66";"117,5";" ";"6";"5";"4";" ";
"Szuhogy";"17,00";"1186,5";" ";"97";"51";"35";" ";
"Teresztenye";"8,69";"27,0";" ";"1";" ";" ";" ";
"Tomor";"12,89";"229,5";" ";"15";"7";"3";" ";
"Tornabarakony";"8,19";"14,0";" ";"1";" ";" ";" ";
"Tornakápolna";"4,02";"14,5";" ";"4";"2";"1";" ";
"Tornanádaska";"7,83";"746,0";" ";"18";"6";"3";" ";
"Tornaszentandrás";"15,65";"198,5";" ";"22";"7";"2";" ";
"Tornaszentjakab";"28,22";"199,0";" ";"24";"8";"3";" ";
"Varbóc";"10,10";"56,0";" ";"3";"1";"1";" ";
"Viszló";"11,10";"72,5";" ";"5";"3";"3";" ";
"Ziliz";"9,26";"343,0";" ";"34";"19";"6";" ";
"Encsi járás";"378,37";"21721,0";" ";"1949";"1126";"798";" ";
"Alsógagy";"6,28";"99,0";" ";"12";"4";"3";" ";
"Baktakék";"18,79";"738,5";" ";"50";"25";"21";" ";
"Beret";"6,77";"262,0";" ";"29";"20";"15";" ";
"Büttös";"18,18";"161,0";" ";"17";"9";"8";" ";
"Csenyéte";"9,97";"430,5";" ";"67";"25";"11";" ";
"Csobád";"11,83";"670,0";" ";"31";"15";"9";" ";
"Detek";"9,68";"267,5";" ";"21";"9";"5";" ";
"Encs";"25,80";"6492,0";" ";"506";"313";"231";" ";
"Fáj";"19,32";"383,5";" ";"25";"14";"11";" ";
"Fancsal";"9,77";"305,0";" ";"21";"11";"5";" ";
"Felsõgagy";"14,47";"201,0";" ";"12";"7";"5";" ";
"Forró";"19,03";"2529,5";" ";"386";"282";"222";" ";
"Fulókércs";"18,60";"375,0";" ";"18";"2";"2";" ";
"Gagyapáti";"3,23";"11,5";" ";"3";"1";"1";" ";
"Garadna";"9,74";"385,0";" ";"10";"3";"2";" ";
"Hernádpetri";"17,08";"229,5";" ";"31";"10";"5";" ";
"Hernádszentandrás";"7,04";"441,0";" ";"25";"7";"5";" ";
"Hernádvécse";"16,94";"1033,5";" ";"159";"93";"71";" ";
"Ináncs";"10,95";"1207,5";" ";"55";"31";"19";" ";
"Kány";"9,21";"48,5";" ";"1";"1";"1";" ";
"Keresztéte";"3,97";"31,5";" ";"1";" ";" ";" ";
"Krasznokvajda";"11,44";"454,5";" ";"59";"43";"34";" ";
"Litka";"6,66";"33,5";" ";" ";" ";" ";" ";
"Méra";"15,11";"1769,5";" ";"126";"55";"32";" ";
"Novajidrány";"14,31";"1417,0";" ";"111";"76";"43";" ";
"Perecse";"12,54";"30,0";" ";"3";"2";"2";" ";
"Pusztaradvány";"7,14";"262,0";" ";"13";"6";"5";" ";
"Szalaszend";"18,22";"1065,0";" ";"134";"55";"29";" ";
"Szemere";"26,30";"387,0";" ";"23";"7";"1";" ";
"Gönci járás";"502,28";"16846,5";" ";"1165";"577";"366";" ";
"Abaújalpár";"8,48";"70,5";" ";"8";"7";"6";" ";
"Abaújkér";"17,28";"652,0";" ";"26";"13";"6";" ";
"Abaújszántó";"47,39";"3117,5";" ";"113";"40";"18";" ";
"Abaújvár";"7,35";"230,5";" ";"14";"6";"2";" ";
"Arka";"9,49";"59,0";" ";"1";" ";" ";" ";
"Baskó";"29,64";"167,0";" ";"18";"7";"3";" ";
"Boldogkõújfalu";"10,98";"583,5";" ";"55";"28";"11";" ";
"Boldogkõváralja";"22,00";"1120,0";" ";"77";"39";"21";" ";
