"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2012. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Petrikeresztúr";"16";"7";"3";" ";
"Pókaszepetk";"48";"13";"6";" ";
"Pölöske";"62";"24";"8";" ";
"Pusztaederics";"9";"3";"2";" ";
"Pusztaszentlászló";"34";"8";"4";" ";
"Salomvár";"28";"13";"5";" ";
"Sárhida";"55";"26";"12";" ";
"Söjtör";"106";"53";"29";" ";
"Szentkozmadombja";"6";"3";"3";" ";
"Szentpéterfölde";"6";"2";"1";" ";
"Szentpéterúr";"113";"62";"40";" ";
"Teskánd";"39";"13";"7";" ";
"Tilaj";"16";"8";"3";" ";
"Tófej";"43";"16";"5";" ";
"Vasboldogasszony";"38";"14";"7";" ";
"Vaspör";"43";"15";"10";" ";
"Vöckönd";"1";"1";"1";" ";
"Zalaboldogfa";"25";"13";"8";" ";
"Zalacséb";"23";"10";"6";" ";
"Zalaegerszeg";"2856";"1110";"539";" ";
"Zalaháshágy";"30";"13";"8";" ";
"Zalaigrice";"11";"5";"2";" ";
"Zalaistvánd";"16";"4";" ";" ";
"Zalalövõ";"124";"45";"19";" ";
"Zalaszentgyörgy";"27";"11";"5";" ";
"Zalaszentiván";"47";"22";"12";" ";
"Zalaszentlõrinc";"9";"2";"2";" ";
"Zalaszentmihály";"66";"30";"13";" ";
"Zalatárnok";"45";"18";"13";" ";
"Zalaszentgróti járás";"1024";"372";"171";" ";
"Batyk";"27";"14";"5";" ";
"Döbröce";"6";" ";" ";" ";
"Dötk";"3";" ";" ";" ";
"Kallósd";"4";" ";" ";" ";
"Kehidakustány";"37";"21";"4";" ";
"Kisgörbõ";"26";"20";"8";" ";
"Kisvásárhely";"6";"2";"1";" ";
"Mihályfa";"16";"5";"2";" ";
"Nagygörbõ";"18";"9";"5";" ";
"Óhíd";"56";"21";"11";" ";
"Pakod";"46";"21";"8";" ";
"Sénye";"1";" ";" ";" ";
"Sümegcsehi";"54";"23";"17";" ";
"Szalapa";"19";"4";"4";" ";
"Tekenye";"37";"15";"7";" ";
"Türje";"125";"45";"18";" ";
"Zalabér";"42";"16";"10";" ";
"Zalaszentgrót";"440";"130";"66";" ";
"Zalaszentlászló";"38";"9";"3";" ";
"Zalavég";"23";"17";"2";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Zala megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Dunántúl (Baranya, Somogy, Tolna)";"69458";"36828";"19942";" ";
"Baranya megye";"28659";"15887";"8765";" ";
"Bólyi járás";"769";"417";"229";" ";
"Babarc";"71";"39";"28";" ";
"Belvárdgyula";"41";"14";"7";" ";
"Bóly";"123";"54";"19";" ";
"Borjád";"21";"13";"5";" ";
"Hásságy";"8";"3";"1";" ";
"Kisbudmér";"22";"14";"9";" ";
"Liptód";"36";"24";"16";" ";
"Máriakéménd";"27";"19";"10";" ";
"Monyoród";"19";"10";"3";" ";
"Nagybudmér";"27";"17";"11";" ";
"Olasz";"24";"11";"6";" ";
"Pócsa";"21";"12";"6";" ";
"Szajk";"39";"17";"11";" ";
"Szederkény";"70";"32";"20";" ";
"Töttös";"53";"26";"12";" ";
"Versend";"167";"112";"65";" ";
"Hegyháti járás";"1466";"855";"501";" ";
"Ág";"43";"26";"21";" ";
"Alsómocsolád";"18";"6";"4";" ";
"Bakóca";"65";"43";"30";" ";
"Baranyajenõ";"90";"49";"25";" ";
"Baranyaszentgyörgy";"20";"9";"2";" ";
"Felsõegerszeg";"17";"10";"6";" ";
"Gerényes";"46";"30";"20";" ";
"Gödre";"88";"49";"29";" ";
"Kisbeszterce";"12";"9";"5";" ";
"Kishajmás";"30";"18";"11";" ";
"Kisvaszar";"73";"47";"14";" ";
"Mágocs";"172";"108";"70";" ";
"Mekényes";"39";"20";"12";" ";
"Mezõd";"9";"1";"1";" ";
"Mindszentgodisa";"126";"65";"35";" ";
"Nagyhajmás";"46";"24";"20";" ";
"Palé";"20";"11";"6";" ";
"Sásd";"251";"156";"85";" ";
"Szágy";"27";"14";"3";" ";
"Tarrós";"10";"2";"2";" ";
"Tékes";"44";"26";"17";" ";
"Tormás";"49";"17";"8";" ";
"Varga";"19";"8";"5";" ";
"Vásárosdombó";"136";"100";"66";" ";
"Vázsnok";"16";"7";"4";" ";
"Komlói járás";"3092";"1768";"937";" ";
"Bikal";"30";"13";"8";" ";
"Bodolyabér";"14";"3";" ";" ";
"Egyházaskozár";"51";"27";"15";" ";
"Hegyhátmaróc";"11";"4";"2";" ";
"Kárász";"23";"12";"6";" ";
"Komló";"2355";"1436";"772";" ";
"Köblény";"28";"9";"4";" ";
"Liget";"34";"17";"4";" ";
"Magyaregregy";"47";"20";"11";" ";
"Magyarhertelend";"40";"18";"9";" ";
"Magyarszék";"53";"11";"6";" ";
"Mánfa";"55";"24";"13";" ";
"Máza";"89";"39";"17";" ";
"Mecsekpölöske";"16";"2";"1";" ";
"Oroszló";"28";"18";"9";" ";
"Szalatnak";"51";"23";"10";" ";
"Szárász";"8";"5";"5";" ";
"Szászvár";"137";"76";"40";" ";
"Tófû";"10";"6";"4";" ";
"Vékény";"12";"5";"1";" ";
"Mohácsi járás";"2994";"1583";"893";" ";
"Bár";"46";"15";"7";" ";
"Bezedek";"19";"10";"5";" ";
"Dunaszekcsõ";"181";"115";"64";" ";
"Erdõsmárok";"11";"3";"2";" ";
"Feked";"11";"5";"2";" ";
"Görcsönydoboka";"34";"20";"9";" ";
"Himesháza";"60";"39";"18";" ";
"Homorúd";"62";"26";"10";" ";
"Ivándárda";"21";"7";"5";" ";
"Kisnyárád";"28";"12";"7";" ";
"Kölked";"137";"41";"24";" ";
"Lánycsók";"226";"137";"87";" ";
"Lippó";"38";"14";"5";" ";
"Majs";"104";"59";"41";" ";
"Maráza";"19";"6";"3";" ";
"Mohács";"1482";"822";"446";" ";
"Nagynyárád";"41";"22";"14";" ";
"Palotabozsok";"48";"22";"8";" ";
"Sárok";"27";"13";"10";" ";
"Sátorhely";"41";"19";"5";" ";
"Somberek";"73";"31";"22";" ";
"Szebény";"51";"22";"20";" ";
"Székelyszabar";"55";"30";"18";" ";
"Szûr";"44";"21";"12";" ";
"Udvar";"6";"5";"1";" ";
"Véménd";"129";"67";"48";" ";
"Pécsi járás";"10148";"5821";"3244";" ";
"Abaliget";"65";"25";"11";" ";
"Aranyosgadány";"34";"12";"6";" ";
"Áta";"17";"11";"6";" ";
"Bakonya";"29";"11";"7";" ";
"Berkesd";"94";"31";"16";" ";
"Birján";"44";"19";"9";" ";
"Bogád";"53";"29";"18";" ";
"Bosta";"31";"16";"10";" ";
"Cserkút";"36";"19";"11";" ";
"Egerág";"57";"32";"14";" ";
"Ellend";"22";"13";"6";" ";
"Görcsöny";"113";"61";"43";" ";
"Gyód";"40";"18";"8";" ";
"Hosszúhetény";"237";"155";"101";" ";
"Husztót";"4";"3";"1";" ";
"Keszü";"58";"25";"12";" ";
"Kisherend";"12";"1";" ";" ";
"Kovácsszénája";"5";"4";"2";" ";
"Kozármisleny";"218";"93";"46";" ";
"Kökény";"57";"21";"8";" ";
"Kõvágószõlõs";"102";"54";"30";" ";
"Kõvágótöttös";"53";"23";"13";" ";
"Lothárd";"20";"9";"5";" ";
"Magyarsarlós";"18";"6";"4";" ";
"Nagykozár";"89";"41";"19";" ";
"Ócsárd";"68";"31";"18";" ";
"Orfû";"54";"19";"7";" ";
"Pécs";"7968";"4757";"2665";" ";
"Pécsudvard";"43";"26";"13";" ";
"Pellérd";"121";"61";"26";" ";
"Pereked";"12";"3";"2";" ";
"Pogány";"48";"21";"11";" ";
"Regenye";"43";"28";"17";" ";
"Romonya";"21";"6";"4";" ";
"Szalánta";"102";"58";"31";" ";
"Szemely";"33";"12";"6";" ";
"Szilágy";"35";"14";"7";" ";
"Szilvás";"16";"11";"5";" ";
"Szõke";"37";"21";"14";" ";
"Szõkéd";"39";"21";"12";" ";
"Pécsváradi járás";"703";"356";"186";" ";
"Apátvarasd";"20";"10";"5";" ";
"Erdõsmecske";"31";"9";"5";" ";
"Erzsébet";"15";"3";"1";" ";
"Fazekasboda";"22";"8";"3";" ";
"Geresdlak";"32";"19";"10";" ";
"Hidas";"146";"80";"46";" ";
"Kátoly";"18";"8";"1";" ";
"Kékesd";"16";"5";"3";" ";
"Lovászhetény";"28";"12";"6";" ";
"Martonfa";"21";"11";"6";" ";
"Mecseknádasd";"54";"26";"13";" ";
"Nagypall";"29";"15";"7";" ";
"Óbánya";"2";"1";" ";" ";
"Ófalu";"10";"3";"2";" ";
"Pécsvárad";"212";"125";"67";" ";
"Szellõ";"14";"6";"4";" ";
"Zengõvárkony";"33";"15";"7";" ";
"Sellyei járás";"1653";"884";"380";" ";
"Adorjás";"21";"11";"6";" ";
"Baksa";"97";"47";"23";" ";
"Baranyahídvég";"49";"19";"8";" ";
"Besence";"12";"9";"2";" ";
"Bogádmindszent";"57";"23";"6";" ";
"Bogdása";"23";"8";"2";" ";
"Csányoszró";"78";"47";"22";" ";
"Drávafok";"33";"14";"6";" ";
"Drávaiványi";"24";"10";"4";" ";
"Drávakeresztúr";"14";"8";"3";" ";
"Drávasztára";"49";"19";"7";" ";
"Felsõszentmárton";"50";"28";"18";" ";
"Gilvánfa";"73";"45";"19";" ";
"Hegyszentmárton";"41";"26";"13";" ";
"Hirics";"42";"17";"6";" ";
"Kákics";"39";"26";"12";" ";
"Kemse";"5";"2";"1";" ";
"Kisasszonyfa";"19";"16";"5";" ";
"Kisszentmárton";"24";"10";"4";" ";
"Kórós";"51";"33";"14";" ";
"Lúzsok";"53";"29";"11";" ";
"Magyarmecske";"11";"5";"2";" ";
"Magyartelek";"31";"20";"10";" ";
"Markóc";"6";"4";"1";" ";
"Marócsa";"16";"5";"4";" ";
"Nagycsány";"10";"5";"4";" ";
"Okorág";"19";"10";"4";" ";
"Ózdfalu";"19";"11";"2";" ";
"Páprád";"32";"21";"5";" ";
"Piskó";"52";"27";"11";" ";
"Sámod";"24";"7";"2";" ";
"Sellye";"231";"139";"55";" ";
"Sósvertike";"44";"18";"5";" ";
"Tengeri";"10";"7";"5";" ";
"Téseny";"71";"35";"17";" ";
"Vajszló";"187";"106";"49";" ";
"Vejti";"17";"5";"2";" ";
"Zaláta";"19";"12";"10";" ";
"Siklósi járás";"3861";"2212";"1331";" ";
"Alsószentmárton";"377";"292";"230";" ";
"Babarcszõlõs";"19";"7";"7";" ";
"Beremend";"277";"138";"72";" ";
"Bisse";"22";"13";"6";" ";
"Cún";"48";"27";"16";" ";
"Csarnóta";"20";"6";"4";" ";
"Diósviszló";"85";"38";"11";" ";
"Drávacsehi";"19";"12";"7";" ";
"Drávacsepely";"17";"8";"4";" ";
"Drávapalkonya";"38";"29";"20";" ";
"Drávapiski";"12";"4";"3";" ";
"Drávaszabolcs";"71";"41";"29";" ";
"Drávaszerdahely";"30";"16";"12";" ";
"Egyházasharaszti";"43";"31";"14";" ";
"Garé";"47";"18";"9";" ";
"Gordisa";"33";"22";"19";" ";
"Harkány";"204";"95";"52";" ";
"Illocska";"25";"12";"5";" ";
"Ipacsfa";"15";"9";"5";" ";
"Ivánbattyán";"11";"4";" ";" ";
"Kásád";"45";"30";"15";" ";
"Kémes";"29";"15";"11";" ";
"Kisdér";"10";"6";"3";" ";
"Kisharsány";"76";"50";"35";" ";
"Kisjakabfalva";"15";"8";"7";" ";
"Kiskassa";"29";"13";"3";" ";
"Kislippó";"22";"14";"11";" ";
"Kistapolca";"33";"17";"6";" ";
"Kistótfalu";"32";"19";"11";" ";
"Kovácshida";"42";"19";"10";" ";
"Lapáncsa";"36";"22";"14";" ";
"Magyarbóly";"67";"29";"17";" ";
"Márfa";"37";"15";"8";" ";
"Márok";"34";"19";"8";" ";
"Matty";"44";"32";"15";" ";
"Nagyharsány";"240";"186";"117";" ";
"Nagytótfalu";"56";"39";"26";" ";
"Old";"77";"46";"27";" ";
"Palkonya";"27";"12";"7";" ";
"Pécsdevecser";"8";"3";"1";" ";
"Peterd";"29";"14";"7";" ";
"Rádfalva";"41";"11";"7";" ";
"Siklós";"807";"472";"285";" ";
"Siklósbodony";"28";"13";"6";" ";
"Siklósnagyfalu";"109";"72";"35";" ";
"Szaporca";"21";"8";"4";" ";
"Szava";"47";"26";"15";" ";
"Tésenfa";"25";"8";"7";" ";
"Túrony";"23";"9";"5";" ";
"Újpetre";"95";"43";"26";" ";
"Villány";"139";"56";"22";" ";
"Villánykövesd";"29";"14";"11";" ";
"Vokány";"96";"50";"24";" ";
"Szentlõrinci járás";"1309";"724";"410";" ";
"Bicsérd";"57";"28";"20";" ";
"Boda";"34";"15";"11";" ";
"Bükkösd";"118";"74";"45";" ";
"Cserdi";"49";"30";"9";" ";
"Csonkamindszent";"15";"7";"3";" ";
"Dinnyeberki";"10";"7";"5";" ";
"Gerde";"63";"39";"21";" ";
"Gyöngyfa";"26";"20";"10";" ";
"Helesfa";"32";"21";"13";" ";
"Hetvehely";"57";"21";"9";" ";
"Kacsóta";"20";"8";"4";" ";
"Királyegyháza";"78";"45";"25";" ";
"Okorvölgy";"10";"4";"2";" ";
"Pécsbagota";"15";"7";"5";" ";
"Sumony";"67";"44";"26";" ";
"Szabadszentkirály";"73";"28";"19";" ";
"Szentdénes";"60";"28";"19";" ";
"Szentkatalin";"20";"9";"5";" ";
"Szentlõrinc";"473";"274";"148";" ";
"Velény";"25";"10";"7";" ";
"Zók";"7";"5";"4";" ";
"Szigetvári járás";"2664";"1267";"654";" ";
"Almamellék";"73";"42";"23";" ";
"Almáskeresztúr";"13";"10";"3";" ";
"Bánfa";"15";"5";"5";" ";
"Basal";"23";"7";"1";" ";
"Boldogasszonyfa";"44";"25";"17";" ";
"Botykapeterd";"59";"29";"17";" ";
"Bürüs";"18";"11";"5";" ";
"Csebény";"14";"10";"9";" ";
"Csertõ";"55";"17";"8";" ";
"Dencsháza";"59";"23";"12";" ";
"Endrõc";"42";"20";"12";" ";
"Gyöngyösmellék";"50";"23";"15";" ";
"Hobol";"83";"28";"10";" ";
"Horváthertelend";"18";"7";"4";" ";
"Ibafa";"47";"26";"21";" ";
"Katádfa";"22";"13";"5";" ";
"Kétújfalu";"48";"21";"9";" ";
"Kisdobsza";"19";"7";" ";" ";
"Kistamási";"46";"10";"6";" ";
"Magyarlukafa";"15";"6";"1";" ";
"Merenye";"36";"24";"7";" ";
"Molvány";"24";"2";"1";" ";
"Mozsgó";"49";"23";"13";" ";
"Nagydobsza";"47";"22";"10";" ";
"Nagypeterd";"69";"40";"27";" ";
"Nagyváty";"43";"22";"14";" ";
"Nemeske";"39";"9";"5";" ";
"Nyugotszenterzsébet";"61";"29";"17";" ";
"Patapoklosi";"74";"34";"19";" ";
"Pettend";"25";"6";"4";" ";
"Rózsafa";"51";"33";"18";" ";
"Somogyapáti";"66";"30";"18";" ";
"Somogyhárságy";"46";"31";"17";" ";
"Somogyhatvan";"52";"26";"10";" ";
"Somogyviszló";"55";"34";"16";" ";
"Szentegát";"33";"14";"8";" ";
"Szentlászló";"60";"29";"17";" ";
"Szigetvár";"880";"453";"212";" ";
"Szörény";"5";" ";" ";" ";
"Szulimán";"27";"8";"1";" ";
"Teklafalu";"20";"7";"3";" ";
"Tótszentgyörgy";"32";"2";"1";" ";
"Várad";"31";"14";"8";" ";
"Vásárosbéc";"16";"12";"5";" ";
"Zádor";"60";"23";"20";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Baranya megye területre nem bontható adatai";" ";" ";" ";" ";
"Somogy megye";"26036";"13721";"7327";" ";
"Barcsi járás";"2838";"1417";"628";" ";
"Babócsa";"252";"156";"82";" ";
"Barcs";"1138";"598";"251";" ";
"Bélavár";"31";"21";"10";" ";
"Bolhó";"128";"66";"35";" ";
"Csokonyavisonta";"249";"109";"55";" ";
"Darány";"93";"53";"21";" ";
"Drávagárdony";"9";"2";" ";" ";
"Drávatamási";"28";"9";"6";" ";
"Heresznye";"41";"24";"15";" ";
"Homokszentgyörgy";"143";"57";"18";" ";
"Istvándi";"78";"29";"19";" ";
"Kálmáncsa";"77";"20";"7";" ";
"Kastélyosdombó";"39";"18";"5";" ";
"Komlósd";"37";"19";"6";" ";
"Lad";"71";"32";"13";" ";
"Lakócsa";"97";"40";"14";" ";
"Patosfa";"37";"15";"9";" ";
"Péterhida";"15";"8";"2";" ";
"Potony";"29";"14";"10";" ";
"Rinyaújlak";"40";"28";"19";" ";
"Rinyaújnép";"14";"5";"1";" ";
"Somogyaracs";"43";"30";"6";" ";
"Szentborbás";"18";"8";"2";" ";
"Szulok";"51";"15";"2";" ";
"Tótújfalu";"36";"14";"8";" ";
"Vízvár";"44";"27";"12";" ";
"Csurgói járás";"1983";"1174";"679";" ";
"Berzence";"246";"152";"87";" ";
"Csurgó";"556";"347";"202";" ";
"Csurgónagymarton";"32";"19";"7";" ";
"Gyékényes";"63";"30";"15";" ";
"Iharos";"47";"29";"17";" ";
"Iharosberény";"184";"84";"42";" ";
"Inke";"248";"182";"127";" ";
"Õrtilos";"84";"43";"24";" ";
"Pogányszentpéter";"56";"25";"15";" ";
"Porrog";"34";"20";"11";" ";
"Porrogszentkirály";"30";"21";"14";" ";
"Porrogszentpál";"12";"7";"3";" ";
"Somogybükkösd";"10";"8";"4";" ";
"Somogycsicsó";"30";"20";"13";" ";
"Somogyudvarhely";"86";"47";"28";" ";
"Szenta";"62";"27";"12";" ";
"Zákány";"117";"68";"28";" ";
"Zákányfalu";"86";"45";"30";" ";
"Fonyódi járás";"2807";"1236";"711";" ";
"Balatonboglár";"365";"156";"105";" ";
"Balatonfenyves";"110";"24";"17";" ";
"Balatonlelle";"353";"141";"75";" ";
"Buzsák";"124";"52";"17";" ";
"Fonyód";"199";"55";"31";" ";
"Gamás";"171";"73";"41";" ";
"Gyugy";"22";"9";"4";" ";
"Hács";"39";"24";"7";" ";
"Karád";"200";"110";"53";" ";
"Kisberény";"16";"5";"2";" ";
"Látrány";"161";"85";"55";" ";
"Lengyeltóti";"221";"121";"54";" ";
"Ordacsehi";"59";"23";"15";" ";
"Öreglak";"163";"97";"64";" ";
"Pamuk";"31";"11";"6";" ";
"Somogybabod";"72";"30";"21";" ";
"Somogytúr";"58";"32";"22";" ";
"Somogyvámos";"92";"36";"25";" ";
"Somogyvár";"202";"85";"57";" ";
"Szõlõsgyörök";"116";"50";"32";" ";
"Visz";"33";"17";"8";" ";
"Kaposvári járás";"9281";"5642";"3070";" ";
"Alsóbogát";"39";"10";"5";" ";
"Bárdudvarnok";"91";"41";"18";" ";
"Baté";"71";"46";"15";" ";
"Bodrog";"39";"15";"7";" ";
"Bõszénfa";"33";"21";"12";" ";
"Büssü";"47";"30";"16";" ";
"Cserénfa";"19";"13";"9";" ";
"Csoma";"38";"23";"9";" ";
"Csombárd";"29";"16";"13";" ";
"Csököly";"178";"154";"64";" ";
"Ecseny";"24";"15";"5";" ";
"Edde";"35";"29";"13";" ";
"Felsõmocsolád";"68";"43";"18";" ";
"Fonó";"36";"17";"10";" ";
"Gadács";"14";"10";"4";" ";
"Gálosfa";"34";"17";"8";" ";
"Gige";"80";"63";"51";" ";
"Gölle";"66";"31";"17";" ";
"Hajmás";"35";"22";"5";" ";
"Hedrehely";"95";"67";"51";" ";
"Hencse";"73";"44";"26";" ";
"Hetes";"92";"50";"19";" ";
"Igal";"75";"35";"17";" ";
"Jákó";"80";"56";"39";" ";
"Juta";"90";"54";"27";" ";
"Kadarkút";"316";"210";"124";" ";
"Kaposfõ";"95";"38";"21";" ";
"Kaposgyarmat";"9";"5";"2";" ";
"Kaposhomok";"91";"56";"22";" ";
"Kaposkeresztúr";"71";"37";"23";" ";
"Kaposmérõ";"183";"92";"54";" ";
"Kaposszerdahely";"82";"46";"22";" ";
"Kaposújlak";"44";"23";"11";" ";
"Kaposvár";"3872";"2251";"1187";" ";
"Kazsok";"53";"36";"17";" ";
"Kercseliget";"91";"68";"48";" ";
"Kisasszond";"9";"6";"3";" ";
"Kisgyalán";"9";"2";" ";" ";
"Kiskorpád";"94";"45";"27";" ";
"Kõkút";"105";"84";"63";" ";
"Magyaratád";"42";"21";"11";" ";
"Magyaregres";"69";"46";"25";" ";
"Mernye";"121";"84";"39";" ";
"Mezõcsokonya";"138";"83";"39";" ";
"Mike";"130";"94";"62";" ";
"Mosdós";"55";"29";"17";" ";
"Nagybajom";"481";"370";"250";" ";
"Nagyberki";"126";"87";"49";" ";
"Orci";"19";"11";"7";" ";
"Osztopán";"115";"78";"51";" ";
"Pálmajor";"65";"58";"39";" ";
"Patalom";"19";"9";"4";" ";
"Patca";"5";"3";"3";" ";
"Polány";"29";"12";"4";" ";
"Ráksi";"44";"27";"16";" ";
"Rinyakovácsi";"28";"15";"10";" ";
"Sántos";"42";"25";"9";" ";
"Simonfa";"39";"23";"12";" ";
"Somodor";"46";"27";"13";" ";
"Somogyaszaló";"69";"32";"17";" ";
"Somogyfajsz";"67";"42";"26";" ";
"Somogygeszti";"73";"53";"23";" ";
"Somogyjád";"119";"73";"39";" ";
"Somogysárd";"125";"72";"37";" ";
"Somogyszil";"71";"42";"24";" ";
"Szabadi";"27";"20";"10";" ";
"Szenna";"59";"35";"20";" ";
"Szentbalázs";"27";"13";"5";" ";
"Szentgáloskér";"48";"32";"11";" ";
"Szilvásszentmárton";"23";"17";"5";" ";
"Taszár";"127";"71";"23";" ";
"Újvárfalva";"40";"24";"14";" ";
"Várda";"25";"11";"6";" ";
"Visnye";"34";"28";"16";" ";
"Zimány";"40";"13";"9";" ";
"Zselickisfalud";"29";"17";"10";" ";
"Zselickislak";"24";"14";"9";" ";
"Zselicszentpál";"36";"10";"4";" ";
"Marcali járás";"2649";"1340";"738";" ";
"Balatonberény";"89";"30";"16";" ";
"Balatonkeresztúr";"88";"19";"7";" ";
"Balatonmáriafürdõ";"26";"5";"1";" ";
"Balatonszentgyörgy";"55";"15";"9";" ";
"Balatonújlak";"26";"4";"3";" ";
"Böhönye";"204";"102";"58";" ";
"Csákány";"39";"19";"5";" ";
"Csömend";"38";"24";"16";" ";
"Fõnyed";"2";" ";" ";" ";
"Gadány";"29";"16";"9";" ";
"Hollád";"51";"32";"21";" ";
"Hosszúvíz";"2";" ";" ";" ";
"Kelevíz";"38";"27";"17";" ";
"Kéthely";"154";"72";"39";" ";
"Libickozma";"1";"1";" ";" ";
"Marcali";"546";"240";"117";" ";
"Mesztegnyõ";"109";"25";"8";" ";
"Nagyszakácsi";"58";"28";"15";" ";
"Nemesdéd";"121";"107";"73";" ";
"Nemeskisfalud";"6";"4";"2";" ";
"Nemesvid";"102";"57";"32";" ";
"Nikla";"100";"75";"47";" ";
"Pusztakovácsi";"100";"64";"33";" ";
"Sávoly";"39";"16";"9";" ";
"Somogysámson";"149";"103";"42";" ";
"Somogysimonyi";"4";"2";"2";" ";
"Somogyszentpál";"82";"57";"36";" ";
"Somogyzsitfa";"45";"20";"10";" ";
"Szegerdõ";"23";"13";"5";" ";
"Szenyér";"41";"12";"5";" ";
"Szõkedencs";"33";"6";"4";" ";
"Tapsony";"54";"34";"22";" ";
"Táska";"43";"23";"17";" ";
"Tikos";"27";"10";"5";" ";
"Varászló";"8";"5";"3";" ";
"Vése";"90";"63";"45";" ";
"Vörs";"27";"10";"5";" ";
"Nagyatádi járás";"2702";"1581";"822";" ";
"Bakháza";"21";"14";"9";" ";
"Beleg";"104";"61";"31";" ";
"Bolhás";"64";"47";"23";" ";
"Görgeteg";"180";"119";"72";" ";
"Háromfa";"104";"67";"42";" ";
"Kaszó";"15";"6";"4";" ";
"Kisbajom";"82";"52";"22";" ";
"Kutas";"179";"97";"43";" ";
"Lábod";"300";"182";"119";" ";
"Nagyatád";"667";"358";"173";" ";
"Nagykorpád";"99";"64";"30";" ";
"Ötvöskónyi";"121";"71";"34";" ";
"Rinyabesenyõ";"55";"27";"15";" ";
"Rinyaszentkirály";"76";"49";"31";" ";
"Segesd";"220";"110";"48";" ";
"Somogyszob";"148";"86";"44";" ";
"Szabás";"89";"58";"29";" ";
"Tarany";"178";"113";"53";" ";
"Siófoki járás";"2731";"849";"443";" ";
"Ádánd";"144";"58";"32";" ";
"Balatonendréd";"97";"30";"15";" ";
"Balatonföldvár";"63";"14";"6";" ";
"Balatonõszöd";"18";"2";"1";" ";
"Balatonszabadi";"172";"57";"32";" ";
"Balatonszárszó";"109";"21";"9";" ";
"Balatonszemes";"86";"22";"12";" ";
"Balatonvilágos";"54";"17";"10";" ";
"Bálványos";"65";"17";"11";" ";
"Kereki";"37";"8";"5";" ";
"Kõröshegy";"65";"18";"9";" ";
"Kötcse";"55";"15";"7";" ";
"Nagyberény";"84";"35";"14";" ";
"Nagycsepely";"55";"17";"9";" ";
"Nyim";"22";"6";"1";" ";
"Pusztaszemes";"24";"8";"1";" ";
"Ságvár";"86";"28";"13";" ";
"Siófok";"1252";"391";"216";" ";
"Siójut";"44";"17";"7";" ";
"Som";"30";"12";"4";" ";
"Szántód";"16";"6";"4";" ";
"Szólád";"41";"12";"7";" ";
"Teleki";"29";"15";"9";" ";
"Zamárdi";"83";"23";"9";" ";
"Tabi járás";"1045";"482";"236";" ";
"Andocs";"97";"46";"19";" ";
"Bábonymegyer";"66";"46";"26";" ";
"Bedegkér";"82";"35";"16";" ";
"Bonnya";"42";"19";"11";" ";
"Fiad";"23";"5";"3";" ";
"Kánya";"40";"18";"11";" ";
"Kapoly";"56";"15";"9";" ";
"Kára";"2";"2";"1";" ";
"Kisbárapáti";"58";"20";"5";" ";
"Lulla";"19";"7";"2";" ";
"Miklósi";"10";"4";"2";" ";
"Nágocs";"44";"9";"5";" ";
"Sérsekszõlõs";"6";"3";"1";" ";
"Somogyacsa";"20";"11";"4";" ";
"Somogydöröcske";"12";"3";"2";" ";
"Somogyegres";"18";"13";"7";" ";
"Somogymeggyes";"66";"37";"15";" ";
"Szorosad";"1";" ";" ";" ";
"Tab";"193";"92";"52";" ";
"Tengõd";"66";"38";"16";" ";
"Torvaj";"43";"20";"11";" ";
"Törökkoppány";"24";"11";"2";" ";
"Zala";"14";"4";"3";" ";
"Zics";"43";"24";"13";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";
"Tolna megye";"14763";"7220";"3850";" ";
"Bonyhádi járás";"1569";"737";"392";" ";
"Aparhant";"49";"26";"12";" ";
"Bátaapáti";"31";"10";"3";" ";
"Bonyhád";"539";"254";"150";" ";
"Bonyhádvarasd";"12";"4";"1";" ";
"Cikó";"58";"36";"20";" ";
"Felsõnána";"42";"25";"12";" ";
"Grábóc";"17";"8";"4";" ";
"Györe";"29";"13";"10";" ";
"Izmény";"39";"13";"8";" ";
"Kakasd";"66";"27";"9";" ";
"Kéty";"34";"14";"10";" ";
"Kisdorog";"50";"22";"8";" ";
"Kismányok";"25";"13";"9";" ";
"Kisvejke";"35";"18";"11";" ";
"Lengyel";"35";"13";"7";" ";
"Mórágy";"69";"41";"27";" ";
"Mõcsény";"27";"16";"6";" ";
"Mucsfa";"32";"15";"7";" ";
"Murga";"7";"4";"1";" ";
"Nagymányok";"102";"45";"14";" ";
"Nagyvejke";"4";" ";" ";" ";
"Tevel";"74";"25";"14";" ";
"Váralja";"64";"32";"13";" ";
"Závod";"14";"5";"1";" ";
"Zomba";"115";"58";"35";" ";
"Dombóvári járás";"2623";"1328";"672";" ";
"Attala";"69";"31";"11";" ";
"Csibrák";"50";"28";"9";" ";
"Csikóstõttõs";"64";"36";"20";" ";
"Dalmand";"126";"73";"29";" ";
