"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2017. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Somogyszil";"38,46";"718,0";"487,0";"38";"25";"14";"20";
"Szabadi";"8,23";"279,5";"183,0";"11";"9";"6";"8";
"Szenna";"26,98";"757,0";"522,0";"23";"9";"5";"24";
"Szentbalázs";"12,14";"293,0";"186,0";"7";"4";"4";"7";
"Szentgáloskér";"27,25";"498,5";"330,0";"23";"7";"4";"20";
"Szilvásszentmárton";"7,08";"203,5";"153,0";"9";"2";" ";"13";
"Taszár";"17,29";"1897,5";"1263,0";"37";"18";"11";"20";
"Újvárfalva";"12,22";"281,5";"195,0";"19";"9";"5";"16";
"Várda";"10,36";"453,0";"298,0";"12";"2";"1";"17";
"Visnye";"24,38";"228,0";"148,0";"23";"15";"10";"17";
"Zimány";"12,97";"553,0";"370,0";"14";"4";"4";"12";
"Zselickisfalud";"26,08";"236,0";"172,0";"9";"5";"4";"9";
"Zselickislak";"10,39";"386,5";"211,0";"9";"5";"2";"11";
"Zselicszentpál";"10,35";"395,5";"271,0";"13";"3";"2";"4";
"Marcali járás";"904,24";"33264,5";"21808,0";"1715";"797";"436";"881";
"Balatonberény";"26,09";"1095,0";"680,0";"35";"8";"3";"25";
"Balatonkeresztúr";"21,06";"1501,0";"1003,0";"37";"9";"6";"8";
"Balatonmáriafürdõ";"26,77";"684,5";"470,0";"9";"3";"2";"1";
"Balatonszentgyörgy";"23,68";"1560,5";"1007,0";"34";"8";"3";"29";
"Balatonújlak";"10,81";"438,5";"279,0";"16";"6";" ";"9";
"Böhönye";"64,17";"2211,5";"1459,0";"178";"75";"42";"55";
"Csákány";"16,09";"227,0";"150,0";"23";"6";"3";"19";
"Csömend";"8,66";"295,5";"191,0";"23";"16";"8";"4";
"Fõnyed";"5,73";"70,5";"45,0";"6";"3";"2";"9";
"Gadány";"19,70";"315,0";"184,0";"22";"14";"5";"11";
"Hollád";"8,20";"209,5";"156,0";"31";"14";"9";"7";
"Hosszúvíz";"7,10";"45,5";"30,0";"1";"1";" ";"4";
"Kelevíz";"4,91";"327,5";"231,0";"15";"9";"5";"23";
"Kéthely";"49,06";"2288,5";"1534,0";"76";"26";"17";"19";
"Libickozma";"22,97";"26,0";"15,0";"2";"2";"1";"2";
"Marcali";"104,40";"11192,5";"7453,0";"328";"136";"79";"91";
"Mesztegnyõ";"44,71";"1333,5";"894,0";"73";"37";"25";"33";
"Nagyszakácsi";"21,37";"412,0";"256,0";"29";"9";"3";"26";
"Nemesdéd";"26,61";"727,5";"435,0";"107";"66";"28";"97";
"Nemeskisfalud";"2,82";"175,0";"90,0";"3";" ";" ";"2";
"Nemesvid";"18,38";"683,5";"447,0";"83";"32";"16";"26";
"Nikla";"23,35";"712,5";"448,0";"44";"29";"17";"37";
"Pusztakovácsi";"43,38";"823,5";"535,0";"94";"51";"36";"31";
"Sávoly";"26,84";"473,5";"307,0";"26";"15";"6";"27";
"Somogysámson";"21,77";"701,5";"467,0";"127";"57";"28";"33";
"Somogysimonyi";"15,82";"87,0";"54,0";"3";"2";"2";"1";
"Somogyszentpál";"28,96";"791,0";"499,0";"51";"36";"9";"32";
"Somogyzsitfa";"27,22";"566,5";"386,0";"25";"15";"11";"19";
"Szegerdõ";"5,46";"209,5";"131,0";"19";"6";"1";"21";
"Szenyér";"20,19";"297,0";"202,0";"37";"19";"11";"36";
"Szõkedencs";"18,69";"233,0";"162,0";"21";"9";"3";"10";
"Tapsony";"31,61";"692,5";"444,0";"26";"16";"11";"16";
"Táska";"25,98";"373,0";"215,0";"26";"12";"11";"24";
"Tikos";"3,35";"124,5";"86,0";"15";"5";"1";"22";
"Varászló";"12,76";"144,0";"82,0";"10";"7";"3";"10";
"Vése";"42,92";"750,0";"473,0";"49";"36";"28";"37";
"Vörs";"22,65";"465,5";"308,0";"11";"2";"1";"25";
"Nagyatádi járás";"647,07";"24868,0";"16402,0";"1840";"1117";"618";"961";
"Bakháza";"5,92";"174,0";"119,0";"18";"7";"4";"19";
"Beleg";"17,99";"586,5";"401,0";"74";"59";"40";"45";
"Bolhás";"31,43";"409,0";"271,0";"48";"31";"15";"44";
"Görgeteg";"33,50";"1140,0";"744,0";"147";"95";"49";"71";
"Háromfa";"42,14";"752,5";"527,0";"95";"75";"41";"27";
"Kaszó";"22,48";"89,5";"59,0";"8";"6";"2";"5";
"Kisbajom";"13,67";"384,0";"250,0";"37";"13";"2";"46";
"Kutas";"36,55";"1462,0";"920,0";"123";"86";"45";"61";
"Lábod";"66,51";"1834,0";"1205,0";"199";"127";"87";"101";
"Nagyatád";"70,60";"10280,0";"6689,0";"382";"209";"121";"155";
"Nagykorpád";"33,42";"566,0";"384,0";"73";"40";"21";"14";
"Ötvöskónyi";"27,71";"922,5";"616,0";"77";"43";"23";"51";
"Rinyabesenyõ";"28,63";"222,0";"163,0";"52";"18";"10";"25";
"Rinyaszentkirály";"30,56";"399,5";"295,0";"65";"41";"12";"27";
"Segesd";"73,09";"2406,0";"1570,0";"166";"108";"65";"65";
"Somogyszob";"40,08";"1492,5";"1010,0";"101";"62";"35";"59";
"Szabás";"18,11";"610,0";"413,0";"35";"17";"9";"68";
"Tarany";"54,68";"1138,0";"766,0";"140";"80";"37";"78";
"Siófoki járás";"657,05";"51391,5";"33404,0";"1614";"741";"460";"407";
"Ádánd";"29,52";"2093,0";"1438,0";"99";"46";"32";"32";
"Balatonendréd";"40,02";"1295,0";"876,0";"55";"19";"10";"8";
"Balatonföldvár";"15,32";"2158,5";"1297,0";"47";"22";"13";"6";
"Balatonõszöd";"15,08";"490,0";"290,0";"13";"8";"4";"4";
"Balatonszabadi";"41,34";"2972,5";"1990,0";"77";"37";"29";"23";
"Balatonszárszó";"30,13";"2015,5";"1290,0";"62";"22";"13";"42";
"Balatonszemes";"36,02";"1706,0";"1105,0";"39";"17";"13";"19";
"Balatonvilágos";"29,21";"1170,5";"763,0";"22";"10";"6";"7";
"Bálványos";"23,69";"559,0";"392,0";"27";"11";"7";"17";
"Kereki";"14,43";"527,0";"358,0";"21";"6";"4";"3";
"Kõröshegy";"21,39";"1344,0";"873,0";"60";"26";"18";"8";
"Kötcse";"19,54";"496,5";"325,0";"37";"18";"13";"16";
"Nagyberény";"23,14";"1296,5";"887,0";"63";"32";"19";"15";
"Nagycsepely";"19,80";"386,5";"225,0";"35";"19";"13";"17";
"Nyim";"9,76";"311,5";"216,0";"9";"7";"1";"11";
"Pusztaszemes";"10,39";"343,0";"235,0";"19";"9";"4";"1";
"Ságvár";"38,44";"1784,5";"1226,0";"45";"17";"9";"13";
"Siófok";"124,66";"25464,5";"16402,0";"732";"343";"213";"105";
"Siójut";"10,73";"616,0";"422,0";"25";"10";"2";"10";
"Som";"23,35";"646,0";"448,0";"18";"3";"2";"11";
"Szántód";"7,91";"585,5";"370,0";"13";"6";"3";"5";
"Szólád";"19,98";"488,5";"308,0";"26";"14";"7";"12";
"Teleki";"8,05";"216,5";"135,0";"26";"17";"10";"9";
"Zamárdi";"45,15";"2425,0";"1533,0";"44";"22";"15";"13";
"Tabi járás";"427,24";"12160,5";"7873,0";"557";"258";"145";"355";
"Andocs";"43,27";"1051,0";"676,0";"65";"24";"15";"50";
"Bábonymegyer";"21,93";"790,5";"507,0";"34";"18";"6";"22";
"Bedegkér";"26,00";"381,5";"246,0";"20";"15";"9";"47";
"Bonnya";"14,62";"224,5";"163,0";"12";"5";"4";"10";
"Fiad";"14,91";"113,0";"67,0";"10";"2";" ";"9";
"Kánya";"14,52";"409,5";"286,0";"28";"13";"10";"10";
"Kapoly";"22,37";"654,0";"443,0";"37";"17";"11";"6";
"Kára";"5,37";"37,5";"24,0";" ";" ";" ";"2";
"Kisbárapáti";"28,71";"349,0";"224,0";"15";"7";"4";"11";
"Lulla";"10,39";"186,0";"118,0";"11";"2";" ";"3";
"Miklósi";"10,47";"198,0";"130,0";"8";"6";"2";"4";
"Nágocs";"22,26";"677,5";"403,0";"22";"11";"4";"29";
"Sérsekszõlõs";"6,65";"138,0";"95,0";"4";"3";"2";"6";
"Somogyacsa";"24,46";"162,0";"102,0";"15";"9";"7";"14";
"Somogydöröcske";"10,83";"133,0";"83,0";"5";"2";"1";"7";
"Somogyegres";"10,81";"161,5";"113,0";"12";"9";"3";"9";
"Somogymeggyes";"15,65";"473,5";"308,0";"44";"20";"9";"14";
"Szorosad";"6,48";"93,5";"56,0";"2";"1";"1";"2";
"Tab";"25,86";"4296,5";"2820,0";"115";"50";"34";"44";
"Tengõd";"30,21";"394,0";"248,0";"37";"12";"5";"15";
"Torvaj";"11,42";"237,0";"156,0";"24";"7";"6";"10";
"Törökkoppány";"25,80";"443,5";"235,0";"10";"10";"6";"13";
"Zala";"9,24";"239,0";"158,0";"7";"2";"2";"3";
"Zics";"15,01";"317,0";"212,0";"20";"13";"4";"15";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,20";"220558,0";"144711,0";"5738";"2776";"1619";"3546";
"Bonyhádi járás";"476,79";"30023,0";"19797,0";"564";"259";"132";"265";
"Aparhant";"17,97";"961,0";"647,0";"14";"2";"1";"10";
"Bátaapáti";"20,44";"398,5";"285,0";"13";"4";"3";"15";
"Bonyhád";"72,14";"13096,0";"8398,0";"199";"77";"43";"71";
"Bonyhádvarasd";"10,45";"411,5";"282,0";"6";"2";"2";"2";
"Cikó";"19,86";"833,5";"573,0";"17";"11";"4";"7";
"Felsõnána";"18,91";"594,5";"415,0";"12";"6";"2";"3";
"Grábóc";"13,73";"167,5";"113,0";"10";"7";"3";"9";
"Györe";"11,32";"662,5";"460,0";"6";"2";" ";"6";
"Izmény";"13,73";"449,5";"308,0";"7";"4";"1";"5";
"Kakasd";"20,78";"1640,5";"1106,0";"20";"5";"3";"13";
"Kéty";"16,51";"692,0";"494,0";"10";"4";"1";"2";
"Kisdorog";"20,00";"704,0";"481,0";"20";"13";"5";"9";
"Kismányok";"5,43";"308,0";"216,0";"9";"5";"3";"2";
"Kisvejke";"11,33";"386,5";"247,0";"27";"18";"10";"9";
"Lengyel";"20,03";"501,0";"329,0";"24";"9";"6";"15";
"Mórágy";"17,61";"712,5";"470,0";"21";"12";"5";"9";
"Mõcsény";"12,15";"346,0";"238,0";"6";"3";"2";"7";
"Mucsfa";"12,75";"323,5";"247,0";"8";"5";"2";"12";
"Murga";"6,59";"64,0";"44,0";"4";"1";"1";"2";
"Nagymányok";"10,68";"2217,0";"1402,0";"36";"19";"9";"18";
"Nagyvejke";"7,77";"150,0";"100,0";" ";" ";" ";"1";
"Tevel";"25,27";"1339,5";"902,0";"20";"10";"3";"21";
"Váralja";"21,13";"821,0";"564,0";"32";"14";"7";"4";
"Závod";"12,91";"272,0";"163,0";"5";"3";"1";"2";
"Zomba";"57,30";"1971,0";"1313,0";"38";"23";"15";"11";
"Dombóvári járás";"509,02";"30633,5";"19930,0";"1061";"494";"274";"721";
"Attala";"20,64";"790,5";"537,0";"26";"12";"9";"16";
"Csibrák";"14,62";"282,0";"192,0";"15";"7";"3";"10";
"Csikóstõttõs";"17,70";"797,5";"542,0";"21";"10";"9";"18";
"Dalmand";"48,77";"1180,0";"733,0";"41";"25";"17";"27";
"Dombóvár";"78,48";"18153,0";"11685,0";"519";"219";"122";"243";
"Döbrököz";"43,13";"1958,5";"1296,0";"113";"75";"39";"72";
"Gyulaj";"70,82";"962,0";"605,0";"62";"31";"12";"69";
"Jágónak";"15,40";"243,5";"165,0";"19";"9";"7";"12";
"Kapospula";"19,80";"857,0";"572,0";"16";"5";"3";"14";
"Kaposszekcsõ";"15,62";"1471,0";"957,0";"38";"15";"7";"21";
"Kocsola";"33,34";"1256,5";"845,0";"99";"52";"31";"72";
"Kurd";"31,19";"1051,0";"729,0";"23";"10";"7";"37";
"Lápafõ";"9,31";"145,5";"98,0";"8";"3";"1";"10";
"Nak";"27,78";"544,5";"358,0";"26";"9";"4";"30";
"Szakcs";"55,79";"802,5";"529,0";"27";"6";"2";"53";
"Várong";"6,63";"138,5";"87,0";"8";"6";"1";"17";
"Paksi járás";"836,00";"48108,0";"32378,0";"1167";"598";"368";"379";
"Bikács";"34,67";"431,0";"304,0";"19";"9";"4";"17";
"Bölcske";"58,78";"2728,0";"1798,0";"77";"41";"30";"26";
"Dunaföldvár";"111,42";"8452,0";"5562,0";"208";"126";"89";"34";
"Dunaszentgyörgy";"37,63";"2555,0";"1685,0";"56";"33";"22";"23";
"Gerjen";"36,28";"1188,0";"814,0";"47";"22";"15";"14";
"Györköny";"31,60";"928,5";"599,0";"14";"7";"5";"14";
"Kajdacs";"37,73";"1190,5";"798,0";"40";"23";"11";"22";
"Madocsa";"43,33";"1880,5";"1286,0";"25";"8";"4";"18";
"Nagydorog";"41,44";"2555,0";"1714,0";"68";"43";"17";"28";
"Németkér";"64,97";"1723,5";"1203,0";"58";"21";"8";"12";
"Paks";"154,08";"18879,0";"12751,0";"308";"132";"88";"82";
"Pálfa";"34,74";"1510,0";"1095,0";"69";"32";"23";"34";
"Pusztahencse";"31,71";"931,5";"669,0";"49";"21";"9";"21";
"Sárszentlõrinc";"46,69";"987,5";"677,0";"72";"43";"22";"26";
"Tengelic";"70,93";"2168,0";"1423,0";"57";"37";"21";"8";
"Szekszárdi járás";"656,16";"57144,0";"37095,0";"1436";"756";"458";"573";
"Alsónána";"13,14";"687,5";"461,0";"39";"27";"17";"13";
"Alsónyék";"32,01";"724,0";"481,0";"42";"25";"13";"10";
"Báta";"66,16";"1566,5";"1004,0";"77";"56";"39";"49";
"Bátaszék";"63,57";"6101,0";"4018,0";"136";"71";"47";"57";
"Decs";"94,67";"3718,5";"2369,0";"159";"90";"55";"52";
"Harc";"15,86";"847,0";"591,0";"29";"11";"8";"17";
"Kistormás";"11,35";"317,0";"223,0";"12";"4";"3";"13";
"Kölesd";"38,13";"1491,5";"989,0";"40";"20";"11";"36";
"Medina";"22,24";"804,5";"542,0";"24";"12";"6";"18";
"Õcsény";"72,60";"2304,5";"1569,0";"47";"20";"14";"33";
"Pörböly";"11,11";"538,5";"354,0";"8";"4";"3";"10";
"Sárpilis";"21,70";"686,5";"425,0";"43";"30";"19";"23";
"Sióagárd";"24,40";"1189,5";"755,0";"26";"13";"5";"18";
"Szálka";"17,08";"574,5";"391,0";"6";"2";"1";"2";
"Szedres";"46,31";"2170,0";"1507,0";"65";"31";"16";"13";
"Szekszárd";"96,28";"32342,0";"20646,0";"663";"326";"195";"199";
"Várdomb";"9,55";"1081,0";"770,0";"20";"14";"6";"10";
"Tamási járás";"1019,99";"36870,5";"24060,0";"1049";"413";"227";"1440";
"Belecska";"14,41";"347,0";"265,0";"4";"1";" ";"10";
"Diósberény";"17,75";"325,5";"195,0";"8";"4";"1";"12";
"Dúzs";"11,27";"242,0";"183,0";"23";"11";"8";"11";
"Értény";"29,95";"780,5";"503,0";"60";"11";"3";"39";
"Felsõnyék";"32,02";"963,0";"619,0";"25";"12";"6";"34";
"Fürged";"26,76";"698,0";"465,0";"18";"2";"2";"87";
"Gyönk";"38,11";"1894,0";"1168,0";"48";"18";"12";"39";
"Hõgyész";"37,15";"2764,0";"1686,0";"64";"20";"12";"69";
"Iregszemcse";"58,34";"2584,0";"1728,0";"87";"34";"22";"85";
"Kalaznó";"18,35";"118,0";"69,0";"10";"6";"4";"10";
"Keszõhidegkút";"10,33";"181,5";"117,0";"4";"1";"1";"18";
"Kisszékely";"28,30";"284,5";"174,0";"5";"2";"1";"21";
"Koppányszántó";"22,55";"292,0";"191,0";"14";"8";"5";"14";
"Magyarkeszi";"38,16";"1179,0";"770,0";"47";"25";"11";"60";
"Miszla";"34,71";"258,0";"165,0";"8";"5";"3";"19";
"Mucsi";"24,76";"427,0";"277,0";"23";"15";"7";"43";
"Nagykónyi";"47,88";"1066,5";"732,0";"47";"20";"15";"45";
"Nagyszékely";"36,71";"398,0";"259,0";"22";"12";"6";"13";
"Nagyszokoly";"27,99";"887,5";"595,0";"41";"20";"8";"55";
"Ozora";"59,55";"1625,5";"1075,0";"38";"13";"6";"170";
"Pári";"13,05";"606,5";"416,0";"26";"10";"4";"29";
"Pincehely";"50,09";"2154,5";"1401,0";"34";"14";"7";"55";
"Regöly";"62,66";"1125,5";"769,0";"22";"7";"6";"20";
"Simontornya";"33,83";"3910,0";"2558,0";"116";"53";"34";"88";
"Szakadát";"10,70";"199,5";"103,0";"2";"1";"1";"5";
"Szakály";"41,02";"1322,5";"845,0";"22";"9";"2";"37";
"Szárazd";"7,79";"249,0";"160,0";"10";"3";"1";"16";
"Tamási";"111,95";"8013,5";"5293,0";"165";"58";"31";"234";
"Tolnanémedi";"21,95";"1037,5";"681,0";"25";"9";"5";"33";
"Udvari";"19,44";"314,0";"213,0";"6";"3";" ";"28";
"Újireg";"10,90";"280,0";"169,0";"9";" ";" ";"18";
"Varsád";"21,56";"342,5";"216,0";"16";"6";"3";"23";
"Tolnai járás";"205,24";"17779,0";"11451,0";"461";"256";"160";"168";
"Bogyiszló";"55,93";"2098,5";"1379,0";"73";"40";"31";"43";
"Fácánkert";"10,70";"644,0";"421,0";"23";"10";"5";"5";
"Fadd";"67,54";"4044,5";"2625,0";"97";"55";"26";"51";
"Tolna";"71,07";"10992,0";"7026,0";"268";"151";"98";"69";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49494,17";"3851410,0";"2551684,0";"151990";"72941";"40944";"120326";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13428,84";"1139423,5";"747470,0";"55357";"27867";"15921";"42091";
"Borsod-Abaúj-Zemplén megye";"7247,19";"651309,0";"428836,0";"34637";"17016";"9664";"30254";
"Cigándi járás";"389,97";"15785,5";"10388,0";"1137";"500";"267";"1762";
"Bodroghalom";"26,86";"1350,5";"891,0";"76";"36";"22";"57";
"Cigánd";"56,76";"3029,0";"2019,0";"287";"143";"72";"223";
"Dámóc";"15,99";"332,5";"184,0";"23";"9";"6";"60";
"Karcsa";"43,69";"1810,0";"1185,0";"64";"23";"11";"190";
"Karos";"15,32";"479,5";"331,0";"19";"7";"3";"64";
"Kisrozvágy";"8,34";"154,0";"101,0";"7";"1";"1";"26";
"Lácacséke";"16,25";"280,0";"178,0";"40";"14";"9";"57";
"Nagyrozvágy";"26,81";"639,5";"437,0";"27";"10";"3";"86";
"Pácin";"33,93";"1387,0";"904,0";"115";"49";"30";"169";
"Révleányvár";"16,50";"435,0";"272,0";"29";"14";"6";"70";
"Ricse";"24,75";"1788,5";"1172,0";"106";"45";"17";"247";
"Semjén";"7,84";"500,0";"341,0";"36";"17";"7";"99";
"Tiszacsermely";"20,28";"517,5";"347,0";"54";"16";"8";"72";
"Tiszakarád";"47,56";"2341,5";"1543,0";"209";"94";"60";"251";
"Zemplénagárd";"29,09";"741,0";"483,0";"45";"22";"12";"91";
"Edelényi járás";"717,85";"32942,5";"21331,0";"2318";"967";"500";"2950";
"Abod";"31,16";"199,5";"115,0";"19";"7";"2";"12";
"Balajt";"9,03";"487,5";"314,0";"72";"21";"14";"44";
"Becskeháza";"5,00";"30,5";"22,0";"2";"2";"1";"3";
"Bódvalenke";"6,63";"223,5";"131,0";"37";"8";"4";"26";
"Bódvarákó";"9,22";"76,0";"61,0";"6";"4";"1";"14";
"Bódvaszilas";"19,22";"1037,5";"674,0";"42";"20";"9";"78";
"Boldva";"28,34";"2311,5";"1570,0";"182";"67";"40";"131";
"Borsodszirák";"11,01";"1157,5";"789,0";"126";"61";"38";"54";
"Damak";"7,53";"247,0";"166,0";"9";"3";"2";"15";
"Debréte";"9,62";"13,0";"7,0";" ";" ";" ";"1";
"Edelény";"56,82";"9401,0";"6288,0";"548";"281";"151";"364";
"Égerszög";"10,77";"51,0";"28,0";"5";"4";"3";"5";
"Galvács";"15,04";"81,0";"43,0";" ";" ";" ";"5";
"Hangács";"22,53";"562,5";"372,0";"45";"18";"10";"24";
"Hegymeg";"5,70";"122,0";"80,0";"9";"4";"1";"13";
"Hidvégardó";"16,99";"537,5";"364,0";"21";"11";"5";"46";
"Irota";"12,34";"74,5";"46,0";"3";"2";"1";"3";
"Komjáti";"11,08";"190,5";"116,0";"10";"4";"2";"15";
"Ládbesenyõ";"10,40";"286,0";"190,0";"18";"8";"5";"22";
"Lak";"19,76";"665,5";"426,0";"39";"11";"4";"171";
"Martonyi";"17,57";"376,0";"242,0";"52";"24";"13";"40";
"Meszes";"11,40";"173,0";"106,0";"5";"3";"2";"15";
"Nyomár";"10,46";"282,0";"189,0";"7";"4";"1";"15";
"Perkupa";"19,39";"802,0";"556,0";"33";"7";"6";"84";
"Rakaca";"19,00";"823,0";"544,0";"76";"29";"17";"209";
"Rakacaszend";"15,71";"329,5";"223,0";"34";"25";"13";"68";
"Szakácsi";"8,63";"193,0";"112,0";"19";"1";" ";"34";
"Szalonna";"20,08";"1089,5";"689,0";"97";"34";"20";"115";
"Szendrõ";"53,56";"4265,5";"2634,0";"293";"95";"39";"396";
"Szendrõlád";"17,70";"2122,5";"1282,0";"233";"102";"48";"320";
"Szin";"18,10";"831,0";"531,0";"54";"11";"4";"170";
"Szinpetri";"9,71";"215,5";"149,0";"14";"9";"3";"37";
"Szögliget";"34,74";"551,0";"336,0";"23";"16";"8";"42";
"Szõlõsardó";"10,66";"105,0";"62,0";"5";"3";"2";"4";
"Szuhogy";"17,00";"1103,0";"717,0";"68";"29";"11";"75";
"Teresztenye";"8,69";"32,5";"22,0";"1";" ";" ";" ";
"Tomor";"12,89";"243,0";"155,0";"8";" ";" ";"45";
"Tornabarakony";"8,19";"11,5";"5,0";" ";" ";" ";"4";
"Tornakápolna";"4,02";"17,5";"19,0";"2";"2";"2";"3";
"Tornanádaska";"7,83";"765,5";"431,0";"64";"21";"12";"149";
"Tornaszentandrás";"15,65";"152,0";"91,0";"3";"2";"1";"24";
"Tornaszentjakab";"28,22";"234,5";"134,0";"10";"3";"1";"31";
"Varbóc";"10,10";"46,5";"19,0";"1";"1";" ";"4";
"Viszló";"11,10";"68,5";"40,0";"2";"1";"1";"1";
"Ziliz";"9,26";"354,5";"241,0";"21";"9";"3";"19";
"Encsi járás";"378,38";"21387,0";"13832,0";"1691";"800";"407";"2307";
"Alsógagy";"6,28";"84,0";"49,0";"8";"4";"2";"10";
"Baktakék";"18,79";"721,5";"474,0";"55";"26";"12";"99";
"Beret";"6,77";"282,5";"178,0";"45";"19";"6";"42";
"Büttös";"18,18";"149,5";"96,0";"8";"6";"4";"33";
"Csenyéte";"9,97";"395,5";"218,0";"115";"32";"4";"27";
"Csobád";"11,83";"677,5";"457,0";"52";"26";"18";"53";
"Detek";"9,68";"249,0";"149,0";"15";"7";"6";"47";
"Encs";"25,80";"6297,5";"4036,0";"418";"253";"157";"263";
"Fáj";"19,32";"447,5";"260,0";"61";"7";"2";"107";
"Fancsal";"9,77";"289,0";"203,0";"6";"3";"1";"28";
"Felsõgagy";"14,47";"218,5";"123,0";"36";"14";"9";"25";
"Forró";"19,03";"2515,5";"1684,0";"182";"113";"62";"399";
"Fulókércs";"18,60";"390,0";"235,0";"27";"9";"6";"92";
"Gagyapáti";"3,23";"20,0";"14,0";" ";" ";" ";"3";
"Garadna";"9,75";"348,0";"227,0";"21";"12";"4";"31";
"Hernádpetri";"17,08";"212,5";"133,0";"22";"11";"1";"49";
"Hernádszentandrás";"7,04";"421,0";"274,0";"36";"14";"5";"43";
"Hernádvécse";"16,94";"1118,5";"698,0";"96";"42";"17";"212";
"Ináncs";"10,94";"1206,5";"801,0";"56";"20";"9";"109";
"Kány";"9,21";"42,5";"23,0";"1";" ";" ";"10";
"Keresztéte";"3,97";"23,0";"12,0";"1";"1";"1";"2";
"Krasznokvajda";"11,44";"495,0";"348,0";"26";"5";"1";"91";
"Litka";"6,66";"35,5";"25,0";"2";"1";" ";"1";
"Méra";"15,12";"1688,0";"1163,0";"149";"69";"46";"134";
"Novajidrány";"14,31";"1354,0";"867,0";"105";"56";"21";"172";
"Perecse";"12,54";"26,5";"15,0";"1";"1";"1";"2";
"Pusztaradvány";"7,14";"219,5";"122,0";"17";"1";" ";"48";
"Szalaszend";"18,22";"1027,0";"673,0";"97";"40";"10";"108";
"Szemere";"26,30";"432,0";"275,0";"33";"8";"2";"67";
"Gönci járás";"502,26";"16199,5";"10783,0";"1535";"909";"415";"1683";
"Abaújalpár";"8,48";"50,5";"33,0";"6";"5";"4";"8";
"Abaújkér";"17,27";"601,0";"399,0";"56";"31";"6";"52";
"Abaújszántó";"47,39";"2975,5";"2008,0";"207";"108";"61";"221";
"Abaújvár";"7,35";"232,0";"129,0";"9";"5";"3";"34";
"Arka";"9,49";"58,5";"42,0";"1";" ";" ";"8";
"Baskó";"29,64";"157,5";"92,0";"11";"5";"2";"17";
"Boldogkõújfalu";"10,98";"588,5";"346,0";"96";"65";"36";"78";
"Boldogkõváralja";"21,99";"1110,0";"801,0";"81";"42";"19";"121";
"Felsõdobsza";"15,23";"935,5";"629,0";"100";"58";"21";"64";
"Fony";"40,56";"300,0";"209,0";"36";"18";"10";"54";
"Gibárt";"5,33";"316,0";"225,0";"16";"6";"2";"17";
"Gönc";"37,27";"1990,0";"1346,0";"185";"110";"56";"178";
"Göncruszka";"16,70";"678,0";"412,0";"60";"34";"14";"59";
"Hejce";"9,52";"196,5";"131,0";"10";"9";"4";"18";
"Hernádbûd";"5,91";"120,0";"78,0";"14";"11";"8";"15";
"Hernádcéce";"9,91";"200,5";"129,0";"24";"16";"7";"45";
"Hernádszurdok";"4,48";"154,0";"100,0";"22";"8";"2";"24";
"Hidasnémeti";"16,07";"1105,5";"754,0";"62";"33";"20";"103";
"Kéked";"13,01";"145,5";"99,0";"23";"12";"5";"19";
"Korlát";"7,91";"290,0";"187,0";"29";"15";"4";"60";
"Mogyoróska";"19,17";"73,5";"43,0";"2";"2";"2";"6";
"Pányok";"8,46";"58,0";"36,0";"3";"1";"1";"7";
"Pere";"9,53";"335,0";"217,0";"32";"11";"4";"73";
"Regéc";"27,21";"74,5";"41,0";"3";"1";" ";"10";
"Sima";"4,88";"29,0";"19,0";"1";"1";"1";"3";
"Telkibánya";"46,82";"521,0";"344,0";"43";"29";"18";"26";
"Tornyosnémeti";"14,06";"434,5";"331,0";"44";"36";"8";"34";
"Vilmány";"12,51";"1481,0";"959,0";"249";"167";"61";"190";
"Vizsoly";"18,40";"839,0";"534,0";"94";"59";"28";"117";
"Zsujta";"6,73";"149,0";"110,0";"16";"11";"8";"22";
"Kazincbarcikai járás";"341,70";"62016,5";"41002,0";"3403";"1801";"1082";"2676";
"Alacska";"8,56";"747,5";"527,0";"44";"27";"17";"25";
"Alsótelekes";"6,44";"121,5";"71,0";"3";"3";"3";"11";
"Bánhorváti";"28,48";"1317,5";"888,0";"57";"33";"23";"78";
"Berente";"9,22";"1156,0";"757,0";"46";"17";"13";"65";
"Dédestapolcsány";"29,43";"1465,5";"975,0";"69";"41";"24";"76";
"Felsõtelekes";"8,45";"670,0";"418,0";"42";"17";"9";"78";
"Izsófalva";"9,41";"1743,5";"1140,0";"139";"77";"48";"85";
"Kazincbarcika";"36,64";"26521,5";"17545,0";"1214";"668";"416";"678";
