"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2019. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Jágónak";"13";"6";"6";"8";
"Kapospula";"24";"4";"3";"9";
"Kaposszekcsõ";"42";"12";"5";"12";
"Kocsola";"88";"38";"28";"50";
"Kurd";"39";"16";"5";"17";
"Lápafõ";"7";"2";"1";"8";
"Nak";"24";"14";"5";"23";
"Szakcs";"25";"12";"2";"34";
"Várong";"9";"3";"1";"9";
"Paksi járás";"1120";"565";"326";"218";
"Bikács";"20";"8";"5";"10";
"Bölcske";"70";"33";"19";"23";
"Dunaföldvár";"179";"109";"72";"30";
"Dunaszentgyörgy";"47";"24";"12";"15";
"Gerjen";"37";"15";"9";"11";
"Györköny";"22";"11";"7";"7";
"Kajdacs";"40";"21";"10";"17";
"Madocsa";"26";"10";"4";"8";
"Nagydorog";"92";"40";"20";"16";
"Németkér";"49";"21";"17";"9";
"Paks";"313";"150";"76";"9";
"Pálfa";"53";"30";"18";"23";
"Pusztahencse";"55";"34";"18";"8";
"Sárszentlõrinc";"60";"30";"22";"21";
"Tengelic";"57";"29";"17";"11";
"Szekszárdi járás";"1504";"613";"369";"344";
"Alsónána";"36";"15";"5";"11";
"Alsónyék";"31";"17";"11";"6";
"Báta";"69";"42";"32";"25";
"Bátaszék";"147";"66";"43";"32";
"Decs";"156";"57";"32";"39";
"Harc";"26";"13";"7";"7";
"Kistormás";"17";"9";"5";"6";
"Kölesd";"51";"22";"12";"12";
"Medina";"33";"10";"7";"13";
"Õcsény";"72";"28";"15";"28";
"Pörböly";"10";"8";"6";"6";
"Sárpilis";"41";"21";"15";"16";
"Sióagárd";"19";"5";"4";"10";
"Szálka";"11";"4";"1";" ";
"Szedres";"71";"26";"13";"9";
"Szekszárd";"693";"263";"155";"113";
"Várdomb";"21";"7";"6";"11";
"Tamási járás";"1019";"379";"215";"916";
"Belecska";"4";"1";" ";"6";
"Diósberény";"6";"3";"1";"8";
"Dúzs";"7";"3";"2";"11";
"Értény";"63";"20";"8";"22";
"Felsõnyék";"31";"6";"5";"25";
"Fürged";"28";"8";" ";"69";
"Gyönk";"31";"13";"7";"27";
"Hõgyész";"52";"30";"22";"49";
"Iregszemcse";"85";"32";"19";"40";
"Kalaznó";"5";"3";"2";"2";
"Keszõhidegkút";"3";" ";" ";"15";
"Kisszékely";"9";"4";"3";"13";
"Koppányszántó";"16";"9";"4";"9";
"Magyarkeszi";"56";"26";"15";"35";
"Miszla";"13";"6";"5";"9";
"Mucsi";"26";"13";"11";"28";
"Nagykónyi";"42";"17";"12";"30";
"Nagyszékely";"15";"6";"6";"12";
"Nagyszokoly";"48";"12";"4";"35";
"Ozora";"66";"22";"13";"94";
"Pári";"20";"6";"1";"20";
"Pincehely";"38";"12";"7";"31";
"Regöly";"9";"2";"2";"18";
"Simontornya";"82";"32";"19";"77";
"Szakadát";"9";"4";"2";"4";
"Szakály";"21";"8";"6";"27";
"Szárazd";"6";" ";" ";"9";
"Tamási";"164";"58";"30";"130";
"Tolnanémedi";"25";"8";"5";"16";
"Udvari";"18";"5";"2";"22";
"Újireg";"7";"3";"1";"11";
"Varsád";"14";"7";"1";"12";
"Tolnai járás";"524";"250";"159";"110";
"Bogyiszló";"74";"33";"23";"26";
"Fácánkert";"12";"3";"2";"6";
"Fadd";"124";"57";"32";"46";
"Tolna";"314";"157";"102";"32";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"137820";"68009";"40278";"78761";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"54245";"28571";"17058";"28017";
"Borsod-Abaúj-Zemplén megye";"33786";"17695";"10446";"20798";
"Cigándi járás";"1293";"725";"392";"1330";
"Bodroghalom";"76";"44";"28";"51";
"Cigánd";"278";"160";"77";"178";
"Dámóc";"43";"21";"14";"33";
"Karcsa";"94";"40";"18";"146";
"Karos";"32";"14";"7";"50";
"Kisrozvágy";"14";"5";"2";"27";
"Lácacséke";"38";"22";"10";"36";
"Nagyrozvágy";"29";"20";"15";"57";
"Pácin";"150";"80";"36";"102";
"Révleányvár";"24";"18";"11";"50";
"Ricse";"98";"54";"34";"244";
"Semjén";"39";"18";"9";"83";
"Tiszacsermely";"66";"38";"21";"58";
"Tiszakarád";"255";"147";"86";"154";
"Zemplénagárd";"57";"44";"24";"61";
"Edelényi járás";"2283";"1060";"559";"2369";
"Abod";"13";"6";"5";"10";
"Balajt";"44";"20";"9";"88";
"Becskeháza";" ";" ";" ";"2";
"Bódvalenke";"38";"16";"9";"24";
"Bódvarákó";"8";"6";"4";"10";
"Bódvaszilas";"50";"23";"15";"60";
"Boldva";"226";"107";"58";"50";
"Borsodszirák";"94";"45";"28";"52";
"Damak";"16";"6";" ";"7";
"Debréte";" ";" ";" ";"2";
"Edelény";"442";"176";"97";"362";
"Égerszög";"3";"1";"1";"5";
"Galvács";"1";" ";" ";"4";
"Hangács";"31";"15";"8";"30";
"Hegymeg";"10";"6";"4";"8";
"Hidvégardó";"26";"14";"11";"32";
"Irota";"4";"3";"2";"4";
"Komjáti";"8";"5";"2";"12";
"Ládbesenyõ";"24";"11";"6";"17";
"Lak";"56";"21";"8";"147";
"Martonyi";"37";"26";"16";"44";
"Meszes";"7";"4";"2";"14";
"Nyomár";"12";"5";"2";"8";
"Perkupa";"67";"33";"20";"53";
"Rakaca";"100";"35";"18";"130";
"Rakacaszend";"23";"6";"4";"65";
"Szakácsi";"9";"5";"1";"35";
"Szalonna";"81";"54";"30";"105";
"Szendrõ";"308";"149";"79";"280";
"Szendrõlád";"205";"86";"35";"277";
"Szin";"51";"25";"13";"146";
"Szinpetri";"13";"6";"4";"30";
"Szögliget";"23";"16";"9";"26";
"Szõlõsardó";"4";"3";"2";"2";
"Szuhogy";"88";"47";"20";"43";
"Teresztenye";" ";" ";" ";" ";
"Tomor";"16";"1";" ";"27";
"Tornabarakony";" ";" ";" ";"2";
"Tornakápolna";" ";" ";" ";"2";
"Tornanádaska";"89";"46";"19";"101";
"Tornaszentandrás";"12";"7";"3";"17";
"Tornaszentjakab";"22";"15";"8";"16";
"Varbóc";"3";"2";"1";"3";
"Viszló";" ";" ";" ";"3";
"Ziliz";"19";"8";"6";"14";
"Encsi járás";"1944";"1005";"522";"1626";
"Alsógagy";"4";"3";"2";"12";
"Baktakék";"93";"32";"14";"56";
"Beret";"36";"17";"11";"45";
"Büttös";"5";"3";"3";"30";
"Csenyéte";"105";"32";"7";"28";
"Csobád";"67";"39";"23";"30";
"Detek";"26";"15";"6";"26";
"Encs";"463";"262";"156";"182";
"Fáj";"41";"26";"10";"107";
"Fancsal";"13";"3";"1";"20";
"Felsõgagy";"25";"10";"2";"31";
"Forró";"298";"144";"72";"226";
"Fulókércs";"41";"15";"4";"57";
"Gagyapáti";"3";"1";"1";"2";
"Garadna";"29";"18";"12";"16";
"Hernádpetri";"20";"9";"4";"31";
"Hernádszentandrás";"46";"12";"7";"29";
"Hernádvécse";"176";"114";"54";"119";
"Ináncs";"60";"22";"8";"81";
"Kány";" ";" ";" ";"9";
"Keresztéte";" ";" ";" ";"1";
"Krasznokvajda";"18";"10";"3";"74";
"Litka";"1";"1";" ";"1";
"Méra";"133";"79";"37";"88";
"Novajidrány";"92";"56";"35";"160";
"Perecse";"1";"1";"1";"2";
"Pusztaradvány";"13";"4";"1";"56";
"Szalaszend";"97";"59";"36";"60";
"Szemere";"38";"18";"12";"47";
"Gönci járás";"1439";"896";"506";"1256";
"Abaújalpár";"9";"6";"4";"4";
"Abaújkér";"34";"21";"14";"55";
"Abaújszántó";"173";"98";"53";"176";
"Abaújvár";"14";"11";"8";"23";
"Arka";" ";" ";" ";"4";
"Baskó";"6";"3";"3";"16";
"Boldogkõújfalu";"79";"58";"23";"54";
"Boldogkõváralja";"72";"40";"19";"69";
"Felsõdobsza";"82";"41";"20";"47";
"Fony";"55";"30";"17";"29";
"Gibárt";"15";"8";"4";"9";
"Gönc";"196";"126";"85";"119";
"Göncruszka";"53";"36";"21";"46";
"Hejce";"5";"3";"3";"17";
"Hernádbûd";"11";"8";"6";"10";
"Hernádcéce";"26";"13";"6";"44";
"Hernádszurdok";"22";"11";"5";"22";
"Hidasnémeti";"80";"57";"31";"50";
"Kéked";"13";"9";"6";"26";
"Korlát";"36";"21";"6";"48";
"Mogyoróska";"5";"1";"1";"5";
"Pányok";"4";"3";"2";"4";
"Pere";"40";"27";"18";"43";
"Regéc";"4";"3";" ";"9";
"Sima";"1";" ";" ";"2";
"Telkibánya";"45";"26";"21";"18";
"Tornyosnémeti";"31";"22";"15";"34";
"Vilmány";"222";"144";"70";"168";
"Vizsoly";"95";"62";"41";"91";
"Zsujta";"11";"8";"4";"14";
"Kazincbarcikai járás";"3294";"1712";"981";"1631";
"Alacska";"37";"20";"16";"16";
"Alsótelekes";"3";"2";"1";"6";
"Bánhorváti";"60";"28";"18";"59";
"Berente";"51";"22";"6";"1";
"Dédestapolcsány";"61";"30";"18";"55";
"Felsõtelekes";"44";"19";"9";"71";
"Izsófalva";"121";"71";"43";"92";
"Kazincbarcika";"1257";"734";"413";"41";
"Kurityán";"83";"41";"29";"109";
"Mályinka";"20";"12";"5";"22";
"Múcsony";"180";"92";"50";"126";
"Nagybarca";"32";"15";"9";"31";
"Ormosbánya";"94";"35";"17";"100";
"Rudabánya";"207";"102";"53";"132";
"Rudolftelep";"48";"24";"13";"70";
"Sajógalgóc";"20";"9";"5";"15";
"Sajóivánka";"30";"7";"2";"32";
"Sajókaza";"219";"104";"55";"273";
"Sajószentpéter";"598";"293";"190";"284";
"Szuhakálló";"65";"22";"12";"37";
"Tardona";"36";"19";"10";"21";
"Vadna";"28";"11";"7";"38";
"Mezõcsáti járás";"927";"400";"217";"798";
"Ároktõ";"71";"23";"12";"182";
"Gelej";"23";"14";"7";"18";
"Hejõpapi";"78";"43";"32";"48";
"Igrici";"77";"33";"13";"62";
"Mezõcsát";"429";"193";"102";"265";
"Tiszadorogma";"12";"6";"5";"23";
"Tiszakeszi";"136";"52";"26";"123";
"Tiszatarján";"101";"36";"20";"77";
"Mezõkövesdi járás";"1911";"1111";"753";"548";
"Bogács";"109";"57";"36";"35";
"Borsodgeszt";"15";"10";"6";"6";
"Borsodivánka";"26";"11";"8";"4";
"Bükkábrány";"50";"19";"10";"15";
"Bükkzsérc";"30";"19";"13";"17";
"Cserépfalu";"39";"23";"11";"19";
"Cserépváralja";"20";"11";"9";"8";
"Csincse";"16";"10";"7";"13";
"Egerlövõ";"18";"7";"5";"9";
"Kács";"15";"12";"8";"7";
"Mezõkeresztes";"184";"98";"62";"69";
"Mezõkövesd";"694";"410";"289";"119";
"Mezõnagymihály";"32";"19";"10";"17";
"Mezõnyárád";"46";"20";"14";"17";
"Négyes";"11";"7";"4";"12";
"Sály";"226";"163";"121";"31";
"Szentistván";"114";"71";"47";"34";
"Szomolya";"79";"39";"24";"22";
"Tard";"41";"28";"19";"12";
"Tibolddaróc";"80";"48";"36";"41";
"Tiszabábolna";"11";"2";"1";"14";
"Tiszavalk";"6";"2";"2";"9";
"Vatta";"49";"25";"11";"18";
"Miskolci járás";"7754";"3930";"2391";"3033";
"Alsózsolca";"241";"108";"52";"166";
"Arnót";"62";"34";"19";"52";
"Berzék";"63";"38";"24";"30";
"Bõcs";"114";"57";"30";"71";
"Bükkaranyos";"71";"36";"18";"32";
"Bükkszentkereszt";"22";"9";"6";"15";
"Emõd";"131";"45";"23";"140";
"Felsõzsolca";"218";"95";"47";"202";
"Gesztely";"166";"97";"66";"78";
"Harsány";"63";"36";"21";"28";
"Hernádkak";"91";"52";"28";"58";
"Hernádnémeti";"175";"89";"44";"53";
"Kisgyõr";"65";"39";"20";"57";
"Kistokaj";"40";"16";"7";"8";
"Kondó";"19";"7";"4";"15";
"Köröm";"119";"53";"19";"105";
"Mályi";"121";"66";"44";"50";
"Miskolc";"4540";"2329";"1520";"1109";
"Nyékládháza";"136";"57";"31";"45";
"Onga";"266";"148";"62";"118";
"Ónod";"127";"65";"40";"85";
"Parasznya";"48";"25";"11";"36";
"Radostyán";"20";"9";"7";"13";
"Répáshuta";"13";"5";"3";"8";
"Sajóbábony";"139";"79";"50";"59";
"Sajóecseg";"21";"8";"3";"10";
"Sajóhídvég";"55";"28";"20";"52";
"Sajókápolna";"24";"8";"5";"12";
"Sajókeresztúr";"47";"25";"17";"22";
"Sajólád";"155";"84";"43";"57";
"Sajólászlófalva";"19";"8";"2";"9";
"Sajópálfala";"18";"6";"2";"13";
"Sajópetri";"87";"49";"31";"47";
"Sajósenye";"8";"3";"2";"8";
"Sajóvámos";"50";"22";"13";"53";
"Sóstófalva";"11";"5";"3";"13";
"Szirmabesenyõ";"104";"49";"29";"58";
"Újcsanálos";"56";"29";"17";"25";
"Varbó";"29";"12";"8";"21";
"Ózdi járás";"3848";"2065";"1320";"1965";
"Arló";"563";"361";"285";"189";
"Borsodbóta";"97";"51";"33";"82";
"Borsodnádasd";"208";"121";"74";"99";
"Borsodszentgyörgy";"61";"25";"17";"32";
"Bükkmogyorósd";"8";"4";"3";"4";
"Csernely";"61";"33";"13";"44";
"Csokvaomány";"45";"23";"13";"55";
"Domaháza";"83";"33";"15";"62";
"Farkaslyuk";"250";"144";"110";"129";
"Hangony";"153";"73";"45";"96";
"Járdánháza";"165";"104";"55";"94";
"Kissikátor";"19";"13";"10";"7";
"Lénárddaróc";"18";"9";"3";"13";
"Nekézseny";"26";"13";"9";"22";
"Ózd";"2009";"1011";"608";"938";
"Sáta";"73";"43";"24";"84";
"Uppony";"9";"4";"3";"15";
"Putnoki járás";"1103";"503";"262";"978";
"Aggtelek";"25";"11";"6";"20";
"Alsószuha";"30";"13";"5";"32";
"Bánréve";"52";"17";"5";"25";
"Dövény";"18";"15";"11";"23";
"Dubicsány";"21";"12";"3";"7";
"Felsõkelecsény";"20";"7";"5";"14";
"Felsõnyárád";"44";"28";"15";"43";
"Gömörszõlõs";"2";" ";" ";"6";
"Hét";"19";"9";"6";"25";
"Imola";"8";"7";"4";"8";
"Jákfalva";"52";"28";"15";"40";
"Jósvafõ";"10";"3";"1";"11";
"Kánó";"7";"2";"1";"20";
"Kelemér";"47";"22";"13";"50";
"Királd";"47";"9";"5";"32";
"Putnok";"406";"189";"103";"365";
"Ragály";"33";"15";"9";"42";
"Sajómercse";"22";"10";"2";"13";
"Sajónémeti";"28";"17";"6";"29";
"Sajópüspöki";"26";"10";"7";"19";
"Sajóvelezd";"34";"16";"6";"28";
"Serényfalva";"66";"34";"18";"43";
"Szuhafõ";"7";"3";"2";"8";
"Trizs";"3";"1";"1";"9";
"Zádorfalva";"61";"16";"8";"47";
"Zubogy";"15";"9";"5";"19";
"Sárospataki járás";"1033";"529";"337";"751";
"Bodrogolaszi";"35";"16";"8";"28";
"Erdõhorváti";"20";"12";"7";"53";
"Györgytarló";"49";"19";"15";"49";
"Háromhuta";"2";" ";" ";"10";
"Hercegkút";"5";"2";"2";"9";
"Kenézlõ";"81";"47";"40";"56";
"Komlóska";"7";"6";"3";"15";
"Makkoshotyka";"88";"46";"22";"68";
"Olaszliszka";"92";"40";"26";"94";
"Sárazsadány";"13";"6";"4";"12";
"Sárospatak";"387";"194";"132";"149";
"Tolcsva";"105";"62";"39";"48";
"Vajdácska";"72";"42";"23";"70";
"Vámosújfalu";"14";"4";"2";"30";
"Viss";"43";"19";"7";"55";
"Zalkod";"20";"14";"7";"5";
"Sátoraljaújhelyi járás";"1119";"505";"281";"802";
"Alsóberecki";"34";"11";"2";"45";
"Alsóregmec";"5";"2";"1";"8";
"Bózsva";"4";"2";"1";"13";
"Felsõberecki";"9";"3";"2";"13";
"Felsõregmec";"31";"15";"8";"60";
"Filkeháza";"6";"1";"1";"12";
"Füzér";"24";"12";"7";"12";
"Füzérkajata";"5";"2";"1";"22";
"Füzérkomlós";"16";"6";"2";"10";
"Füzérradvány";"29";"15";"9";"26";
"Hollóháza";"40";"25";"14";"36";
"Kishuta";"14";"8";"5";"8";
"Kovácsvágás";"60";"26";"15";"115";
"Mikóháza";"16";"9";"2";"12";
"Nagyhuta";"5";"4";"2";"1";
"Nyíri";"28";"9";"6";"40";
"Pálháza";"26";"12";"7";"11";
"Pusztafalu";"9";"6";"3";"12";
"Sátoraljaújhely";"745";"330";"191";"324";
"Vágáshuta";"3";"3";"1";"8";
"Vilyvitány";"10";"4";"1";"14";
"Szerencsi járás";"2572";"1481";"864";"1714";
"Alsódobsza";"11";"6";"5";"1";
"Bekecs";"104";"57";"36";"65";
"Golop";"30";"12";"7";"19";
"Legyesbénye";"128";"89";"64";"58";
"Mád";"120";"67";"43";"42";
"Megyaszó";"184";"113";"57";"119";
"Mezõzombor";"181";"113";"54";"187";
"Monok";"132";"79";"48";"101";
"Prügy";"323";"158";"85";"285";
"Rátka";"48";"34";"23";"25";
"Szerencs";"337";"182";"102";"150";
"Taktaharkány";"221";"100";"48";"181";
"Taktakenéz";"132";"90";"56";"157";
"Taktaszada";"181";"124";"69";"84";
"Tállya";"149";"94";"66";"45";
"Tiszalúc";"291";"163";"101";"195";
"Szikszói járás";"1376";"715";"437";"1170";
"Abaújlak";"6";"3";"2";"10";
"Abaújszolnok";"20";"10";"6";"15";
"Alsóvadász";"145";"74";"37";"155";
"Aszaló";"178";"106";"71";"108";
"Felsõvadász";"78";"33";"19";"62";
"Gadna";"41";"31";"25";"19";
"Gagybátor";"14";"4";"1";"33";
"Gagyvendégi";"15";"6";"5";"32";
"Halmaj";"118";"66";"44";"76";
"Hernádkércs";"25";"16";"13";"19";
"Homrogd";"76";"38";"25";"56";
"Kázsmárk";"110";"53";"22";"109";
"Kiskinizs";"24";"9";"7";"32";
"Kupa";"21";"10";"2";"14";
"Léh";"38";"24";"11";"37";
"Monaj";"18";"12";"5";"31";
"Nagykinizs";"27";"7";"2";"27";
"Nyésta";"4";"1";" ";"4";
"Pamlény";"10";"4";"3";"4";
"Rásonysápberencs";"55";"37";"18";"33";
"Selyeb";"40";"14";"7";"66";
"Szászfa";"8";"5";"4";"18";
"Szentistvánbaksa";"17";"13";"10";"13";
"Szikszó";"288";"139";"98";"197";
"Tiszaújvárosi járás";"1132";"635";"362";"371";
"Girincs";"58";"33";"12";"42";
"Hejõbába";"70";"38";"15";"39";
"Hejõkeresztúr";"38";"21";"14";"17";
"Hejõkürt";"16";"11";"10";"5";
"Hejõszalonta";"48";"28";"14";"87";
"Kesznyéten";"151";"91";"45";"38";
"Kiscsécs";"14";"8";"3";"26";
"Muhi";"12";"6";"5";"6";
"Nagycsécs";"41";"25";"17";"14";
"Nemesbikk";"38";"21";"10";"18";
"Oszlár";"28";"12";"7";"6";
"Sajóörös";"31";"19";"9";"7";
"Sajószöged";"63";"37";"23";"6";
"Szakáld";"22";"7";"5";"10";
"Tiszapalkonya";"77";"36";"19";"41";
"Tiszaújváros";"425";"242";"154";"9";
"Tokaji járás";"758";"423";"262";"456";
"Bodrogkeresztúr";"33";"13";"7";"29";
"Bodrogkisfalud";"34";"14";"6";"40";
"Csobaj";"40";"23";"16";"35";
"Erdõbénye";"59";"41";"32";"47";
"Szegi";"22";"13";"7";"31";
"Szegilong";"9";"7";"4";"23";
"Taktabáj";"72";"38";"16";"59";
"Tarcal";"239";"139";"79";"63";
"Tiszaladány";"55";"31";"21";"40";
"Tiszatardos";"27";"13";"12";"19";
"Tokaj";"168";"91";"62";"70";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"10267";"5011";"2892";"3352";
"Bélapátfalvai járás";"278";"118";"69";"152";
"Balaton";"35";"19";"14";"23";
"Bekölce";"34";"12";"9";"28";
"Bélapátfalva";"96";"33";"15";"30";
"Bükkszentmárton";"16";"11";"7";"6";
"Mikófalva";"24";"8";"3";"6";
"Mónosbél";"9";"4";"3";"3";
"Nagyvisnyó";"24";"13";"10";"25";
"Szilvásvárad";"40";"18";"8";"31";
"Egri járás";"2397";"1117";"678";"427";
"Andornaktálya";"50";"20";"14";"13";
"Bátor";"10";"5";"1";"6";
"Demjén";"18";"7";"2";"1";
"Eger";"1155";"527";"328";"129";
"Egerbakta";"118";"53";"38";"24";
"Egerbocs";"15";"4";"3";"11";
"Egercsehi";"78";"41";"23";"20";
"Egerszalók";"78";"35";"17";"22";
"Egerszólát";"25";"10";"3";"3";
"Feldebrõ";"41";"23";"15";"6";
"Felsõtárkány";"88";"39";"21";"16";
"Hevesaranyos";"54";"21";"12";"27";
"Kerecsend";"177";"86";"47";"56";
"Maklár";"62";"33";"17";"3";
"Nagytálya";"20";"7";"3";"4";
"Noszvaj";"45";"23";"14";"7";
"Novaj";"32";"17";"10";"12";
"Ostoros";"40";"19";"10";"10";
"Szarvaskõ";"10";"5";"3";"2";
"Szúcs";"59";"23";"14";"15";
"Tarnaszentmária";"9";"5";"4";"2";
"Verpelét";"213";"114";"79";"38";
"Füzesabonyi járás";"891";"421";"244";"492";
"Aldebrõ";"9";"1";" ";"1";
"Besenyõtelek";"87";"42";"26";"38";
"Dormánd";"38";"19";"10";"25";
"Egerfarmos";"32";"12";"9";"12";
"Füzesabony";"169";"68";"44";"54";
"Kál";"99";"42";"29";"28";
"Kápolna";"52";"33";"17";"30";
"Kompolt";"56";"32";"19";"18";
"Mezõszemere";"41";"18";"11";"38";
"Mezõtárkány";"70";"37";"17";"63";
"Nagyút";"24";"10";"3";"8";
"Poroszló";"75";"39";"23";"75";
"Sarud";"55";"26";"14";"58";
"Szihalom";"64";"32";"18";"18";
"Tófalu";"9";"5";"2";"17";
"Újlõrincfalva";"11";"5";"2";"9";
"Gyöngyösi járás";"1813";"809";"449";"367";
"Abasár";"50";"21";"12";"11";
"Adács";"115";"60";"34";"18";
"Atkár";"36";"9";"5";"4";
"Detk";"25";"14";"9";" ";
"Domoszló";"44";"19";"15";"8";
"Gyöngyös";"646";"255";"127";"117";
"Gyöngyöshalász";"37";"10";"6";"1";
"Gyöngyösoroszi";"122";"62";"31";"4";
"Gyöngyöspata";"114";"60";"35";"36";
"Gyöngyössolymos";"46";"13";"7";"7";
"Gyöngyöstarján";"38";"15";"12";"7";
"Halmajugra";"126";"77";"37";"7";
"Karácsond";"59";"17";"9";"30";
"Kisnána";"41";"25";"18";"9";
"Ludas";"12";"3";"2";"6";
"Markaz";"39";"25";"16";"9";
"Mátraszentimre";"12";"6";"3";" ";
"Nagyfüged";"52";"32";"19";"27";
"Nagyréde";"67";"31";"17";"5";
"Pálosvörösmart";"10";"2";" ";"1";
"Vámosgyörk";"35";"9";"6";"18";
"Vécs";"31";"16";"13";"27";
"Visonta";"26";"15";"9";" ";
"Visznek";"30";"13";"7";"15";
"Hatvani járás";"1569";"727";"424";"203";
"Apc";"117";"46";"28";"20";
"Boldog";"88";"47";"29";"17";
"Csány";"96";"48";"30";"21";
"Ecséd";"121";"72";"47";"9";
"Hatvan";"543";"241";"130";"56";
"Heréd";"62";"19";"13";"9";
"Hort";"90";"42";"29";"12";
"Kerekharaszt";"33";"16";"9";"3";
"Lõrinci";"202";"100";"48";"15";
"Nagykökényes";"22";"11";"6";"3";
"Petõfibánya";"70";"24";"12";"11";
"Rózsaszentmárton";"42";"24";"16";"8";
"Szûcsi";"28";"8";"7";"11";
"Zagyvaszántó";"55";"29";"20";"8";
"Hevesi járás";"2295";"1258";"708";"1204";
"Átány";"122";"71";"34";"84";
"Boconád";"38";"18";"12";"23";
"Erdõtelek";"251";"123";"93";"95";
"Erk";"84";"52";"16";"60";
"Heves";"652";"401";"258";"185";
"Hevesvezekény";"20";"9";"4";"20";
"Kisköre";"190";"107";"62";"164";
"Kömlõ";"136";"55";"29";"168";
"Pély";"59";"32";"14";"42";
"Tarnabod";"71";"53";"27";"54";
"Tarnaméra";"34";"17";"8";"15";
"Tarnaörs";"128";"54";"22";"21";
"Tarnaszentmiklós";"61";"42";"24";"23";
"Tarnazsadány";"209";"109";"41";"49";
"Tenk";"33";"11";"9";"21";
"Tiszanána";"188";"94";"51";"172";
"Zaránk";"19";"10";"4";"8";
"Pétervásárai járás";"1024";"561";"320";"507";
"Bodony";"22";"14";"5";"7";
"Bükkszék";"22";"7";"7";"1";
"Bükkszenterzsébet";"70";"35";"20";"36";
"Erdõkövesd";"42";"23";"10";"9";
"Fedémes";"10";"6";"5";"7";
"Istenmezeje";"73";"49";"36";"29";
"Ivád";"24";"9";"6";"25";
"Kisfüzes";"3";"2";" ";"1";
"Mátraballa";"14";"8";"3";"5";
"Mátraderecske";"88";"46";"31";"42";
"Parád";"48";"24";"13";"31";
"Parádsasvár";"4";"2";" ";"4";
"Pétervására";"119";"61";"41";"62";
"Recsk";"88";"51";"28";"63";
"Sirok";"61";"37";"24";"24";
"Szajla";"59";"33";"17";"13";
"Szentdomonkos";"48";"27";"13";"14";
"Tarnalelesz";"157";"92";"45";"112";
"Terpes";"32";"19";"8";"7";
"Váraszó";"40";"16";"8";"15";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"10192";"5865";"3720";"3867";
"Balassagyarmati járás";"1644";"914";"527";"537";
"Balassagyarmat";"484";"250";"126";"142";
"Becske";"32";"13";"6";"13";
"Bercel";"43";"28";"16";"8";
"Cserháthaláp";"17";"7";"2";"16";
"Cserhátsurány";"48";"27";"13";"15";
"Csesztve";"19";"12";"6";"11";
"Csitár";"19";"14";"7";"12";
"Debercsény";"3";"3";"2";"1";
"Dejtár";"82";"47";"34";"29";
"Drégelypalánk";"131";"74";"60";"14";
"Érsekvadkert";"142";"75";"35";"30";
"Galgaguta";"21";"8";"5";"6";
"Herencsény";"33";"18";"9";"16";
"Hont";"19";"13";"7";"9";
"Hugyag";"113";"79";"60";"55";
"Iliny";"6";"4";"2";" ";
"Ipolyszög";"31";"19";"13";"24";
"Ipolyvece";"49";"32";"22";"12";
"Magyarnándor";"40";"25";"14";"11";
"Mohora";"53";"28";"18";"20";
"Nógrádkövesd";"10";"4";"3";"3";
"Nógrádmarcal";"23";"15";"8";"18";
"Õrhalom";"43";"23";"13";"16";
"Patak";"37";"19";"13";"21";
"Patvarc";"41";"21";"7";"9";
"Szanda";"27";"11";"5";"7";
"Szécsénke";"5";"4";"1";"3";
"Szügy";"60";"33";"16";"1";
"Terény";"13";"8";"4";"15";
"Bátonyterenyei járás";"1163";"649";"388";"502";
"Bátonyterenye";"665";"355";"205";"251";
"Dorogháza";"36";"18";"14";"27";
"Mátramindszent";"40";"28";"19";"19";
"Mátranovák";"99";"62";"39";"23";
"Mátraterenye";"100";"55";"38";"99";
"Mátraverebély";"163";"104";"57";"58";
"Nemti";"46";"22";"14";"20";
"Szuha";"14";"5";"2";"5";
"Pásztói járás";"1411";"754";"474";"507";
"Alsótold";"5";"3";"3";"2";
"Bér";"21";"11";"9";"14";
"Bokor";"7";"5";"4";"4";
"Buják";"106";"54";"37";"38";
"Csécse";"36";"20";"6";"23";
"Cserhátszentiván";"1";" ";" ";"2";
"Ecseg";"121";"69";"45";"28";
"Egyházasdengeleg";"20";"8";"7";"7";
"Erdõkürt";"14";"7";"4";"9";
"Erdõtarcsa";"25";"15";"8";"17";
"Felsõtold";"7";"3";"3";"3";
"Garáb";" ";" ";" ";" ";
"Héhalom";"38";"15";"11";"15";
"Jobbágyi";"104";"53";"34";"12";
"Kálló";"116";"71";"55";"18";
"Kisbágyon";"12";"5";"4";"2";
