"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2016. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Boba";"10,95";"815,5";"552,0";"9";"2";" ";" ";
"Borgáta";"6,21";"166,5";"92,0";"6";"4";"3";" ";
"Celldömölk";"52,39";"10760,5";"7099,0";"184";"59";"35";" ";
"Csönge";"25,27";"378,5";"230,0";"6";"5";"3";" ";
"Duka";"15,24";"212,5";"152,0";"4";" ";" ";" ";
"Egyházashetye";"13,20";"321,0";"212,0";"10";"2";"2";" ";
"Jánosháza";"23,41";"2463,0";"1663,0";"49";"14";"11";" ";
"Karakó";"10,35";"185,0";"133,0";"5";" ";" ";" ";
"Keléd";"8,72";"91,5";"67,0";"5";"3";" ";" ";
"Kemeneskápolna";"4,97";"96,0";"64,0";"3";"2";"1";" ";
"Kemenesmagasi";"33,19";"810,0";"538,0";"19";"5";"3";" ";
"Kemenesmihályfa";"17,81";"500,0";"349,0";"19";"9";"3";" ";
"Kemenespálfa";"13,72";"368,0";"264,0";"19";"6";"4";" ";
"Kemenessömjén";"16,05";"572,0";"413,0";"6";"3";"1";" ";
"Kemenesszentmárton";"4,29";"187,5";"120,0";"6";"4";"1";" ";
"Kenyeri";"33,96";"830,5";"566,0";"12";"1";"1";" ";
"Kissomlyó";"8,58";"216,5";"141,0";"2";"1";" ";" ";
"Köcsk";"12,58";"229,5";"153,0";"4";" ";" ";" ";
"Mersevát";"10,54";"574,0";"407,0";"14";"5";"4";" ";
"Mesteri";"11,69";"271,0";"158,0";"5";"1";" ";" ";
"Nagysimonyi";"15,67";"973,0";"672,0";"18";"4";"2";" ";
"Nemeskeresztúr";"12,17";"280,0";"177,0";"5";"2";"2";" ";
"Nemeskocs";"7,93";"298,5";"217,0";"7";"4";"3";" ";
"Ostffyasszonyfa";"34,31";"750,0";"505,0";"15";"2";"1";" ";
"Pápoc";"31,32";"267,0";"152,0";"3";"1";" ";" ";
"Szergény";"15,61";"292,5";"180,0";"8";"5";"5";" ";
"Tokorcs";"6,40";"360,5";"238,0";"7";"3";"2";" ";
"Vönöck";"17,60";"709,0";"485,0";"15";"9";"9";" ";
"Körmendi járás";"614,53";"26093,5";"17782,0";"466";"163";"80";" ";
"Bajánsenye";"21,85";"481,0";"334,0";"9";"5";"2";" ";
"Csákánydoroszló";"26,61";"1747,5";"1233,0";"18";"7";"5";" ";
"Daraboshegy";"4,59";"90,0";"62,0";"5";"2";"1";" ";
"Döbörhegy";"11,75";"110,0";"68,0";"1";" ";" ";" ";
"Döröske";"4,40";"76,0";"52,0";"2";" ";" ";" ";
"Egyházashollós";"19,04";"544,0";"394,0";"14";"9";"3";" ";
"Egyházasrádóc";"24,79";"1268,5";"866,0";"21";"8";"5";" ";
"Felsõjánosfa";"3,06";"186,5";"125,0";"3";"1";"1";" ";
"Felsõmarác";"17,44";"216,5";"129,0";"4";"2";" ";" ";
"Halastó";"5,65";"75,5";"59,0";"1";" ";" ";" ";
"Halogy";"7,05";"263,0";"178,0";"14";"1";"1";" ";
"Harasztifalu";"7,89";"156,5";"113,0";"4";"1";"1";" ";
"Hegyháthodász";"8,08";"160,5";"110,0";"6";"4";"3";" ";
"Hegyhátsál";"4,58";"159,5";"112,0";"3";"1";" ";" ";
"Hegyhátszentjakab";"9,47";"256,5";"166,0";"3";"1";"1";" ";
"Hegyhátszentmárton";"12,74";"60,5";"41,0";" ";" ";" ";" ";
"Ispánk";"6,92";"103,5";"66,0";"4";" ";" ";" ";
"Ivánc";"17,14";"691,0";"490,0";"14";"9";"2";" ";
"Katafa";"4,81";"336,5";"233,0";"8";"2";"1";" ";
"Kemestaródfa";"6,35";"197,5";"137,0";"3";" ";" ";" ";
"Kercaszomor";"12,87";"183,5";"116,0";"5";"1";" ";" ";
"Kerkáskápolna";"9,20";"70,5";"44,0";" ";" ";" ";" ";
"Kisrákos";"11,06";"175,5";"107,0";"3";"1";" ";" ";
"Körmend";"52,79";"11362,0";"7766,0";"177";"58";"33";" ";
"Magyarnádalja";"3,85";"204,5";"149,0";"5";"3";"3";" ";
"Magyarszecsõd";"11,26";"429,5";"296,0";"7";"6";"5";" ";
"Magyarszombatfa";"15,94";"253,5";"149,0";"6";"1";"1";" ";
"Molnaszecsõd";"11,69";"410,0";"274,0";"13";"3";" ";" ";
"Nádasd";"35,60";"1284,0";"900,0";"18";"7";"2";" ";
"Nagykölked";"9,78";"148,0";"93,0";"3";"1";"1";" ";
"Nagymizdó";"6,76";"112,5";"71,0";" ";" ";" ";" ";
"Nagyrákos";"16,11";"258,5";"155,0";"13";"2";" ";" ";
"Nemesrempehollós";"12,05";"287,0";"202,0";"8";"2";"1";" ";
"Õrimagyarósd";"12,29";"229,0";"143,0";"4";"1";"1";" ";
"Õriszentpéter";"33,56";"1148,0";"749,0";"20";"4";"2";" ";
"Pankasz";"9,27";"448,5";"297,0";"12";"4";" ";" ";
"Pinkamindszent";"11,01";"163,5";"110,0";"1";"1";"1";" ";
"Rádóckölked";"18,95";"296,5";"191,0";"7";"3";" ";" ";
"Szaknyér";"2,93";"51,5";"35,0";"2";" ";" ";" ";
"Szalafõ";"27,37";"207,0";"140,0";"8";"3";"1";" ";
"Szarvaskend";"10,34";"189,0";"134,0";"2";"2";"1";" ";
"Szatta";"6,01";"73,0";"50,0";"1";" ";" ";" ";
"Szõce";"18,71";"288,0";"207,0";"5";"1";" ";" ";
"Vasalja";"11,24";"337,0";"223,0";"5";"4";"1";" ";
"Velemér";"9,55";"72,0";"41,0";" ";" ";" ";" ";
"Viszák";"10,13";"231,0";"172,0";"4";"2";"1";" ";
"Kõszegi járás";"286,45";"25615,0";"17423,0";"391";"186";"119";" ";
"Bozsok";"20,91";"354,0";"244,0";"4";"2";"2";" ";
"Bük";"20,86";"3598,5";"2482,0";"51";"30";"26";" ";
"Cák";"6,48";"258,5";"176,0";"2";" ";" ";" ";
"Csepreg";"49,54";"3284,0";"2232,0";"55";"21";"11";" ";
"Gyöngyösfalu";"9,65";"1153,5";"791,0";"8";"3";"3";" ";
"Horvátzsidány";"12,17";"806,0";"556,0";"21";"8";"5";" ";
"Iklanberény";"2,96";"38,5";"27,0";"2";"2";" ";" ";
"Kiszsidány";"4,93";"86,5";"67,0";"2";"1";"1";" ";
"Kõszeg";"54,66";"11738,5";"7953,0";"181";"88";"52";" ";
"Kõszegdoroszló";"9,65";"230,5";"158,0";"3";"2";"2";" ";
"Kõszegpaty";"12,25";"191,0";"132,0";"2";"1";"1";" ";
"Kõszegszerdahely";"7,37";"464,5";"329,0";"13";"4";"2";" ";
"Lócs";"5,13";"126,0";"75,0";"1";" ";" ";" ";
"Lukácsháza";"9,36";"1093,0";"777,0";"15";"10";"6";" ";
"Nemescsó";"7,38";"282,0";"199,0";"3";"1";" ";" ";
"Ólmod";"3,66";"101,5";"74,0";"1";" ";" ";" ";
"Peresznye";"10,73";"714,0";"390,0";"1";" ";" ";" ";
"Pusztacsó";"7,26";"164,0";"118,0";"2";"1";"1";" ";
"Tormásliget";"7,53";"296,5";"214,0";"6";"3";"2";" ";
"Tömörd";"15,36";"289,0";"204,0";"9";"3";"2";" ";
"Velem";"8,61";"345,0";"225,0";"9";"6";"3";" ";
"Sárvári járás";"685,46";"38504,0";"26130,0";"525";"217";"133";" ";
"Bejcgyertyános";"31,43";"434,0";"302,0";"9";"7";"5";" ";
"Bõ";"10,65";"733,5";"514,0";"8";"2";"2";" ";
"Bögöt";"4,99";"379,0";"259,0";"6";"4";"2";" ";
"Bögöte";"20,74";"271,0";"162,0";"5";"4";"2";" ";
"Chernelházadamonya";"7,85";"187,5";"120,0";"3";"2";"1";" ";
"Csánig";"8,19";"332,0";"209,0";"3";" ";" ";" ";
"Csénye";"19,12";"698,5";"474,0";"4";"1";"1";" ";
"Gérce";"18,30";"1140,5";"750,0";"21";"5";"3";" ";
"Gór";"10,99";"294,5";"179,0";"4";"3";"2";" ";
"Hegyfalu";"11,89";"786,0";"480,0";"9";"3";"1";" ";
"Hosszúpereszteg";"37,00";"614,5";"399,0";"5";"3";"3";" ";
"Ikervár";"35,34";"1775,5";"1258,0";"22";"8";"4";" ";
"Jákfa";"20,11";"502,0";"318,0";"7";"3";"3";" ";
"Káld";"42,44";"1037,5";"727,0";"16";"5";"3";" ";
"Kenéz";"7,17";"266,0";"178,0";"3";"1";" ";" ";
"Megyehíd";"5,99";"318,5";"217,0";"4";" ";" ";" ";
"Meggyeskovácsi";"24,64";"710,0";"482,0";"21";"16";"9";" ";
"Mesterháza";"4,19";"147,5";"103,0";" ";" ";" ";" ";
"Nagygeresd";"9,40";"275,5";"196,0";"2";"1";"1";" ";
"Nemesládony";"5,67";"135,5";"78,0";" ";" ";" ";" ";
"Nick";"11,40";"488,0";"339,0";"4";"3";"2";" ";
"Nyõgér";"10,73";"326,0";"223,0";"7";"4";"4";" ";
"Ölbõ";"23,53";"734,5";"505,0";"18";"5";"3";" ";
"Pecöl";"17,31";"785,5";"521,0";"13";"4";"1";" ";
"Porpác";"6,20";"130,5";"88,0";"2";"2";"2";" ";
"Pósfa";"5,35";"263,5";"173,0";"3";" ";" ";" ";
"Rábapaty";"21,41";"1619,0";"1106,0";"21";"7";"7";" ";
"Répcelak";"13,82";"2629,5";"1777,0";"31";"11";"4";" ";
"Répceszentgyörgy";"5,75";"100,0";"66,0";" ";" ";" ";" ";
"Sajtoskál";"9,41";"342,0";"228,0";"2";" ";" ";" ";
"Sárvár";"64,65";"14842,0";"10161,0";"190";"70";"47";" ";
"Simaság";"10,13";"534,0";"357,0";"9";"5";"3";" ";
"Sitke";"27,20";"688,0";"483,0";"11";"8";"4";" ";
"Sótony";"14,93";"635,5";"455,0";"15";"7";"2";" ";
"Szeleste";"20,75";"654,5";"423,0";"12";"5";"3";" ";
"Tompaládony";"9,44";"290,5";"189,0";"6";"3";" ";" ";
"Uraiújfalu";"19,08";"843,0";"599,0";"12";"5";"5";" ";
"Vámoscsalád";"11,78";"278,0";"191,0";"4";"4";"2";" ";
"Vásárosmiske";"13,42";"354,0";"240,0";"5";"1";" ";" ";
"Vasegerszeg";"12,72";"378,5";"229,0";"2";"1";"1";" ";
"Vashosszúfalu";"13,92";"332,5";"212,0";"4";"3";"1";" ";
"Zsédeny";"6,43";"216,0";"160,0";"2";"1";" ";" ";
"Szentgotthárdi járás";"255,04";"15044,5";"10288,0";"264";"136";"98";" ";
"Alsószölnök";"10,02";"356,0";"263,0";"8";"7";"6";" ";
"Apátistvánfalva";"12,86";"385,5";"267,0";"6";"2";"2";" ";
"Csörötnek";"20,53";"883,5";"602,0";"29";"13";"9";" ";
"Felsõszölnök";"23,56";"575,5";"408,0";"10";"7";"5";" ";
"Gasztony";"14,27";"414,0";"274,0";"10";"5";"3";" ";
"Kétvölgy";"6,28";"98,0";"66,0";"2";"1";"1";" ";
"Kondorfa";"21,61";"479,0";"288,0";"11";"5";"5";" ";
"Magyarlak";"7,62";"760,0";"521,0";"12";"5";"4";" ";
"Nemesmedves";"4,74";"26,0";"14,0";" ";" ";" ";" ";
"Orfalu";"6,94";"70,0";"54,0";" ";" ";" ";" ";
"Rábagyarmat";"16,79";"785,0";"570,0";"16";"7";"6";" ";
"Rátót";"7,27";"245,5";"147,0";"3";"2";"1";" ";
"Rönök";"17,22";"408,0";"296,0";"16";"7";"4";" ";
"Szakonyfalu";"11,19";"353,0";"246,0";"11";"4";"4";" ";
"Szentgotthárd";"67,73";"8867,0";"6040,0";"127";"71";"48";" ";
"Vasszentmihály";"6,41";"338,5";"232,0";"3";" ";" ";" ";
"Szombathelyi járás";"646,36";"110787,0";"74312,0";"1577";"703";"430";" ";
"Acsád";"14,34";"669,0";"365,0";"8";"1";"1";" ";
"Balogunyom";"12,12";"1120,0";"843,0";"16";"9";"4";" ";
"Bozzai";"4,43";"318,0";"221,0";"5";"4";"3";" ";
"Bucsu";"16,54";"554,0";"360,0";"7";"3";"2";" ";
"Csempeszkopács";"5,40";"289,5";"224,0";"4";"2";" ";" ";
"Dozmat";"8,54";"240,0";"172,0";"2";" ";" ";" ";
"Felsõcsatár";"17,90";"493,0";"341,0";"7";"2";"1";" ";
"Gencsapáti";"22,39";"2700,5";"1843,0";"27";"12";"8";" ";
"Gyanógeregye";"7,07";"156,0";"106,0";"2";" ";" ";" ";
"Horvátlövõ";"6,16";"184,0";"132,0";"2";"1";"1";" ";
"Ják";"44,95";"2579,5";"1784,0";"24";"12";"1";" ";
"Kisunyom";"10,00";"423,0";"289,0";"2";" ";" ";" ";
"Meszlen";"12,02";"201,0";"130,0";"9";"4";"4";" ";
"Nárai";"15,99";"1279,0";"887,0";"13";"5";" ";" ";
"Narda";"10,35";"462,5";"320,0";"8";"4";"4";" ";
"Nemesbõd";"9,14";"618,5";"432,0";"5";"1";"1";" ";
"Nemeskolta";"7,34";"342,0";"221,0";"5";"1";" ";" ";
"Perenye";"16,22";"647,5";"470,0";"9";"3";"3";" ";
"Pornóapáti";"15,14";"422,0";"290,0";"9";"2";"1";" ";
"Rábatöttös";"6,48";"213,0";"140,0";"2";"1";" ";" ";
"Rum";"16,85";"1201,5";"829,0";"8";"2";"2";" ";
"Salköveskút";"13,20";"475,0";"334,0";"5";"3";"1";" ";
"Sé";"6,03";"1312,0";"940,0";"11";"5";"5";" ";
"Sorkifalud";"17,37";"677,0";"470,0";"14";"8";"5";" ";
"Sorkikápolna";"8,86";"224,5";"145,0";"2";" ";" ";" ";
"Sorokpolány";"13,29";"793,0";"557,0";"18";"8";"3";" ";
"Söpte";"13,98";"718,0";"531,0";"11";"6";"4";" ";
"Szentpéterfa";"31,24";"989,5";"690,0";"11";"3";"2";" ";
"Szombathely";"97,50";"77999,0";"51426,0";"1149";"507";"306";" ";
"Tanakajd";"11,82";"717,5";"508,0";"6";"2";"2";" ";
"Táplánszentkereszt";"20,08";"2528,0";"1692,0";"31";"18";"12";" ";
"Torony";"12,83";"1968,5";"1419,0";"32";"15";"11";" ";
"Vasasszonyfa";"10,65";"389,0";"269,0";"3";"2";"2";" ";
"Vaskeresztes";"9,12";"355,0";"239,0";"4";"1";"1";" ";
"Vassurány";"10,09";"807,0";"583,0";"11";"3";"3";" ";
"Vasszécseny";"17,95";"1321,5";"949,0";"17";"7";"4";" ";
"Vasszilvágy";"11,80";"365,0";"266,0";"9";"8";"6";" ";
"Vát";"23,27";"673,5";"498,0";"13";"7";"4";" ";
"Vép";"32,89";"3266,0";"2337,0";"55";"31";"23";" ";
"Zsennye";"5,02";"94,5";"60,0";"1";" ";" ";" ";
"Vasvári járás";"374,14";"13375,5";"9188,0";"387";"170";"76";" ";
"Alsóújlak";"21,02";"587,0";"401,0";"20";"11";"7";" ";
"Andrásfa";"8,23";"239,5";"157,0";"8";"6";"2";" ";
"Bérbaltavár";"25,67";"527,0";"356,0";"20";"7";"4";" ";
"Csehi";"9,34";"224,0";"155,0";"6";"4";"2";" ";
"Csehimindszent";"15,43";"360,0";"247,0";"14";"6";"3";" ";
"Csipkerek";"13,13";"322,0";"217,0";"8";"6";"4";" ";
"Egervölgy";"8,86";"330,5";"224,0";"10";"3";" ";" ";
"Gersekarát";"19,92";"640,0";"462,0";"17";"5";"3";" ";
"Gyõrvár";"16,59";"643,5";"448,0";"16";"8";"4";" ";
"Hegyhátszentpéter";"6,84";"135,5";"86,0";"3";"2";"1";" ";
"Kám";"15,30";"413,5";"304,0";"7";"2";" ";" ";
"Mikosszéplak";"18,66";"296,0";"196,0";"14";"10";"6";" ";
"Nagytilaj";"15,66";"125,0";"94,0";"4";"3";"1";" ";
"Olaszfa";"16,54";"379,0";"241,0";"8";"5";"1";" ";
"Oszkó";"20,31";"632,5";"421,0";"11";"3";"2";" ";
"Pácsony";"10,01";"277,0";"204,0";"9";"3";"1";" ";
"Petõmihályfa";"9,95";"205,0";"153,0";"7";"1";"1";" ";
"Püspökmolnári";"15,10";"866,5";"582,0";"23";"12";"5";" ";
"Rábahídvég";"22,41";"1018,5";"713,0";"28";"12";"4";" ";
"Sárfimizdó";"7,46";"79,0";"57,0";"3";"2";" ";" ";
"Szemenye";"11,80";"342,5";"251,0";"7";"2";" ";" ";
"Telekes";"10,81";"509,5";"384,0";"26";"13";"6";" ";
"Vasvár";"55,10";"4222,5";"2835,0";"118";"44";"19";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Vas megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Zala megye";"3783,84";"273912,5";"181393,0";"7029";"2840";"1690";" ";
"Keszthelyi járás";"535,90";"48923,0";"31658,0";"999";"369";"242";" ";
"Alsópáhok";"18,02";"1340,5";"897,0";"22";"10";"3";" ";
"Balatongyörök";"37,59";"1036,5";"629,0";"15";"6";"5";" ";
"Bókaháza";"6,70";"254,5";"175,0";"14";"6";"4";" ";
"Cserszegtomaj";"12,60";"2987,0";"1939,0";"53";"15";"11";" ";
"Dióskál";"19,63";"462,0";"300,0";"24";"11";"7";" ";
"Egeraracsa";"7,03";"286,5";"190,0";"13";"7";"4";" ";
"Esztergályhorváti";"16,69";"419,5";"296,0";"11";"4";"3";" ";
"Felsõpáhok";"7,27";"662,0";"440,0";"8";"5";"3";" ";
"Gétye";"6,66";"103,5";"59,0";"3";"1";"1";" ";
"Gyenesdiás";"18,50";"3683,5";"2383,0";"56";"23";"19";" ";
"Hévíz";"8,30";"4669,0";"2903,0";"42";"18";"12";" ";
"Karmacs";"14,22";"798,0";"543,0";"30";"6";"4";" ";
"Keszthely";"75,98";"19781,0";"12538,0";"380";"145";"102";" ";
"Ligetfalva";"4,73";"51,0";"30,0";"1";" ";" ";" ";
"Nemesbük";"9,98";"724,5";"471,0";"24";"8";"6";" ";
"Rezi";"29,77";"1194,0";"828,0";"38";"12";"8";" ";
"Sármellék";"35,37";"1807,5";"1228,0";"51";"19";"7";" ";
"Szentgyörgyvár";"11,65";"307,5";"207,0";"14";"7";"2";" ";
"Vállus";"21,80";"120,5";"90,0";"2";" ";" ";" ";
"Várvölgy";"25,04";"1059,0";"734,0";"32";"16";"7";" ";
"Vindornyafok";"3,50";"120,0";"82,0";"4";"1";"1";" ";
"Vindornyalak";"4,51";"81,5";"55,0";"3";"3";"3";" ";
"Vindornyaszõlõs";"10,55";"320,0";"215,0";"10";"3";"2";" ";
"Vonyarcvashegy";"14,28";"2251,0";"1467,0";"30";"8";"6";" ";
"Zalaapáti";"23,42";"1664,5";"1114,0";"39";"15";"11";" ";
"Zalacsány";"16,07";"905,0";"617,0";"18";"4";"2";" ";
"Zalaköveskút";"2,27";"25,0";"12,0";"1";" ";" ";" ";
"Zalaszántó";"37,73";"920,0";"631,0";"30";"6";"3";" ";
"Zalaszentmárton";"4,98";"52,0";"31,0";" ";" ";" ";" ";
"Zalavár";"31,06";"836,5";"554,0";"31";"10";"6";" ";
"Lenti járás";"624,16";"18990,5";"12348,0";"413";"157";"81";" ";
"Alsószenterzsébet";"9,63";"46,5";"29,0";"3";"1";" ";" ";
"Baglad";"4,86";"33,0";"17,0";"2";"2";"1";" ";
"Barlahida";"6,10";"107,0";"64,0";"3";"1";" ";" ";
"Belsõsárd";"9,79";"90,5";"70,0";"2";"2";" ";" ";
"Bödeháza";"6,67";"39,5";"15,0";" ";" ";" ";" ";
"Csesztreg";"23,00";"816,5";"520,0";"7";"5";"3";" ";
"Csömödér";"7,79";"629,5";"375,0";"20";"4";"1";" ";
"Dobri";"7,89";"141,0";"75,0";"5";"1";" ";" ";
"Felsõszenterzsébet";"8,24";"16,5";"9,0";" ";" ";" ";" ";
"Gáborjánháza";"5,07";"72,5";"38,0";"3";" ";" ";" ";
"Gosztola";"6,98";"61,5";"36,0";" ";" ";" ";" ";
"Hernyék";"10,31";"83,5";"51,0";"9";"6";"2";" ";
"Iklódbördõce";"12,30";"275,5";"175,0";"16";"6";"1";" ";
"Kálócfa";"10,21";"156,5";"91,0";"4";"3";"2";" ";
"Kányavár";"4,20";"117,0";"72,0";"2";" ";" ";" ";
"Kerkabarabás";"10,29";"251,5";"167,0";"9";"2";" ";" ";
"Kerkafalva";"18,50";"93,0";"56,0";"2";"1";" ";" ";
"Kerkakutas";"20,07";"108,0";"57,0";" ";" ";" ";" ";
"Kerkateskánd";"8,94";"155,5";"106,0";"4";"3";" ";" ";
"Kissziget";"7,07";"164,5";"94,0";"12";"1";"1";" ";
"Kozmadombja";"7,63";"32,5";"17,0";"3";"1";"1";" ";
"Külsõsárd";"1,52";"67,0";"46,0";"1";" ";" ";" ";
"Lendvadedes";"4,02";"26,0";"16,0";" ";" ";" ";" ";
"Lendvajakabfa";"6,18";"21,0";"13,0";" ";" ";" ";" ";
"Lenti";"73,80";"7685,5";"5073,0";"114";"58";"37";" ";
"Lovászi";"9,67";"1194,5";"791,0";"39";"7";"5";" ";
"Magyarföld";"8,89";"35,0";"24,0";" ";" ";" ";" ";
"Márokföld";"7,44";"38,5";"27,0";"2";"1";"1";" ";
"Mikekarácsonyfa";"8,50";"290,5";"186,0";"18";"6";"2";" ";
"Nemesnép";"9,72";"121,0";"73,0";"2";" ";" ";" ";
"Nova";"39,29";"807,5";"572,0";"17";"8";"3";" ";
"Ortaháza";"7,03";"108,5";"79,0";"6";" ";" ";" ";
"Páka";"23,18";"1136,0";"746,0";"27";"8";"3";" ";
"Pórszombat";"15,52";"271,0";"181,0";"1";"1";" ";" ";
"Pördefölde";"19,12";"53,0";"31,0";" ";" ";" ";" ";
"Pusztaapáti";"10,59";"22,0";"12,0";"1";"1";"1";" ";
"Ramocsa";"2,73";"42,0";"22,0";"1";"1";" ";" ";
"Rédics";"25,33";"867,0";"606,0";"26";"10";"5";" ";
"Resznek";"18,42";"261,5";"178,0";"4";" ";" ";" ";
"Szécsisziget";"6,20";"196,5";"141,0";"4";" ";" ";" ";
"Szentgyörgyvölgy";"29,58";"395,0";"247,0";"7";"3";"2";" ";
"Szijártóháza";"3,78";"22,5";"20,0";"2";" ";" ";" ";
"Szilvágy";"24,27";"183,0";"104,0";"3";"2";"2";" ";
"Tormafölde";"18,86";"333,5";"212,0";"8";"2";"2";" ";
"Tornyiszentmiklós";"18,54";"548,0";"359,0";"7";"2";"1";" ";
"Zalabaksa";"16,10";"667,0";"397,0";"14";"7";"5";" ";
"Zalaszombatfa";"5,89";"44,5";"25,0";" ";" ";" ";" ";
"Zebecke";"4,45";"61,5";"33,0";"3";"1";" ";" ";
"Letenyei járás";"388,66";"15571,5";"10407,0";"546";"256";"124";" ";
"Bánokszentgyörgy";"32,54";"614,5";"413,0";"22";"16";"7";" ";
"Bázakerettye";"8,03";"787,0";"535,0";"12";"4";"2";" ";
"Becsehely";"36,08";"2005,0";"1395,0";"79";"33";"19";" ";
"Borsfa";"11,83";"699,5";"497,0";"17";"5";"3";" ";
"Bucsuta";"16,19";"203,5";"126,0";"3";"2";" ";" ";
"Csörnyeföld";"21,21";"389,0";"246,0";"19";"10";"7";" ";
"Kerkaszentkirály";"8,11";"210,0";"122,0";"4";" ";" ";" ";
"Kiscsehi";"11,43";"172,5";"116,0";"5";"3";"3";" ";
"Kistolmács";"12,20";"179,5";"117,0";"5";"4";"2";" ";
"Lasztonya";"8,77";"74,5";"49,0";"18";"12";"4";" ";
"Letenye";"41,74";"4050,5";"2663,0";"149";"81";"32";" ";
"Lispeszentadorján";"9,14";"268,5";"174,0";"7";"4";"2";" ";
"Maróc";"5,16";"70,0";"51,0";"3";"1";"1";" ";
"Molnári";"12,86";"703,5";"499,0";"14";"3";"2";" ";
"Murarátka";"12,04";"223,5";"153,0";"9";"2";"1";" ";
"Muraszemenye";"16,15";"571,5";"381,0";"10";"1";"1";" ";
"Oltárc";"29,53";"254,0";"151,0";"13";"5";"3";" ";
"Petrivente";"7,65";"330,5";"215,0";"13";"3";"1";" ";
"Pusztamagyaród";"16,02";"539,5";"357,0";"17";"12";"4";" ";
"Semjénháza";"4,70";"574,0";"390,0";"12";"7";"5";" ";
"Szentliszló";"6,89";"256,0";"185,0";"7";"5";"2";" ";
"Szentmargitfalva";"3,12";"70,0";"51,0";"4";"2";"1";" ";
"Tótszentmárton";"10,17";"802,0";"524,0";"38";"19";"15";" ";
"Tótszerdahely";"12,29";"1049,0";"676,0";"32";"10";"3";" ";
"Valkonya";"7,55";"53,5";"40,0";"3";" ";" ";" ";
"Várfölde";"14,87";"190,0";"133,0";"6";"1";"1";" ";
"Zajk";"12,39";"230,5";"148,0";"25";"11";"3";" ";
"Nagykanizsai járás";"907,91";"75450,5";"50114,0";"2658";"1104";"671";" ";
"Alsórajk";"8,45";"321,5";"212,0";"12";"6";"3";" ";
"Balatonmagyaród";"31,53";"405,0";"250,0";"16";"4";"3";" ";
"Belezna";"30,93";"730,0";"498,0";"46";"19";"13";" ";
"Bocska";"7,38";"306,0";"203,0";"20";"11";"9";" ";
"Börzönce";"5,60";"48,5";"31,0";"3";"2";"2";" ";
"Csapi";"10,11";"171,5";"117,0";"6";"3";"3";" ";
"Eszteregnye";"20,09";"657,0";"461,0";"17";"2";" ";" ";
"Felsõrajk";"20,54";"746,5";"500,0";"15";"5";"3";" ";
"Fityeház";"6,50";"632,0";"456,0";"18";"6";"3";" ";
"Fûzvölgy";"3,14";"129,0";"69,0";" ";" ";" ";" ";
"Galambok";"25,91";"1232,0";"788,0";"93";"24";"10";" ";
"Garabonc";"18,56";"671,0";"445,0";"42";"9";"2";" ";
"Gelse";"22,46";"1075,0";"746,0";"37";"21";"15";" ";
"Gelsesziget";"4,98";"248,0";"185,0";"8";"6";"5";" ";
"Hahót";"39,01";"1006,0";"697,0";"38";"15";"10";" ";
"Homokkomárom";"16,70";"195,5";"154,0";"11";"5";"4";" ";
"Hosszúvölgy";"3,60";"155,5";"105,0";"11";"5";"5";" ";
"Kacorlak";"7,60";"200,0";"141,0";"7";"4";"3";" ";
"Kerecseny";"12,83";"224,5";"137,0";"18";"6";"3";" ";
"Kilimán";"5,72";"223,0";"151,0";"10";"4";"2";" ";
"Kisrécse";"3,42";"184,0";"119,0";"13";"5";"5";" ";
"Liszó";"25,91";"378,0";"261,0";"9";"6";"2";" ";
"Magyarszentmiklós";"4,19";"241,0";"162,0";"4";"2";" ";" ";
"Magyarszerdahely";"16,22";"509,5";"368,0";"14";"5";"2";" ";
"Miháld";"21,64";"743,5";"483,0";"35";"17";"10";" ";
"Murakeresztúr";"11,71";"1596,5";"1105,0";"56";"22";"11";" ";
"Nagybakónak";"17,94";"387,0";"271,0";"24";"12";"11";" ";
"Nagykanizsa";"148,40";"47516,0";"31458,0";"1502";"673";"411";" ";
"Nagyrada";"12,85";"467,0";"330,0";"18";"6";"2";" ";
"Nagyrécse";"26,99";"1054,5";"705,0";"28";"15";"6";" ";
"Nemespátró";"12,25";"264,0";"178,0";"9";"1";"1";" ";
"Orosztony";"18,45";"410,0";"275,0";"29";"12";"8";" ";
"Pat";"8,33";"190,0";"116,0";"3";"1";" ";" ";
"Pölöskefõ";"12,32";"357,0";"236,0";"9";"1";"1";" ";
"Pötréte";"14,12";"247,0";"170,0";"11";"7";"5";" ";
"Rigyác";"15,36";"394,5";"267,0";"11";"7";"5";" ";
"Sand";"7,48";"370,5";"235,0";"10";"3";"3";" ";
"Sormás";"16,37";"834,0";"592,0";"25";"10";"6";" ";
"Surd";"21,94";"584,0";"400,0";"21";"8";"7";" ";
"Szepetnek";"30,39";"1550,0";"1040,0";"44";"11";"7";" ";
