"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2019. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Gamás";"42,92";"723,0";"483,0";"48";"21";"13";"38";
"Gyugy";"15,31";"304,5";"201,0";"15";"6";"4";"20";
"Hács";"21,28";"338,5";"244,0";"26";"10";"7";"17";
"Karád";"52,38";"1438,5";"897,0";"83";"42";"28";"37";
"Kisberény";"7,46";"188,5";"166,0";"13";"7";"3";"7";
"Látrány";"22,31";"1347,5";"882,0";"66";"39";"28";"29";
"Lengyeltóti";"39,57";"2839,5";"1811,0";"132";"64";"40";"60";
"Ordacsehi";"22,56";"778,5";"524,0";"37";"12";"9";" ";
"Öreglak";"20,72";"1472,0";"931,0";"96";"57";"40";"47";
"Pamuk";"11,96";"240,5";"150,0";"15";"2";"2";"16";
"Somogybabod";"10,58";"414,5";"263,0";"23";"10";"7";"9";
"Somogytúr";"35,30";"435,5";"287,0";"31";"20";"16";"3";
"Somogyvámos";"25,02";"704,5";"495,0";"49";"27";"20";"29";
"Somogyvár";"52,99";"1556,5";"1020,0";"103";"61";"50";"53";
"Szõlõsgyörök";"18,63";"1190,0";"826,0";"28";"11";"8";"12";
"Visz";"6,02";"189,5";"124,0";"20";"10";"9";"5";
"Kaposvári járás";"1591,36";"110469,5";"70761,0";"3464";"1514";"863";"1121";
"Alsóbogát";"12,01";"215,0";"154,0";"19";"7";"2";"4";
"Bárdudvarnok";"48,56";"1109,5";"782,0";"34";"15";"11";"21";
"Baté";"10,28";"781,0";"479,0";"30";"11";"8";"6";
"Bodrog";"14,78";"347,5";"215,0";"12";"2";"1";" ";
"Bõszénfa";"42,95";"495,5";"323,0";"10";"3";"2";"15";
"Büssü";"17,19";"413,0";"237,0";"15";"9";" ";"8";
"Cserénfa";"17,75";"210,0";"156,0";"6";"4";"4";"1";
"Csoma";"8,43";"405,5";"265,0";"19";"10";"6";"6";
"Csombárd";"8,99";"228,0";"161,0";"10";"7";"2";"9";
"Csököly";"29,84";"1002,5";"684,0";"53";"29";"15";"39";
"Ecseny";"12,92";"192,5";"130,0";"14";"7";"6";"2";
"Edde";"8,51";"181,0";"129,0";"15";"10";"5";"7";
"Felsõmocsolád";"16,51";"319,0";"211,0";"18";"7";"4";"7";
"Fonó";"10,61";"259,0";"176,0";"16";"6";"4";"2";
"Gadács";"3,86";"95,0";"71,0";"4";"3";"1";"2";
"Gálosfa";"19,76";"200,0";"130,0";"11";"5";"3";"10";
"Gige";"13,19";"396,0";"276,0";"29";"12";"5";"33";
"Gölle";"44,69";"799,5";"510,0";"26";"10";"8";"10";
"Hajmás";"11,11";"233,0";"167,0";"25";"13";"11";"13";
"Hedrehely";"25,51";"327,0";"229,0";"52";"45";"34";"6";
"Hencse";"7,11";"293,0";"209,0";"44";"23";"14";"2";
"Hetes";"26,63";"1183,5";"791,0";"30";"12";"5";"8";
"Igal";"36,06";"1365,5";"820,0";"22";"9";"4";"7";
"Jákó";"16,69";"623,5";"414,0";"17";"7";"4";"17";
"Juta";"19,23";"1103,5";"788,0";"39";"22";"13";"8";
"Kadarkút";"39,74";"2384,5";"1573,0";"112";"65";"33";"34";
"Kaposfõ";"27,26";"1505,0";"995,0";"39";"19";"11";"24";
"Kaposgyarmat";"11,07";"85,0";"61,0";"7";"3";"2";" ";
"Kaposhomok";"11,48";"454,0";"326,0";"26";"12";"5";"19";
"Kaposkeresztúr";"19,80";"323,0";"232,0";"41";"13";"7";"6";
"Kaposmérõ";"13,98";"2381,0";"1594,0";"43";"16";"10";"6";
"Kaposszerdahely";"8,85";"900,5";"631,0";"32";"11";"5";"10";
"Kaposújlak";"8,93";"725,0";"476,0";"11";"4";"4";"6";
"Kaposvár";"113,59";"61048,5";"37871,0";"1409";"521";"273";"304";
"Kazsok";"10,71";"324,0";"224,0";"20";"14";"6";"16";
"Kercseliget";"19,47";"342,5";"238,0";"33";"19";"13";"7";
"Kisasszond";"7,84";"172,5";"126,0";"9";"4";"3";"4";
"Kisgyalán";"9,41";"211,5";"151,0";"10";"6";"3";"8";
"Kiskorpád";"16,95";"872,0";"601,0";"37";"9";"6";"16";
"Kõkút";"20,23";"514,0";"340,0";"54";"28";"19";"10";
"Magyaratád";"18,82";"741,5";"482,0";"19";"5";"1";"5";
"Magyaregres";"14,40";"559,0";"405,0";"22";"9";"6";"10";
"Mernye";"25,93";"1205,0";"805,0";"56";"27";"14";" ";
"Mezõcsokonya";"30,78";"1181,0";"799,0";"23";"7";"4";"21";
"Mike";"32,41";"565,0";"400,0";"64";"24";"15";"7";
"Mosdós";"16,95";"895,5";"545,0";"21";"2";"2";"7";
"Nagybajom";"108,06";"3373,0";"2233,0";"218";"139";"102";"57";
"Nagyberki";"21,74";"1435,0";"926,0";"44";"23";"14";"10";
"Orci";"9,97";"567,0";"377,0";"8";"1";" ";"3";
"Osztopán";"22,83";"762,5";"486,0";"36";"23";"9";"17";
"Pálmajor";"6,24";"312,5";"220,0";"35";"20";"9";"24";
"Patalom";"6,68";"304,0";"163,0";"8";"3";"1";"5";
"Patca";"4,96";"63,5";"40,0";" ";" ";" ";" ";
"Polány";"12,87";"214,0";"151,0";"3";"2";"2";"3";
"Ráksi";"15,17";"407,0";"312,0";"9";"4";"2";"5";
"Rinyakovácsi";"11,09";"171,0";"114,0";"12";"8";"5";"15";
"Sántos";"11,38";"495,0";"327,0";"12";"4";"2";"3";
"Simonfa";"11,00";"349,5";"250,0";"20";"7";"4";"13";
"Somodor";"19,91";"350,5";"246,0";"15";"10";"6";"7";
"Somogyaszaló";"22,12";"773,5";"532,0";"26";"9";"4";"4";
"Somogyfajsz";"18,26";"535,5";"359,0";"27";"10";"5";"18";
"Somogygeszti";"21,71";"383,5";"261,0";"27";"18";"8";"11";
"Somogyjád";"25,06";"1518,0";"997,0";"36";"16";"11";"26";
"Somogysárd";"36,36";"1168,5";"751,0";"50";"25";"17";"29";
"Somogyszil";"38,46";"695,0";"464,0";"34";"11";"7";"7";
"Szabadi";"8,23";"289,5";"188,0";"10";"3";"1";"6";
"Szenna";"26,98";"759,5";"516,0";"27";"8";"4";"11";
"Szentbalázs";"12,14";"293,5";"167,0";"9";"6";"6";"2";
"Szentgáloskér";"27,25";"498,0";"325,0";"19";"7";"2";"16";
"Szilvásszentmárton";"7,08";"205,5";"157,0";"10";"4";"1";"9";
"Taszár";"17,29";"1923,5";"1255,0";"42";"12";"7";"3";
"Újvárfalva";"12,22";"255,0";"176,0";"11";"8";"6";"14";
"Várda";"10,36";"414,0";"250,0";"4";" ";" ";"14";
"Visnye";"24,38";"204,0";"130,0";"16";"12";"6";"14";
"Zimány";"12,97";"541,0";"373,0";"13";"6";"1";" ";
"Zselickisfalud";"26,08";"236,0";"173,0";"9";"2";"2";"2";
"Zselickislak";"10,39";"409,0";"190,0";"8";"2";"1";"8";
"Zselicszentpál";"10,35";"394,0";"270,0";"8";"5";"4";"2";
"Marcali járás";"904,24";"32799,0";"21208,0";"1697";"836";"426";"492";
"Balatonberény";"26,09";"1083,5";"666,0";"30";"8";"4";"12";
"Balatonkeresztúr";"21,06";"1591,0";"1048,0";"38";"12";"12";"2";
"Balatonmáriafürdõ";"26,77";"711,0";"463,0";"14";"7";"7";" ";
"Balatonszentgyörgy";"23,68";"1547,0";"1017,0";"33";"15";"10";"14";
"Balatonújlak";"10,81";"426,5";"264,0";"15";"7";"5";"11";
"Böhönye";"64,17";"2147,5";"1423,0";"155";"80";"41";"28";
"Csákány";"16,09";"242,0";"157,0";"26";"7";"4";"8";
"Csömend";"8,66";"287,5";"182,0";"26";"14";"7";"4";
"Fõnyed";"5,73";"66,5";"48,0";"4";"3";"3";"5";
"Gadány";"19,70";"328,0";"177,0";"24";"11";"8";"7";
"Hollád";"8,20";"207,5";"150,0";"33";"20";"14";"6";
"Hosszúvíz";"7,10";"41,0";"28,0";"1";" ";" ";"5";
"Kelevíz";"4,91";"342,0";"246,0";"23";"8";"1";"14";
"Kéthely";"49,06";"2254,5";"1506,0";"64";"26";"16";"10";
"Libickozma";"22,97";"23,5";"11,0";"2";"2";" ";"2";
"Marcali";"104,40";"11108,5";"7163,0";"337";"144";"77";"53";
"Mesztegnyõ";"44,71";"1304,0";"881,0";"65";"30";"16";"21";
"Nagyszakácsi";"21,37";"408,5";"236,0";"27";"5";"1";"15";
"Nemesdéd";"26,61";"731,5";"431,0";"112";"85";"44";"35";
"Nemeskisfalud";"2,82";"172,5";"77,0";"5";"2";"2";"1";
"Nemesvid";"18,38";"634,5";"422,0";"73";"37";"17";"16";
"Nikla";"23,35";"675,5";"407,0";"58";"38";"16";"16";
"Pusztakovácsi";"43,38";"806,0";"533,0";"69";"45";"16";"31";
"Sávoly";"26,84";"441,0";"302,0";"25";"10";"2";"18";
"Somogysámson";"21,77";"678,0";"453,0";"114";"57";"24";"15";
"Somogysimonyi";"15,82";"76,5";"44,0";"3";" ";" ";" ";
"Somogyszentpál";"28,96";"777,0";"488,0";"74";"34";"19";"18";
"Somogyzsitfa";"27,22";"545,5";"388,0";"25";"11";"6";"16";
"Szegerdõ";"5,46";"199,5";"116,0";"15";"8";"2";"14";
"Szenyér";"20,19";"293,0";"211,0";"47";"17";"7";"19";
"Szõkedencs";"18,69";"212,0";"151,0";"16";"10";"6";"12";
"Tapsony";"31,61";"626,0";"396,0";"26";"13";"9";"12";
"Táska";"25,98";"375,0";"226,0";"27";"17";"5";"17";
"Tikos";"3,35";"141,5";"92,0";"16";"6";"2";"6";
"Varászló";"12,76";"136,0";"79,0";"8";"7";"2";"3";
"Vése";"42,92";"717,0";"429,0";"54";"34";"19";"12";
"Vörs";"22,65";"441,0";"297,0";"13";"6";"2";"14";
"Nagyatádi járás";"647,07";"23984,0";"15580,0";"1684";"947";"489";"455";
"Bakháza";"5,92";"152,0";"96,0";"18";"10";"8";"5";
"Beleg";"17,99";"551,5";"358,0";"60";"31";"19";"34";
"Bolhás";"31,43";"399,5";"271,0";"52";"26";"15";"20";
"Görgeteg";"33,50";"1113,0";"715,0";"158";"81";"55";"28";
"Háromfa";"42,14";"706,5";"489,0";"88";"62";"36";"16";
"Kaszó";"22,48";"94,5";"59,0";"8";"4";" ";"2";
"Kisbajom";"13,67";"383,0";"245,0";"41";"19";"8";"26";
"Kutas";"36,55";"1397,5";"866,0";"100";"62";"28";"33";
"Lábod";"66,51";"1779,0";"1158,0";"188";"115";"59";"25";
"Nagyatád";"70,60";"9985,0";"6405,0";"311";"129";"54";"77";
"Nagykorpád";"33,42";"521,5";"360,0";"45";"26";"18";"20";
"Ötvöskónyi";"27,71";"898,5";"573,0";"89";"56";"18";"21";
"Rinyabesenyõ";"28,63";"215,0";"154,0";"49";"29";"13";"6";
"Rinyaszentkirály";"30,56";"376,5";"281,0";"65";"41";"31";"19";
"Segesd";"73,09";"2305,5";"1487,0";"155";"98";"47";"24";
"Somogyszob";"40,08";"1424,5";"931,0";"80";"53";"29";"19";
"Szabás";"18,11";"573,0";"382,0";"53";"25";"10";"34";
"Tarany";"54,68";"1108,0";"750,0";"124";"80";"41";"46";
"Siófoki járás";"657,05";"51717,5";"33185,0";"1380";"581";"356";"161";
"Ádánd";"29,52";"2079,0";"1422,0";"74";"28";"21";"17";
"Balatonendréd";"40,02";"1272,5";"831,0";"36";"15";"9";"2";
"Balatonföldvár";"15,32";"2175,5";"1346,0";"40";"19";"12";"1";
"Balatonõszöd";"15,08";"483,5";"273,0";"14";"6";"3";" ";
"Balatonszabadi";"41,34";"2960,5";"1914,0";"68";"36";"21";"12";
"Balatonszárszó";"30,13";"2021,5";"1263,0";"57";"18";"14";"5";
"Balatonszemes";"36,02";"1679,5";"1050,0";"36";"8";"4";"5";
"Balatonvilágos";"29,21";"1221,0";"784,0";"25";"8";"4";" ";
"Bálványos";"23,69";"549,5";"387,0";"29";"11";"5";"5";
"Kereki";"14,43";"535,5";"357,0";"17";"4";"3";" ";
"Kõröshegy";"21,39";"1300,5";"833,0";"54";"17";"11";"3";
"Kötcse";"19,54";"478,0";"321,0";"23";"11";"8";"8";
"Nagyberény";"23,14";"1257,5";"852,0";"66";"34";"20";"10";
"Nagycsepely";"19,80";"349,0";"211,0";"19";"12";"8";"9";
"Nyim";"9,76";"311,5";"211,0";"9";"5";"2";"5";
"Pusztaszemes";"10,39";"349,5";"238,0";"14";"6";"4";"2";
"Ságvár";"38,44";"1831,5";"1261,0";"39";"13";"5";"7";
"Siófok";"124,66";"25765,0";"16315,0";"628";"271";"165";"40";
"Siójut";"10,73";"620,0";"424,0";"13";"4";"2";"6";
"Som";"23,35";"635,5";"441,0";"19";"6";"3";"9";
"Szántód";"7,91";"611,5";"398,0";"14";"8";"4";"2";
"Szólád";"19,98";"486,0";"301,0";"20";"9";"3";"6";
"Teleki";"8,05";"222,5";"128,0";"20";"14";"12";"3";
"Zamárdi";"45,15";"2521,5";"1624,0";"46";"18";"13";"4";
"Tabi járás";"427,24";"11774,5";"7507,0";"517";"230";"128";"186";
"Andocs";"43,27";"991,0";"634,0";"39";"14";"8";"35";
"Bábonymegyer";"21,93";"782,0";"504,0";"46";"21";"8";"7";
"Bedegkér";"26,00";"356,5";"238,0";"28";"11";"7";"24";
"Bonnya";"14,62";"211,0";"155,0";"13";"5";"5";"5";
"Fiad";"14,91";"95,5";"62,0";"11";"4";"2";"4";
"Kánya";"14,52";"393,0";"282,0";"23";"12";"8";"3";
"Kapoly";"22,37";"622,0";"394,0";"34";"17";"11";"3";
"Kára";"5,37";"27,0";"18,0";"2";"1";"1";" ";
"Kisbárapáti";"28,71";"354,5";"213,0";"8";"3";"1";"5";
"Lulla";"10,39";"193,0";"122,0";"5";"1";"1";"1";
"Miklósi";"10,47";"181,0";"113,0";"9";"7";"6";"2";
"Nágocs";"22,26";"637,5";"384,0";"20";"13";"7";"17";
"Sérsekszõlõs";"6,65";"134,0";"91,0";"4";"1";"1";"4";
"Somogyacsa";"24,46";"132,0";"80,0";"10";"5";"3";"9";
"Somogydöröcske";"10,83";"117,0";"68,0";"4";"2";"1";"5";
"Somogyegres";"10,81";"154,5";"102,0";"16";"6";"2";"3";
"Somogymeggyes";"15,65";"464,5";"303,0";"40";"15";"8";"8";
"Szorosad";"6,48";"88,5";"56,0";"3";"3";"3";"2";
"Tab";"25,86";"4228,0";"2701,0";"114";"48";"20";"22";
"Tengõd";"30,21";"382,0";"253,0";"26";"15";"8";"11";
"Torvaj";"11,42";"219,0";"155,0";"21";"9";"7";"3";
"Törökkoppány";"25,80";"472,5";"238,0";"15";"9";"5";"5";
"Zala";"9,24";"236,5";"147,0";"12";"4";"3";"2";
"Zics";"15,01";"302,0";"194,0";"14";"4";"2";"6";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,19";"216488,5";"139127,0";"5899";"2504";"1428";"2198";
"Bonyhádi járás";"476,77";"29329,5";"19050,0";"622";"271";"129";"184";
"Aparhant";"17,97";"966,0";"641,0";"21";"7";"4";"12";
"Bátaapáti";"20,44";"374,5";"276,0";"18";"7";"4";"9";
"Bonyhád";"72,14";"12771,5";"8012,0";"221";"94";"37";"47";
"Bonyhádvarasd";"10,45";"413,0";"283,0";"6";"3";"1";"4";
"Cikó";"19,86";"812,5";"543,0";"23";"9";"6";"7";
"Felsõnána";"18,91";"585,5";"399,0";"15";"7";"2";"3";
"Grábóc";"13,73";"155,0";"110,0";"3";"3";" ";"6";
"Györe";"11,32";"660,5";"452,0";"8";"3";"1";"6";
"Izmény";"13,73";"428,0";"291,0";"17";"4";"1";"6";
"Kakasd";"20,78";"1615,5";"1072,0";"35";"11";"4";"8";
"Kéty";"16,51";"708,5";"474,0";"13";"1";" ";"2";
"Kisdorog";"20,00";"692,5";"469,0";"21";"10";"8";"6";
"Kismányok";"5,43";"301,5";"208,0";"10";"4";"3";" ";
"Kisvejke";"11,33";"359,0";"228,0";"14";"10";"8";"7";
"Lengyel";"20,03";"471,5";"302,0";"17";"8";"6";"12";
"Mórágy";"17,61";"696,5";"461,0";"29";"17";"11";"5";
"Mõcsény";"12,15";"361,0";"243,0";"8";"5";"2";"5";
"Mucsfa";"12,75";"292,0";"209,0";"4";"1";" ";"10";
"Murga";"6,59";"54,0";"38,0";"6";"5";"1";"1";
"Nagymányok";"10,68";"2178,5";"1378,0";"39";"18";"10";"5";
"Nagyvejke";"7,77";"144,5";"93,0";" ";" ";" ";" ";
"Tevel";"25,27";"1292,0";"850,0";"29";"14";"7";"12";
"Váralja";"21,12";"805,5";"548,0";"25";"12";"4";"4";
"Závod";"12,91";"261,5";"166,0";"5";"3";"1";"4";
"Zomba";"57,29";"1929,0";"1304,0";"35";"15";"8";"3";
"Dombóvári járás";"509,02";"30146,0";"19215,0";"1110";"426";"230";"426";
"Attala";"20,64";"735,5";"490,0";"28";"11";"7";"9";
"Csibrák";"14,62";"264,5";"165,0";"11";"4";"3";"6";
"Csikóstõttõs";"17,70";"790,0";"538,0";"22";"5";"2";"10";
"Dalmand";"48,77";"1162,5";"716,0";"57";"22";"14";"17";
"Dombóvár";"78,48";"17971,5";"11289,0";"568";"216";"114";"121";
"Döbrököz";"43,13";"1920,5";"1249,0";"95";"42";"29";"40";
"Gyulaj";"70,82";"943,0";"602,0";"58";"19";"5";"53";
"Jágónak";"15,40";"217,0";"143,0";"13";"6";"6";"8";
"Kapospula";"19,80";"853,0";"549,0";"24";"4";"3";"9";
"Kaposszekcsõ";"15,62";"1476,5";"930,0";"42";"12";"5";"12";
"Kocsola";"33,34";"1225,5";"833,0";"88";"38";"28";"50";
"Kurd";"31,19";"1021,5";"688,0";"39";"16";"5";"17";
"Lápafõ";"9,31";"140,0";"99,0";"7";"2";"1";"8";
"Nak";"27,78";"521,0";"348,0";"24";"14";"5";"23";
"Szakcs";"55,79";"784,0";"504,0";"25";"12";"2";"34";
"Várong";"6,63";"120,0";"72,0";"9";"3";"1";"9";
"Paksi járás";"836,00";"47365,0";"31147,0";"1120";"565";"326";"218";
"Bikács";"34,67";"405,5";"282,0";"20";"8";"5";"10";
"Bölcske";"58,78";"2640,0";"1705,0";"70";"33";"19";"23";
"Dunaföldvár";"111,42";"8423,0";"5438,0";"179";"109";"72";"30";
"Dunaszentgyörgy";"37,63";"2484,0";"1608,0";"47";"24";"12";"15";
"Gerjen";"36,28";"1188,5";"784,0";"37";"15";"9";"11";
"Györköny";"31,60";"939,5";"604,0";"22";"11";"7";"7";
"Kajdacs";"37,73";"1153,0";"748,0";"40";"21";"10";"17";
"Madocsa";"43,33";"1862,5";"1262,0";"26";"10";"4";"8";
"Nagydorog";"41,44";"2495,5";"1644,0";"92";"40";"20";"16";
"Németkér";"64,97";"1711,0";"1143,0";"49";"21";"17";"9";
"Paks";"154,08";"18556,0";"12178,0";"313";"150";"76";"9";
"Pálfa";"34,74";"1472,5";"1043,0";"53";"30";"18";"23";
"Pusztahencse";"31,71";"931,0";"643,0";"55";"34";"18";"8";
"Sárszentlõrinc";"46,69";"956,0";"657,0";"60";"30";"22";"21";
"Tengelic";"70,93";"2147,0";"1408,0";"57";"29";"17";"11";
"Szekszárdi járás";"656,16";"56028,0";"35498,0";"1504";"613";"369";"344";
"Alsónána";"13,14";"674,0";"467,0";"36";"15";"5";"11";
"Alsónyék";"32,01";"695,0";"447,0";"31";"17";"11";"6";
"Báta";"66,16";"1498,0";"962,0";"69";"42";"32";"25";
"Bátaszék";"63,57";"6065,0";"3878,0";"147";"66";"43";"32";
"Decs";"94,67";"3747,5";"2359,0";"156";"57";"32";"39";
"Harc";"15,86";"830,5";"577,0";"26";"13";"7";"7";
"Kistormás";"11,35";"294,5";"202,0";"17";"9";"5";"6";
"Kölesd";"38,13";"1489,5";"983,0";"51";"22";"12";"12";
"Medina";"22,24";"766,0";"506,0";"33";"10";"7";"13";
"Õcsény";"72,60";"2275,0";"1556,0";"72";"28";"15";"28";
"Pörböly";"11,11";"524,0";"340,0";"10";"8";"6";"6";
"Sárpilis";"21,70";"645,5";"406,0";"41";"21";"15";"16";
"Sióagárd";"24,40";"1169,0";"742,0";"19";"5";"4";"10";
"Szálka";"17,08";"549,5";"363,0";"11";"4";"1";" ";
"Szedres";"46,31";"2069,5";"1417,0";"71";"26";"13";"9";
"Szekszárd";"96,28";"31669,5";"19558,0";"693";"263";"155";"113";
"Várdomb";"9,55";"1066,0";"735,0";"21";"7";"6";"11";
"Tamási járás";"1020,00";"35999,0";"23148,0";"1019";"379";"215";"916";
"Belecska";"14,41";"353,0";"265,0";"4";"1";" ";"6";
"Diósberény";"17,75";"295,5";"175,0";"6";"3";"1";"8";
"Dúzs";"11,27";"227,5";"172,0";"7";"3";"2";"11";
"Értény";"29,95";"750,0";"491,0";"63";"20";"8";"22";
"Felsõnyék";"32,02";"978,0";"630,0";"31";"6";"5";"25";
"Fürged";"26,76";"693,0";"472,0";"28";"8";" ";"69";
"Gyönk";"38,11";"1843,0";"1078,0";"31";"13";"7";"27";
"Hõgyész";"37,15";"2759,5";"1676,0";"52";"30";"22";"49";
"Iregszemcse";"58,34";"2524,5";"1657,0";"85";"32";"19";"40";
"Kalaznó";"18,35";"121,0";"68,0";"5";"3";"2";"2";
"Keszõhidegkút";"10,33";"172,5";"104,0";"3";" ";" ";"15";
"Kisszékely";"28,30";"266,0";"184,0";"9";"4";"3";"13";
"Koppányszántó";"22,55";"271,0";"186,0";"16";"9";"4";"9";
"Magyarkeszi";"38,16";"1088,5";"732,0";"56";"26";"15";"35";
"Miszla";"34,71";"243,5";"164,0";"13";"6";"5";"9";
"Mucsi";"24,76";"399,5";"270,0";"26";"13";"11";"28";
"Nagykónyi";"47,88";"1019,0";"697,0";"42";"17";"12";"30";
"Nagyszékely";"36,71";"386,0";"241,0";"15";"6";"6";"12";
"Nagyszokoly";"27,99";"876,5";"574,0";"48";"12";"4";"35";
"Ozora";"59,56";"1592,5";"1066,0";"66";"22";"13";"94";
"Pári";"13,05";"605,5";"395,0";"20";"6";"1";"20";
"Pincehely";"50,09";"2117,5";"1363,0";"38";"12";"7";"31";
"Regöly";"62,66";"1070,5";"736,0";"9";"2";"2";"18";
"Simontornya";"33,83";"3811,0";"2416,0";"82";"32";"19";"77";
"Szakadát";"10,70";"199,5";"113,0";"9";"4";"2";"4";
"Szakály";"41,02";"1284,0";"826,0";"21";"8";"6";"27";
"Szárazd";"7,79";"255,5";"153,0";"6";" ";" ";"9";
"Tamási";"111,95";"7879,0";"5028,0";"164";"58";"30";"130";
"Tolnanémedi";"21,95";"1014,0";"644,0";"25";"8";"5";"16";
"Udvari";"19,44";"310,5";"197,0";"18";"5";"2";"22";
"Újireg";"10,90";"268,5";"163,0";"7";"3";"1";"11";
"Varsád";"21,56";"323,5";"212,0";"14";"7";"1";"12";
"Tolnai járás";"205,24";"17621,0";"11069,0";"524";"250";"159";"110";
"Bogyiszló";"55,93";"2051,5";"1323,0";"74";"33";"23";"26";
"Fácánkert";"10,70";"616,0";"405,0";"12";"3";"2";"6";
"Fadd";"67,54";"3974,0";"2554,0";"124";"57";"32";"46";
"Tolna";"71,07";"10979,5";"6787,0";"314";"157";"102";"32";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49496,05";"3803376,0";"2481750,0";"137820";"68009";"40278";"78761";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13428,77";"1122468,5";"725305,0";"54245";"28571";"17058";"28017";
"Borsod-Abaúj-Zemplén megye";"7247,12";"639755,5";"414503,0";"33786";"17695";"10446";"20798";
"Cigándi járás";"389,97";"15500,5";"10052,0";"1293";"725";"392";"1330";
"Bodroghalom";"26,86";"1302,5";"813,0";"76";"44";"28";"51";
"Cigánd";"56,76";"3008,5";"2006,0";"278";"160";"77";"178";
"Dámóc";"15,99";"313,0";"180,0";"43";"21";"14";"33";
"Karcsa";"43,69";"1783,5";"1151,0";"94";"40";"18";"146";
"Karos";"15,32";"466,5";"308,0";"32";"14";"7";"50";
"Kisrozvágy";"8,34";"190,5";"151,0";"14";"5";"2";"27";
"Lácacséke";"16,25";"276,5";"175,0";"38";"22";"10";"36";
"Nagyrozvágy";"26,81";"608,5";"402,0";"29";"20";"15";"57";
"Pácin";"33,93";"1400,5";"918,0";"150";"80";"36";"102";
"Révleányvár";"16,50";"399,5";"261,0";"24";"18";"11";"50";
"Ricse";"24,75";"1750,5";"1107,0";"98";"54";"34";"244";
"Semjén";"7,84";"501,5";"339,0";"39";"18";"9";"83";
"Tiszacsermely";"20,28";"483,5";"313,0";"66";"38";"21";"58";
"Tiszakarád";"47,56";"2322,5";"1488,0";"255";"147";"86";"154";
"Zemplénagárd";"29,09";"693,0";"440,0";"57";"44";"24";"61";
"Edelényi járás";"717,85";"32422,0";"20758,0";"2283";"1060";"559";"2369";
"Abod";"31,16";"164,0";"96,0";"13";"6";"5";"10";
"Balajt";"9,03";"486,0";"306,0";"44";"20";"9";"88";
"Becskeháza";"5,00";"39,0";"21,0";" ";" ";" ";"2";
"Bódvalenke";"6,63";"244,0";"140,0";"38";"16";"9";"24";
"Bódvarákó";"9,22";"119,5";"124,0";"8";"6";"4";"10";
"Bódvaszilas";"19,22";"1011,5";"647,0";"50";"23";"15";"60";
"Boldva";"28,34";"2282,5";"1519,0";"226";"107";"58";"50";
"Borsodszirák";"11,01";"1142,5";"776,0";"94";"45";"28";"52";
"Damak";"7,53";"249,0";"187,0";"16";"6";" ";"7";
"Debréte";"9,62";"10,0";"5,0";" ";" ";" ";"2";
"Edelény";"56,82";"9353,5";"6138,0";"442";"176";"97";"362";
"Égerszög";"10,77";"52,0";"25,0";"3";"1";"1";"5";
"Galvács";"15,04";"87,5";"50,0";"1";" ";" ";"4";
"Hangács";"22,53";"550,5";"349,0";"31";"15";"8";"30";
"Hegymeg";"5,70";"106,5";"67,0";"10";"6";"4";"8";
"Hidvégardó";"16,99";"526,0";"357,0";"26";"14";"11";"32";
"Irota";"12,34";"78,0";"58,0";"4";"3";"2";"4";
"Komjáti";"11,08";"162,5";"85,0";"8";"5";"2";"12";
"Ládbesenyõ";"10,40";"280,5";"182,0";"24";"11";"6";"17";
"Lak";"19,76";"677,5";"439,0";"56";"21";"8";"147";
"Martonyi";"17,57";"352,5";"230,0";"37";"26";"16";"44";
"Meszes";"11,40";"163,5";"99,0";"7";"4";"2";"14";
"Nyomár";"10,46";"262,5";"180,0";"12";"5";"2";"8";
"Perkupa";"19,39";"759,0";"516,0";"67";"33";"20";"53";
"Rakaca";"19,00";"815,5";"528,0";"100";"35";"18";"130";
"Rakacaszend";"15,71";"292,0";"193,0";"23";"6";"4";"65";
"Szakácsi";"8,63";"188,0";"114,0";"9";"5";"1";"35";
"Szalonna";"20,08";"1011,5";"627,0";"81";"54";"30";"105";
"Szendrõ";"53,56";"4158,0";"2521,0";"308";"149";"79";"280";
"Szendrõlád";"17,70";"2165,0";"1299,0";"205";"86";"35";"277";
"Szin";"18,10";"841,0";"541,0";"51";"25";"13";"146";
"Szinpetri";"9,71";"207,0";"144,0";"13";"6";"4";"30";
"Szögliget";"34,74";"530,5";"309,0";"23";"16";"9";"26";
"Szõlõsardó";"10,66";"95,0";"52,0";"4";"3";"2";"2";
