"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2011. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Petrikeresztúr";"21";"6";"5";" ";
"Pókaszepetk";"42";"17";"6";" ";
"Pölöske";"54";"24";"14";" ";
"Pusztaederics";"12";"4";"4";" ";
"Pusztaszentlászló";"28";"8";"5";" ";
"Salomvár";"27";"11";"3";" ";
"Sárhida";"44";"19";"11";" ";
"Söjtör";"124";"62";"35";" ";
"Szentkozmadombja";"6";"5";"4";" ";
"Szentpéterfölde";"12";"4";"1";" ";
"Szentpéterúr";"145";"55";"10";" ";
"Teskánd";"42";"18";"6";" ";
"Tilaj";"11";"3";"1";" ";
"Tófej";"26";"7";"5";" ";
"Vasboldogasszony";"29";"13";"7";" ";
"Vaspör";"27";"17";"9";" ";
"Vöckönd";"4";"1";"1";" ";
"Zalaboldogfa";"22";"9";"7";" ";
"Zalacséb";"27";"11";"4";" ";
"Zalaegerszeg";"2183";"900";"449";" ";
"Zalaháshágy";"23";"9";"1";" ";
"Zalaigrice";"9";"4";"3";" ";
"Zalaistvánd";"12";"3";"3";" ";
"Zalalövõ";"131";"56";"24";" ";
"Zalaszentgyörgy";"19";"11";"3";" ";
"Zalaszentiván";"46";"16";"8";" ";
"Zalaszentlõrinc";"9";"4";"4";" ";
"Zalaszentmihály";"51";"23";"10";" ";
"Zalatárnok";"32";"17";"8";" ";
"Zalaszentgróti járás";"1020";"499";"237";" ";
"Batyk";"24";"8";"3";" ";
"Döbröce";"7";"2";"1";" ";
"Dötk";"5";"1";"1";" ";
"Kallósd";"5";"4";"2";" ";
"Kehidakustány";"57";"17";"7";" ";
"Kisgörbõ";"23";"16";"9";" ";
"Kisvásárhely";"4";"2";"1";" ";
"Mihályfa";"22";"11";"6";" ";
"Nagygörbõ";"21";"15";"4";" ";
"Óhíd";"58";"36";"20";" ";
"Pakod";"51";"15";"9";" ";
"Sénye";"1";"1";"1";" ";
"Sümegcsehi";"48";"29";"17";" ";
"Szalapa";"19";"10";"7";" ";
"Tekenye";"42";"12";"4";" ";
"Türje";"140";"81";"41";" ";
"Zalabér";"50";"25";"12";" ";
"Zalaszentgrót";"381";"188";"85";" ";
"Zalaszentlászló";"41";"15";"3";" ";
"Zalavég";"21";"11";"4";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Zala megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Dunántúl (Baranya, Somogy, Tolna)";"67142";"32641";"15737";" ";
"Baranya megye";"28731";"14233";"6807";" ";
"Bólyi járás";"827";"415";"210";" ";
"Babarc";"73";"31";"14";" ";
"Belvárdgyula";"63";"26";"9";" ";
"Bóly";"116";"63";"30";" ";
"Borjád";"24";"13";"9";" ";
"Hásságy";"8";"3";"2";" ";
"Kisbudmér";"20";"9";"3";" ";
"Liptód";"46";"24";"16";" ";
"Máriakéménd";"35";"16";"7";" ";
"Monyoród";"20";"8";"4";" ";
"Nagybudmér";"24";"17";"8";" ";
"Olasz";"36";"19";"7";" ";
"Pócsa";"13";"9";"4";" ";
"Szajk";"38";"21";"13";" ";
"Szederkény";"82";"38";"21";" ";
"Töttös";"44";"24";"12";" ";
"Versend";"185";"94";"51";" ";
"Hegyháti járás";"1395";"699";"322";" ";
"Ág";"48";"22";"6";" ";
"Alsómocsolád";"25";"13";"5";" ";
"Bakóca";"56";"44";"17";" ";
"Baranyajenõ";"71";"20";"10";" ";
"Baranyaszentgyörgy";"14";"5";"2";" ";
"Felsõegerszeg";"17";"10";"5";" ";
"Gerényes";"47";"24";"13";" ";
"Gödre";"98";"43";"20";" ";
"Kisbeszterce";"12";"8";"2";" ";
"Kishajmás";"32";"20";"8";" ";
"Kisvaszar";"50";"26";"16";" ";
"Mágocs";"165";"86";"45";" ";
"Mekényes";"31";"17";"9";" ";
"Mezõd";"17";"8";"6";" ";
"Mindszentgodisa";"120";"71";"40";" ";
"Nagyhajmás";"43";"26";"12";" ";
"Palé";"21";"11";"6";" ";
"Sásd";"212";"89";"42";" ";
"Szágy";"20";"12";"3";" ";
"Tarrós";"17";"6";"2";" ";
"Tékes";"68";"39";"22";" ";
"Tormás";"37";"17";"8";" ";
"Varga";"21";"3";"1";" ";
"Vásárosdombó";"139";"71";"20";" ";
"Vázsnok";"14";"8";"2";" ";
"Komlói járás";"3146";"1509";"742";" ";
"Bikal";"31";"14";"8";" ";
"Bodolyabér";"29";"12";"8";" ";
"Egyházaskozár";"43";"23";"13";" ";
"Hegyhátmaróc";"15";"6";"4";" ";
"Kárász";"32";"16";"11";" ";
"Komló";"2241";"1109";"539";" ";
"Köblény";"24";"14";"9";" ";
"Liget";"55";"16";"8";" ";
"Magyaregregy";"54";"28";"16";" ";
"Magyarhertelend";"64";"31";"15";" ";
"Magyarszék";"86";"29";"12";" ";
"Mánfa";"72";"29";"13";" ";
"Máza";"97";"39";"15";" ";
"Mecsekpölöske";"40";"15";"10";" ";
"Oroszló";"46";"24";"15";" ";
"Szalatnak";"34";"15";"6";" ";
"Szárász";"5";"2";"1";" ";
"Szászvár";"151";"67";"26";" ";
"Tófû";"10";"10";"6";" ";
"Vékény";"17";"10";"7";" ";
"Mohácsi járás";"3050";"1525";"789";" ";
"Bár";"42";"19";"8";" ";
"Bezedek";"45";"19";"14";" ";
"Dunaszekcsõ";"156";"77";"43";" ";
"Erdõsmárok";"11";"1";"1";" ";
"Feked";"13";"4";"2";" ";
"Görcsönydoboka";"38";"21";"10";" ";
"Himesháza";"56";"31";"14";" ";
"Homorúd";"64";"30";"16";" ";
"Ivándárda";"19";"8";"2";" ";
"Kisnyárád";"32";"15";"6";" ";
"Kölked";"137";"65";"35";" ";
"Lánycsók";"254";"120";"42";" ";
"Lippó";"37";"12";"7";" ";
"Majs";"83";"37";"20";" ";
"Maráza";"18";"7";"1";" ";
"Mohács";"1535";"827";"460";" ";
"Nagynyárád";"43";"18";"4";" ";
"Palotabozsok";"44";"18";"8";" ";
"Sárok";"24";"11";"8";" ";
"Sátorhely";"46";"22";"10";" ";
"Somberek";"72";"34";"18";" ";
"Szebény";"53";"24";"13";" ";
"Székelyszabar";"59";"19";"11";" ";
"Szûr";"39";"18";"10";" ";
"Udvar";"7";"6";"3";" ";
"Véménd";"123";"62";"23";" ";
"Pécsi járás";"9516";"4668";"2154";" ";
"Abaliget";"66";"18";"6";" ";
"Aranyosgadány";"46";"22";"11";" ";
"Áta";"16";"11";"6";" ";
"Bakonya";"37";"20";"6";" ";
"Berkesd";"98";"40";"10";" ";
"Birján";"35";"16";"8";" ";
"Bogád";"58";"23";"8";" ";
"Bosta";"36";"16";"9";" ";
"Cserkút";"31";"18";"10";" ";
"Egerág";"69";"34";"16";" ";
"Ellend";"26";"11";"4";" ";
"Görcsöny";"112";"56";"23";" ";
"Gyód";"47";"19";"6";" ";
"Hosszúhetény";"252";"144";"81";" ";
"Husztót";"7";"2";"1";" ";
"Keszü";"59";"28";"13";" ";
"Kisherend";"15";"1";"1";" ";
"Kovácsszénája";"7";"4";" ";" ";
"Kozármisleny";"203";"94";"34";" ";
"Kökény";"35";"16";"6";" ";
"Kõvágószõlõs";"91";"45";"11";" ";
"Kõvágótöttös";"37";"17";"10";" ";
"Lothárd";"24";"12";"4";" ";
"Magyarsarlós";"26";"9";"3";" ";
"Nagykozár";"75";"34";"10";" ";
"Ócsárd";"58";"35";"22";" ";
"Orfû";"58";"24";"10";" ";
"Pécs";"7415";"3673";"1739";" ";
"Pécsudvard";"36";"20";"9";" ";
"Pellérd";"128";"53";"17";" ";
"Pereked";"11";"5";"1";" ";
"Pogány";"46";"20";"3";" ";
"Regenye";"35";"22";"9";" ";
"Romonya";"21";"8";"3";" ";
"Szalánta";"73";"40";"14";" ";
"Szemely";"26";"12";"4";" ";
"Szilágy";"24";"9";"6";" ";
"Szilvás";"15";"7";"5";" ";
"Szõke";"29";"14";"8";" ";
"Szõkéd";"33";"16";"7";" ";
"Pécsváradi járás";"672";"327";"157";" ";
"Apátvarasd";"20";"9";"2";" ";
"Erdõsmecske";"24";"8";"6";" ";
"Erzsébet";"13";"4";" ";" ";
"Fazekasboda";"16";"9";"5";" ";
"Geresdlak";"42";"22";"10";" ";
"Hidas";"124";"66";"35";" ";
"Kátoly";"18";"9";"7";" ";
"Kékesd";"10";"3";"3";" ";
"Lovászhetény";"29";"16";"10";" ";
"Martonfa";"14";"7";"5";" ";
"Mecseknádasd";"49";"26";"7";" ";
"Nagypall";"51";"15";"8";" ";
"Óbánya";"5";"4";" ";" ";
"Ófalu";"14";"8";"6";" ";
"Pécsvárad";"196";"108";"49";" ";
"Szellõ";"10";"2";"1";" ";
"Zengõvárkony";"37";"11";"3";" ";
"Sellyei járás";"1797";"816";"324";" ";
"Adorjás";"33";"12";"6";" ";
"Baksa";"70";"30";"9";" ";
"Baranyahídvég";"36";"13";"5";" ";
"Besence";"23";"11";"3";" ";
"Bogádmindszent";"67";"18";"10";" ";
"Bogdása";"35";"8";"2";" ";
"Csányoszró";"74";"32";"11";" ";
"Drávafok";"44";"18";"6";" ";
"Drávaiványi";"25";"19";"6";" ";
"Drávakeresztúr";"18";"9";"5";" ";
"Drávasztára";"47";"23";"10";" ";
"Felsõszentmárton";"103";"48";"26";" ";
"Gilvánfa";"52";"30";"8";" ";
"Hegyszentmárton";"42";"17";"6";" ";
"Hirics";"34";"13";"9";" ";
"Kákics";"32";"13";"9";" ";
"Kemse";"9";"3";"1";" ";
"Kisasszonyfa";"18";"8";"4";" ";
"Kisszentmárton";"36";"17";"11";" ";
"Kórós";"44";"14";"8";" ";
"Lúzsok";"43";"24";"11";" ";
"Magyarmecske";"34";"14";"4";" ";
"Magyartelek";"31";"20";"8";" ";
"Markóc";"4";"2";"1";" ";
"Marócsa";"24";"12";"4";" ";
"Nagycsány";"27";"12";"9";" ";
"Okorág";"20";"17";"2";" ";
"Ózdfalu";"46";"24";"6";" ";
"Páprád";"24";"9";"6";" ";
"Piskó";"91";"45";"18";" ";
"Sámod";"30";"20";"1";" ";
"Sellye";"248";"106";"36";" ";
"Sósvertike";"36";"16";"5";" ";
"Tengeri";"8";"7";"3";" ";
"Téseny";"58";"25";"10";" ";
"Vajszló";"160";"72";"31";" ";
"Vejti";"17";"4";"2";" ";
"Zaláta";"54";"31";"12";" ";
"Siklósi járás";"3918";"2264";"1110";" ";
"Alsószentmárton";"351";"252";"143";" ";
"Babarcszõlõs";"24";"15";"7";" ";
"Beremend";"264";"130";"60";" ";
"Bisse";"23";"12";"6";" ";
"Cún";"59";"45";"22";" ";
"Csarnóta";"19";"8";"3";" ";
"Diósviszló";"118";"68";"37";" ";
"Drávacsehi";"48";"29";"14";" ";
"Drávacsepely";"34";"16";"6";" ";
"Drávapalkonya";"68";"41";"29";" ";
"Drávapiski";"23";"16";"8";" ";
"Drávaszabolcs";"80";"43";"24";" ";
"Drávaszerdahely";"22";"6";"4";" ";
"Egyházasharaszti";"35";"17";"6";" ";
"Garé";"35";"20";"7";" ";
"Gordisa";"61";"38";"17";" ";
"Harkány";"208";"87";"43";" ";
"Illocska";"30";"15";"10";" ";
"Ipacsfa";"16";"8";"4";" ";
"Ivánbattyán";"7";"3";"2";" ";
"Kásád";"37";"22";"13";" ";
"Kémes";"61";"43";"17";" ";
"Kisdér";"8";"5";"4";" ";
"Kisharsány";"74";"48";"24";" ";
"Kisjakabfalva";"26";"15";"7";" ";
"Kiskassa";"29";"16";"5";" ";
"Kislippó";"28";"10";"5";" ";
"Kistapolca";"29";"18";"6";" ";
"Kistótfalu";"26";"19";"10";" ";
"Kovácshida";"35";"16";"10";" ";
"Lapáncsa";"35";"14";"6";" ";
"Magyarbóly";"56";"31";"21";" ";
"Márfa";"38";"18";"7";" ";
"Márok";"44";"28";"14";" ";
"Matty";"49";"28";"12";" ";
"Nagyharsány";"212";"127";"83";" ";
"Nagytótfalu";"64";"39";"33";" ";
"Old";"74";"49";"17";" ";
"Palkonya";"24";"12";"6";" ";
"Pécsdevecser";"4";"3";"1";" ";
"Peterd";"27";"16";"9";" ";
"Rádfalva";"33";"21";"8";" ";
"Siklós";"786";"448";"183";" ";
"Siklósbodony";"20";"8";"2";" ";
"Siklósnagyfalu";"99";"73";"28";" ";
"Szaporca";"41";"20";"10";" ";
"Szava";"53";"20";"8";" ";
"Tésenfa";"43";"25";"13";" ";
"Túrony";"27";"16";"9";" ";
"Újpetre";"87";"56";"23";" ";
"Villány";"124";"70";"27";" ";
"Villánykövesd";"29";"18";"11";" ";
"Vokány";"71";"43";"26";" ";
"Szentlõrinci járás";"1530";"668";"294";" ";
"Bicsérd";"78";"22";"14";" ";
"Boda";"45";"23";"12";" ";
"Bükkösd";"131";"52";"19";" ";
"Cserdi";"54";"21";"8";" ";
"Csonkamindszent";"20";"8";"4";" ";
"Dinnyeberki";"15";"9";"3";" ";
"Gerde";"81";"35";"17";" ";
"Gyöngyfa";"39";"20";"11";" ";
"Helesfa";"33";"18";"11";" ";
"Hetvehely";"65";"35";"14";" ";
"Kacsóta";"28";"10";"4";" ";
"Királyegyháza";"121";"62";"25";" ";
"Okorvölgy";"17";"9";"4";" ";
"Pécsbagota";"17";"9";"4";" ";
"Sumony";"94";"35";"10";" ";
"Szabadszentkirály";"68";"30";"13";" ";
"Szentdénes";"60";"34";"19";" ";
"Szentkatalin";"20";"12";"6";" ";
"Szentlõrinc";"491";"206";"87";" ";
"Velény";"27";"11";"4";" ";
"Zók";"26";"7";"5";" ";
"Szigetvári járás";"2880";"1342";"705";" ";
"Almamellék";"81";"38";"21";" ";
"Almáskeresztúr";"18";"12";"9";" ";
"Bánfa";"38";"21";"11";" ";
"Basal";"27";"8";"4";" ";
"Boldogasszonyfa";"57";"24";"15";" ";
"Botykapeterd";"54";"19";"9";" ";
"Bürüs";"17";"7";"3";" ";
"Csebény";"29";"18";"13";" ";
"Csertõ";"54";"23";"8";" ";
"Dencsháza";"90";"39";"15";" ";
"Endrõc";"76";"40";"23";" ";
"Gyöngyösmellék";"61";"30";"16";" ";
"Hobol";"71";"38";"11";" ";
"Horváthertelend";"18";"7";"7";" ";
"Ibafa";"53";"31";"17";" ";
"Katádfa";"46";"27";"13";" ";
"Kétújfalu";"65";"32";"10";" ";
"Kisdobsza";"25";"10";"8";" ";
"Kistamási";"36";"18";"4";" ";
"Magyarlukafa";"7";"4";"2";" ";
"Merenye";"69";"25";"14";" ";
"Molvány";"19";"5";"2";" ";
"Mozsgó";"84";"44";"26";" ";
"Nagydobsza";"76";"28";"20";" ";
"Nagypeterd";"63";"30";"13";" ";
"Nagyváty";"48";"16";"7";" ";
"Nemeske";"36";"18";"11";" ";
"Nyugotszenterzsébet";"63";"29";"14";" ";
"Patapoklosi";"73";"33";"16";" ";
"Pettend";"26";"8";"4";" ";
"Rózsafa";"57";"32";"22";" ";
"Somogyapáti";"71";"30";"19";" ";
"Somogyhárságy";"55";"30";"16";" ";
"Somogyhatvan";"61";"17";"7";" ";
"Somogyviszló";"53";"22";"10";" ";
"Szentegát";"52";"31";"16";" ";
"Szentlászló";"86";"41";"15";" ";
"Szigetvár";"739";"363";"210";" ";
"Szörény";"8";"4";"2";" ";
"Szulimán";"32";"16";"7";" ";
"Teklafalu";"43";"22";"10";" ";
"Tótszentgyörgy";"33";"12";"3";" ";
"Várad";"22";"6";"3";" ";
"Vásárosbéc";"30";"13";"7";" ";
"Zádor";"58";"21";"12";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Baranya megye területre nem bontható adatai";" ";" ";" ";" ";
"Somogy megye";"24574";"12051";"5875";" ";
"Barcsi járás";"2744";"1271";"483";" ";
"Babócsa";"233";"126";"53";" ";
"Barcs";"1033";"476";"178";" ";
"Bélavár";"28";"9";"3";" ";
"Bolhó";"101";"48";"22";" ";
"Csokonyavisonta";"219";"72";"22";" ";
"Darány";"118";"51";"15";" ";
"Drávagárdony";"18";"8";"4";" ";
"Drávatamási";"30";"18";"3";" ";
"Heresznye";"54";"19";"8";" ";
"Homokszentgyörgy";"140";"63";"23";" ";
"Istvándi";"97";"46";"19";" ";
"Kálmáncsa";"77";"45";"11";" ";
"Kastélyosdombó";"44";"23";"11";" ";
"Komlósd";"30";"17";"8";" ";
"Lad";"91";"51";"25";" ";
"Lakócsa";"82";"39";"18";" ";
"Patosfa";"62";"27";"13";" ";
"Péterhida";"23";"8";"3";" ";
"Potony";"33";"14";"4";" ";
"Rinyaújlak";"42";"17";"4";" ";
"Rinyaújnép";"11";"3";"1";" ";
"Somogyaracs";"49";"30";"9";" ";
"Szentborbás";"19";"10";"4";" ";
"Szulok";"37";"18";"9";" ";
"Tótújfalu";"28";"15";"9";" ";
"Vízvár";"45";"18";"4";" ";
"Csurgói járás";"1907";"1053";"459";" ";
"Berzence";"225";"137";"60";" ";
"Csurgó";"581";"327";"105";" ";
"Csurgónagymarton";"27";"15";"6";" ";
"Gyékényes";"76";"33";"21";" ";
"Iharos";"60";"36";"16";" ";
"Iharosberény";"159";"84";"47";" ";
"Inke";"218";"127";"56";" ";
"Õrtilos";"77";"45";"18";" ";
"Pogányszentpéter";"65";"29";"17";" ";
"Porrog";"30";"16";"10";" ";
"Porrogszentkirály";"29";"18";"12";" ";
"Porrogszentpál";"9";"5";"3";" ";
"Somogybükkösd";"8";"4";"3";" ";
"Somogycsicsó";"21";"11";"3";" ";
"Somogyudvarhely";"78";"40";"17";" ";
"Szenta";"62";"27";"14";" ";
"Zákány";"101";"48";"22";" ";
"Zákányfalu";"81";"51";"29";" ";
"Fonyódi járás";"2789";"1150";"644";" ";
"Balatonboglár";"367";"138";"70";" ";
"Balatonfenyves";"119";"32";"15";" ";
"Balatonlelle";"318";"108";"73";" ";
"Buzsák";"85";"34";"21";" ";
"Fonyód";"203";"64";"30";" ";
"Gamás";"103";"53";"26";" ";
"Gyugy";"31";"12";"4";" ";
"Hács";"49";"30";"15";" ";
"Karád";"194";"114";"77";" ";
"Kisberény";"28";"13";"3";" ";
"Látrány";"137";"59";"35";" ";
"Lengyeltóti";"226";"94";"46";" ";
"Ordacsehi";"66";"20";"14";" ";
"Öreglak";"176";"72";"39";" ";
"Pamuk";"53";"22";"9";" ";
"Somogybabod";"69";"26";"15";" ";
"Somogytúr";"53";"22";"11";" ";
"Somogyvámos";"118";"56";"25";" ";
"Somogyvár";"245";"134";"98";" ";
"Szõlõsgyörök";"117";"38";"15";" ";
"Visz";"32";"9";"3";" ";
"Kaposvári járás";"8160";"4503";"2275";" ";
"Alsóbogát";"32";"17";"9";" ";
"Bárdudvarnok";"113";"61";"34";" ";
"Baté";"49";"30";"13";" ";
"Bodrog";"37";"17";"8";" ";
"Bõszénfa";"37";"23";"13";" ";
"Büssü";"36";"27";"13";" ";
"Cserénfa";"22";"13";"8";" ";
"Csoma";"40";"28";"12";" ";
"Csombárd";"22";"9";"6";" ";
"Csököly";"119";"85";"49";" ";
"Ecseny";"19";"11";"4";" ";
"Edde";"23";"13";"9";" ";
"Felsõmocsolád";"46";"27";"11";" ";
"Fonó";"31";"19";"8";" ";
"Gadács";"11";"3";"1";" ";
"Gálosfa";"32";"12";"6";" ";
"Gige";"75";"41";"20";" ";
"Gölle";"61";"31";"16";" ";
"Hajmás";"30";"11";"5";" ";
"Hedrehely";"88";"52";"32";" ";
"Hencse";"56";"26";"17";" ";
"Hetes";"65";"38";"22";" ";
"Igal";"56";"30";"17";" ";
"Jákó";"65";"29";"12";" ";
"Juta";"76";"40";"19";" ";
"Kadarkút";"273";"157";"86";" ";
"Kaposfõ";"139";"71";"45";" ";
"Kaposgyarmat";"11";"9";"6";" ";
"Kaposhomok";"51";"25";"11";" ";
"Kaposkeresztúr";"58";"27";"9";" ";
"Kaposmérõ";"156";"75";"44";" ";
"Kaposszerdahely";"80";"35";"15";" ";
"Kaposújlak";"42";"25";"7";" ";
"Kaposvár";"3444";"1865";"870";" ";
"Kazsok";"41";"30";"11";" ";
"Kercseliget";"88";"54";"44";" ";
"Kisasszond";"18";"13";"8";" ";
"Kisgyalán";"13";"4";"1";" ";
"Kiskorpád";"85";"37";"19";" ";
"Kõkút";"96";"60";"39";" ";
"Magyaratád";"42";"20";"10";" ";
"Magyaregres";"58";"34";"16";" ";
"Mernye";"104";"55";"23";" ";
"Mezõcsokonya";"141";"96";"37";" ";
"Mike";"101";"55";"29";" ";
"Mosdós";"64";"30";"13";" ";
"Nagybajom";"417";"278";"173";" ";
"Nagyberki";"124";"76";"49";" ";
"Orci";"19";"12";"6";" ";
"Osztopán";"106";"61";"31";" ";
"Pálmajor";"48";"38";"21";" ";
"Patalom";"14";"5";"3";" ";
"Patca";"6";"4";"3";" ";
"Polány";"13";"6";"3";" ";
"Ráksi";"41";"21";"8";" ";
"Rinyakovácsi";"22";"14";"4";" ";
"Sántos";"41";"21";"8";" ";
"Simonfa";"44";"25";"16";" ";
"Somodor";"35";"19";"9";" ";
"Somogyaszaló";"55";"33";"21";" ";
"Somogyfajsz";"58";"32";"16";" ";
"Somogygeszti";"52";"26";"16";" ";
"Somogyjád";"94";"55";"33";" ";
"Somogysárd";"119";"56";"22";" ";
"Somogyszil";"50";"27";"22";" ";
"Szabadi";"29";"19";"12";" ";
"Szenna";"57";"32";"11";" ";
"Szentbalázs";"13";"3";"1";" ";
"Szentgáloskér";"50";"28";"13";" ";
"Szilvásszentmárton";"17";"8";"2";" ";
"Taszár";"65";"30";"6";" ";
"Újvárfalva";"49";"24";"12";" ";
"Várda";"24";"9";"4";" ";
"Visnye";"32";"19";"12";" ";
"Zimány";"41";"17";"12";" ";
"Zselickisfalud";"32";"16";"11";" ";
"Zselickislak";"22";"11";"5";" ";
"Zselicszentpál";"25";"8";"3";" ";
"Marcali járás";"2605";"1194";"603";" ";
"Balatonberény";"68";"23";"7";" ";
"Balatonkeresztúr";"70";"27";"9";" ";
"Balatonmáriafürdõ";"25";"11";"7";" ";
"Balatonszentgyörgy";"75";"23";"7";" ";
"Balatonújlak";"23";"11";"4";" ";
"Böhönye";"167";"65";"24";" ";
"Csákány";"41";"26";"15";" ";
"Csömend";"42";"23";"16";" ";
"Fõnyed";"6";"1";" ";" ";
"Gadány";"35";"16";"8";" ";
"Hollád";"54";"31";"26";" ";
"Hosszúvíz";"4";" ";" ";" ";
"Kelevíz";"38";"30";"19";" ";
"Kéthely";"137";"53";"30";" ";
"Libickozma";"5";"2";"1";" ";
"Marcali";"500";"188";"71";" ";
"Mesztegnyõ";"106";"48";"12";" ";
"Nagyszakácsi";"59";"25";"11";" ";
"Nemesdéd";"124";"87";"41";" ";
"Nemeskisfalud";"5";"2";"2";" ";
"Nemesvid";"94";"54";"23";" ";
"Nikla";"106";"56";"38";" ";
"Pusztakovácsi";"94";"42";"20";" ";
"Sávoly";"48";"16";"9";" ";
"Somogysámson";"120";"82";"62";" ";
"Somogysimonyi";"2";"2";"2";" ";
"Somogyszentpál";"85";"66";"54";" ";
"Somogyzsitfa";"47";"23";"11";" ";
"Szegerdõ";"46";"17";"11";" ";
"Szenyér";"52";"14";"3";" ";
"Szõkedencs";"45";"18";"6";" ";
"Tapsony";"61";"20";"8";" ";
"Táska";"51";"28";"12";" ";
"Tikos";"30";"14";"7";" ";
"Varászló";"10";"3";"1";" ";
"Vése";"97";"40";"22";" ";
"Vörs";"33";"7";"4";" ";
"Nagyatádi járás";"2527";"1328";"620";" ";
"Bakháza";"33";"22";"10";" ";
"Beleg";"112";"60";"33";" ";
"Bolhás";"50";"36";"22";" ";
"Görgeteg";"227";"127";"60";" ";
"Háromfa";"98";"39";"22";" ";
"Kaszó";"10";"6";"2";" ";
"Kisbajom";"84";"31";"13";" ";
"Kutas";"149";"69";"25";" ";
"Lábod";"254";"173";"88";" ";
"Nagyatád";"605";"270";"106";" ";
"Nagykorpád";"97";"55";"30";" ";
"Ötvöskónyi";"125";"73";"28";" ";
"Rinyabesenyõ";"51";"24";"16";" ";
"Rinyaszentkirály";"86";"53";"35";" ";
"Segesd";"205";"102";"34";" ";
"Somogyszob";"120";"60";"33";" ";
"Szabás";"103";"61";"28";" ";
"Tarany";"118";"67";"35";" ";
"Siófoki járás";"2703";"996";"510";" ";
"Ádánd";"151";"66";"35";" ";
"Balatonendréd";"85";"26";"15";" ";
"Balatonföldvár";"76";"17";"10";" ";
"Balatonõszöd";"10";"2";"1";" ";
"Balatonszabadi";"186";"69";"28";" ";
"Balatonszárszó";"85";"26";"13";" ";
"Balatonszemes";"80";"21";"10";" ";
"Balatonvilágos";"73";"21";"12";" ";
"Bálványos";"53";"17";"8";" ";
"Kereki";"38";"6";"2";" ";
"Kõröshegy";"82";"27";"15";" ";
"Kötcse";"52";"21";"15";" ";
"Nagyberény";"95";"26";"15";" ";
"Nagycsepely";"43";"19";"11";" ";
"Nyim";"31";"14";"6";" ";
"Pusztaszemes";"18";"3";"2";" ";
"Ságvár";"96";"39";"18";" ";
"Siófok";"1228";"497";"251";" ";
"Siójut";"33";"12";"7";" ";
"Som";"45";"17";"5";" ";
"Szántód";"17";"5";"4";" ";
"Szólád";"40";"13";"6";" ";
"Teleki";"24";"12";"11";" ";
"Zamárdi";"62";"20";"10";" ";
"Tabi járás";"1139";"556";"281";" ";
"Andocs";"128";"52";"24";" ";
"Bábonymegyer";"68";"40";"21";" ";
"Bedegkér";"89";"54";"30";" ";
"Bonnya";"31";"19";"9";" ";
"Fiad";"20";"11";"4";" ";
"Kánya";"44";"23";"12";" ";
"Kapoly";"56";"24";"12";" ";
"Kára";"5";"1";"1";" ";
"Kisbárapáti";"46";"22";"7";" ";
"Lulla";"14";"6";"4";" ";
"Miklósi";"16";"7";"3";" ";
"Nágocs";"53";"12";"6";" ";
"Sérsekszõlõs";"11";"2";"1";" ";
"Somogyacsa";"27";"11";"4";" ";
"Somogydöröcske";"23";"13";"7";" ";
"Somogyegres";"26";"14";"8";" ";
"Somogymeggyes";"51";"27";"18";" ";
"Szorosad";"7";"3";"1";" ";
"Tab";"226";"113";"50";" ";
"Tengõd";"50";"27";"18";" ";
"Torvaj";"48";"22";"11";" ";
"Törökkoppány";"24";"9";"4";" ";
"Zala";"14";"6";"2";" ";
"Zics";"62";"38";"24";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";
"Tolna megye";"13837";"6357";"3055";" ";
"Bonyhádi járás";"1509";"629";"286";" ";
"Aparhant";"46";"24";"14";" ";
"Bátaapáti";"31";"9";"2";" ";
"Bonyhád";"554";"234";"98";" ";
"Bonyhádvarasd";"18";"5";"2";" ";
"Cikó";"60";"30";"22";" ";
"Felsõnána";"30";"13";"9";" ";
"Grábóc";"20";"10";"3";" ";
"Györe";"31";"15";"3";" ";
"Izmény";"36";"9";"2";" ";
"Kakasd";"58";"19";"7";" ";
"Kéty";"31";"14";"4";" ";
"Kisdorog";"42";"13";"4";" ";
"Kismányok";"22";"9";"6";" ";
"Kisvejke";"34";"19";"12";" ";
"Lengyel";"42";"19";"11";" ";
"Mórágy";"55";"27";"18";" ";
"Mõcsény";"20";"14";"4";" ";
"Mucsfa";"31";"6";"2";" ";
"Murga";"8";"3";"1";" ";
"Nagymányok";"73";"27";"9";" ";
"Nagyvejke";"9";" ";" ";" ";
"Tevel";"68";"30";"13";" ";
"Váralja";"53";"19";"7";" ";
"Závod";"16";"4";"3";" ";
"Zomba";"121";"57";"30";" ";
"Dombóvári járás";"2297";"1101";"557";" ";
"Attala";"51";"26";"13";" ";
"Csibrák";"31";"19";"9";" ";
"Csikóstõttõs";"58";"30";"10";" ";
"Dalmand";"91";"44";"22";" ";
