"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2020. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kaposhomok";"11,48";"466,0";"338,0";"28";"22";"10";"13";
"Kaposkeresztúr";"19,80";"321,0";"217,0";"35";"18";"14";"4";
"Kaposmérõ";"13,98";"2379,5";"1594,0";"62";"21";"7";"10";
"Kaposszerdahely";"8,85";"908,0";"619,0";"24";"14";"8";"11";
"Kaposújlak";"8,93";"734,0";"491,0";"20";"8";"4";"5";
"Kaposvár";"113,59";"60216,5";"36998,0";"1525";"765";"352";"275";
"Kazsok";"10,71";"319,5";"210,0";"22";"12";"5";"12";
"Kercseliget";"19,47";"330,0";"224,0";"35";"27";"18";"7";
"Kisasszond";"7,84";"171,5";"127,0";"5";"2";"1";"6";
"Kisgyalán";"9,41";"207,5";"135,0";"9";"7";"5";"7";
"Kiskorpád";"16,95";"887,5";"595,0";"33";"24";"13";"25";
"Kõkút";"20,23";"507,5";"335,0";"49";"26";"14";"14";
"Magyaratád";"18,82";"727,0";"472,0";"18";"9";"7";"4";
"Magyaregres";"14,40";"559,0";"405,0";"21";"16";"6";"10";
"Mernye";"25,93";"1207,0";"812,0";"57";"41";"29";"1";
"Mezõcsokonya";"30,78";"1179,0";"782,0";"46";"22";"7";"21";
"Mike";"32,41";"553,5";"386,0";"73";"35";"20";"9";
"Mosdós";"16,95";"896,5";"532,0";"23";"7";"5";"8";
"Nagybajom";"108,06";"3361,0";"2207,0";"249";"178";"101";"57";
"Nagyberki";"21,74";"1423,5";"903,0";"47";"33";"18";"10";
"Orci";"9,97";"567,5";"368,0";"9";"4";"2";"5";
"Osztopán";"22,83";"767,5";"480,0";"25";"17";"11";"22";
"Pálmajor";"6,24";"309,5";"223,0";"20";"11";"6";"23";
"Patalom";"6,68";"294,5";"153,0";"2";"2";"1";"3";
"Patca";"4,96";"65,5";"39,0";"1";" ";" ";" ";
"Polány";"12,87";"205,0";"140,0";"7";"4";"1";"2";
"Ráksi";"15,17";"408,5";"304,0";"14";"6";"3";"4";
"Rinyakovácsi";"11,09";"177,0";"119,0";"11";"8";"5";"16";
"Sántos";"11,38";"490,5";"319,0";"13";"7";"5";"2";
"Simonfa";"11,00";"356,0";"249,0";"18";"10";"5";"13";
"Somodor";"19,91";"340,5";"244,0";"16";"12";"8";"5";
"Somogyaszaló";"22,12";"822,5";"606,0";"21";"14";"6";"4";
"Somogyfajsz";"18,26";"543,0";"358,0";"32";"21";"9";"15";
"Somogygeszti";"21,71";"382,0";"257,0";"26";"19";"15";"10";
"Somogyjád";"25,06";"1516,5";"973,0";"50";"27";"14";"27";
"Somogysárd";"36,36";"1157,0";"743,0";"46";"26";"14";"27";
"Somogyszil";"38,46";"669,0";"447,0";"34";"17";"14";"5";
"Szabadi";"8,23";"283,0";"174,0";"11";"6";"2";"4";
"Szenna";"26,98";"752,0";"502,0";"22";"9";"5";"10";
"Szentbalázs";"12,14";"287,0";"163,0";"11";"8";"5";"1";
"Szentgáloskér";"27,25";"502,5";"327,0";"21";"10";"6";"14";
"Szilvásszentmárton";"7,08";"203,5";"159,0";"15";"8";"5";"9";
"Taszár";"17,29";"1889,5";"1222,0";"46";"30";"9";"3";
"Újvárfalva";"12,22";"247,0";"167,0";"13";"12";"5";"12";
"Várda";"10,36";"410,0";"241,0";"11";"5";"1";"10";
"Visnye";"24,38";"192,5";"122,0";"24";"18";"12";"10";
"Zimány";"12,97";"537,0";"363,0";"14";"3";"3";"1";
"Zselickisfalud";"26,08";"243,5";"170,0";"11";"8";"3";"1";
"Zselickislak";"10,39";"409,5";"182,0";"14";"8";"1";"8";
"Zselicszentpál";"10,35";"397,0";"267,0";"10";"2";"2";"1";
"Marcali járás";"904,24";"33013,5";"21287,0";"1887";"1068";"605";"511";
"Balatonberény";"26,09";"1181,0";"736,0";"45";"16";"9";"16";
"Balatonkeresztúr";"21,06";"1678,0";"1107,0";"46";"19";"11";"3";
"Balatonmáriafürdõ";"26,77";"795,5";"575,0";"20";"11";"5";" ";
"Balatonszentgyörgy";"23,68";"1536,5";"983,0";"49";"20";"15";"14";
"Balatonújlak";"10,81";"416,5";"242,0";"17";"8";"5";"5";
"Böhönye";"64,17";"2139,0";"1415,0";"163";"88";"62";"27";
"Csákány";"16,09";"251,5";"164,0";"17";"3";"1";"14";
"Csömend";"8,66";"290,5";"184,0";"33";"17";"15";"1";
"Fõnyed";"5,73";"69,5";"50,0";"6";"3";"1";"6";
"Gadány";"19,70";"321,5";"171,0";"19";"8";"5";"5";
"Hollád";"8,20";"203,0";"144,0";"35";"21";"14";"5";
"Hosszúvíz";"7,10";"42,0";"27,0";"1";" ";" ";"4";
"Kelevíz";"4,91";"337,0";"231,0";"26";"12";"4";"12";
"Kéthely";"49,06";"2237,5";"1497,0";"90";"46";"21";"6";
"Libickozma";"22,97";"25,0";"15,0";"4";"3";"1";" ";
"Marcali";"104,40";"11103,5";"7112,0";"423";"230";"106";"58";
"Mesztegnyõ";"44,71";"1315,5";"871,0";"71";"36";"22";"15";
"Nagyszakácsi";"21,37";"372,5";"228,0";"29";"17";"11";"17";
"Nemesdéd";"26,61";"728,0";"423,0";"108";"91";"62";"34";
"Nemeskisfalud";"2,82";"168,0";"77,0";"8";"4";"3";"3";
"Nemesvid";"18,38";"640,0";"420,0";"67";"33";"24";"19";
"Nikla";"23,35";"677,0";"426,0";"60";"42";"29";"16";
"Pusztakovácsi";"43,38";"818,0";"536,0";"59";"40";"18";"36";
"Sávoly";"26,84";"446,0";"305,0";"27";"12";"3";"19";
"Somogysámson";"21,77";"685,0";"457,0";"125";"74";"38";"19";
"Somogysimonyi";"15,82";"79,0";"42,0";"2";" ";" ";"3";
"Somogyszentpál";"28,96";"769,0";"484,0";"66";"38";"20";"43";
"Somogyzsitfa";"27,22";"547,0";"376,0";"40";"24";"10";"13";
"Szegerdõ";"5,46";"201,0";"126,0";"22";"12";"6";"15";
"Szenyér";"20,19";"297,0";"210,0";"35";"21";"13";"20";
"Szõkedencs";"18,69";"217,5";"156,0";"15";"12";"8";"14";
"Tapsony";"31,61";"601,0";"370,0";"35";"20";"10";"9";
"Táska";"25,98";"379,0";"225,0";"19";"14";"11";"14";
"Tikos";"3,35";"147,0";"92,0";"20";"10";"6";"7";
"Varászló";"12,76";"134,5";"81,0";"14";"10";"6";"2";
"Vése";"42,92";"714,0";"436,0";"53";"42";"25";"5";
"Vörs";"22,65";"450,0";"293,0";"18";"11";"5";"12";
"Nagyatádi járás";"647,07";"23635,5";"15159,0";"1646";"899";"535";"498";
"Bakháza";"5,92";"147,5";"104,0";"15";"11";"8";"6";
"Beleg";"17,99";"527,5";"329,0";"56";"28";"17";"29";
"Bolhás";"31,43";"393,0";"259,0";"38";"19";"12";"21";
"Görgeteg";"33,50";"1081,5";"691,0";"147";"77";"50";"42";
"Háromfa";"42,14";"696,5";"487,0";"85";"61";"40";"25";
"Kaszó";"22,48";"91,0";"55,0";"9";"3";"1";"1";
"Kisbajom";"13,67";"379,0";"230,0";"35";"21";"8";"26";
"Kutas";"36,55";"1381,5";"860,0";"102";"48";"31";"29";
"Lábod";"66,51";"1775,0";"1140,0";"194";"112";"80";"26";
"Nagyatád";"70,60";"9877,0";"6208,0";"329";"141";"61";"80";
"Nagykorpád";"33,42";"507,0";"352,0";"56";"29";"12";"14";
"Ötvöskónyi";"27,71";"878,0";"558,0";"85";"50";"30";"24";
"Rinyabesenyõ";"28,63";"211,0";"148,0";"38";"15";"8";"15";
"Rinyaszentkirály";"30,56";"371,5";"279,0";"64";"52";"29";"15";
"Segesd";"73,09";"2229,5";"1422,0";"137";"81";"52";"39";
"Somogyszob";"40,08";"1399,0";"902,0";"71";"39";"29";"32";
"Szabás";"18,11";"584,5";"392,0";"62";"32";"18";"26";
"Tarany";"54,68";"1105,5";"743,0";"123";"80";"49";"48";
"Siófoki járás";"657,05";"52700,5";"33905,0";"1775";"817";"451";"151";
"Ádánd";"29,52";"2085,0";"1396,0";"96";"53";"29";"19";
"Balatonendréd";"40,02";"1286,0";"854,0";"45";"23";"15";"2";
"Balatonföldvár";"15,32";"2246,5";"1362,0";"51";"22";"12";" ";
"Balatonõszöd";"15,08";"521,5";"319,0";"21";"10";"7";"1";
"Balatonszabadi";"41,34";"2974,0";"1939,0";"96";"48";"25";"12";
"Balatonszárszó";"30,13";"2061,5";"1235,0";"70";"30";"22";"5";
"Balatonszemes";"36,02";"1753,0";"1114,0";"44";"14";"10";"3";
"Balatonvilágos";"29,21";"1266,5";"846,0";"27";"11";"5";"2";
"Bálványos";"23,69";"557,5";"399,0";"33";"17";"10";"5";
"Kereki";"14,43";"534,0";"361,0";"14";"7";"3";"1";
"Kõröshegy";"21,39";"1329,0";"841,0";"54";"27";"17";"3";
"Kötcse";"19,54";"483,5";"329,0";"19";"11";"9";"8";
"Nagyberény";"23,14";"1257,0";"849,0";"59";"32";"24";"9";
"Nagycsepely";"19,80";"345,0";"210,0";"24";"10";"7";"10";
"Nyim";"9,76";"312,0";"209,0";"12";"9";"4";"5";
"Pusztaszemes";"10,39";"362,5";"247,0";"19";"9";"3";"2";
"Ságvár";"38,44";"1870,0";"1286,0";"64";"25";"8";"2";
"Siófok";"124,66";"26136,5";"16576,0";"853";"376";"196";"41";
"Siójut";"10,73";"635,5";"436,0";"21";"10";"4";"3";
"Som";"23,35";"639,0";"453,0";"24";"10";"3";"7";
"Szántód";"7,91";"656,5";"440,0";"20";"12";"9";" ";
"Szólád";"19,98";"501,5";"316,0";"25";"12";"6";"3";
"Teleki";"8,05";"217,5";"124,0";"25";"15";"10";"5";
"Zamárdi";"45,15";"2669,5";"1764,0";"59";"24";"13";"3";
"Tabi járás";"427,24";"11736,0";"7401,0";"569";"342";"185";"180";
"Andocs";"43,27";"993,5";"634,0";"51";"29";"16";"26";
"Bábonymegyer";"21,93";"802,0";"519,0";"51";"32";"16";"14";
"Bedegkér";"26,00";"356,0";"243,0";"28";"23";"14";"23";
"Bonnya";"14,62";"208,0";"157,0";"15";"9";"5";"4";
"Fiad";"14,91";"89,0";"55,0";"12";"6";"2";"6";
"Kánya";"14,52";"400,5";"280,0";"27";"18";"13";"3";
"Kapoly";"22,37";"616,5";"405,0";"33";"24";"15";"3";
"Kára";"5,37";"26,5";"15,0";"2";"2";"1";" ";
"Kisbárapáti";"28,71";"344,0";"214,0";"20";"10";"5";"8";
"Lulla";"10,39";"185,5";"105,0";"6";"1";" ";"2";
"Miklósi";"10,47";"177,5";"121,0";"7";"5";"4";"2";
"Nágocs";"22,26";"631,0";"377,0";"23";"17";"7";"11";
"Sérsekszõlõs";"6,65";"137,5";"93,0";"2";"1";"1";"3";
"Somogyacsa";"24,46";"130,0";"76,0";"12";"11";"8";"9";
"Somogydöröcske";"10,83";"109,5";"70,0";"6";"4";"1";"4";
"Somogyegres";"10,81";"156,0";"98,0";"12";"10";"3";"4";
"Somogymeggyes";"15,65";"472,0";"304,0";"36";"17";"10";"8";
"Szorosad";"6,48";"92,0";"56,0";"2";"2";"1";"3";
"Tab";"25,86";"4194,5";"2610,0";"128";"68";"35";"16";
"Tengõd";"30,21";"386,5";"246,0";"30";"15";"9";"13";
"Torvaj";"11,42";"211,5";"149,0";"18";"8";"6";"4";
"Törökkoppány";"25,80";"480,5";"237,0";"21";"14";"7";"6";
"Zala";"9,24";"236,0";"146,0";"7";"4";"4";"3";
"Zics";"15,01";"300,0";"191,0";"20";"12";"2";"5";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,21";"214427,5";"136193,0";"7262";"3809";"1880";"1821";
"Bonyhádi járás";"476,78";"28957,0";"18574,0";"791";"405";"183";"164";
"Aparhant";"17,97";"955,5";"621,0";"27";"15";"7";"8";
"Bátaapáti";"20,44";"370,5";"267,0";"17";"9";"5";"12";
"Bonyhád";"72,14";"12568,5";"7765,0";"280";"138";"57";"33";
"Bonyhádvarasd";"10,45";"413,0";"262,0";"11";"6";"2";"4";
"Cikó";"19,86";"817,5";"556,0";"40";"18";"6";"5";
"Felsõnána";"18,90";"584,5";"399,0";"25";"12";"7";"6";
"Grábóc";"13,73";"156,5";"108,0";"8";"2";"1";"3";
"Györe";"11,32";"657,0";"435,0";"6";"4";"1";"3";
"Izmény";"13,73";"415,5";"289,0";"15";"10";"4";"5";
"Kakasd";"20,78";"1616,0";"1069,0";"34";"14";"4";"6";
"Kéty";"16,51";"700,0";"462,0";"17";"7";"4";"2";
"Kisdorog";"20,00";"668,5";"447,0";"29";"19";"13";"4";
"Kismányok";"5,43";"298,0";"201,0";"6";"2";" ";"2";
"Kisvejke";"11,33";"347,5";"219,0";"18";"13";"9";"10";
"Lengyel";"20,03";"475,0";"289,0";"13";"8";"4";"9";
"Mórágy";"17,61";"685,0";"468,0";"26";"18";"11";"4";
"Mõcsény";"12,15";"370,5";"250,0";"7";"5";"1";"5";
"Mucsfa";"12,75";"285,5";"202,0";"11";"5";" ";"7";
"Murga";"6,59";"53,5";"42,0";"6";"3";"2";"1";
"Nagymányok";"10,68";"2142,0";"1345,0";"49";"26";"10";"8";
"Nagyvejke";"7,77";"138,5";"88,0";"3";"1";" ";"2";
"Tevel";"25,27";"1271,0";"836,0";"39";"22";"12";"14";
"Váralja";"21,13";"793,5";"534,0";"38";"19";"8";"4";
"Závod";"12,91";"255,0";"163,0";"5";"3";"2";"4";
"Zomba";"57,30";"1919,0";"1257,0";"61";"26";"13";"3";
"Dombóvári járás";"509,02";"29958,5";"18838,0";"1279";"653";"323";"373";
"Attala";"20,64";"731,0";"473,0";"27";"20";"13";"8";
"Csibrák";"14,62";"245,5";"148,0";"13";"4";"4";"6";
"Csikóstõttõs";"17,70";"792,5";"539,0";"30";"13";"6";"8";
"Dalmand";"48,77";"1140,5";"699,0";"62";"26";"17";"14";
"Dombóvár";"78,48";"17842,0";"10994,0";"649";"333";"151";"105";
"Döbrököz";"43,13";"1916,5";"1246,0";"130";"71";"47";"34";
"Gyulaj";"70,82";"932,0";"593,0";"49";"16";"8";"62";
"Jágónak";"15,40";"194,0";"136,0";"10";"5";"4";"8";
"Kapospula";"19,80";"862,0";"565,0";"21";"13";"6";"8";
"Kaposszekcsõ";"15,62";"1489,0";"928,0";"49";"22";"7";"11";
"Kocsola";"33,34";"1213,5";"829,0";"114";"67";"28";"32";
"Kurd";"31,19";"1034,0";"682,0";"42";"23";"13";"19";
"Lápafõ";"9,31";"150,0";"97,0";"9";"4";"1";"8";
"Nak";"27,78";"525,0";"352,0";"35";"16";"11";"17";
"Szakcs";"55,79";"787,0";"497,0";"31";"16";"3";"30";
"Várong";"6,63";"104,0";"60,0";"8";"4";"4";"3";
"Paksi járás";"836,00";"47004,5";"30580,0";"1383";"798";"405";"158";
"Bikács";"34,67";"398,0";"283,0";"17";"11";"7";"9";
"Bölcske";"58,78";"2649,0";"1713,0";"89";"55";"33";"19";
"Dunaföldvár";"111,42";"8391,5";"5389,0";"243";"145";"78";"17";
"Dunaszentgyörgy";"37,63";"2444,0";"1583,0";"76";"39";"19";"9";
"Gerjen";"36,28";"1167,5";"766,0";"47";"20";"11";"8";
"Györköny";"31,60";"938,0";"601,0";"18";"10";"8";"5";
"Kajdacs";"37,73";"1138,0";"734,0";"46";"26";"13";"15";
"Madocsa";"43,33";"1869,0";"1266,0";"34";"16";"6";"10";
"Nagydorog";"41,44";"2476,0";"1597,0";"89";"61";"33";"14";
"Németkér";"64,97";"1699,5";"1138,0";"64";"33";"16";"4";
"Paks";"154,08";"18356,5";"11817,0";"391";"212";"96";" ";
"Pálfa";"34,74";"1456,0";"1012,0";"74";"46";"20";"21";
"Pusztahencse";"31,71";"928,0";"637,0";"57";"37";"21";"6";
"Sárszentlõrinc";"46,69";"960,0";"655,0";"59";"35";"18";"13";
"Tengelic";"70,93";"2133,5";"1389,0";"79";"52";"26";"8";
"Szekszárdi járás";"656,17";"55441,0";"34595,0";"1851";"965";"499";"289";
"Alsónána";"13,14";"685,0";"451,0";"29";"17";"11";"7";
"Alsónyék";"32,01";"686,5";"457,0";"33";"19";"14";"7";
"Báta";"66,16";"1472,0";"917,0";"77";"46";"35";"24";
"Bátaszék";"63,58";"6034,5";"3835,0";"168";"80";"45";"26";
"Decs";"94,67";"3777,0";"2359,0";"191";"109";"50";"32";
"Harc";"15,86";"827,5";"560,0";"35";"18";"10";"4";
"Kistormás";"11,35";"275,0";"176,0";"21";"12";"9";"5";
"Kölesd";"38,13";"1464,0";"953,0";"72";"41";"24";"6";
"Medina";"22,24";"751,5";"485,0";"40";"20";"13";"14";
"Õcsény";"72,60";"2282,0";"1536,0";"69";"33";"19";"31";
"Pörböly";"11,11";"520,5";"342,0";"20";"10";"3";"5";
"Sárpilis";"21,70";"607,0";"413,0";"51";"35";"22";"14";
"Sióagárd";"24,40";"1152,0";"708,0";"20";"10";"4";"9";
"Szálka";"17,08";"556,0";"362,0";"10";"6";"3";" ";
"Szedres";"46,31";"2033,0";"1374,0";"85";"41";"25";"6";
"Szekszárd";"96,28";"31253,5";"18943,0";"898";"455";"205";"93";
"Várdomb";"9,55";"1064,0";"724,0";"32";"13";"7";"6";
"Tamási járás";"1019,99";"35649,0";"22757,0";"1343";"671";"303";"762";
"Belecska";"14,41";"351,5";"257,0";"12";"6";"2";"4";
"Diósberény";"17,75";"277,0";"157,0";"6";"3";"2";"7";
"Dúzs";"11,27";"227,5";"172,0";"11";"4";"1";"10";
"Értény";"29,95";"741,5";"492,0";"59";"8";"6";"23";
"Felsõnyék";"32,02";"983,5";"646,0";"35";"21";"12";"18";
"Fürged";"26,76";"676,5";"454,0";"49";"29";"8";"60";
"Gyönk";"38,11";"1834,0";"1070,0";"36";"19";"10";"34";
"Hõgyész";"37,15";"2747,0";"1640,0";"104";"53";"22";"28";
"Iregszemcse";"58,33";"2496,5";"1642,0";"82";"40";"24";"46";
"Kalaznó";"18,35";"117,0";"67,0";"6";"3";"1";"4";
"Keszõhidegkút";"10,32";"172,0";"112,0";"7";"2";"1";"13";
"Kisszékely";"28,29";"274,5";"189,0";"17";"9";"3";"6";
"Koppányszántó";"22,55";"270,0";"190,0";"22";"10";"6";"11";
"Magyarkeszi";"38,16";"1064,5";"711,0";"55";"33";"23";"32";
"Miszla";"34,72";"243,0";"170,0";"11";"6";"4";"9";
"Mucsi";"24,76";"400,5";"279,0";"34";"18";"10";"23";
"Nagykónyi";"47,88";"993,5";"677,0";"55";"32";"15";"25";
"Nagyszékely";"36,72";"384,5";"228,0";"15";"10";"8";"12";
"Nagyszokoly";"27,99";"872,0";"574,0";"56";"28";"13";"31";
"Ozora";"59,56";"1598,5";"1043,0";"109";"41";"15";"60";
"Pári";"13,05";"599,0";"390,0";"33";"15";"2";"14";
"Pincehely";"50,09";"2099,5";"1342,0";"70";"38";"16";"27";
"Regöly";"62,66";"1059,5";"708,0";"13";"8";"2";"17";
"Simontornya";"33,83";"3760,5";"2361,0";"113";"47";"17";"55";
"Szakadát";"10,70";"201,5";"113,0";"5";"3";"1";"3";
"Szakály";"41,02";"1259,0";"820,0";"42";"20";"4";"25";
"Szárazd";"7,79";"252,5";"151,0";"3";"2";" ";"10";
"Tamási";"111,95";"7828,0";"4931,0";"212";"121";"50";"107";
"Tolnanémedi";"21,95";"1007,0";"637,0";"27";"18";"12";"8";
"Udvari";"19,44";"290,0";"176,0";"17";"11";"7";"18";
"Újireg";"10,90";"257,5";"154,0";"12";"5";"3";"9";
"Varsád";"21,56";"310,0";"204,0";"15";"8";"3";"13";
"Tolnai járás";"205,25";"17417,5";"10849,0";"615";"317";"167";"75";
"Bogyiszló";"55,93";"2024,5";"1297,0";"87";"43";"22";"20";
"Fácánkert";"10,70";"618,5";"413,0";"24";"9";"1";"5";
"Fadd";"67,54";"3961,0";"2535,0";"157";"87";"44";"29";
"Tolna";"71,08";"10813,5";"6604,0";"347";"178";"100";"21";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49495,99";"3780949,0";"2447528,0";"161060";"88344";"49055";"72919";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13428,72";"1115420,0";"716026,0";"63486";"36615";"21141";"25942";
"Borsod-Abaúj-Zemplén megye";"7247,09";"634893,0";"408893,0";"39901";"22624";"12812";"19161";
"Cigándi járás";"389,97";"15317,0";"9851,0";"1267";"690";"354";"1376";
"Bodroghalom";"26,86";"1241,0";"775,0";"90";"61";"29";"53";
"Cigánd";"56,76";"2995,5";"1952,0";"315";"210";"108";"173";
"Dámóc";"15,99";"303,5";"181,0";"32";"13";"8";"43";
"Karcsa";"43,69";"1733,0";"1105,0";"102";"64";"27";"121";
"Karos";"15,32";"461,0";"304,0";"34";"14";"5";"48";
"Kisrozvágy";"8,34";"204,0";"131,0";"9";"5";"3";"27";
"Lácacséke";"16,25";"273,0";"172,0";"44";"22";"11";"35";
"Nagyrozvágy";"26,81";"606,0";"410,0";"36";"17";"8";"51";
"Pácin";"33,93";"1413,5";"906,0";"155";"101";"55";"96";
"Révleányvár";"16,50";"396,0";"265,0";"35";"19";"9";"41";
"Ricse";"24,75";"1749,0";"1102,0";"73";"26";"14";"296";
"Semjén";"7,84";"510,0";"349,0";"34";"13";"4";"91";
"Tiszacsermely";"20,28";"463,0";"310,0";"80";"38";"19";"47";
"Tiszakarád";"47,56";"2280,0";"1449,0";"187";"68";"39";"187";
"Zemplénagárd";"29,09";"688,5";"440,0";"41";"19";"15";"67";
"Edelényi járás";"717,85";"32205,0";"20439,0";"2560";"1443";"725";"2084";
"Abod";"31,16";"155,0";"102,0";"18";"9";"2";"6";
"Balajt";"9,03";"488,0";"317,0";"44";"22";"8";"107";
"Becskeháza";"5,00";"40,0";"26,0";"2";"1";" ";"3";
"Bódvalenke";"6,63";"256,0";"151,0";"20";"12";"10";"36";
"Bódvarákó";"9,22";"136,0";"94,0";"8";"7";"5";"9";
"Bódvaszilas";"19,22";"997,0";"638,0";"59";"34";"16";"49";
"Boldva";"28,34";"2254,5";"1505,0";"190";"114";"71";"88";
"Borsodszirák";"11,01";"1128,5";"768,0";"110";"67";"31";"49";
"Damak";"7,53";"252,0";"171,0";"13";"9";"4";"8";
"Debréte";"9,62";"9,0";"4,0";" ";" ";" ";"1";
"Edelény";"56,82";"9279,0";"5972,0";"490";"266";"131";"319";
"Égerszög";"10,77";"50,5";"26,0";"1";"1";"1";"6";
"Galvács";"15,04";"88,0";"50,0";"4";"2";" ";"1";
"Hangács";"22,53";"548,5";"352,0";"52";"30";"11";"15";
"Hegymeg";"5,70";"104,5";"65,0";"14";"9";"5";"4";
"Hidvégardó";"16,99";"521,0";"361,0";"32";"18";"10";"24";
"Irota";"12,34";"87,0";"61,0";"4";"3";"1";"5";
"Komjáti";"11,08";"154,0";"85,0";"6";"5";"3";"8";
"Ládbesenyõ";"10,40";"280,5";"182,0";"24";"15";"8";"15";
"Lak";"19,76";"677,0";"429,0";"57";"31";"14";"138";
"Martonyi";"17,57";"329,0";"223,0";"40";"30";"17";"33";
"Meszes";"11,40";"162,5";"100,0";"13";"6";"4";"12";
"Nyomár";"10,46";"266,5";"179,0";"10";"3";"1";"11";
"Perkupa";"19,39";"736,5";"507,0";"58";"27";"14";"54";
"Rakaca";"19,00";"799,5";"503,0";"146";"88";"37";"99";
"Rakacaszend";"15,71";"273,5";"167,0";"27";"18";"9";"54";
"Szakácsi";"8,63";"186,5";"116,0";"7";"4";"3";"38";
"Szalonna";"20,08";"995,0";"632,0";"91";"53";"36";"71";
"Szendrõ";"53,56";"4143,5";"2506,0";"381";"212";"102";"225";
"Szendrõlád";"17,70";"2178,0";"1301,0";"236";"148";"67";"215";
"Szin";"18,10";"839,0";"530,0";"49";"23";"12";"145";
"Szinpetri";"9,71";"207,5";"143,0";"21";"11";"5";"23";
"Szögliget";"34,74";"525,5";"305,0";"32";"15";"10";"19";
"Szõlõsardó";"10,66";"93,0";"49,0";"5";"4";"4";"2";
"Szuhogy";"17,00";"1063,5";"692,0";"79";"44";"22";"55";
"Teresztenye";"8,69";"25,0";"14,0";"1";"1";" ";" ";
"Tomor";"12,89";"227,5";"144,0";"4";"1";" ";"37";
"Tornabarakony";"8,19";"14,0";"6,0";" ";" ";" ";"3";
"Tornakápolna";"4,02";"15,5";"13,0";" ";" ";" ";"2";
"Tornanádaska";"7,83";"769,5";"434,0";"156";"64";"30";"52";
"Tornaszentandrás";"15,65";"144,5";"87,0";"9";"8";"4";"13";
"Tornaszentjakab";"28,22";"211,5";"127,0";"21";"15";"10";"12";
"Varbóc";"10,10";"58,0";"28,0";"4";"2";"2";"3";
"Viszló";"11,10";"66,5";"45,0";" ";" ";" ";"2";
"Ziliz";"9,26";"368,0";"229,0";"22";"11";"5";"13";
"Encsi járás";"378,39";"21082,5";"13346,0";"2076";"1220";"732";"1548";
"Alsógagy";"6,28";"70,5";"40,0";"7";"5";"2";"9";
"Baktakék";"18,79";"742,0";"461,0";"90";"50";"30";"72";
"Beret";"6,77";"288,0";"174,0";"44";"21";"11";"37";
"Büttös";"18,18";"143,5";"92,0";"7";"3";"2";"25";
"Csenyéte";"9,97";"386,5";"209,0";"53";"5";"1";"95";
"Csobád";"11,83";"698,5";"446,0";"69";"50";"35";"18";
"Detek";"9,68";"227,0";"153,0";"18";"13";"10";"23";
"Encs";"25,80";"6146,5";"3790,0";"475";"317";"208";"185";
"Fáj";"19,33";"450,5";"261,0";"78";"35";"15";"89";
"Fancsal";"9,77";"313,0";"209,0";"10";"7";"3";"16";
"Felsõgagy";"14,47";"212,5";"131,0";"16";"6";"1";"32";
"Forró";"19,03";"2622,0";"1713,0";"337";"245";"156";"182";
"Fulókércs";"18,60";"408,5";"235,0";"38";"19";"10";"59";
"Gagyapáti";"3,23";"33,0";"21,0";"1";" ";" ";"4";
"Garadna";"9,75";"338,0";"227,0";"28";"17";"10";"21";
"Hernádpetri";"17,08";"217,0";"143,0";"31";"12";"5";"27";
"Hernádszentandrás";"7,04";"433,5";"263,0";"64";"29";"16";"32";
"Hernádvécse";"16,94";"1084,0";"668,0";"164";"76";"49";"108";
"Ináncs";"10,94";"1133,0";"770,0";"67";"39";"19";"73";
"Kány";"9,21";"28,5";"15,0";"1";" ";" ";"8";
"Keresztéte";"3,97";"24,5";"18,0";"2";" ";" ";"2";
"Krasznokvajda";"11,44";"475,0";"342,0";"32";"16";"4";"59";
"Litka";"6,66";"25,5";"20,0";"4";" ";" ";" ";
"Méra";"15,12";"1590,0";"1066,0";"152";"83";"52";"76";
"Novajidrány";"14,31";"1317,5";"849,0";"110";"67";"36";"141";
"Perecse";"12,54";"23,5";"15,0";" ";" ";" ";"2";
"Pusztaradvány";"7,14";"227,5";"137,0";"18";"8";"4";"52";
"Szalaszend";"18,22";"986,5";"617,0";"120";"77";"36";"49";
"Szemere";"26,30";"436,5";"261,0";"40";"20";"17";"52";
"Gönci járás";"502,26";"15901,5";"10820,0";"1649";"943";"545";"1278";
"Abaújalpár";"8,48";"46,5";"30,0";"5";"2";"1";"5";
"Abaújkér";"17,27";"557,0";"395,0";"49";"24";"12";"51";
"Abaújszántó";"47,39";"2862,0";"1878,0";"225";"135";"64";"171";
