"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2017. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Pölöske";"31";"12";"10";"16";
"Pusztaederics";"3";"2";" ";"3";
"Pusztaszentlászló";"18";"9";"4";"5";
"Salomvár";"12";"2";"1";"7";
"Sárhida";"21";"11";"7";"9";
"Söjtör";"46";"28";"23";"33";
"Szentkozmadombja";"1";"1";"1";"2";
"Szentpéterfölde";"3";" ";" ";"5";
"Szentpéterúr";"44";"22";"9";"80";
"Teskánd";"13";"8";"5";"10";
"Tilaj";"7";"3";"1";"10";
"Tófej";"18";"9";"3";"6";
"Vasboldogasszony";"25";"11";"8";"10";
"Vaspör";"11";"4";"3";"6";
"Vöckönd";"1";"1";" ";"3";
"Zalaboldogfa";"11";"6";"3";"6";
"Zalacséb";"10";"3";"1";"3";
"Zalaegerszeg";"1162";"453";"271";"275";
"Zalaháshágy";"7";"4";" ";"3";
"Zalaigrice";"2";" ";" ";"9";
"Zalaistvánd";"4";"2";"1";"2";
"Zalalövõ";"73";"25";"15";"45";
"Zalaszentgyörgy";"9";"7";"7";"4";
"Zalaszentiván";"21";"7";"4";"10";
"Zalaszentlõrinc";"3";" ";" ";"4";
"Zalaszentmihály";"25";"17";"11";"4";
"Zalatárnok";"9";"3";" ";"4";
"Zalaszentgróti járás";"274";"83";"52";"409";
"Batyk";"8";"2";"1";"10";
"Döbröce";"1";" ";" ";"3";
"Dötk";"1";" ";" ";"2";
"Kallósd";"1";" ";" ";"2";
"Kehidakustány";"6";"2";"2";"38";
"Kisgörbõ";"5";"3";"2";"10";
"Kisvásárhely";"1";"1";" ";"7";
"Mihályfa";"5";"2";"2";"14";
"Nagygörbõ";"1";" ";" ";"9";
"Óhíd";"18";"6";"5";"23";
"Pakod";"10";"3";"1";"21";
"Sénye";"1";"1";" ";" ";
"Sümegcsehi";"8";"2";"2";"17";
"Szalapa";"5";"3";"2";"14";
"Tekenye";"8";"3";"2";"17";
"Türje";"51";"18";"12";"63";
"Zalabér";"13";"1";"1";"25";
"Zalaszentgrót";"116";"31";"18";"109";
"Zalaszentlászló";"10";"3";"2";"19";
"Zalavég";"5";"2";" ";"6";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Zala megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Dunántúl (Baranya, Somogy, Tolna)";"33050";"16258";"9288";"21385";
"Baranya megye";"13342";"6452";"3754";"10606";
"Bólyi járás";"407";"182";"95";"175";
"Babarc";"35";"16";"11";"8";
"Belvárdgyula";"5";"1";"1";"9";
"Bóly";"43";"13";"8";"43";
"Borjád";"6";"3";"1";"5";
"Hásságy";"6";"3";"2";"2";
"Kisbudmér";"7";"5";" ";"5";
"Liptód";"25";"12";"9";" ";
"Máriakéménd";"17";"6";"4";"15";
"Monyoród";"12";"8";"4";"5";
"Nagybudmér";"6";"5";"4";"4";
"Olasz";"15";"8";"7";"10";
"Pócsa";"13";"6";"1";"10";
"Szajk";"14";"5";"2";"9";
"Szederkény";"37";"16";"11";"7";
"Töttös";"26";"12";"8";"13";
"Versend";"140";"63";"22";"30";
"Hegyháti járás";"749";"378";"211";"656";
"Ág";"14";"6";"3";"45";
"Alsómocsolád";"9";"2";" ";"8";
"Bakóca";"19";"10";"6";"26";
"Baranyajenõ";"45";"22";"9";"39";
"Baranyaszentgyörgy";"14";"6";"2";"16";
"Felsõegerszeg";"5";"1";" ";"12";
"Gerényes";"11";"4";"4";"30";
"Gödre";"62";"38";"18";"24";
"Kisbeszterce";"5";"1";" ";"9";
"Kishajmás";"17";"8";"4";"3";
"Kisvaszar";"67";"21";"9";"46";
"Mágocs";"117";"65";"42";"36";
"Mekényes";"29";"8";"6";"18";
"Mezõd";"6";"2";"1";"6";
"Mindszentgodisa";"36";"17";"8";"50";
"Nagyhajmás";"33";"24";"16";"19";
"Palé";"6";"1";" ";"7";
"Sásd";"111";"53";"28";"67";
"Szágy";"17";"9";"4";"22";
"Tarrós";"2";"1";"1";"9";
"Tékes";"23";"15";"7";"23";
"Tormás";"9";"6";"4";"28";
"Varga";"10";"5";" ";"14";
"Vásárosdombó";"71";"47";"35";"94";
"Vázsnok";"11";"6";"4";"5";
"Komlói járás";"904";"313";"143";"1084";
"Bikal";"12";"7";"5";"14";
"Bodolyabér";"10";"5";"2";"17";
"Egyházaskozár";"14";"9";"6";"19";
"Hegyhátmaróc";"5";"2";"2";"6";
"Kárász";"12";"6";"2";"10";
"Komló";"580";"171";"67";"667";
"Köblény";"16";"7";"4";"4";
"Liget";"21";"5";"3";"21";
"Magyaregregy";"32";"12";"7";"23";
"Magyarhertelend";"20";"4";"3";"42";
"Magyarszék";"19";"5";"1";"25";
"Mánfa";"22";"11";"5";"28";
"Máza";"23";"11";"4";"27";
"Mecsekpölöske";"10";"2";" ";"14";
"Oroszló";"13";"9";"3";"23";
"Szalatnak";"19";"10";"6";"20";
"Szárász";"1";"1";"1";"1";
"Szászvár";"64";"30";"20";"102";
"Tófû";"4";"2";"1";"5";
"Vékény";"7";"4";"1";"16";
"Mohácsi járás";"1417";"618";"371";"859";
"Bár";"16";"7";"3";"12";
"Bezedek";"12";"6";"3";"10";
"Dunaszekcsõ";"78";"38";"20";"45";
"Erdõsmárok";"8";"2";"1";" ";
"Feked";"3";"2";"1";"5";
"Görcsönydoboka";"14";"9";"5";"4";
"Himesháza";"22";"14";"10";"23";
"Homorúd";"21";"11";"6";"39";
"Ivándárda";"9";"5";"4";"7";
"Kisnyárád";"13";"9";"6";"2";
"Kölked";"80";"15";"11";"59";
"Lánycsók";"117";"52";"31";"87";
"Lippó";"17";"4";"3";"14";
"Majs";"32";"10";"6";"38";
"Maráza";"9";"4";"3";"7";
"Mohács";"744";"326";"196";"312";
"Nagynyárád";"15";"7";"2";"16";
"Palotabozsok";"24";"12";"6";"11";
"Sárok";"11";"8";"4";"5";
"Sátorhely";"21";"11";"7";"28";
"Somberek";"24";"14";"8";"23";
"Szebény";"32";"9";"5";"3";
"Székelyszabar";"19";"3";"2";"14";
"Szûr";"21";"8";"7";"13";
"Udvar";"1";"1";" ";"4";
"Véménd";"54";"31";"21";"78";
"Pécsi járás";"4306";"1946";"1198";"1798";
"Abaliget";"28";"9";"6";"37";
"Aranyosgadány";"21";"12";"4";"38";
"Áta";"7";"4";"3";"8";
"Bakonya";"27";"8";"4";"8";
"Berkesd";"51";"22";"9";"27";
"Birján";"13";"5";"1";"9";
"Bogád";"27";"8";"2";"11";
"Bosta";"14";"8";"5";"13";
"Cserkút";"21";"13";"9";"4";
"Egerág";"23";"15";"7";"14";
"Ellend";"5";"3";"3";"9";
"Görcsöny";"38";"20";"13";"33";
"Gyód";"12";"6";"4";"10";
"Hosszúhetény";"87";"45";"29";"58";
"Husztót";"2";"1";"1";"4";
"Keszü";"28";"11";"4";"18";
"Kisherend";"8";"1";" ";"6";
"Kovácsszénája";"2";" ";" ";"13";
"Kozármisleny";"91";"29";"19";"29";
"Kökény";"10";"6";"2";"14";
"Kõvágószõlõs";"47";"15";"6";"19";
"Kõvágótöttös";"22";"17";"10";"12";
"Lothárd";"3";"1";" ";" ";
"Magyarsarlós";"5";"3";"3";"3";
"Nagykozár";"36";"12";"9";"14";
"Ócsárd";"20";"10";"3";"20";
"Orfû";"11";"4";"2";"24";
"Pécs";"3445";"1567";"994";"1196";
"Pécsudvard";"19";"11";"6";"9";
"Pellérd";"45";"18";"7";"35";
"Pereked";"9";"2";" ";"6";
"Pogány";"20";"5";"4";"18";
"Regenye";"13";"6";"3";"21";
"Romonya";"5";"1";" ";"3";
"Szalánta";"29";"14";"7";"24";
"Szemely";"11";"5";"3";"6";
"Szilágy";"9";"2";"2";"8";
"Szilvás";"4";"3";"3";"6";
"Szõke";"24";"13";"10";"6";
"Szõkéd";"14";"11";"1";"5";
"Pécsváradi járás";"280";"112";"63";"298";
"Apátvarasd";"10";"1";" ";"10";
"Erdõsmecske";"4";"3";"1";"14";
"Erzsébet";"7";"4";"1";"8";
"Fazekasboda";"5";"3";"2";"12";
"Geresdlak";"17";"7";"5";"10";
"Hidas";"62";"20";"10";"28";
"Kátoly";"9";"3";" ";"12";
"Kékesd";"7";"4";"1";"9";
"Lovászhetény";"6";" ";" ";"21";
"Martonfa";"5";"2";"1";"10";
"Mecseknádasd";"26";"11";"7";"18";
"Nagypall";"11";"4";"2";"16";
"Óbánya";"2";"2";"2";"2";
"Ófalu";"3";" ";" ";"7";
"Pécsvárad";"97";"45";"28";"105";
"Szellõ";"4";"2";"2";"4";
"Zengõvárkony";"5";"1";"1";"12";
"Sellyei járás";"936";"486";"227";"1606";
"Adorjás";"10";"3";" ";"42";
"Baksa";"36";"19";"12";"29";
"Baranyahídvég";"18";"7";"3";"43";
"Besence";"9";"5";"2";"25";
"Bogádmindszent";"24";"14";"6";"43";
"Bogdása";"30";"19";"8";"33";
"Csányoszró";"50";"23";"15";"60";
"Drávafok";"23";"12";"6";"60";
"Drávaiványi";"11";"6";"2";"42";
"Drávakeresztúr";"5";"2";"1";"17";
"Drávasztára";"17";"12";"8";"40";
"Felsõszentmárton";"28";"16";"11";"79";
"Gilvánfa";"71";"44";"15";"69";
"Hegyszentmárton";"31";"16";"8";"55";
"Hirics";"18";"9";"6";"66";
"Kákics";"21";"11";"7";"34";
"Kemse";"3";"1";" ";"11";
"Kisasszonyfa";"31";"17";"6";"18";
"Kisszentmárton";"12";"6";"1";"53";
"Kórós";"10";" ";" ";"42";
"Lúzsok";"34";"16";"10";"44";
"Magyarmecske";"20";"11";"5";"39";
"Magyartelek";"22";"14";"7";"31";
"Markóc";"4";"4";"1";"14";
"Marócsa";"6";"3";"1";"14";
"Nagycsány";"10";"4";"2";"15";
"Okorág";"16";"12";"4";"32";
"Ózdfalu";"19";"11";"2";"30";
"Páprád";"4";"1";"1";"12";
"Piskó";"18";"9";"4";"78";
"Sámod";"12";"4";"1";"31";
"Sellye";"118";"50";"27";"143";
"Sósvertike";"15";"5";"2";"48";
"Tengeri";"6";"6";"3";"5";
"Téseny";"44";"27";"12";"35";
"Vajszló";"103";"50";"19";"114";
"Vejti";"10";"8";"2";"22";
"Zaláta";"17";"9";"7";"38";
"Siklósi járás";"2279";"1347";"861";"1496";
"Alsószentmárton";"240";"147";"63";"140";
"Babarcszõlõs";"10";"4";"4";"21";
"Beremend";"87";"30";"21";"95";
"Bisse";"6";"3";"1";"14";
"Cún";"21";"18";"13";"29";
"Csarnóta";"9";"5";"2";"8";
"Diósviszló";"82";"53";"31";"35";
"Drávacsehi";"20";"7";"6";"32";
"Drávacsepely";"9";"2";" ";"18";
"Drávapalkonya";"35";"27";"13";"36";
"Drávapiski";"7";"1";"1";"17";
"Drávaszabolcs";"50";"27";"15";"34";
"Drávaszerdahely";"6";"2";"1";"11";
"Egyházasharaszti";"21";"9";"6";"30";
"Garé";"22";"14";"8";"25";
"Gordisa";"47";"37";"21";"25";
"Harkány";"123";"68";"45";"32";
"Illocska";"11";"3";"2";"15";
"Ipacsfa";"10";"8";"7";"10";
"Ivánbattyán";"6";"2";"2";"8";
"Kásád";"16";"11";"7";"27";
"Kémes";"21";"10";"5";"40";
"Kisdér";"1";"1";"1";"3";
"Kisharsány";"40";"31";"25";"22";
"Kisjakabfalva";"9";"6";"6";"9";
"Kiskassa";"15";"10";"6";"6";
"Kislippó";"23";"12";"8";"13";
"Kistapolca";"12";"5";"1";"16";
"Kistótfalu";"17";"9";"4";"13";
"Kovácshida";"21";"10";"5";"19";
"Lapáncsa";"14";"8";"3";"29";
"Magyarbóly";"26";"10";"5";"32";
"Márfa";"21";"14";"10";"13";
"Márok";"23";"13";"10";"24";
"Matty";"38";"21";"12";"24";
"Nagyharsány";"153";"117";"93";"48";
"Nagytótfalu";"41";"25";"23";"13";
"Old";"24";"9";"4";"62";
"Palkonya";"10";"7";"4";"16";
"Pécsdevecser";"4";"2";"2";"2";
"Peterd";"12";"6";"4";"8";
"Rádfalva";"14";"7";"4";"15";
"Siklós";"556";"321";"215";"142";
"Siklósbodony";"13";"4";"2";"21";
"Siklósnagyfalu";"70";"46";"21";"64";
"Szaporca";"12";"4";"3";"38";
"Szava";"22";"12";"9";"28";
"Tésenfa";"16";"8";"5";"21";
"Túrony";"12";"8";"7";"8";
"Újpetre";"53";"40";"28";"19";
"Villány";"85";"57";"42";"37";
"Villánykövesd";"8";"5";"3";"13";
"Vokány";"55";"31";"22";"16";
"Szentlõrinci járás";"568";"251";"118";"607";
"Bicsérd";"28";"6";"5";"21";
"Boda";"26";"12";"3";"13";
"Bükkösd";"47";"24";"15";"55";
"Cserdi";"32";"12";"5";"41";
"Csonkamindszent";"12";"4";" ";"7";
"Dinnyeberki";"3";"2";"1";"12";
"Gerde";"22";"12";"7";"21";
"Gyöngyfa";"7";"1";" ";"29";
"Helesfa";"24";"19";"12";"17";
"Hetvehely";"35";"12";"5";"25";
"Kacsóta";"15";"9";"5";"15";
"Királyegyháza";"37";"22";"9";"41";
"Okorvölgy";"6";"2";"2";"3";
"Pécsbagota";"1";" ";" ";"10";
"Sumony";"42";"23";"8";"49";
"Szabadszentkirály";"25";"11";"7";"18";
"Szentdénes";"15";"6";"4";"27";
"Szentkatalin";"10";"2";"2";"5";
"Szentlõrinc";"157";"59";"24";"168";
"Velény";"8";"3";"1";"12";
"Zók";"16";"10";"3";"18";
"Szigetvári járás";"1496";"819";"467";"2027";
"Almamellék";"29";"20";"16";"54";
"Almáskeresztúr";" ";" ";" ";"15";
"Bánfa";"20";"9";"4";"22";
"Basal";"15";"9";"6";"10";
"Boldogasszonyfa";"45";"26";"8";"48";
"Botykapeterd";"26";"14";"8";"27";
"Bürüs";"5";"4";" ";"14";
"Csebény";"6";"6";"4";"14";
"Csertõ";"23";"11";"9";"37";
"Dencsháza";"44";"31";"20";"50";
"Endrõc";"23";"17";"7";"59";
"Gyöngyösmellék";"24";"10";"3";"48";
"Hobol";"50";"28";"16";"55";
"Horváthertelend";"4";"4";"4";"12";
"Ibafa";"22";"13";"8";"31";
"Katádfa";"20";"12";"6";"17";
"Kétújfalu";"35";"10";"4";"56";
"Kisdobsza";"15";"6";"4";"24";
"Kistamási";"11";"6";"2";"37";
"Magyarlukafa";"2";"2";"2";"12";
"Merenye";"26";"13";"9";"24";
"Molvány";"9";"6";"3";"13";
"Mozsgó";"32";"13";"5";"114";
"Nagydobsza";"44";"25";"10";"65";
"Nagypeterd";"24";"10";"8";"41";
"Nagyváty";"29";"19";"14";"29";
"Nemeske";"19";"9";"7";"27";
"Nyugotszenterzsébet";"33";"16";"8";"40";
"Patapoklosi";"46";"26";"17";"41";
"Pettend";"11";"7";"5";"30";
"Rózsafa";"38";"18";"7";"12";
"Somogyapáti";"41";"23";"13";"20";
"Somogyhárságy";"25";"15";"4";"57";
"Somogyhatvan";"28";"22";"11";"63";
"Somogyviszló";"21";"10";"6";"40";
"Szentegát";"21";"13";"5";"42";
"Szentlászló";"47";"28";"12";"54";
"Szigetvár";"498";"273";"174";"466";
"Szörény";"2";"1";"1";"9";
"Szulimán";"19";"8";"5";"24";
"Teklafalu";"19";"9";"6";"30";
"Tótszentgyörgy";"3";"1";"1";"24";
"Várad";"12";"6";"2";"24";
"Vásárosbéc";"12";"5";"2";"34";
"Zádor";"18";"5";"1";"62";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Baranya megye területre nem bontható adatai";" ";" ";" ";" ";
"Somogy megye";"13970";"7030";"3915";"7233";
"Barcsi járás";"1513";"794";"427";"1003";
"Babócsa";"100";"70";"40";"91";
"Barcs";"515";"276";"159";"306";
"Bélavár";"36";"16";"11";"15";
"Bolhó";"57";"21";"13";"45";
"Csokonyavisonta";"192";"107";"46";"69";
"Darány";"51";"21";"12";"69";
"Drávagárdony";"9";"3";" ";"23";
"Drávatamási";"14";"2";" ";"16";
"Heresznye";"22";"18";"7";"20";
"Homokszentgyörgy";"67";"22";"11";"36";
"Istvándi";"62";"41";"17";"51";
"Kálmáncsa";"43";"12";"7";"37";
"Kastélyosdombó";"16";"6";"3";"27";
"Komlósd";"12";"11";"8";"7";
"Lad";"51";"29";"18";"22";
"Lakócsa";"55";"27";"15";"29";
"Patosfa";"26";"14";"6";"9";
"Péterhida";"12";"6";"6";"16";
"Potony";"18";"8";"5";"6";
"Rinyaújlak";"24";"10";"2";"18";
"Rinyaújnép";"7";"4";"3";"5";
"Somogyaracs";"22";"16";"11";"12";
"Szentborbás";"14";"8";"2";"11";
"Szulok";"33";"18";"8";"19";
"Tótújfalu";"20";"8";"7";"6";
"Vízvár";"35";"20";"10";"38";
"Csurgói járás";"1072";"607";"273";"655";
"Berzence";"128";"76";"33";"51";
"Csurgó";"253";"115";"47";"156";
"Csurgónagymarton";"13";"8";"4";"16";
"Gyékényes";"73";"39";"28";"32";
"Iharos";"33";"18";"2";"36";
"Iharosberény";"116";"81";"34";"46";
"Inke";"143";"92";"41";"90";
"Õrtilos";"33";"25";"17";"14";
"Pogányszentpéter";"24";"9";"5";"20";
"Porrog";"13";"5";"1";"14";
"Porrogszentkirály";"22";"13";"6";"18";
"Porrogszentpál";"4";"1";"1";"10";
"Somogybükkösd";"4";"2";"1";"4";
"Somogycsicsó";"19";"13";"5";"12";
"Somogyudvarhely";"43";"30";"14";"54";
"Szenta";"47";"30";"13";"26";
"Zákány";"55";"24";"10";"27";
"Zákányfalu";"49";"26";"11";"29";
"Fonyódi járás";"1551";"798";"528";"747";
"Balatonboglár";"155";"68";"49";"43";
"Balatonfenyves";"70";"26";"18";"20";
"Balatonlelle";"157";"78";"59";"24";
"Buzsák";"55";"25";"12";"45";
"Fonyód";"146";"60";"39";"23";
"Gamás";"83";"42";"30";"44";
"Gyugy";"13";"8";"5";"24";
"Hács";"29";"17";"12";"26";
"Karád";"109";"67";"38";"60";
"Kisberény";"14";"7";" ";"22";
"Látrány";"85";"45";"27";"40";
"Lengyeltóti";"153";"95";"58";"96";
"Ordacsehi";"43";"22";"15";"7";
"Öreglak";"100";"59";"43";"86";
"Pamuk";"21";"7";"2";"27";
"Somogybabod";"35";"18";"13";"13";
"Somogytúr";"32";"21";"17";"6";
"Somogyvámos";"52";"33";"25";"46";
"Somogyvár";"122";"67";"45";"75";
"Szõlõsgyörök";"59";"23";"16";"15";
"Visz";"18";"10";"5";"5";
"Kaposvári járás";"4108";"1918";"1028";"2224";
"Alsóbogát";"15";"7";"3";"21";
"Bárdudvarnok";"39";"18";"12";"58";
"Baté";"38";"24";"11";"20";
"Bodrog";"5";"1";"1";"8";
"Bõszénfa";"13";"2";"1";"22";
"Büssü";"14";"9";"2";"19";
"Cserénfa";"12";"6";"4";"2";
"Csoma";"17";"13";"11";"10";
"Csombárd";"17";"9";"5";"12";
"Csököly";"81";"47";"22";"59";
"Ecseny";"18";"12";"5";"7";
"Edde";"14";"7";"2";"15";
"Felsõmocsolád";"31";"11";"7";"5";
"Fonó";"17";"5";"3";"8";
"Gadács";"6";"3";"3";"5";
"Gálosfa";"7";"5";" ";"15";
"Gige";"23";"11";"3";"48";
"Gölle";"27";"14";"5";"26";
"Hajmás";"22";"5";"1";"25";
"Hedrehely";"63";"37";"23";"8";
"Hencse";"50";"28";"13";"9";
"Hetes";"38";"22";"12";"15";
"Igal";"26";"15";"11";"21";
"Jákó";"24";"11";"4";"31";
"Juta";"38";"21";"14";"21";
"Kadarkút";"132";"53";"23";"87";
"Kaposfõ";"32";"16";"9";"40";
"Kaposgyarmat";"5";"4";"1";"4";
"Kaposhomok";"31";"15";"10";"30";
"Kaposkeresztúr";"53";"34";"17";"5";
"Kaposmérõ";"70";"27";"13";"35";
"Kaposszerdahely";"47";"16";"7";"21";
"Kaposújlak";"13";"5";"3";"11";
"Kaposvár";"1635";"664";"351";"635";
"Kazsok";"39";"17";"4";"14";
"Kercseliget";"50";"29";"10";"17";
"Kisasszond";"4";"1";" ";"12";
"Kisgyalán";"6";"5";"2";"12";
"Kiskorpád";"31";"6";"2";"36";
"Kõkút";"61";"37";"15";"20";
"Magyaratád";"21";"12";"8";"13";
"Magyaregres";"27";"12";"7";"9";
"Mernye";"50";"26";"18";"2";
"Mezõcsokonya";"49";"25";"11";"37";
"Mike";"80";"40";"20";"21";
"Mosdós";"44";"19";"13";"20";
"Nagybajom";"214";"128";"71";"143";
"Nagyberki";"65";"43";"28";"18";
"Orci";"11";"5";"3";"7";
"Osztopán";"49";"28";"20";"28";
"Pálmajor";"48";"28";"9";"38";
"Patalom";"7";"2";"1";"8";
"Patca";"3";"2";"2";"1";
"Polány";"11";"3";"2";"1";
"Ráksi";"15";"3";"3";"7";
"Rinyakovácsi";"12";"9";"4";"20";
"Sántos";"15";"7";"4";"5";
"Simonfa";"14";"6";"5";"24";
"Somodor";"17";"7";"4";"21";
"Somogyaszaló";"33";"16";"10";"12";
"Somogyfajsz";"38";"24";"14";"25";
"Somogygeszti";"35";"15";"11";"16";
"Somogyjád";"51";"21";"13";"41";
"Somogysárd";"88";"48";"30";"40";
"Somogyszil";"38";"25";"14";"20";
"Szabadi";"11";"9";"6";"8";
"Szenna";"23";"9";"5";"24";
"Szentbalázs";"7";"4";"4";"7";
"Szentgáloskér";"23";"7";"4";"20";
"Szilvásszentmárton";"9";"2";" ";"13";
"Taszár";"37";"18";"11";"20";
"Újvárfalva";"19";"9";"5";"16";
"Várda";"12";"2";"1";"17";
"Visnye";"23";"15";"10";"17";
"Zimány";"14";"4";"4";"12";
"Zselickisfalud";"9";"5";"4";"9";
"Zselickislak";"9";"5";"2";"11";
"Zselicszentpál";"13";"3";"2";"4";
"Marcali járás";"1715";"797";"436";"881";
"Balatonberény";"35";"8";"3";"25";
"Balatonkeresztúr";"37";"9";"6";"8";
"Balatonmáriafürdõ";"9";"3";"2";"1";
"Balatonszentgyörgy";"34";"8";"3";"29";
"Balatonújlak";"16";"6";" ";"9";
"Böhönye";"178";"75";"42";"55";
"Csákány";"23";"6";"3";"19";
"Csömend";"23";"16";"8";"4";
"Fõnyed";"6";"3";"2";"9";
"Gadány";"22";"14";"5";"11";
"Hollád";"31";"14";"9";"7";
"Hosszúvíz";"1";"1";" ";"4";
"Kelevíz";"15";"9";"5";"23";
"Kéthely";"76";"26";"17";"19";
"Libickozma";"2";"2";"1";"2";
"Marcali";"328";"136";"79";"91";
"Mesztegnyõ";"73";"37";"25";"33";
"Nagyszakácsi";"29";"9";"3";"26";
"Nemesdéd";"107";"66";"28";"97";
"Nemeskisfalud";"3";" ";" ";"2";
"Nemesvid";"83";"32";"16";"26";
"Nikla";"44";"29";"17";"37";
"Pusztakovácsi";"94";"51";"36";"31";
"Sávoly";"26";"15";"6";"27";
"Somogysámson";"127";"57";"28";"33";
"Somogysimonyi";"3";"2";"2";"1";
"Somogyszentpál";"51";"36";"9";"32";
"Somogyzsitfa";"25";"15";"11";"19";
"Szegerdõ";"19";"6";"1";"21";
"Szenyér";"37";"19";"11";"36";
"Szõkedencs";"21";"9";"3";"10";
"Tapsony";"26";"16";"11";"16";
"Táska";"26";"12";"11";"24";
"Tikos";"15";"5";"1";"22";
"Varászló";"10";"7";"3";"10";
"Vése";"49";"36";"28";"37";
"Vörs";"11";"2";"1";"25";
"Nagyatádi járás";"1840";"1117";"618";"961";
"Bakháza";"18";"7";"4";"19";
"Beleg";"74";"59";"40";"45";
"Bolhás";"48";"31";"15";"44";
"Görgeteg";"147";"95";"49";"71";
"Háromfa";"95";"75";"41";"27";
"Kaszó";"8";"6";"2";"5";
"Kisbajom";"37";"13";"2";"46";
"Kutas";"123";"86";"45";"61";
"Lábod";"199";"127";"87";"101";
"Nagyatád";"382";"209";"121";"155";
"Nagykorpád";"73";"40";"21";"14";
"Ötvöskónyi";"77";"43";"23";"51";
"Rinyabesenyõ";"52";"18";"10";"25";
"Rinyaszentkirály";"65";"41";"12";"27";
"Segesd";"166";"108";"65";"65";
"Somogyszob";"101";"62";"35";"59";
"Szabás";"35";"17";"9";"68";
"Tarany";"140";"80";"37";"78";
"Siófoki járás";"1614";"741";"460";"407";
"Ádánd";"99";"46";"32";"32";
"Balatonendréd";"55";"19";"10";"8";
"Balatonföldvár";"47";"22";"13";"6";
"Balatonõszöd";"13";"8";"4";"4";
"Balatonszabadi";"77";"37";"29";"23";
"Balatonszárszó";"62";"22";"13";"42";
"Balatonszemes";"39";"17";"13";"19";
"Balatonvilágos";"22";"10";"6";"7";
"Bálványos";"27";"11";"7";"17";
"Kereki";"21";"6";"4";"3";
"Kõröshegy";"60";"26";"18";"8";
"Kötcse";"37";"18";"13";"16";
"Nagyberény";"63";"32";"19";"15";
"Nagycsepely";"35";"19";"13";"17";
"Nyim";"9";"7";"1";"11";
"Pusztaszemes";"19";"9";"4";"1";
"Ságvár";"45";"17";"9";"13";
"Siófok";"732";"343";"213";"105";
"Siójut";"25";"10";"2";"10";
"Som";"18";"3";"2";"11";
"Szántód";"13";"6";"3";"5";
"Szólád";"26";"14";"7";"12";
"Teleki";"26";"17";"10";"9";
"Zamárdi";"44";"22";"15";"13";
"Tabi járás";"557";"258";"145";"355";
"Andocs";"65";"24";"15";"50";
"Bábonymegyer";"34";"18";"6";"22";
"Bedegkér";"20";"15";"9";"47";
"Bonnya";"12";"5";"4";"10";
"Fiad";"10";"2";" ";"9";
"Kánya";"28";"13";"10";"10";
"Kapoly";"37";"17";"11";"6";
"Kára";" ";" ";" ";"2";
"Kisbárapáti";"15";"7";"4";"11";
"Lulla";"11";"2";" ";"3";
"Miklósi";"8";"6";"2";"4";
"Nágocs";"22";"11";"4";"29";
"Sérsekszõlõs";"4";"3";"2";"6";
"Somogyacsa";"15";"9";"7";"14";
"Somogydöröcske";"5";"2";"1";"7";
"Somogyegres";"12";"9";"3";"9";
"Somogymeggyes";"44";"20";"9";"14";
"Szorosad";"2";"1";"1";"2";
"Tab";"115";"50";"34";"44";
"Tengõd";"37";"12";"5";"15";
"Torvaj";"24";"7";"6";"10";
"Törökkoppány";"10";"10";"6";"13";
"Zala";"7";"2";"2";"3";
"Zics";"20";"13";"4";"15";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";
"Tolna megye";"5738";"2776";"1619";"3546";
"Bonyhádi járás";"564";"259";"132";"265";
"Aparhant";"14";"2";"1";"10";
"Bátaapáti";"13";"4";"3";"15";
"Bonyhád";"199";"77";"43";"71";
"Bonyhádvarasd";"6";"2";"2";"2";
"Cikó";"17";"11";"4";"7";
"Felsõnána";"12";"6";"2";"3";
"Grábóc";"10";"7";"3";"9";
"Györe";"6";"2";" ";"6";
"Izmény";"7";"4";"1";"5";
"Kakasd";"20";"5";"3";"13";
"Kéty";"10";"4";"1";"2";
"Kisdorog";"20";"13";"5";"9";
"Kismányok";"9";"5";"3";"2";
"Kisvejke";"27";"18";"10";"9";
"Lengyel";"24";"9";"6";"15";
"Mórágy";"21";"12";"5";"9";
"Mõcsény";"6";"3";"2";"7";
"Mucsfa";"8";"5";"2";"12";
"Murga";"4";"1";"1";"2";
"Nagymányok";"36";"19";"9";"18";
"Nagyvejke";" ";" ";" ";"1";
"Tevel";"20";"10";"3";"21";
"Váralja";"32";"14";"7";"4";
"Závod";"5";"3";"1";"2";
"Zomba";"38";"23";"15";"11";
"Dombóvári járás";"1061";"494";"274";"721";
"Attala";"26";"12";"9";"16";
"Csibrák";"15";"7";"3";"10";
"Csikóstõttõs";"21";"10";"9";"18";
"Dalmand";"41";"25";"17";"27";
"Dombóvár";"519";"219";"122";"243";
"Döbrököz";"113";"75";"39";"72";
