"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2014. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Boba";"10,95";"827,0";" ";"21";"8";"2";" ";
"Borgáta";"6,21";"154,0";" ";"7";"4";"2";" ";
"Celldömölk";"52,39";"10997,5";" ";"268";"97";"44";" ";
"Csönge";"25,27";"383,0";" ";"14";"7";"5";" ";
"Duka";"15,24";"210,5";" ";"8";"6";"4";" ";
"Egyházashetye";"13,20";"325,5";" ";"16";"7";"5";" ";
"Jánosháza";"23,41";"2508,5";" ";"91";"38";"17";" ";
"Karakó";"10,35";"184,0";" ";"6";"1";"1";" ";
"Keléd";"8,72";"75,5";" ";"1";" ";" ";" ";
"Kemeneskápolna";"4,97";"87,5";" ";"3";"1";"1";" ";
"Kemenesmagasi";"33,19";"808,0";" ";"36";"16";"8";" ";
"Kemenesmihályfa";"17,81";"499,0";" ";"22";"7";"1";" ";
"Kemenespálfa";"13,72";"379,5";" ";"12";"6";"5";" ";
"Kemenessömjén";"16,05";"595,5";" ";"13";"2";"2";" ";
"Kemenesszentmárton";"4,29";"196,0";" ";"5";"1";"1";" ";
"Kenyeri";"33,96";"871,0";" ";"14";"3";" ";" ";
"Kissomlyó";"8,58";"217,5";" ";"8";"5";"3";" ";
"Köcsk";"12,58";"239,0";" ";"8";"4";"3";" ";
"Mersevát";"10,54";"581,5";" ";"11";"5";"4";" ";
"Mesteri";"11,69";"273,0";" ";"6";"1";" ";" ";
"Nagysimonyi";"15,67";"980,5";" ";"34";"11";"7";" ";
"Nemeskeresztúr";"12,17";"277,5";" ";"15";"7";"5";" ";
"Nemeskocs";"7,93";"295,0";" ";"4";"1";"1";" ";
"Ostffyasszonyfa";"34,31";"777,5";" ";"36";"15";"5";" ";
"Pápoc";"31,32";"275,0";" ";"10";"3";"1";" ";
"Szergény";"15,61";"329,0";" ";"10";"4";"1";" ";
"Tokorcs";"6,40";"345,5";" ";"11";"9";"7";" ";
"Vönöck";"17,60";"730,5";" ";"34";"20";"15";" ";
"Körmendi járás";"614,56";"26520,0";" ";"614";"227";"121";" ";
"Bajánsenye";"21,85";"488,0";" ";"12";"5";"3";" ";
"Csákánydoroszló";"26,61";"1764,0";" ";"26";"10";"4";" ";
"Daraboshegy";"4,59";"91,0";" ";"7";"3";"2";" ";
"Döbörhegy";"11,75";"120,0";" ";"4";"2";"2";" ";
"Döröske";"4,40";"79,5";" ";"1";" ";" ";" ";
"Egyházashollós";"19,05";"562,0";" ";"20";"11";"4";" ";
"Egyházasrádóc";"24,79";"1293,0";" ";"22";"10";"6";" ";
"Felsõjánosfa";"3,06";"178,0";" ";"5";" ";" ";" ";
"Felsõmarác";"17,44";"223,5";" ";"3";"1";"1";" ";
"Halastó";"5,65";"80,5";" ";"2";" ";" ";" ";
"Halogy";"7,05";"259,0";" ";"8";"6";"5";" ";
"Harasztifalu";"7,89";"155,0";" ";"6";"3";" ";" ";
"Hegyháthodász";"8,08";"164,5";" ";"9";"6";"4";" ";
"Hegyhátsál";"4,58";"155,5";" ";"4";"2";"1";" ";
"Hegyhátszentjakab";"9,47";"265,0";" ";"7";"1";" ";" ";
"Hegyhátszentmárton";"12,74";"61,5";" ";"1";" ";" ";" ";
"Ispánk";"6,92";"100,0";" ";"1";" ";" ";" ";
"Ivánc";"17,14";"687,5";" ";"9";"2";" ";" ";
"Katafa";"4,81";"358,0";" ";"4";"1";"1";" ";
"Kemestaródfa";"6,35";"208,0";" ";"2";"1";" ";" ";
"Kercaszomor";"12,87";"199,0";" ";"13";"5";"3";" ";
"Kerkáskápolna";"9,20";"78,5";" ";"2";" ";" ";" ";
"Kisrákos";"11,06";"193,0";" ";"2";" ";" ";" ";
"Körmend";"52,79";"11541,0";" ";"241";"96";"48";" ";
"Magyarnádalja";"3,85";"207,5";" ";"5";"4";"2";" ";
"Magyarszecsõd";"11,26";"440,0";" ";"14";"4";"2";" ";
"Magyarszombatfa";"15,94";"257,5";" ";"6";"3";"3";" ";
"Molnaszecsõd";"11,70";"416,5";" ";"19";"7";"5";" ";
"Nádasd";"35,60";"1319,0";" ";"33";"9";"5";" ";
"Nagykölked";"9,78";"147,0";" ";"4";" ";" ";" ";
"Nagymizdó";"6,76";"109,0";" ";"2";" ";" ";" ";
"Nagyrákos";"16,11";"266,0";" ";"12";"2";"2";" ";
"Nemesrempehollós";"12,05";"294,0";" ";"7";"3";"2";" ";
"Õrimagyarósd";"12,29";"219,5";" ";"9";"3";"3";" ";
"Õriszentpéter";"33,57";"1174,5";" ";"34";"10";"7";" ";
"Pankasz";"9,27";"450,5";" ";"23";"8";"1";" ";
"Pinkamindszent";"11,01";"154,0";" ";"1";" ";" ";" ";
"Rádóckölked";"18,95";"286,5";" ";"4";"1";"1";" ";
"Szaknyér";"2,93";"48,5";" ";"4";" ";" ";" ";
"Szalafõ";"27,37";"191,5";" ";"5";" ";" ";" ";
"Szarvaskend";"10,34";"200,0";" ";"2";" ";" ";" ";
"Szatta";"6,01";"77,5";" ";"3";"1";" ";" ";
"Szõce";"18,71";"312,5";" ";"6";"4";"2";" ";
"Vasalja";"11,24";"319,0";" ";"3";"2";"2";" ";
"Velemér";"9,55";"79,0";" ";"2";" ";" ";" ";
"Viszák";"10,13";"245,5";" ";"5";"1";" ";" ";
"Kõszegi járás";"286,36";"25575,0";" ";"498";"203";"120";" ";
"Bozsok";"20,91";"339,0";" ";"5";" ";" ";" ";
"Bük";"20,86";"3507,0";" ";"72";"35";"23";" ";
"Cák";"6,48";"265,0";" ";"5";"2";"2";" ";
"Csepreg";"49,53";"3259,5";" ";"43";"16";"9";" ";
"Gyöngyösfalu";"9,65";"1134,5";" ";"15";"5";"2";" ";
"Horvátzsidány";"12,16";"808,5";" ";"8";"3";"1";" ";
"Iklanberény";"2,96";"39,5";" ";" ";" ";" ";" ";
"Kiszsidány";"4,91";"90,5";" ";"1";" ";" ";" ";
"Kõszeg";"54,66";"11710,5";" ";"273";"114";"64";" ";
"Kõszegdoroszló";"9,61";"247,0";" ";"4";"2";"1";" ";
"Kõszegpaty";"12,24";"205,5";" ";"3";"1";"1";" ";
"Kõszegszerdahely";"7,37";"462,0";" ";"14";"5";"3";" ";
"Lócs";"5,13";"122,0";" ";"2";" ";" ";" ";
"Lukácsháza";"9,37";"1089,5";" ";"21";"8";"5";" ";
"Nemescsó";"7,38";"281,5";" ";"7";"2";"2";" ";
"Ólmod";"3,66";"102,5";" ";" ";" ";" ";" ";
"Peresznye";"10,73";"840,5";" ";"4";"2";"1";" ";
"Pusztacsó";"7,26";"147,5";" ";"5";"1";"1";" ";
"Tormásliget";"7,53";"303,5";" ";"6";"1";"1";" ";
"Tömörd";"15,36";"285,5";" ";"8";"5";"4";" ";
"Velem";"8,60";"334,0";" ";"2";"1";" ";" ";
"Sárvári járás";"685,44";"38570,5";" ";"844";"356";"194";" ";
"Bejcgyertyános";"31,43";"445,5";" ";"14";"5";"3";" ";
"Bõ";"10,65";"719,0";" ";"7";"4";"3";" ";
"Bögöt";"4,99";"388,5";" ";"9";"2";"1";" ";
"Bögöte";"20,74";"274,5";" ";"9";"6";"5";" ";
"Chernelházadamonya";"7,85";"196,0";" ";"3";"2";"1";" ";
"Csánig";"8,19";"338,0";" ";"6";"3";"1";" ";
"Csénye";"19,12";"709,0";" ";"14";"7";"5";" ";
"Gérce";"18,30";"1113,0";" ";"31";"16";"5";" ";
"Gór";"10,99";"294,0";" ";"6";"2";"1";" ";
"Hegyfalu";"11,89";"796,5";" ";"10";"5";"3";" ";
"Hosszúpereszteg";"37,00";"639,5";" ";"13";"5";"2";" ";
"Ikervár";"35,34";"1783,5";" ";"27";"10";"3";" ";
"Jákfa";"20,11";"513,0";" ";"22";"8";"5";" ";
"Káld";"42,44";"1076,0";" ";"39";"17";"8";" ";
"Kenéz";"7,17";"270,5";" ";"5";"1";"1";" ";
"Megyehíd";"5,98";"311,5";" ";"8";"1";" ";" ";
"Meggyeskovácsi";"24,65";"679,0";" ";"35";"22";"9";" ";
"Mesterháza";"4,19";"150,5";" ";"3";"1";"1";" ";
"Nagygeresd";"9,40";"283,0";" ";"6";"3";"3";" ";
"Nemesládony";"5,67";"139,5";" ";"1";" ";" ";" ";
"Nick";"11,40";"484,5";" ";"8";"5";"1";" ";
"Nyõgér";"10,73";"322,0";" ";"8";"2";" ";" ";
"Ölbõ";"23,53";"732,5";" ";"25";"7";"5";" ";
"Pecöl";"17,31";"808,5";" ";"17";"8";"6";" ";
"Porpác";"6,19";"130,0";" ";"5";"2";" ";" ";
"Pósfa";"5,35";"268,0";" ";"6";"2";"2";" ";
"Rábapaty";"21,41";"1615,5";" ";"25";"13";"4";" ";
"Répcelak";"13,82";"2640,5";" ";"44";"13";"10";" ";
"Répceszentgyörgy";"5,75";"104,5";" ";"4";" ";" ";" ";
"Sajtoskál";"9,41";"365,0";" ";"2";"1";"1";" ";
"Sárvár";"64,64";"14739,5";" ";"302";"117";"68";" ";
"Simaság";"10,13";"540,0";" ";"16";"10";"5";" ";
"Sitke";"27,21";"674,5";" ";"15";"5";"4";" ";
"Sótony";"14,93";"642,0";" ";"20";"12";"6";" ";
"Szeleste";"20,74";"658,0";" ";"19";"9";"4";" ";
"Tompaládony";"9,44";"296,5";" ";"8";"3";"3";" ";
"Uraiújfalu";"19,08";"860,5";" ";"18";"13";"8";" ";
"Vámoscsalád";"11,78";"291,0";" ";"9";"3";"2";" ";
"Vásárosmiske";"13,42";"352,0";" ";"9";"3";"1";" ";
"Vasegerszeg";"12,72";"389,5";" ";"4";"2";" ";" ";
"Vashosszúfalu";"13,92";"348,0";" ";"7";"5";"4";" ";
"Zsédeny";"6,43";"188,0";" ";"5";"1";" ";" ";
"Szentgotthárdi járás";"255,02";"15203,0";" ";"311";"114";"56";" ";
"Alsószölnök";"10,02";"371,0";" ";"10";"6";"2";" ";
"Apátistvánfalva";"12,86";"380,5";" ";"3";"2";"1";" ";
"Csörötnek";"20,53";"903,5";" ";"31";"12";"7";" ";
"Felsõszölnök";"23,56";"576,5";" ";"16";"12";"7";" ";
"Gasztony";"14,27";"426,0";" ";"15";"3";" ";" ";
"Kétvölgy";"6,27";"100,0";" ";"6";"2";"1";" ";
"Kondorfa";"21,61";"502,0";" ";"11";"4";"3";" ";
"Magyarlak";"7,62";"786,5";" ";"15";"4";"1";" ";
"Nemesmedves";"4,74";"30,0";" ";" ";" ";" ";" ";
"Orfalu";"6,94";"69,0";" ";" ";" ";" ";" ";
"Rábagyarmat";"16,79";"798,5";" ";"13";"5";"4";" ";
"Rátót";"7,27";"301,0";" ";"7";"2";"1";" ";
"Rönök";"17,22";"415,5";" ";"24";"8";"5";" ";
"Szakonyfalu";"11,18";"350,0";" ";"9";"2";"2";" ";
"Szentgotthárd";"67,73";"8850,5";" ";"145";"50";"20";" ";
"Vasszentmihály";"6,41";"342,5";" ";"6";"2";"2";" ";
"Szombathelyi járás";"646,34";"110582,0";" ";"2057";"910";"500";" ";
"Acsád";"14,33";"611,5";" ";"12";"5";"4";" ";
"Balogunyom";"12,11";"1115,0";" ";"25";"8";"4";" ";
"Bozzai";"4,42";"322,0";" ";"13";"8";"3";" ";
"Bucsu";"16,54";"561,5";" ";"11";"3";"2";" ";
"Csempeszkopács";"5,40";"281,5";" ";"3";"2";"1";" ";
"Dozmat";"8,54";"226,5";" ";"4";"4";"1";" ";
"Felsõcsatár";"17,90";"502,5";" ";"9";"3";" ";" ";
"Gencsapáti";"22,39";"2717,5";" ";"41";"12";"10";" ";
"Gyanógeregye";"7,07";"145,0";" ";"2";" ";" ";" ";
"Horvátlövõ";"6,16";"191,5";" ";"2";" ";" ";" ";
"Ják";"44,95";"2600,5";" ";"38";"18";"11";" ";
"Kisunyom";"10,00";"427,5";" ";"8";"3";"1";" ";
"Meszlen";"12,02";"211,5";" ";"7";"2";" ";" ";
"Nárai";"15,99";"1243,0";" ";"7";"2";"2";" ";
"Narda";"10,35";"467,0";" ";"8";"2";"1";" ";
"Nemesbõd";"9,14";"621,0";" ";"7";"2";"2";" ";
"Nemeskolta";"7,34";"346,0";" ";"4";"1";"1";" ";
"Perenye";"16,22";"645,0";" ";"3";"1";" ";" ";
"Pornóapáti";"15,14";"405,5";" ";"8";"4";"4";" ";
"Rábatöttös";"6,48";"218,5";" ";"8";"2";" ";" ";
"Rum";"16,85";"1204,0";" ";"22";"8";"4";" ";
"Salköveskút";"13,20";"465,0";" ";"9";"5";"3";" ";
"Sé";"6,03";"1344,0";" ";"25";"6";"3";" ";
"Sorkifalud";"17,37";"655,0";" ";"16";"6";"5";" ";
"Sorkikápolna";"8,86";"235,5";" ";"5";"1";" ";" ";
"Sorokpolány";"13,29";"836,5";" ";"18";"6";"4";" ";
"Söpte";"13,98";"743,5";" ";"7";"4";"3";" ";
"Szentpéterfa";"31,24";"995,5";" ";"15";"3";"1";" ";
"Szombathely";"97,50";"77716,0";" ";"1432";"668";"369";" ";
"Tanakajd";"11,83";"712,5";" ";"19";"3";"3";" ";
"Táplánszentkereszt";"20,08";"2551,0";" ";"44";"11";"7";" ";
"Torony";"12,83";"1922,0";" ";"79";"42";"14";" ";
"Vasasszonyfa";"10,65";"382,5";" ";"9";"3";"2";" ";
"Vaskeresztes";"9,13";"375,0";" ";"7";"4";"4";" ";
"Vassurány";"10,09";"810,5";" ";"13";"4";" ";" ";
"Vasszécseny";"17,95";"1339,5";" ";"23";"6";"5";" ";
"Vasszilvágy";"11,80";"366,0";" ";"14";"5";"1";" ";
"Vát";"23,27";"659,0";" ";"15";"11";"6";" ";
"Vép";"32,88";"3316,5";" ";"63";"32";"19";" ";
"Zsennye";"5,02";"92,5";" ";"2";" ";" ";" ";
"Vasvári járás";"374,12";"13414,5";" ";"510";"201";"98";" ";
"Alsóújlak";"21,02";"596,5";" ";"17";"7";"3";" ";
"Andrásfa";"8,23";"229,0";" ";"18";"9";"6";" ";
"Bérbaltavár";"25,66";"536,0";" ";"33";"12";"6";" ";
"Csehi";"9,33";"238,0";" ";"7";"3";"2";" ";
"Csehimindszent";"15,43";"360,5";" ";"18";"3";" ";" ";
"Csipkerek";"13,14";"328,0";" ";"10";"4";"1";" ";
"Egervölgy";"8,86";"336,0";" ";"5";"3";"1";" ";
"Gersekarát";"19,92";"641,0";" ";"23";"5";"2";" ";
"Gyõrvár";"16,59";"592,5";" ";"23";"13";"11";" ";
"Hegyhátszentpéter";"6,84";"110,0";" ";"3";"1";" ";" ";
"Kám";"15,30";"394,5";" ";"5";" ";" ";" ";
"Mikosszéplak";"18,65";"307,5";" ";"35";"20";"11";" ";
"Nagytilaj";"15,66";"123,5";" ";"9";"2";"1";" ";
"Olaszfa";"16,53";"371,0";" ";"13";"3";" ";" ";
"Oszkó";"20,31";"645,0";" ";"21";"7";"2";" ";
"Pácsony";"10,01";"294,0";" ";"5";"1";"1";" ";
"Petõmihályfa";"9,95";"209,0";" ";"3";"1";"1";" ";
"Püspökmolnári";"15,10";"857,5";" ";"23";"10";"3";" ";
"Rábahídvég";"22,41";"1031,0";" ";"48";"18";"3";" ";
"Sárfimizdó";"7,46";"79,5";" ";"1";"1";" ";" ";
"Szemenye";"11,80";"324,0";" ";"9";"3";" ";" ";
"Telekes";"10,81";"515,5";" ";"42";"13";"5";" ";
"Vasvár";"55,11";"4295,0";" ";"139";"62";"39";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Vas megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Zala megye";"3783,54";"278456,5";" ";"11094";"5103";"3048";" ";
"Keszthelyi járás";"535,79";"49176,0";" ";"1752";"668";"386";" ";
"Alsópáhok";"18,02";"1316,5";" ";"42";"13";"7";" ";
"Balatongyörök";"37,59";"1026,0";" ";"21";"6";"2";" ";
"Bókaháza";"6,70";"274,0";" ";"21";"10";"6";" ";
"Cserszegtomaj";"12,60";"2910,0";" ";"64";"30";"21";" ";
"Dióskál";"19,62";"461,5";" ";"31";"15";"9";" ";
"Egeraracsa";"7,03";"306,0";" ";"19";"9";"5";" ";
"Esztergályhorváti";"16,68";"438,0";" ";"42";"23";"13";" ";
"Felsõpáhok";"7,26";"642,5";" ";"18";"6";"1";" ";
"Gétye";"6,66";"112,5";" ";"7";" ";" ";" ";
"Gyenesdiás";"18,50";"3642,5";" ";"98";"33";"20";" ";
"Hévíz";"8,30";"4659,5";" ";"82";"30";"22";" ";
"Karmacs";"14,22";"797,5";" ";"43";"14";"10";" ";
"Keszthely";"75,98";"20165,5";" ";"649";"263";"143";" ";
"Ligetfalva";"4,72";"54,0";" ";"4";"1";" ";" ";
"Nemesbük";"9,98";"692,5";" ";"31";"8";"5";" ";
"Rezi";"29,75";"1161,5";" ";"81";"26";"13";" ";
"Sármellék";"35,37";"1825,0";" ";"84";"38";"20";" ";
"Szentgyörgyvár";"11,62";"307,0";" ";"12";"5";"2";" ";
"Vállus";"21,80";"131,5";" ";"5";"2";" ";" ";
"Várvölgy";"25,04";"1046,0";" ";"50";"24";"17";" ";
"Vindornyafok";"3,52";"121,5";" ";"4";"1";" ";" ";
"Vindornyalak";"4,49";"79,5";" ";"8";"5";"2";" ";
"Vindornyaszõlõs";"10,55";"324,5";" ";"22";"4";"3";" ";
"Vonyarcvashegy";"14,29";"2177,0";" ";"49";"10";"4";" ";
"Zalaapáti";"23,42";"1680,5";" ";"71";"26";"18";" ";
"Zalacsány";"16,06";"933,0";" ";"74";"18";"9";" ";
"Zalaköveskút";"2,27";"25,0";" ";"1";" ";" ";" ";
"Zalaszántó";"37,72";"950,5";" ";"53";"22";"17";" ";
"Zalaszentmárton";"4,97";"59,0";" ";" ";" ";" ";" ";
"Zalavár";"31,06";"856,0";" ";"66";"26";"17";" ";
"Lenti járás";"624,06";"19464,5";" ";"588";"249";"129";" ";
"Alsószenterzsébet";"9,63";"46,5";" ";"2";" ";" ";" ";
"Baglad";"4,86";"40,0";" ";"4";"1";"1";" ";
"Barlahida";"6,05";"110,5";" ";"5";"3";"2";" ";
"Belsõsárd";"9,79";"93,0";" ";"4";"1";" ";" ";
"Bödeháza";"6,67";"38,5";" ";"1";" ";" ";" ";
"Csesztreg";"23,00";"853,5";" ";"17";"8";"3";" ";
"Csömödér";"7,79";"636,0";" ";"11";"2";"2";" ";
"Dobri";"7,89";"139,5";" ";"11";"5";"2";" ";
"Felsõszenterzsébet";"8,24";"16,5";" ";" ";" ";" ";" ";
"Gáborjánháza";"5,07";"69,0";" ";"2";"2";"2";" ";
"Gosztola";"6,98";"59,0";" ";" ";" ";" ";" ";
"Hernyék";"10,31";"92,5";" ";"8";"3";"3";" ";
"Iklódbördõce";"12,30";"277,5";" ";"11";"6";"2";" ";
"Kálócfa";"10,21";"156,5";" ";"6";"4";"1";" ";
"Kányavár";"4,20";"117,0";" ";"11";"9";"3";" ";
"Kerkabarabás";"10,29";"265,5";" ";"10";"3";" ";" ";
"Kerkafalva";"18,50";"97,5";" ";"2";"1";" ";" ";
"Kerkakutas";"20,07";"112,5";" ";"4";"2";"2";" ";
"Kerkateskánd";"8,93";"169,0";" ";"17";"3";"2";" ";
"Kissziget";"7,07";"176,0";" ";"5";"2";"2";" ";
"Kozmadombja";"7,62";"39,5";" ";"4";" ";" ";" ";
"Külsõsárd";"1,52";"71,5";" ";"2";"1";"1";" ";
"Lendvadedes";"4,02";"28,5";" ";" ";" ";" ";" ";
"Lendvajakabfa";"6,17";"17,0";" ";"1";"1";"1";" ";
"Lenti";"73,79";"7868,0";" ";"198";"87";"45";" ";
"Lovászi";"9,67";"1207,0";" ";"41";"16";"7";" ";
"Magyarföld";"8,89";"33,0";" ";"1";" ";" ";" ";
"Márokföld";"7,44";"45,0";" ";"3";"2";" ";" ";
"Mikekarácsonyfa";"8,49";"269,0";" ";"12";"6";"5";" ";
"Nemesnép";"9,72";"117,5";" ";"4";"1";"1";" ";
"Nova";"39,35";"805,0";" ";"15";"8";"3";" ";
"Ortaháza";"7,03";"110,0";" ";"11";"3";"1";" ";
"Páka";"23,18";"1147,0";" ";"29";"10";"5";" ";
"Pórszombat";"15,51";"288,0";" ";"5";"2";" ";" ";
"Pördefölde";"19,12";"58,0";" ";"5";" ";" ";" ";
"Pusztaapáti";"10,59";"22,5";" ";" ";" ";" ";" ";
"Ramocsa";"2,73";"41,0";" ";"3";"1";"1";" ";
"Rédics";"25,31";"889,0";" ";"20";"9";"8";" ";
"Resznek";"18,41";"290,5";" ";"11";"3";"1";" ";
"Szécsisziget";"6,20";"203,5";" ";"9";"2";"1";" ";
"Szentgyörgyvölgy";"29,58";"407,0";" ";"12";"6";"3";" ";
"Szijártóháza";"3,78";"29,0";" ";"2";"2";"1";" ";
"Szilvágy";"24,27";"187,5";" ";"2";"2";"1";" ";
"Tormafölde";"18,86";"330,5";" ";"13";"7";"5";" ";
"Tornyiszentmiklós";"18,52";"581,0";" ";"11";"3";"2";" ";
"Zalabaksa";"16,10";"697,5";" ";"36";"21";"9";" ";
"Zalaszombatfa";"5,89";"47,0";" ";"2";" ";" ";" ";
"Zebecke";"4,45";"68,5";" ";"5";"1";"1";" ";
"Letenyei járás";"388,69";"16084,5";" ";"871";"386";"202";" ";
"Bánokszentgyörgy";"32,53";"634,0";" ";"34";"16";"7";" ";
"Bázakerettye";"8,03";"819,0";" ";"25";"9";"6";" ";
"Becsehely";"36,07";"2080,0";" ";"100";"37";"18";" ";
"Borsfa";"11,83";"701,5";" ";"24";"8";"4";" ";
"Bucsuta";"16,20";"215,5";" ";"8";"3";"3";" ";
"Csörnyeföld";"21,22";"404,0";" ";"30";"16";"8";" ";
"Kerkaszentkirály";"8,12";"219,5";" ";"3";"1";" ";" ";
"Kiscsehi";"11,43";"168,0";" ";"4";"3";"1";" ";
"Kistolmács";"12,20";"170,5";" ";"13";"3";"1";" ";
"Lasztonya";"8,77";"77,5";" ";"16";"10";"5";" ";
"Letenye";"41,74";"4166,5";" ";"246";"126";"64";" ";
"Lispeszentadorján";"9,14";"283,5";" ";"27";"17";"11";" ";
"Maróc";"5,16";"70,0";" ";"12";"4";"2";" ";
"Molnári";"12,86";"719,5";" ";"21";"5";"3";" ";
"Murarátka";"12,04";"231,0";" ";"17";"4";"1";" ";
"Muraszemenye";"16,16";"603,0";" ";"42";"14";"7";" ";
"Oltárc";"29,53";"274,5";" ";"15";"9";"2";" ";
"Petrivente";"7,65";"346,0";" ";"23";"7";"4";" ";
"Pusztamagyaród";"16,02";"550,5";" ";"38";"23";"18";" ";
"Semjénháza";"4,70";"601,5";" ";"11";"4";"3";" ";
"Szentliszló";"6,89";"268,0";" ";"16";"9";"5";" ";
"Szentmargitfalva";"3,12";"75,0";" ";"13";"2";" ";" ";
"Tótszentmárton";"10,17";"836,5";" ";"53";"28";"15";" ";
"Tótszerdahely";"12,30";"1092,5";" ";"31";"8";"5";" ";
"Valkonya";"7,55";"56,5";" ";"6";"3";" ";" ";
"Várfölde";"14,87";"185,0";" ";"7";"5";"4";" ";
"Zajk";"12,39";"235,5";" ";"36";"12";"5";" ";
"Nagykanizsai járás";"907,92";"76989,5";" ";"3936";"1903";"1230";" ";
"Alsórajk";"8,45";"350,5";" ";"17";"6";"5";" ";
"Balatonmagyaród";"31,54";"433,5";" ";"22";"4";"3";" ";
"Belezna";"30,94";"738,5";" ";"59";"30";"23";" ";
"Bocska";"7,38";"326,0";" ";"34";"22";"11";" ";
"Börzönce";"5,60";"56,0";" ";"11";"7";"7";" ";
"Csapi";"10,11";"160,5";" ";"12";"3";"3";" ";
"Eszteregnye";"20,09";"670,5";" ";"36";"14";"8";" ";
"Felsõrajk";"20,55";"750,0";" ";"29";"14";"5";" ";
"Fityeház";"6,50";"636,5";" ";"27";"10";"7";" ";
"Fûzvölgy";"3,14";"120,0";" ";"3";"1";" ";" ";
"Galambok";"25,91";"1268,0";" ";"82";"33";"10";" ";
"Garabonc";"18,56";"701,0";" ";"68";"20";"16";" ";
"Gelse";"22,46";"1104,0";" ";"59";"27";"16";" ";
"Gelsesziget";"4,98";"255,5";" ";"17";"6";"3";" ";
"Hahót";"39,00";"1023,0";" ";"79";"47";"38";" ";
"Homokkomárom";"16,70";"164,0";" ";"19";"11";"4";" ";
"Hosszúvölgy";"3,60";"162,5";" ";"20";"11";"7";" ";
"Kacorlak";"7,60";"207,0";" ";"11";"7";"6";" ";
"Kerecseny";"12,83";"235,5";" ";"23";"13";"7";" ";
"Kilimán";"5,72";"240,0";" ";"10";"8";"4";" ";
"Kisrécse";"3,42";"184,5";" ";"28";"13";"9";" ";
"Liszó";"25,91";"393,5";" ";"17";"10";"5";" ";
"Magyarszentmiklós";"4,19";"249,5";" ";"9";"3";"3";" ";
"Magyarszerdahely";"16,22";"508,0";" ";"23";"12";"7";" ";
"Miháld";"21,64";"774,5";" ";"63";"29";"19";" ";
"Murakeresztúr";"11,72";"1665,0";" ";"82";"36";"22";" ";
"Nagybakónak";"17,94";"394,5";" ";"40";"22";"9";" ";
"Nagykanizsa";"148,40";"48452,5";" ";"2148";"1129";"771";" ";
"Nagyrada";"12,85";"469,0";" ";"28";"12";"11";" ";
"Nagyrécse";"26,99";"1088,0";" ";"32";"10";"5";" ";
"Nemespátró";"12,25";"278,5";" ";"18";"7";"3";" ";
"Orosztony";"18,45";"411,5";" ";"54";"23";"15";" ";
"Pat";"8,32";"195,0";" ";"6";"3";" ";" ";
"Pölöskefõ";"12,32";"365,5";" ";"16";"13";"10";" ";
"Pötréte";"14,12";"234,5";" ";"11";"6";"4";" ";
"Rigyác";"15,36";"388,0";" ";"30";"13";"10";" ";
"Sand";"7,48";"391,5";" ";"20";"9";"1";" ";
"Sormás";"16,37";"851,0";" ";"33";"10";"5";" ";
"Surd";"21,94";"607,0";" ";"29";"14";"13";" ";
"Szepetnek";"30,39";"1563,5";" ";"89";"32";"19";" ";
"Újudvar";"16,31";"971,5";" ";"37";"15";"3";" ";
"Zalakaros";"17,17";"1926,0";" ";"64";"27";"16";" ";
"Zalakomár";"54,88";"2970,5";" ";"295";"89";"42";" ";
"Zalamerenye";"13,99";"185,0";" ";"6";"3";"3";" ";
"Zalasárszeg";"3,04";"117,5";" ";"5";"2";"1";" ";
"Zalaszabar";"16,95";"535,0";" ";"31";"20";"17";" ";
"Zalaszentbalázs";"20,99";"804,5";" ";"45";"23";"18";" ";
"Zalaszentjakab";"7,00";"302,5";" ";"34";"23";"5";" ";
"Zalaújlak";"9,65";"109,5";" ";"5";"1";"1";" ";
"Zalaegerszegi járás";"1044,55";"101459,0";" ";"3330";"1631";"940";" ";
"Alibánfa";"5,84";"399,0";" ";"11";"6";"1";" ";
"Almásháza";"4,99";"66,0";" ";"3";"3";"1";" ";
"Alsónemesapáti";"14,51";"659,0";" ";"30";"18";"7";" ";
"Babosdöbréte";"12,52";"478,0";" ";"18";"11";"8";" ";
"Bagod";"16,36";"1269,5";" ";"36";"11";"6";" ";
"Bak";"23,05";"1586,0";" ";"32";"15";"9";" ";
"Baktüttös";"9,70";"342,0";" ";"34";"16";"12";" ";
"Becsvölgye";"21,40";"777,5";" ";"39";"27";"16";" ";
"Bezeréd";"12,14";"130,0";" ";"4";"2";"1";" ";
"Bocfölde";"8,73";"1124,0";" ";"46";"27";"16";" ";
"Boncodfölde";"5,90";"339,5";" ";"7";"1";" ";" ";
"Böde";"9,17";"292,5";" ";"12";"8";"2";" ";
