"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2018. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Grábóc";"3";"1";" ";"6";
"Györe";"10";"2";" ";"4";
"Izmény";"3";" ";" ";"4";
"Kakasd";"20";"8";"2";"9";
"Kéty";"11";"3";"1";"2";
"Kisdorog";"18";"12";"4";"4";
"Kismányok";"11";"3";"2";"2";
"Kisvejke";"24";"12";"8";"10";
"Lengyel";"13";"9";"7";"15";
"Mórágy";"25";"9";"6";"8";
"Mõcsény";"9";"5";"2";"5";
"Mucsfa";"5";"2";"1";"11";
"Murga";"2";"2";" ";"4";
"Nagymányok";"38";"14";"8";"12";
"Nagyvejke";"2";"2";" ";" ";
"Tevel";"25";"10";"5";"18";
"Váralja";"25";"8";"5";"4";
"Závod";"5";"3";" ";"3";
"Zomba";"37";"17";"9";"6";
"Dombóvári járás";"1012";"437";"236";"526";
"Attala";"22";"8";"6";"8";
"Csibrák";"9";"2";"1";"8";
"Csikóstõttõs";"28";"7";"4";"12";
"Dalmand";"49";"26";"16";"19";
"Dombóvár";"473";"194";"98";"165";
"Döbrököz";"118";"74";"47";"54";
"Gyulaj";"54";"15";"9";"51";
"Jágónak";"11";"4";"1";"10";
"Kapospula";"20";"9";"7";"13";
"Kaposszekcsõ";"45";"13";"6";"11";
"Kocsola";"89";"47";"26";"55";
"Kurd";"29";"7";"2";"25";
"Lápafõ";"6";"3";"1";"9";
"Nak";"29";"13";"7";"25";
"Szakcs";"20";"11";"4";"48";
"Várong";"10";"4";"1";"13";
"Paksi járás";"1106";"520";"306";"330";
"Bikács";"20";"9";"6";"13";
"Bölcske";"66";"30";"23";"30";
"Dunaföldvár";"190";"104";"64";"39";
"Dunaszentgyörgy";"53";"24";"17";"22";
"Gerjen";"34";"15";"13";"17";
"Györköny";"19";"9";"6";"7";
"Kajdacs";"35";"14";"7";"15";
"Madocsa";"29";"8";"6";"12";
"Nagydorog";"75";"38";"20";"20";
"Németkér";"53";"17";"10";"6";
"Paks";"303";"135";"66";"69";
"Pálfa";"54";"25";"15";"29";
"Pusztahencse";"49";"26";"8";"16";
"Sárszentlõrinc";"64";"35";"23";"23";
"Tengelic";"62";"31";"22";"12";
"Szekszárdi járás";"1423";"652";"344";"392";
"Alsónána";"31";"20";"14";"10";
"Alsónyék";"30";"19";"10";"9";
"Báta";"66";"43";"24";"22";
"Bátaszék";"129";"58";"27";"33";
"Decs";"142";"68";"34";"54";
"Harc";"25";"13";"7";"8";
"Kistormás";"17";"6";"2";"7";
"Kölesd";"67";"19";"8";"16";
"Medina";"21";"13";"7";"22";
"Õcsény";"58";"26";"15";"24";
"Pörböly";"12";"6";"3";"5";
"Sárpilis";"47";"23";"11";"21";
"Sióagárd";"27";"12";"5";"12";
"Szálka";"6";"1";"1";" ";
"Szedres";"57";"21";"9";"10";
"Szekszárd";"672";"298";"163";"131";
"Várdomb";"16";"6";"4";"8";
"Tamási járás";"1079";"408";"175";"1028";
"Belecska";"4";"2";" ";"8";
"Diósberény";"4";" ";" ";"9";
"Dúzs";"12";"6";"6";"16";
"Értény";"63";"19";"7";"27";
"Felsõnyék";"26";"9";"5";"26";
"Fürged";"25";"4";"2";"58";
"Gyönk";"53";"25";"15";"29";
"Hõgyész";"74";"28";"13";"52";
"Iregszemcse";"91";"23";"13";"47";
"Kalaznó";"7";"3";"1";"3";
"Keszõhidegkút";"2";"2";"1";"15";
"Kisszékely";"8";"4";" ";"15";
"Koppányszántó";"13";"7";"3";"12";
"Magyarkeszi";"60";"23";"8";"40";
"Miszla";"14";"8";"2";"8";
"Mucsi";"34";"13";"1";"26";
"Nagykónyi";"49";"25";"11";"34";
"Nagyszékely";"21";"13";"12";"12";
"Nagyszokoly";"29";"14";"5";"39";
"Ozora";"53";"18";"2";"123";
"Pári";"31";"9";"2";"9";
"Pincehely";"51";"19";"5";"30";
"Regöly";"15";"6";"5";"21";
"Simontornya";"98";"39";"17";"75";
"Szakadát";"5";"2";"1";"4";
"Szakály";"37";"11";"5";"30";
"Szárazd";"3";" ";" ";"13";
"Tamási";"153";"59";"24";"166";
"Tolnanémedi";"22";"9";"6";"26";
"Udvari";"8";"3";"2";"25";
"Újireg";"8";"2";"1";"12";
"Varsád";"6";"3";" ";"18";
"Tolnai járás";"500";"281";"150";"118";
"Bogyiszló";"75";"42";"21";"33";
"Fácánkert";"17";"10";"7";"3";
"Fadd";"100";"56";"30";"40";
"Tolna";"308";"173";"92";"42";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"145665";"71569";"39466";"91148";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"54401";"27972";"15360";"32491";
"Borsod-Abaúj-Zemplén megye";"33962";"17318";"9246";"24012";
"Cigándi járás";"1251";"629";"223";"1365";
"Bodroghalom";"82";"43";"19";"46";
"Cigánd";"256";"137";"59";"164";
"Dámóc";"41";"12";"7";"40";
"Karcsa";"63";"20";"6";"168";
"Karos";"18";"8";"1";"55";
"Kisrozvágy";"6";"3";"1";"26";
"Lácacséke";"34";"25";"4";"32";
"Nagyrozvágy";"50";"22";"6";"54";
"Pácin";"137";"75";"29";"132";
"Révleányvár";"22";"14";"2";"61";
"Ricse";"112";"50";"19";"242";
"Semjén";"46";"13";"5";"84";
"Tiszacsermely";"73";"39";"13";"49";
"Tiszakarád";"257";"139";"40";"142";
"Zemplénagárd";"54";"29";"12";"70";
"Edelényi járás";"2108";"1036";"449";"2514";
"Abod";"17";"11";"6";"9";
"Balajt";"58";"35";"5";"64";
"Becskeháza";"3";"1";"1";"2";
"Bódvalenke";"21";"12";"1";"39";
"Bódvarákó";"7";"5";"2";"11";
"Bódvaszilas";"48";"22";"9";"67";
"Boldva";"174";"87";"39";"109";
"Borsodszirák";"102";"48";"20";"49";
"Damak";"8";"3";"3";"8";
"Debréte";" ";" ";" ";"2";
"Edelény";"454";"199";"117";"350";
"Égerszög";"2";"1";"1";"8";
"Galvács";"1";" ";" ";"2";
"Hangács";"40";"20";"10";"21";
"Hegymeg";"12";"8";"4";"10";
"Hidvégardó";"29";"14";"7";"39";
"Irota";"3";"3";"2";"2";
"Komjáti";"7";"4";"2";"11";
"Ládbesenyõ";"16";"7";"5";"23";
"Lak";"52";"18";"5";"162";
"Martonyi";"41";"23";"13";"44";
"Meszes";"4";"2";" ";"14";
"Nyomár";"6";"1";" ";"11";
"Perkupa";"58";"25";"8";"60";
"Rakaca";"77";"33";"12";"161";
"Rakacaszend";"18";"11";"7";"64";
"Szakácsi";"12";"4";" ";"30";
"Szalonna";"81";"50";"26";"103";
"Szendrõ";"252";"129";"47";"323";
"Szendrõlád";"171";"74";"35";"270";
"Szin";"50";"28";"9";"145";
"Szinpetri";"15";"9";"7";"28";
"Szögliget";"24";"20";"8";"33";
"Szõlõsardó";"3";"2";"2";"3";
"Szuhogy";"65";"36";"21";"59";
"Teresztenye";" ";" ";" ";" ";
"Tomor";"8";"2";"1";"39";
"Tornabarakony";" ";" ";" ";"3";
"Tornakápolna";" ";" ";" ";"2";
"Tornanádaska";"127";"67";"7";"73";
"Tornaszentandrás";"5";"4";"2";"21";
"Tornaszentjakab";"15";"6";"2";"23";
"Varbóc";"1";"1";" ";"4";
"Viszló";"1";"1";" ";"1";
"Ziliz";"20";"10";"3";"12";
"Encsi járás";"1883";"997";"421";"1864";
"Alsógagy";"7";"6";"1";"11";
"Baktakék";"96";"47";"12";"77";
"Beret";"65";"22";"14";"32";
"Büttös";"5";"4";"4";"32";
"Csenyéte";"106";"44";"2";"7";
"Csobád";"71";"39";"15";"34";
"Detek";"33";"8";"3";"23";
"Encs";"415";"265";"153";"231";
"Fáj";"71";"12";"3";"60";
"Fancsal";"8";"4";"1";"23";
"Felsõgagy";"11";"8";"1";"40";
"Forró";"226";"149";"64";"345";
"Fulókércs";"39";"11";"1";"65";
"Gagyapáti";" ";" ";" ";"3";
"Garadna";"26";"13";"9";"26";
"Hernádpetri";"38";"12";"4";"27";
"Hernádszentandrás";"36";"15";"7";"33";
"Hernádvécse";"135";"85";"27";"170";
"Ináncs";"47";"24";"8";"101";
"Kány";"2";" ";" ";"11";
"Keresztéte";"1";"1";"1";"1";
"Krasznokvajda";"30";"13";"4";"70";
"Litka";"3";"1";"1";" ";
"Méra";"134";"76";"37";"112";
"Novajidrány";"113";"77";"29";"160";
"Perecse";"1";"1";"1";"2";
"Pusztaradvány";"19";"5";"2";"54";
"Szalaszend";"108";"43";"14";"68";
"Szemere";"37";"12";"3";"46";
"Gönci járás";"1488";"867";"446";"1388";
"Abaújalpár";"9";"4";"4";"5";
"Abaújkér";"48";"29";"19";"60";
"Abaújszántó";"174";"94";"62";"203";
"Abaújvár";"16";"12";"3";"24";
"Arka";" ";" ";" ";"5";
"Baskó";"6";"3";"2";"18";
"Boldogkõújfalu";"80";"51";"27";"55";
"Boldogkõváralja";"65";"37";"15";"92";
"Felsõdobsza";"64";"41";"19";"50";
"Fony";"43";"22";"11";"37";
"Gibárt";"12";"8";"4";"13";
"Gönc";"193";"116";"55";"153";
"Göncruszka";"54";"32";"21";"53";
"Hejce";"9";"5";"3";"18";
"Hernádbûd";"14";"12";"7";"13";
"Hernádcéce";"25";"12";"7";"42";
"Hernádszurdok";"21";"14";"7";"23";
"Hidasnémeti";"78";"52";"25";"63";
"Kéked";"21";"9";"3";"20";
"Korlát";"28";"13";"10";"64";
"Mogyoróska";"1";"1";"1";"5";
"Pányok";"7";"4";"1";"4";
"Pere";"46";"17";"8";"46";
"Regéc";"4";"1";" ";"10";
"Sima";"2";"1";"1";"2";
"Telkibánya";"43";"28";"21";"21";
"Tornyosnémeti";"40";"26";"14";"35";
"Vilmány";"250";"147";"59";"152";
"Vizsoly";"119";"68";"34";"86";
"Zsujta";"16";"8";"3";"16";
"Kazincbarcikai járás";"3166";"1697";"964";"2361";
"Alacska";"39";"26";"19";"22";
"Alsótelekes";"9";"3";"1";"5";
"Bánhorváti";"59";"34";"18";"77";
"Berente";"32";"13";"6";"77";
"Dédestapolcsány";"70";"30";"14";"71";
"Felsõtelekes";"46";"18";"9";"67";
"Izsófalva";"106";"64";"40";"91";
"Kazincbarcika";"1185";"652";"400";"469";
"Kurityán";"83";"44";"23";"113";
"Mályinka";"15";"7";"4";"29";
"Múcsony";"176";"98";"55";"140";
"Nagybarca";"37";"20";"10";"36";
"Ormosbánya";"82";"30";"13";"105";
"Rudabánya";"157";"86";"44";"170";
"Rudolftelep";"50";"26";"12";"83";
"Sajógalgóc";"14";"6";"3";"19";
"Sajóivánka";"19";"9";"5";"45";
"Sajókaza";"209";"98";"64";"299";
"Sajószentpéter";"654";"371";"197";"311";
"Szuhakálló";"58";"31";"15";"56";
"Tardona";"43";"20";"8";"30";
"Vadna";"23";"11";"4";"46";
"Mezõcsáti járás";"1028";"489";"227";"867";
"Ároktõ";"86";"36";"15";"182";
"Gelej";"24";"10";"6";"20";
"Hejõpapi";"94";"49";"24";"62";
"Igrici";"81";"34";"13";"69";
"Mezõcsát";"465";"246";"125";"280";
"Tiszadorogma";"15";"9";"6";"29";
"Tiszakeszi";"171";"73";"22";"125";
"Tiszatarján";"92";"32";"16";"100";
"Mezõkövesdi járás";"1923";"1119";"713";"681";
"Bogács";"113";"57";"35";"60";
"Borsodgeszt";"14";"11";"6";"5";
"Borsodivánka";"18";"9";"5";"10";
"Bükkábrány";"56";"30";"16";"16";
"Bükkzsérc";"31";"19";"16";"21";
"Cserépfalu";"34";"16";"10";"22";
"Cserépváralja";"20";"12";"7";"9";
"Csincse";"19";"15";"8";"16";
"Egerlövõ";"15";"9";"7";"10";
"Kács";"20";"16";"11";"8";
"Mezõkeresztes";"171";"104";"64";"63";
"Mezõkövesd";"701";"406";"279";"153";
"Mezõnagymihály";"37";"16";"9";"20";
"Mezõnyárád";"59";"30";"17";"15";
"Négyes";"14";"7";"4";"11";
"Sály";"207";"144";"85";"67";
"Szentistván";"138";"82";"52";"38";
"Szomolya";"79";"37";"15";"27";
"Tard";"45";"22";"12";"11";
"Tibolddaróc";"85";"48";"33";"43";
"Tiszabábolna";"5";"2";"1";"17";
"Tiszavalk";"7";"4";"4";"10";
"Vatta";"35";"23";"17";"29";
"Miskolci járás";"7891";"3934";"2187";"3572";
"Alsózsolca";"242";"93";"39";"174";
"Arnót";"76";"33";"17";"69";
"Berzék";"78";"34";"18";"35";
"Bõcs";"114";"63";"42";"71";
"Bükkaranyos";"68";"34";"18";"39";
"Bükkszentkereszt";"34";"16";"13";"33";
"Emõd";"146";"56";"28";"157";
"Felsõzsolca";"233";"109";"46";"199";
"Gesztely";"164";"89";"52";"92";
"Harsány";"66";"35";"22";"31";
"Hernádkak";"94";"50";"27";"64";
"Hernádnémeti";"158";"78";"43";"68";
"Kisgyõr";"71";"38";"13";"69";
"Kistokaj";"28";"14";"5";"10";
"Kondó";"20";"7";"2";"18";
"Köröm";"105";"49";"13";"146";
"Mályi";"142";"83";"45";"64";
"Miskolc";"4643";"2371";"1418";"1364";
"Nyékládháza";"102";"44";"21";"59";
"Onga";"244";"124";"41";"147";
"Ónod";"138";"74";"41";"94";
"Parasznya";"72";"27";"15";"34";
"Radostyán";"23";"9";"7";"18";
"Répáshuta";"16";"7";"3";"10";
"Sajóbábony";"124";"56";"32";"61";
"Sajóecseg";"26";"12";"6";"14";
"Sajóhídvég";"88";"43";"16";"53";
"Sajókápolna";"17";"11";"7";"22";
"Sajókeresztúr";"50";"26";"12";"28";
"Sajólád";"150";"74";"42";"63";
"Sajólászlófalva";"15";"5";"3";"8";
"Sajópálfala";"15";"2";"2";"18";
"Sajópetri";"85";"47";"17";"52";
"Sajósenye";"9";"4";"2";"11";
"Sajóvámos";"51";"27";"15";"54";
"Sóstófalva";"17";"11";"4";"12";
"Szirmabesenyõ";"101";"46";"25";"60";
"Újcsanálos";"41";"22";"9";"31";
"Varbó";"25";"11";"6";"20";
"Ózdi járás";"3968";"1995";"1155";"2052";
"Arló";"585";"338";"232";"208";
"Borsodbóta";"87";"49";"30";"91";
"Borsodnádasd";"195";"108";"60";"122";
"Borsodszentgyörgy";"61";"21";"9";"21";
"Bükkmogyorósd";"7";"4";"2";"5";
"Csernely";"57";"28";"8";"72";
"Csokvaomány";"56";"25";"12";"51";
"Domaháza";"111";"53";"38";"51";
"Farkaslyuk";"255";"172";"121";"101";
"Hangony";"167";"90";"47";"89";
"Járdánháza";"146";"81";"48";"115";
"Kissikátor";"20";"13";"9";"8";
"Lénárddaróc";"8";"6";"4";"12";
"Nekézseny";"30";"21";"13";"20";
"Ózd";"2084";"941";"497";"983";
"Sáta";"85";"40";"22";"92";
"Uppony";"14";"5";"3";"11";
"Putnoki járás";"1061";"432";"188";"1206";
"Aggtelek";"29";"21";"6";"22";
"Alsószuha";"30";"11";"4";"30";
"Bánréve";"41";"20";"9";"59";
"Dövény";"23";"14";"9";"26";
"Dubicsány";"8";"6";"4";"13";
"Felsõkelecsény";"21";"8";"3";"20";
"Felsõnyárád";"51";"22";"13";"52";
"Gömörszõlõs";"2";" ";" ";"6";
"Hét";"27";"9";"1";"28";
"Imola";"5";"4";" ";"7";
"Jákfalva";"61";"35";"16";"45";
"Jósvafõ";"10";"6";"2";"10";
"Kánó";"6";"2";"1";"25";
"Kelemér";"40";"15";"7";"45";
"Királd";"29";"6";"2";"47";
"Putnok";"390";"146";"67";"439";
"Ragály";"41";"13";"5";"49";
"Sajómercse";"14";"8";"3";"14";
"Sajónémeti";"18";"7";"3";"43";
"Sajópüspöki";"32";"15";"3";"25";
"Sajóvelezd";"42";"21";"12";"40";
"Serényfalva";"78";"18";"7";"44";
"Szuhafõ";"6";"5";"3";"9";
"Trizs";"8";"2";"2";"11";
"Zádorfalva";"30";"13";"4";"77";
"Zubogy";"19";"5";"2";"20";
"Sárospataki járás";"1066";"510";"310";"887";
"Bodrogolaszi";"34";"11";"6";"37";
"Erdõhorváti";"21";"14";"11";"65";
"Györgytarló";"47";"17";"5";"56";
"Háromhuta";" ";" ";" ";"9";
"Hercegkút";"14";"6";"3";"9";
"Kenézlõ";"97";"48";"31";"53";
"Komlóska";"7";"5";"3";"18";
"Makkoshotyka";"72";"34";"17";"83";
"Olaszliszka";"91";"46";"21";"109";
"Sárazsadány";"14";"5";"2";"23";
"Sárospatak";"417";"206";"144";"186";
"Tolcsva";"113";"54";"33";"57";
"Vajdácska";"75";"33";"20";"84";
"Vámosújfalu";"10";"3";"3";"38";
"Viss";"39";"19";"5";"54";
"Zalkod";"15";"9";"6";"6";
"Sátoraljaújhelyi járás";"1088";"449";"204";"907";
"Alsóberecki";"32";"7";"6";"49";
"Alsóregmec";"6";"2";"1";"10";
"Bózsva";"6";"5";"1";"16";
"Felsõberecki";"10";"2";"1";"12";
"Felsõregmec";"32";"14";"3";"71";
"Filkeháza";"4";" ";" ";"18";
"Füzér";"16";"14";"9";"18";
"Füzérkajata";"5";" ";" ";"26";
"Füzérkomlós";"17";"10";"3";"17";
"Füzérradvány";"29";"7";"4";"26";
"Hollóháza";"40";"21";"15";"48";
"Kishuta";"16";"8";"4";"12";
"Kovácsvágás";"89";"33";"3";"89";
"Mikóháza";"11";"4";"1";"13";
"Nagyhuta";"5";"4";"2";"4";
"Nyíri";"19";"10";"4";"38";
"Pálháza";"33";"22";"10";"17";
"Pusztafalu";"10";"3";"1";"15";
"Sátoraljaújhely";"695";"277";"134";"382";
"Vágáshuta";"3";"1";" ";"8";
"Vilyvitány";"10";"5";"2";"18";
"Szerencsi járás";"2593";"1392";"781";"2019";
"Alsódobsza";"7";"5";"3";"3";
"Bekecs";"112";"51";"24";"70";
"Golop";"27";"15";"10";"25";
"Legyesbénye";"146";"88";"60";"78";
"Mád";"119";"67";"44";"51";
"Megyaszó";"192";"102";"51";"135";
"Mezõzombor";"199";"110";"57";"218";
"Monok";"131";"75";"40";"99";
"Prügy";"304";"156";"72";"340";
"Rátka";"43";"25";"15";"29";
"Szerencs";"332";"163";"91";"155";
"Taktaharkány";"197";"89";"44";"241";
"Taktakenéz";"156";"94";"42";"169";
"Taktaszada";"174";"100";"67";"133";
"Tállya";"133";"79";"49";"51";
"Tiszalúc";"321";"173";"112";"222";
"Szikszói járás";"1433";"773";"435";"1255";
"Abaújlak";"18";"8";"6";"10";
"Abaújszolnok";"18";"10";"8";"15";
"Alsóvadász";"125";"68";"38";"146";
"Aszaló";"212";"133";"80";"110";
"Felsõvadász";"77";"49";"30";"63";
"Gadna";"58";"37";"23";"16";
"Gagybátor";"15";"3";"1";"48";
"Gagyvendégi";"17";"8";"2";"36";
"Halmaj";"125";"62";"25";"82";
"Hernádkércs";"30";"16";"7";"10";
"Homrogd";"74";"45";"28";"60";
"Kázsmárk";"82";"44";"28";"135";
"Kiskinizs";"28";"12";"5";"37";
"Kupa";"10";"4";"1";"32";
"Léh";"46";"20";"10";"42";
"Monaj";"29";"13";"7";"30";
"Nagykinizs";"27";"14";"5";"28";
"Nyésta";"2";"1";" ";"4";
"Pamlény";"5";"4";"3";"4";
"Rásonysápberencs";"59";"17";"8";"20";
"Selyeb";"35";"19";"15";"55";
"Szászfa";"10";"6";"3";"19";
"Szentistvánbaksa";"20";"14";"11";"14";
"Szikszó";"311";"166";"91";"239";
"Tiszaújvárosi járás";"1203";"585";"320";"536";
"Girincs";"59";"18";"7";"67";
"Hejõbába";"68";"31";"14";"48";
"Hejõkeresztúr";"46";"26";"17";"21";
"Hejõkürt";"21";"15";"6";"8";
"Hejõszalonta";"59";"32";"11";"84";
"Kesznyéten";"146";"75";"35";"73";
"Kiscsécs";"25";"10";"4";"28";
"Muhi";"15";"9";"4";"6";
"Nagycsécs";"48";"22";"10";"23";
"Nemesbikk";"46";"16";"10";"15";
"Oszlár";"21";"11";"7";"9";
"Sajóörös";"33";"16";"10";"8";
"Sajószöged";"72";"33";"25";"14";
"Szakáld";"29";"12";"6";"15";
"Tiszapalkonya";"71";"36";"18";"61";
"Tiszaújváros";"444";"223";"136";"56";
"Tokaji járás";"812";"414";"223";"538";
"Bodrogkeresztúr";"33";"17";"10";"35";
"Bodrogkisfalud";"46";"25";"12";"37";
"Csobaj";"40";"23";"7";"39";
"Erdõbénye";"88";"39";"22";"61";
"Szegi";"15";"9";"8";"35";
"Szegilong";"12";"3";"2";"24";
"Taktabáj";"65";"31";"9";"62";
"Tarcal";"258";"122";"71";"87";
"Tiszaladány";"48";"31";"19";"48";
"Tiszatardos";"23";"14";"7";"21";
"Tokaj";"184";"100";"56";"89";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"10013";"4722";"2618";"3904";
"Bélapátfalvai járás";"291";"127";"77";"166";
"Balaton";"43";"20";"13";"28";
"Bekölce";"29";"11";"7";"24";
"Bélapátfalva";"90";"40";"22";"36";
"Bükkszentmárton";"21";"7";"5";"4";
"Mikófalva";"24";"12";"8";"10";
"Mónosbél";"13";"3";"3";"3";
"Nagyvisnyó";"34";"17";"9";"26";
"Szilvásvárad";"37";"17";"10";"35";
"Egri járás";"2526";"1182";"650";"498";
"Andornaktálya";"56";"24";"12";"14";
"Bátor";"6";"4";"2";"9";
"Demjén";"19";"4";"3";"5";
"Eger";"1252";"588";"331";"167";
"Egerbakta";"137";"77";"39";"20";
"Egerbocs";"9";"4";"3";"11";
"Egercsehi";"69";"33";"18";"24";
"Egerszalók";"101";"47";"21";"23";
"Egerszólát";"28";"13";"8";"5";
"Feldebrõ";"31";"20";"13";"12";
"Felsõtárkány";"99";"45";"22";"15";
"Hevesaranyos";"65";"30";"20";"13";
"Kerecsend";"179";"67";"28";"63";
"Maklár";"63";"22";"11";"9";
"Nagytálya";"12";"3";"1";"5";
"Noszvaj";"46";"17";"9";"10";
"Novaj";"34";"17";"9";"13";
"Ostoros";"41";"18";"10";"16";
"Szarvaskõ";"4";"1";" ";"4";
"Szúcs";"48";"25";"10";"15";
"Tarnaszentmária";"9";"3";"1";"1";
"Verpelét";"218";"120";"79";"44";
"Füzesabonyi járás";"925";"432";"214";"646";
"Aldebrõ";"8";"1";"1";"6";
"Besenyõtelek";"96";"51";"29";"47";
"Dormánd";"46";"24";"11";"31";
"Egerfarmos";"34";"14";"8";"11";
"Füzesabony";"181";"75";"30";"62";
"Kál";"107";"48";"33";"51";
"Kápolna";"50";"25";"13";"43";
"Kompolt";"56";"25";"14";"21";
"Mezõszemere";"51";"28";"13";"50";
"Mezõtárkány";"61";"25";"12";"63";
"Nagyút";"8";"5";"3";"13";
"Poroszló";"94";"41";"25";"110";
"Sarud";"59";"29";"3";"74";
"Szihalom";"52";"30";"13";"29";
"Tófalu";"15";"7";"4";"22";
"Újlõrincfalva";"7";"4";"2";"13";
"Gyöngyösi járás";"1639";"739";"417";"514";
"Abasár";"48";"25";"15";"18";
"Adács";"92";"50";"25";"16";
"Atkár";"33";"10";"6";"7";
"Detk";"21";"8";"5";"2";
"Domoszló";"50";"24";"17";"6";
"Gyöngyös";"549";"231";"132";"196";
"Gyöngyöshalász";"44";"15";"6";"3";
"Gyöngyösoroszi";"96";"45";"18";"19";
"Gyöngyöspata";"88";"46";"30";"39";
"Gyöngyössolymos";"29";"13";"10";"8";
"Gyöngyöstarján";"38";"18";"13";"4";
"Halmajugra";"110";"68";"35";"40";
"Karácsond";"63";"21";"10";"26";
"Kisnána";"42";"23";"18";"4";
"Ludas";"25";"9";"2";"6";
"Markaz";"40";"20";"9";"7";
"Mátraszentimre";"15";"5";"3";"1";
"Nagyfüged";"71";"34";"19";"31";
"Nagyréde";"63";"25";"21";"5";
"Pálosvörösmart";"5";"1";"1";"2";
"Vámosgyörk";"32";"13";"4";"16";
"Vécs";"36";"18";"9";"24";
"Visonta";"20";"6";"4";"13";
"Visznek";"29";"11";"5";"21";
"Hatvani járás";"1440";"656";"389";"227";
"Apc";"97";"48";"30";"20";
"Boldog";"104";"42";"23";"19";
"Csány";"105";"44";"30";"33";
"Ecséd";"118";"64";"36";"10";
"Hatvan";"471";"203";"114";"69";
"Heréd";"50";"24";"17";"12";
"Hort";"82";"39";"26";"11";
"Kerekharaszt";"32";"16";"7";"3";
"Lõrinci";"157";"79";"49";"15";
"Nagykökényes";"21";"11";"5";"2";
"Petõfibánya";"63";"20";"10";"10";
"Rózsaszentmárton";"52";"26";"17";"6";
"Szûcsi";"31";"14";"8";"10";
"Zagyvaszántó";"57";"26";"17";"7";
"Hevesi járás";"2192";"1067";"605";"1292";
"Átány";"125";"67";"45";"87";
"Boconád";"38";"23";"15";"27";
"Erdõtelek";"271";"142";"90";"97";
"Erk";"72";"33";"15";"45";
"Heves";"615";"361";"229";"170";
"Hevesvezekény";"21";"7";"2";"21";
"Kisköre";"178";"71";"32";"179";
"Kömlõ";"157";"45";"19";"176";
"Pély";"56";"24";"16";"55";
"Tarnabod";"64";"30";"12";"69";
"Tarnaméra";"41";"18";"8";"15";
"Tarnaörs";"112";"58";"32";"29";
"Tarnaszentmiklós";"66";"25";"15";"31";
"Tarnazsadány";"145";"58";"16";"78";
"Tenk";"37";"18";"10";"27";
"Tiszanána";"172";"73";"41";"178";
"Zaránk";"22";"14";"8";"8";
"Pétervásárai járás";"1000";"519";"266";"561";
"Bodony";"17";"9";"5";"12";
"Bükkszék";"22";"9";"5";"1";
"Bükkszenterzsébet";"58";"33";"11";"35";
"Erdõkövesd";"36";"23";"12";"18";
"Fedémes";"15";"8";"7";"6";
"Istenmezeje";"78";"42";"22";"32";
"Ivád";"15";"11";"10";"30";
"Kisfüzes";"4";"3";"2";"2";
"Mátraballa";"12";"5";"3";"7";
"Mátraderecske";"69";"48";"21";"59";
"Parád";"42";"19";"9";"29";
"Parádsasvár";"2";" ";" ";"4";
"Pétervására";"113";"60";"30";"84";
"Recsk";"100";"50";"25";"68";
"Sirok";"67";"28";"21";"25";
"Szajla";"53";"29";"22";"18";
"Szentdomonkos";"42";"17";"8";"23";
"Tarnalelesz";"193";"96";"36";"78";
"Terpes";"31";"13";"7";"11";
"Váraszó";"31";"16";"10";"19";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"10426";"5932";"3496";"4575";
"Balassagyarmati járás";"1657";"890";"503";"679";
"Balassagyarmat";"485";"238";"134";"169";
"Becske";"42";"18";"5";"9";
"Bercel";"64";"28";"21";"17";
"Cserháthaláp";"18";"5";" ";"17";
"Cserhátsurány";"36";"19";"13";"19";
"Csesztve";"15";"10";"5";"12";
"Csitár";"22";"20";"4";"18";
"Debercsény";"3";"3";"2";"2";
"Dejtár";"106";"61";"21";"27";
"Drégelypalánk";"115";"74";"55";"15";
"Érsekvadkert";"112";"57";"35";"60";
"Galgaguta";"18";"10";"3";"12";
"Herencsény";"38";"20";"10";"22";
"Hont";"19";"9";"5";"14";
"Hugyag";"128";"85";"50";"49";
"Iliny";"8";"3";"2";"3";
"Ipolyszög";"40";"25";"15";"16";
"Ipolyvece";"48";"29";"17";"14";
"Magyarnándor";"44";"24";"13";"17";
"Mohora";"69";"31";"16";"22";
"Nógrádkövesd";"14";"4";"3";"13";
"Nógrádmarcal";"19";"12";"8";"29";
"Õrhalom";"47";"29";"20";"22";
"Patak";"33";"19";"12";"26";
"Patvarc";"33";"21";"13";"9";
"Szanda";"13";"7";"6";"5";
"Szécsénke";"11";"6";"3";"5";
"Szügy";"48";"19";"9";"20";
"Terény";"9";"4";"3";"16";
