"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2010. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kaposvár";"113,59";"67998,5";" ";"3664";"2017";"1092";" ";
"Kazsok";"10,71";"311,5";" ";"50";"35";"28";" ";
"Kercseliget";"19,47";"370,0";" ";"107";"81";"52";" ";
"Kisasszond";"7,84";"181,5";" ";"22";"16";"10";" ";
"Kisgyalán";"9,41";"187,5";" ";"15";"6";"3";" ";
"Kiskorpád";"16,95";"900,5";" ";"78";"45";"24";" ";
"Kõkút";"20,23";"636,5";" ";"99";"54";"46";" ";
"Magyaratád";"18,82";"853,0";" ";"45";"26";"17";" ";
"Magyaregres";"14,40";"659,5";" ";"69";"47";"32";" ";
"Mernye";"25,93";"1451,0";" ";"103";"56";"33";" ";
"Mezõcsokonya";"30,78";"1251,5";" ";"120";"76";"44";" ";
"Mike";"32,41";"643,5";" ";"111";"63";"39";" ";
"Mosdós";"16,95";"1009,5";" ";"80";"44";"26";" ";
"Nagybajom";"108,06";"3479,0";" ";"389";"251";"180";" ";
"Nagyberki";"21,74";"1447,5";" ";"142";"97";"73";" ";
"Orci";"9,97";"566,0";" ";"29";"12";"7";" ";
"Osztopán";"22,83";"822,0";" ";"94";"56";"38";" ";
"Pálmajor";"6,24";"378,5";" ";"43";"20";"11";" ";
"Patalom";"6,68";"348,0";" ";"20";"8";"3";" ";
"Patca";"4,96";"59,5";" ";"9";"6";"4";" ";
"Polány";"12,87";"244,5";" ";"16";"10";"3";" ";
"Ráksi";"15,17";"464,5";" ";"42";"23";"15";" ";
"Rinyakovácsi";"11,09";"143,0";" ";"26";"21";"17";" ";
"Sántos";"11,38";"526,5";" ";"33";"24";"12";" ";
"Simonfa";"11,00";"364,5";" ";"37";"20";"14";" ";
"Somodor";"19,91";"417,0";" ";"59";"18";"9";" ";
"Somogyaszaló";"22,12";"708,5";" ";"75";"44";"24";" ";
"Somogyfajsz";"18,26";"549,5";" ";"71";"38";"20";" ";
"Somogygeszti";"21,71";"478,5";" ";"72";"43";"26";" ";
"Somogyjád";"25,06";"1579,0";" ";"147";"108";"68";" ";
"Somogysárd";"36,36";"1258,5";" ";"166";"62";"22";" ";
"Somogyszil";"38,46";"727,0";" ";"72";"57";"45";" ";
"Szabadi";"8,23";"288,0";" ";"41";"21";"17";" ";
"Szenna";"26,98";"764,5";" ";"49";"31";"19";" ";
"Szentbalázs";"12,14";"318,5";" ";"26";"14";"9";" ";
"Szentgáloskér";"27,25";"528,0";" ";"75";"34";"18";" ";
"Szilvásszentmárton";"7,08";"193,5";" ";"16";"10";"4";" ";
"Taszár";"17,29";"1999,0";" ";"113";"66";"38";" ";
"Újvárfalva";"12,22";"314,5";" ";"36";"28";"12";" ";
"Várda";"10,36";"503,0";" ";"25";"14";"7";" ";
"Visnye";"24,38";"219,5";" ";"34";"26";"17";" ";
"Zimány";"12,97";"601,0";" ";"51";"32";"18";" ";
"Zselickisfalud";"26,08";"242,5";" ";"28";"17";"14";" ";
"Zselickislak";"10,39";"324,0";" ";"20";"12";"5";" ";
"Zselicszentpál";"10,35";"393,5";" ";"25";"15";"7";" ";
"Marcali járás";"904,24";"34496,5";" ";"2971";"1689";"1076";" ";
"Balatonberény";"26,09";"1160,5";" ";"78";"32";"19";" ";
"Balatonkeresztúr";"21,06";"1455,5";" ";"88";"28";"13";" ";
"Balatonmáriafürdõ";"26,77";"652,0";" ";"31";"11";"5";" ";
"Balatonszentgyörgy";"23,68";"1588,5";" ";"95";"37";"16";" ";
"Balatonújlak";"10,81";"522,5";" ";"32";"16";"7";" ";
"Böhönye";"64,17";"2360,0";" ";"191";"115";"69";" ";
"Csákány";"16,09";"292,5";" ";"46";"31";"22";" ";
"Csömend";"8,66";"295,5";" ";"38";"24";"15";" ";
"Fõnyed";"5,73";"69,0";" ";"14";"2";"1";" ";
"Gadány";"19,70";"388,0";" ";"41";"26";"13";" ";
"Hollád";"8,20";"231,5";" ";"56";"33";"23";" ";
"Hosszúvíz";"7,10";"43,5";" ";" ";" ";" ";" ";
"Kelevíz";"4,91";"323,5";" ";"40";"19";"12";" ";
"Kéthely";"49,06";"2344,5";" ";"174";"86";"58";" ";
"Libickozma";"22,97";"45,5";" ";"9";"6";"1";" ";
"Marcali";"104,40";"11617,5";" ";"615";"293";"141";" ";
"Mesztegnyõ";"44,71";"1401,0";" ";"122";"64";"29";" ";
"Nagyszakácsi";"21,37";"488,0";" ";"45";"30";"20";" ";
"Nemesdéd";"26,61";"711,5";" ";"152";"97";"72";" ";
"Nemeskisfalud";"2,82";"111,0";" ";"5";"4";"3";" ";
"Nemesvid";"18,38";"716,0";" ";"111";"85";"58";" ";
"Nikla";"23,35";"725,0";" ";"96";"69";"61";" ";
"Pusztakovácsi";"43,38";"831,0";" ";"103";"75";"58";" ";
"Sávoly";"26,84";"495,0";" ";"51";"25";"23";" ";
"Somogysámson";"21,77";"751,5";" ";"138";"116";"97";" ";
"Somogysimonyi";"15,82";"91,5";" ";"9";"5";"3";" ";
"Somogyszentpál";"28,96";"750,0";" ";"102";"84";"70";" ";
"Somogyzsitfa";"27,22";"641,0";" ";"48";"25";"9";" ";
"Szegerdõ";"5,46";"225,5";" ";"41";"22";"14";" ";
"Szenyér";"20,19";"304,0";" ";"64";"23";"6";" ";
"Szõkedencs";"18,69";"279,0";" ";"32";"17";"11";" ";
"Tapsony";"31,61";"698,5";" ";"72";"48";"36";" ";
"Táska";"25,98";"401,0";" ";"47";"29";"16";" ";
"Tikos";"3,35";"124,5";" ";"36";"20";"11";" ";
"Varászló";"12,76";"148,0";" ";"16";"10";"3";" ";
"Vése";"42,92";"755,0";" ";"95";"69";"51";" ";
"Vörs";"22,65";"458,5";" ";"38";"13";"10";" ";
"Nagyatádi járás";"647,07";"26167,5";" ";"2755";"1685";"1040";" ";
"Bakháza";"5,92";"190,0";" ";"29";"21";"12";" ";
"Beleg";"17,99";"611,0";" ";"119";"84";"63";" ";
"Bolhás";"31,43";"424,0";" ";"81";"39";"18";" ";
"Görgeteg";"33,50";"1168,0";" ";"214";"132";"68";" ";
"Háromfa";"42,14";"772,0";" ";"119";"62";"25";" ";
"Kaszó";"22,48";"111,5";" ";"8";"6";"5";" ";
"Kisbajom";"13,67";"405,5";" ";"70";"51";"36";" ";
"Kutas";"36,55";"1495,5";" ";"150";"96";"72";" ";
"Lábod";"66,51";"2025,0";" ";"289";"191";"106";" ";
"Nagyatád";"70,60";"10968,5";" ";"658";"354";"192";" ";
"Nagykorpád";"33,42";"594,5";" ";"106";"65";"42";" ";
"Ötvöskónyi";"27,71";"871,0";" ";"122";"85";"53";" ";
"Rinyabesenyõ";"28,63";"165,0";" ";"44";"19";"5";" ";
"Rinyaszentkirály";"30,56";"391,0";" ";"79";"53";"40";" ";
"Segesd";"73,09";"2534,0";" ";"244";"168";"118";" ";
"Somogyszob";"40,08";"1597,5";" ";"162";"90";"65";" ";
"Szabás";"18,11";"661,0";" ";"106";"77";"49";" ";
"Tarany";"54,68";"1182,5";" ";"155";"92";"71";" ";
"Siófoki járás";"657,05";"50628,5";" ";"3086";"1220";"702";" ";
"Ádánd";"29,52";"2268,5";" ";"188";"90";"63";" ";
"Balatonendréd";"40,02";"1363,0";" ";"93";"34";"20";" ";
"Balatonföldvár";"15,32";"2057,0";" ";"100";"28";"10";" ";
"Balatonõszöd";"15,08";"515,5";" ";"24";"5";"2";" ";
"Balatonszabadi";"41,34";"3000,0";" ";"167";"72";"40";" ";
"Balatonszárszó";"30,13";"1897,0";" ";"157";"40";"18";" ";
"Balatonszemes";"36,02";"1782,5";" ";"87";"19";"10";" ";
"Balatonvilágos";"29,21";"1179,5";" ";"66";"19";"9";" ";
"Bálványos";"23,69";"530,0";" ";"53";"18";"9";" ";
"Kereki";"14,43";"565,5";" ";"43";"7";"4";" ";
"Kõröshegy";"21,39";"1603,0";" ";"96";"30";"18";" ";
"Kötcse";"19,54";"502,0";" ";"59";"25";"21";" ";
"Nagyberény";"23,14";"1366,5";" ";"129";"60";"38";" ";
"Nagycsepely";"19,80";"369,0";" ";"46";"20";"12";" ";
"Nyim";"9,76";"293,5";" ";"26";"9";"5";" ";
"Pusztaszemes";"10,39";"368,5";" ";"26";"10";"5";" ";
"Ságvár";"38,44";"1842,0";" ";"115";"32";"16";" ";
"Siófok";"124,66";"24313,0";" ";"1321";"577";"329";" ";
"Siójut";"10,73";"607,0";" ";"37";"21";"14";" ";
"Som";"23,35";"683,0";" ";"47";"20";"6";" ";
"Szántód";"7,91";"376,0";" ";"31";"12";"8";" ";
"Szólád";"19,98";"561,5";" ";"35";"12";"8";" ";
"Teleki";"8,05";"211,0";" ";"34";"21";"18";" ";
"Zamárdi";"45,15";"2374,0";" ";"106";"39";"19";" ";
"Tabi járás";"427,24";"12952,5";" ";"1274";"664";"394";" ";
"Andocs";"43,27";"1102,0";" ";"126";"85";"53";" ";
"Bábonymegyer";"21,93";"814,0";" ";"80";"44";"30";" ";
"Bedegkér";"26,00";"469,5";" ";"93";"50";"27";" ";
"Bonnya";"14,62";"256,0";" ";"46";"24";"15";" ";
"Fiad";"14,91";"157,0";" ";"26";"9";"5";" ";
"Kánya";"14,52";"414,5";" ";"43";"14";"9";" ";
"Kapoly";"22,37";"679,5";" ";"53";"27";"15";" ";
"Kára";"5,37";"53,5";" ";"3";"2";"1";" ";
"Kisbárapáti";"28,71";"434,0";" ";"54";"24";"16";" ";
"Lulla";"10,39";"219,5";" ";"21";"10";"6";" ";
"Miklósi";"10,47";"231,5";" ";"21";"9";"5";" ";
"Nágocs";"22,26";"665,0";" ";"53";"27";"13";" ";
"Sérsekszõlõs";"6,65";"150,5";" ";"9";"2";" ";" ";
"Somogyacsa";"24,46";"157,5";" ";"31";"22";"16";" ";
"Somogydöröcske";"10,83";"135,5";" ";"22";"16";"12";" ";
"Somogyegres";"10,81";"195,5";" ";"23";"14";"8";" ";
"Somogymeggyes";"15,65";"512,5";" ";"58";"32";"17";" ";
"Szorosad";"6,48";"93,0";" ";"9";"2";"1";" ";
"Tab";"25,86";"4355,5";" ";"271";"125";"69";" ";
"Tengõd";"30,21";"498,5";" ";"67";"34";"20";" ";
"Torvaj";"11,42";"257,0";" ";"51";"31";"23";" ";
"Törökkoppány";"25,80";"484,0";" ";"35";"23";"18";" ";
"Zala";"9,24";"251,5";" ";"17";"6";"2";" ";
"Zics";"15,01";"365,5";" ";"62";"32";"13";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,16";"232416,5";" ";"15072";"7614";"4051";" ";
"Bonyhádi járás";"476,78";"31659,0";" ";"1630";"783";"407";" ";
"Aparhant";"17,96";"1043,0";" ";"59";"20";"11";" ";
"Bátaapáti";"20,44";"398,5";" ";"27";"13";"7";" ";
"Bonyhád";"72,13";"13896,0";" ";"601";"326";"170";" ";
"Bonyhádvarasd";"10,45";"409,5";" ";"19";"3";" ";" ";
"Cikó";"19,86";"851,5";" ";"67";"44";"23";" ";
"Felsõnána";"18,90";"605,0";" ";"37";"12";"4";" ";
"Grábóc";"13,73";"170,5";" ";"20";"20";"18";" ";
"Györe";"11,32";"666,5";" ";"32";"13";"4";" ";
"Izmény";"13,73";"521,0";" ";"27";"9";"6";" ";
"Kakasd";"20,79";"1612,0";" ";"84";"39";"15";" ";
"Kéty";"16,53";"686,5";" ";"22";"12";"4";" ";
"Kisdorog";"20,00";"732,5";" ";"44";"23";"14";" ";
"Kismányok";"5,43";"351,0";" ";"15";"8";"4";" ";
"Kisvejke";"11,33";"412,5";" ";"51";"19";"5";" ";
"Lengyel";"20,03";"530,0";" ";"30";"8";"4";" ";
"Mórágy";"17,62";"725,0";" ";"68";"38";"26";" ";
"Mõcsény";"12,15";"346,0";" ";"36";"9";"4";" ";
"Mucsfa";"12,75";"405,0";" ";"36";"4";"2";" ";
"Murga";"6,59";"58,5";" ";"13";"5";"4";" ";
"Nagymányok";"10,68";"2286,5";" ";"97";"48";"24";" ";
"Nagyvejke";"7,77";"150,5";" ";"13";"6";"2";" ";
"Tevel";"25,27";"1525,0";" ";"70";"24";"8";" ";
"Váralja";"21,12";"882,0";" ";"50";"28";"14";" ";
"Závod";"12,91";"296,5";" ";"9";"4";"1";" ";
"Zomba";"57,29";"2098,0";" ";"103";"48";"33";" ";
"Dombóvári járás";"509,02";"33055,5";" ";"2706";"1474";"767";" ";
"Attala";"20,64";"854,5";" ";"71";"29";"16";" ";
"Csibrák";"14,62";"331,5";" ";"57";"29";"17";" ";
"Csikóstõttõs";"17,70";"885,5";" ";"62";"23";"14";" ";
"Dalmand";"48,77";"1302,0";" ";"101";"45";"30";" ";
"Dombóvár";"78,48";"19799,5";" ";"1327";"780";"381";" ";
"Döbrököz";"43,13";"1952,5";" ";"192";"122";"72";" ";
"Gyulaj";"70,82";"981,0";" ";"157";"89";"43";" ";
"Jágónak";"15,40";"238,5";" ";"35";"18";"10";" ";
"Kapospula";"19,80";"908,0";" ";"67";"37";"24";" ";
"Kaposszekcsõ";"15,62";"1557,5";" ";"91";"41";"20";" ";
"Kocsola";"33,34";"1240,0";" ";"190";"63";"32";" ";
"Kurd";"31,19";"1227,5";" ";"118";"54";"25";" ";
"Lápafõ";"9,31";"154,5";" ";"26";"18";"10";" ";
"Nak";"27,78";"570,0";" ";"60";"34";"20";" ";
"Szakcs";"55,79";"904,5";" ";"123";"76";"45";" ";
"Várong";"6,63";"148,5";" ";"29";"16";"8";" ";
"Paksi járás";"836,00";"49837,0";" ";"2462";"1192";"611";" ";
"Bikács";"34,67";"435,5";" ";"61";"24";"17";" ";
"Bölcske";"58,78";"2848,5";" ";"129";"72";"43";" ";
"Dunaföldvár";"111,42";"8845,5";" ";"343";"189";"96";" ";
"Dunaszentgyörgy";"37,63";"2540,0";" ";"142";"87";"61";" ";
"Gerjen";"36,28";"1209,5";" ";"97";"64";"36";" ";
"Györköny";"31,60";"937,0";" ";"49";"20";"13";" ";
"Kajdacs";"37,73";"1257,0";" ";"89";"29";"15";" ";
"Madocsa";"43,33";"1887,5";" ";"83";"46";"23";" ";
"Nagydorog";"41,44";"2667,0";" ";"187";"76";"32";" ";
"Németkér";"64,97";"1700,5";" ";"118";"53";"24";" ";
"Paks";"154,08";"19680,5";" ";"700";"331";"139";" ";
"Pálfa";"34,74";"1571,5";" ";"183";"86";"48";" ";
"Pusztahencse";"31,71";"993,5";" ";"69";"37";"28";" ";
"Sárszentlõrinc";"46,69";"938,0";" ";"84";"20";"10";" ";
"Tengelic";"70,93";"2325,5";" ";"128";"58";"26";" ";
"Szekszárdi járás";"656,19";"60165,5";" ";"3419";"1694";"893";" ";
"Alsónána";"13,14";"692,5";" ";"80";"34";"20";" ";
"Alsónyék";"32,04";"766,5";" ";"60";"29";"14";" ";
"Báta";"66,16";"1719,0";" ";"195";"91";"51";" ";
"Bátaszék";"63,55";"6524,5";" ";"351";"222";"115";" ";
"Decs";"94,68";"4109,5";" ";"307";"132";"64";" ";
"Harc";"15,86";"895,0";" ";"57";"25";"8";" ";
"Kistormás";"11,35";"322,0";" ";"30";"13";"4";" ";
"Kölesd";"38,13";"1539,0";" ";"131";"42";"21";" ";
"Medina";"22,24";"823,0";" ";"81";"29";"14";" ";
"Õcsény";"72,61";"2405,0";" ";"146";"56";"16";" ";
"Pörböly";"11,11";"544,5";" ";"48";"17";"7";" ";
"Sárpilis";"21,70";"690,5";" ";"75";"35";"20";" ";
"Sióagárd";"24,40";"1271,5";" ";"48";"22";"11";" ";
"Szálka";"17,08";"597,0";" ";"25";"8";"4";" ";
"Szedres";"46,31";"2318,0";" ";"173";"116";"76";" ";
"Szekszárd";"96,28";"33762,5";" ";"1541";"789";"429";" ";
"Várdomb";"9,55";"1185,5";" ";"71";"34";"19";" ";
"Tamási járás";"1019,93";"38925,5";" ";"3683";"1923";"1085";" ";
"Belecska";"14,39";"430,0";" ";"20";"4";"1";" ";
"Diósberény";"17,75";"343,0";" ";"26";"8";"5";" ";
"Dúzs";"11,27";"264,0";" ";"26";"12";"8";" ";
"Értény";"29,95";"741,5";" ";"128";"71";"35";" ";
"Felsõnyék";"32,02";"1032,0";" ";"110";"46";"28";" ";
"Fürged";"26,76";"693,5";" ";"109";"64";"28";" ";
"Gyönk";"38,12";"2021,0";" ";"168";"94";"55";" ";
"Hõgyész";"37,15";"2904,5";" ";"220";"126";"85";" ";
"Iregszemcse";"58,33";"2626,0";" ";"235";"153";"100";" ";
"Kalaznó";"18,35";"165,0";" ";"26";"13";"7";" ";
"Keszõhidegkút";"10,33";"206,0";" ";"31";"14";"6";" ";
"Kisszékely";"28,30";"315,5";" ";"24";"7";"3";" ";
"Koppányszántó";"22,55";"313,5";" ";"42";"20";"15";" ";
"Magyarkeszi";"38,16";"1228,5";" ";"188";"104";"57";" ";
"Miszla";"34,71";"277,0";" ";"28";"16";"9";" ";
"Mucsi";"24,76";"461,5";" ";"90";"39";"25";" ";
"Nagykónyi";"47,88";"1117,5";" ";"126";"57";"26";" ";
"Nagyszékely";"36,70";"435,5";" ";"52";"29";"23";" ";
"Nagyszokoly";"27,99";"870,5";" ";"123";"57";"39";" ";
"Ozora";"59,55";"1592,5";" ";"165";"67";"12";" ";
"Pári";"13,06";"660,5";" ";"94";"53";"35";" ";
"Pincehely";"50,08";"2303,0";" ";"196";"108";"58";" ";
"Regöly";"62,67";"1122,0";" ";"92";"39";"26";" ";
"Simontornya";"33,83";"4120,0";" ";"410";"241";"150";" ";
"Szakadát";"10,70";"250,0";" ";"18";"9";"3";" ";
"Szakály";"41,01";"1520,5";" ";"138";"62";"19";" ";
"Szárazd";"7,78";"244,0";" ";"36";"19";"8";" ";
"Tamási";"111,96";"8493,0";" ";"518";"265";"152";" ";
"Tolnanémedi";"21,95";"1103,5";" ";"101";"60";"33";" ";
"Udvari";"19,41";"409,5";" ";"68";"36";"17";" ";
"Újireg";"10,90";"294,0";" ";"31";"9";"6";" ";
"Varsád";"21,56";"367,0";" ";"44";"21";"11";" ";
"Tolnai járás";"205,24";"18774,0";" ";"1172";"548";"288";" ";
"Bogyiszló";"55,93";"2223,0";" ";"201";"116";"75";" ";
"Fácánkert";"10,70";"636,5";" ";"33";"15";"9";" ";
"Fadd";"67,54";"4436,0";" ";"280";"117";"58";" ";
"Tolna";"71,07";"11478,5";" ";"658";"300";"146";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49497,54";"4002473,5";" ";"335343";"185846";"105704";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13432,36";"1201919,5";" ";"110109";"63845";"37597";" ";
"Borsod-Abaúj-Zemplén megye";"7249,67";"688782,0";" ";"69304";"40902";"24862";" ";
"Cigándi járás";"390,17";"15394,0";" ";"2314";"1391";"836";" ";
"Bodroghalom";"26,87";"1311,5";" ";"156";"94";"52";" ";
"Cigánd";"56,76";"2736,5";" ";"407";"260";"199";" ";
"Dámóc";"15,99";"386,0";" ";"67";"30";"15";" ";
"Karcsa";"43,70";"1751,0";" ";"236";"117";"75";" ";
"Karos";"15,32";"509,0";" ";"54";"29";"13";" ";
"Kisrozvágy";"8,34";"132,5";" ";"25";"9";"1";" ";
"Lácacséke";"16,37";"257,0";" ";"50";"35";"14";" ";
"Nagyrozvágy";"26,82";"622,5";" ";"85";"43";"10";" ";
"Pácin";"33,94";"1403,0";" ";"202";"142";"90";" ";
"Révleányvár";"16,50";"482,5";" ";"84";"36";"7";" ";
"Ricse";"24,76";"1677,5";" ";"166";"83";"30";" ";
"Semjén";"7,84";"446,5";" ";"66";"31";"13";" ";
"Tiszacsermely";"20,28";"592,5";" ";"138";"91";"55";" ";
"Tiszakarád";"47,57";"2327,0";" ";"469";"353";"247";" ";
"Zemplénagárd";"29,11";"759,0";" ";"109";"38";"15";" ";
"Edelényi járás";"717,87";"33403,5";" ";"4818";"2509";"1466";" ";
"Abod";"31,17";"232,0";" ";"21";"13";"11";" ";
"Balajt";"9,03";"475,5";" ";"107";"60";"37";" ";
"Becskeháza";"5,00";"38,5";" ";"3";"3";"1";" ";
"Bódvalenke";"6,63";"181,0";" ";"55";"12";"2";" ";
"Bódvarákó";"9,22";"104,5";" ";"10";"6";"3";" ";
"Bódvaszilas";"19,22";"1041,5";" ";"112";"63";"41";" ";
"Boldva";"28,34";"2332,0";" ";"359";"185";"94";" ";
"Borsodszirák";"11,01";"1201,5";" ";"214";"129";"74";" ";
"Damak";"7,52";"247,0";" ";"33";"14";"6";" ";
"Debréte";"9,62";"17,0";" ";"3";"2";"1";" ";
"Edelény";"56,84";"10156,5";" ";"1022";"607";"376";" ";
"Égerszög";"10,77";"44,5";" ";"1";"1";" ";" ";
"Galvács";"15,04";"91,0";" ";"7";"4";"4";" ";
"Hangács";"22,53";"588,5";" ";"62";"41";"28";" ";
"Hegymeg";"5,70";"102,0";" ";"16";"13";"8";" ";
"Hidvégardó";"16,99";"544,5";" ";"88";"29";"18";" ";
"Irota";"12,34";"67,5";" ";"6";"3";"3";" ";
"Komjáti";"11,08";"273,5";" ";"24";"9";"3";" ";
"Ládbesenyõ";"10,40";"271,5";" ";"40";"23";"11";" ";
"Lak";"19,76";"611,0";" ";"135";"89";"36";" ";
"Martonyi";"17,57";"396,0";" ";"92";"27";"12";" ";
"Meszes";"11,40";"156,0";" ";"24";"13";"8";" ";
"Nyomár";"10,46";"338,0";" ";"37";"15";"7";" ";
"Perkupa";"19,39";"829,0";" ";"130";"41";"18";" ";
"Rakaca";"19,00";"735,0";" ";"228";"85";"33";" ";
"Rakacaszend";"15,71";"340,5";" ";"89";"68";"54";" ";
"Szakácsi";"8,62";"137,0";" ";"21";"12";"5";" ";
"Szalonna";"20,08";"1019,0";" ";"188";"39";"16";" ";
"Szendrõ";"53,56";"4151,0";" ";"606";"283";"195";" ";
"Szendrõlád";"17,70";"1985,0";" ";"354";"245";"166";" ";
"Szin";"18,10";"744,0";" ";"162";"80";"54";" ";
"Szinpetri";"9,71";"218,0";" ";"44";"9";"3";" ";
"Szögliget";"34,74";"610,5";" ";"77";"34";"20";" ";
"Szõlõsardó";"10,66";"105,0";" ";"7";"3";"3";" ";
"Szuhogy";"17,00";"1225,5";" ";"147";"79";"42";" ";
"Teresztenye";"8,69";"22,0";" ";" ";" ";" ";" ";
"Tomor";"12,89";"218,5";" ";"32";"15";"9";" ";
"Tornabarakony";"8,20";"16,0";" ";"1";"1";"1";" ";
"Tornakápolna";"4,02";"26,0";" ";"1";" ";" ";" ";
"Tornanádaska";"7,83";"627,0";" ";"151";"98";"34";" ";
"Tornaszentandrás";"15,65";"202,5";" ";"24";"5";"3";" ";
"Tornaszentjakab";"28,22";"204,5";" ";"34";"18";"10";" ";
"Varbóc";"10,10";"48,5";" ";"3";"2";" ";" ";
"Viszló";"11,10";"69,0";" ";"5";"4";"3";" ";
"Ziliz";"9,26";"359,0";" ";"43";"27";"13";" ";
"Encsi járás";"379,09";"21638,0";" ";"3219";"1632";"951";" ";
"Alsógagy";"6,28";"97,5";" ";"9";"7";"6";" ";
"Baktakék";"18,85";"713,0";" ";"112";"44";"33";" ";
"Beret";"6,82";"280,0";" ";"77";"20";"12";" ";
"Büttös";"18,22";"176,5";" ";"24";"22";"13";" ";
"Csenyéte";"10,00";"441,5";" ";"117";"63";"13";" ";
"Csobád";"11,86";"689,0";" ";"59";"35";"22";" ";
"Detek";"9,72";"282,0";" ";"56";"30";"24";" ";
"Encs";"25,80";"6262,5";" ";"639";"345";"207";" ";
"Fáj";"19,32";"358,5";" ";"111";"77";"61";" ";
"Fancsal";"9,81";"300,5";" ";"35";"25";"14";" ";
"Felsõgagy";"14,47";"168,5";" ";"37";"12";"10";" ";
"Forró";"19,03";"2469,0";" ";"421";"238";"134";" ";
"Fulókércs";"18,63";"397,5";" ";"87";"42";"21";" ";
"Gagyapáti";"3,26";"16,0";" ";"5";"1";"1";" ";
"Garadna";"9,78";"444,0";" ";"38";"25";"18";" ";
"Hernádpetri";"17,11";"254,5";" ";"46";"17";"5";" ";
"Hernádszentandrás";"7,04";"471,5";" ";"71";"35";"24";" ";
"Hernádvécse";"16,94";"987,0";" ";"229";"89";"49";" ";
"Ináncs";"10,98";"1269,5";" ";"120";"67";"29";" ";
"Kány";"9,25";"61,0";" ";"5";"3";"1";" ";
"Keresztéte";"4,01";"53,0";" ";"8";"1";" ";" ";
"Krasznokvajda";"11,44";"456,5";" ";"113";"51";"37";" ";
"Litka";"6,70";"51,5";" ";"2";"1";"1";" ";
"Méra";"15,11";"1759,5";" ";"277";"125";"67";" ";
"Novajidrány";"14,35";"1406,0";" ";"181";"114";"62";" ";
"Perecse";"12,57";"35,5";" ";"1";" ";" ";" ";
"Pusztaradvány";"7,18";"255,5";" ";"61";"25";"19";" ";
"Szalaszend";"18,26";"1102,5";" ";"191";"81";"53";" ";
"Szemere";"26,30";"378,5";" ";"87";"37";"15";" ";
"Gönci járás";"502,88";"16705,5";" ";"2753";"1756";"1039";" ";
"Abaújalpár";"8,48";"74,5";" ";"19";"13";"6";" ";
"Abaújkér";"17,27";"687,0";" ";"80";"43";"21";" ";
"Abaújszántó";"47,36";"3110,0";" ";"358";"209";"118";" ";
"Abaújvár";"7,36";"209,0";" ";"47";"21";"12";" ";
"Arka";"9,53";"80,5";" ";"2";" ";" ";" ";
"Baskó";"29,63";"181,0";" ";"16";"11";"6";" ";
"Boldogkõújfalu";"11,02";"543,0";" ";"106";"83";"43";" ";
"Boldogkõváralja";"22,03";"1152,5";" ";"107";"47";"19";" ";
"Felsõdobsza";"15,27";"899,0";" ";"148";"68";"41";" ";
"Fony";"40,58";"364,5";" ";"42";"31";"24";" ";
"Gibárt";"5,33";"376,5";" ";"28";"16";"5";" ";
"Gönc";"37,30";"1978,0";" ";"409";"321";"227";" ";
"Göncruszka";"16,73";"629,5";" ";"134";"105";"79";" ";
"Hejce";"9,53";"271,5";" ";"32";"14";"4";" ";
"Hernádbûd";"5,91";"142,0";" ";"22";"13";"6";" ";
"Hernádcéce";"9,95";"196,5";" ";"38";"21";"11";" ";
"Hernádszurdok";"4,48";"190,5";" ";"41";"14";"5";" ";
"Hidasnémeti";"16,11";"1092,5";" ";"181";"116";"74";" ";
"Kéked";"13,05";"183,5";" ";"24";"13";"8";" ";
"Korlát";"7,94";"288,5";" ";"67";"41";"21";" ";
"Mogyoróska";"19,17";"70,5";" ";"2";"1";"1";" ";
"Pányok";"8,50";"47,0";" ";"10";"5";"3";" ";
"Pere";"9,57";"345,5";" ";"72";"18";"11";" ";
"Regéc";"27,21";"96,5";" ";"4";" ";" ";" ";
"Sima";"4,88";"27,5";" ";"1";" ";" ";" ";
"Telkibánya";"46,86";"605,0";" ";"94";"59";"45";" ";
"Tornyosnémeti";"14,08";"479,5";" ";"81";"55";"29";" ";
"Vilmány";"12,58";"1385,0";" ";"427";"328";"170";" ";
"Vizsoly";"18,40";"831,5";" ";"127";"75";"44";" ";
"Zsujta";"6,77";"167,5";" ";"34";"15";"6";" ";
"Kazincbarcikai járás";"341,72";"67082,5";" ";"7059";"4088";"2251";" ";
"Alacska";"8,56";"772,5";" ";"97";"54";"41";" ";
