"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2014. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kálló";"169";"120";"85";" ";
"Kisbágyon";"17";"6";"4";" ";
"Kozárd";"6";"4";"4";" ";
"Kutasó";"3";"1";"1";" ";
"Mátraszõlõs";"175";"39";"11";" ";
"Palotás";"57";"33";"21";" ";
"Pásztó";"350";"158";"59";" ";
"Szarvasgede";"25";"13";"6";" ";
"Szirák";"107";"47";"7";" ";
"Szurdokpüspöki";"96";"49";"28";" ";
"Tar";"156";"100";"61";" ";
"Vanyarc";"87";"44";"8";" ";
"Rétsági járás";"1255";"570";"269";" ";
"Alsópetény";"23";"9";"4";" ";
"Bánk";"31";"15";"6";" ";
"Berkenye";"18";"8";"4";" ";
"Borsosberény";"75";"23";"12";" ";
"Diósjenõ";"150";"65";"25";" ";
"Felsõpetény";"37";"20";"10";" ";
"Horpács";"10";"7";"5";" ";
"Keszeg";"20";"10";"2";" ";
"Kétbodony";"27";"8";"5";" ";
"Kisecset";"10";"6";"4";" ";
"Legénd";"41";"15";"8";" ";
"Nagyoroszi";"160";"75";"39";" ";
"Nézsa";"60";"31";"18";" ";
"Nógrád";"39";"22";"15";" ";
"Nógrádsáp";"34";"12";"7";" ";
"Nõtincs";"46";"17";"10";" ";
"Õsagárd";"10";"3";"3";" ";
"Pusztaberki";"11";"1";" ";" ";
"Rétság";"149";"68";"30";" ";
"Romhány";"105";"66";"26";" ";
"Szátok";"67";"19";"7";" ";
"Szendehely";"44";"21";"11";" ";
"Szente";"16";"9";"4";" ";
"Tereske";"43";"27";"11";" ";
"Tolmács";"29";"13";"3";" ";
"Salgótarjáni járás";"5943";"3456";"1872";" ";
"Bárna";"174";"37";"17";" ";
"Cered";"105";"66";"41";" ";
"Egyházasgerge";"95";"46";"22";" ";
"Etes";"181";"112";"71";" ";
"Ipolytarnóc";"73";"16";"5";" ";
"Karancsalja";"149";"91";"47";" ";
"Karancsberény";"44";"23";"12";" ";
"Karancskeszi";"212";"111";"53";" ";
"Karancslapujtõ";"261";"142";"57";" ";
"Karancsság";"219";"142";"75";" ";
"Kazár";"200";"118";"50";" ";
"Kisbárkány";"11";"6";"1";" ";
"Kishartyán";"57";"40";"26";" ";
"Litke";"123";"70";"37";" ";
"Lucfalva";"94";"45";"19";" ";
"Márkháza";"23";"9";"3";" ";
"Mátraszele";"98";"63";"47";" ";
"Mihálygerge";"46";"23";"14";" ";
"Nagybárkány";"105";"50";"23";" ";
"Nagykeresztúr";"26";"7";"6";" ";
"Rákóczibánya";"46";"18";"7";" ";
"Ságújfalu";"85";"41";"12";" ";
"Salgótarján";"3008";"1917";"1113";" ";
"Sámsonháza";"30";"16";"7";" ";
"Somoskõújfalu";"120";"73";"40";" ";
"Sóshartyán";"214";"90";"27";" ";
"Szilaspogony";"38";"26";"13";" ";
"Vizslás";"63";"32";"19";" ";
"Zabar";"43";"26";"8";" ";
"Szécsényi járás";"1710";"991";"462";" ";
"Endrefalva";"243";"179";"111";" ";
"Hollókõ";"16";"8";"5";" ";
"Ludányhalászi";"75";"19";"7";" ";
"Magyargéc";"82";"44";"13";" ";
"Nagylóc";"170";"117";"26";" ";
"Nógrádmegyer";"276";"180";"86";" ";
"Nógrádsipek";"53";"32";"13";" ";
"Nógrádszakál";"87";"36";"23";" ";
"Piliny";"50";"21";"9";" ";
"Rimóc";"131";"66";"21";" ";
"Szalmatercs";"50";"32";"17";" ";
"Szécsény";"310";"162";"95";" ";
"Szécsényfelfalu";"32";"14";"3";" ";
"Varsány";"135";"81";"33";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"93990";"43405";"24919";" ";
"Hajdú-Bihar megye";"32226";"15659";"9024";" ";
"Balmazújvárosi járás";"1602";"537";"268";" ";
"Balmazújváros";"916";"279";"141";" ";
"Egyek";"255";"92";"37";" ";
"Hortobágy";"94";"39";"22";" ";
"Tiszacsege";"260";"118";"66";" ";
"Újszentmargita";"77";"9";"2";" ";
"Berettyóújfalui járás";"2689";"1181";"741";" ";
"Ártánd";"25";"10";"9";" ";
"Bakonszeg";"50";"24";"16";" ";
"Bedõ";"6";"4";"2";" ";
"Berekböszörmény";"222";"74";"54";" ";
"Berettyóújfalu";"875";"378";"239";" ";
"Biharkeresztes";"143";"87";"55";" ";
"Bojt";"33";"14";"8";" ";
"Csökmõ";"139";"68";"36";" ";
"Darvas";"34";"11";"5";" ";
"Furta";"60";"16";"10";" ";
"Gáborján";"74";"34";"22";" ";
"Hencida";"101";"26";"11";" ";
"Komádi";"326";"171";"115";" ";
"Körösszakál";"44";"19";"12";" ";
"Körösszegapáti";"43";"23";"10";" ";
"Magyarhomorog";"47";"20";"11";" ";
"Mezõpeterd";"46";"13";"9";" ";
"Mezõsas";"46";"15";"4";" ";
"Nagykereki";"59";"27";"19";" ";
"Szentpéterszeg";"46";"15";"6";" ";
"Told";"21";"13";"7";" ";
"Újiráz";"42";"13";"9";" ";
"Váncsod";"56";"25";"13";" ";
"Vekerd";"5";"3";"2";" ";
"Zsáka";"146";"78";"57";" ";
"Debreceni járás";"10789";"6353";"3935";" ";
"Debrecen";"9597";"5822";"3657";" ";
"Hajdúsámson";"1192";"531";"278";" ";
"Derecskei járás";"3176";"1627";"822";" ";
"Derecske";"741";"477";"285";" ";
"Esztár";"80";"36";"16";" ";
"Hajdúbagos";"70";"24";"14";" ";
"Hosszúpályi";"558";"245";"140";" ";
"Kismarja";"82";"45";"12";" ";
"Kokad";"70";"19";"8";" ";
"Konyár";"271";"140";"61";" ";
"Létavértes";"595";"287";"152";" ";
"Mikepércs";"253";"125";"34";" ";
"Monostorpályi";"64";"29";"11";" ";
"Pocsaj";"172";"73";"13";" ";
"Sáránd";"171";"96";"63";" ";
"Tépe";"49";"31";"13";" ";
"Hajdúböszörményi járás";"1390";"656";"365";" ";
"Hajdúböszörmény";"944";"438";"245";" ";
"Hajdúdorog";"446";"218";"120";" ";
"Hajdúhadházi járás";"2270";"1054";"533";" ";
"Bocskaikert";"214";"128";"73";" ";
"Hajdúhadház";"1607";"730";"352";" ";
"Téglás";"449";"196";"108";" ";
"Hajdúnánási járás";"2377";"771";"359";" ";
"Folyás";"29";"13";"8";" ";
"Görbeháza";"221";"58";"26";" ";
"Hajdúnánás";"1135";"323";"155";" ";
"Polgár";"877";"336";"149";" ";
"Tiszagyulaháza";"56";"15";"5";" ";
"Újtikos";"59";"26";"16";" ";
"Hajdúszoboszlói járás";"2275";"981";"490";" ";
"Ebes";"187";"64";"31";" ";
"Hajdúszoboszló";"1112";"487";"235";" ";
"Hajdúszovát";"425";"252";"127";" ";
"Nádudvar";"452";"155";"88";" ";
"Nagyhegyes";"99";"23";"9";" ";
"Nyíradonyi járás";"2983";"1361";"877";" ";
"Álmosd";"166";"52";"30";" ";
"Bagamér";"332";"200";"151";" ";
"Fülöp";"142";"55";"34";" ";
"Nyírábrány";"407";"151";"89";" ";
"Nyíracsád";"438";"191";"134";" ";
"Nyíradony";"690";"343";"205";" ";
"Nyírmártonfalva";"234";"113";"67";" ";
"Újléta";"140";"59";"33";" ";
"Vámospércs";"434";"197";"134";" ";
"Püspökladányi járás";"2675";"1138";"634";" ";
"Báránd";"198";"91";"55";" ";
"Bihardancsháza";"11";"8";"3";" ";
"Biharnagybajom";"218";"74";"56";" ";
"Bihartorda";"52";"11";"6";" ";
"Földes";"141";"20";"10";" ";
"Kaba";"458";"139";"90";" ";
"Nagyrábé";"125";"50";"25";" ";
"Püspökladány";"993";"571";"286";" ";
"Sáp";"107";"20";"12";" ";
"Sárrétudvari";"195";"112";"64";" ";
"Szerep";"141";"38";"25";" ";
"Tetétlen";"36";"4";"2";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"19702";"8651";"5022";" ";
"Jászapáti járás";"1704";"842";"371";" ";
"Alattyán";"113";"45";"20";" ";
"Jánoshida";"86";"39";"15";" ";
"Jászalsószentgyörgy";"113";"52";"23";" ";
"Jászapáti";"486";"291";"175";" ";
"Jászdózsa";"72";"28";"10";" ";
"Jászivány";"28";"20";"11";" ";
"Jászkisér";"318";"129";"40";" ";
"Jászladány";"390";"190";"49";" ";
"Jászszentandrás";"98";"48";"28";" ";
"Jászberényi járás";"1489";"620";"343";" ";
"Jászágó";"22";"4";"3";" ";
"Jászárokszállás";"239";"124";"66";" ";
"Jászberény";"743";"307";"194";" ";
"Jászboldogháza";"25";"5";"2";" ";
"Jászfelsõszentgyörgy";"79";"25";"6";" ";
"Jászfényszaru";"126";"50";"28";" ";
"Jászjákóhalma";"124";"51";"22";" ";
"Jásztelek";"88";"33";"14";" ";
"Pusztamonostor";"43";"21";"8";" ";
"Karcagi járás";"3276";"1539";"1001";" ";
"Berekfürdõ";"55";"25";"15";" ";
"Karcag";"1551";"777";"560";" ";
"Kenderes";"398";"127";"58";" ";
"Kisújszállás";"632";"277";"154";" ";
"Kunmadaras";"640";"333";"214";" ";
"Kunhegyesi járás";"1681";"403";"215";" ";
"Abádszalók";"206";"40";"24";" ";
"Kunhegyes";"559";"164";"93";" ";
"Tiszabõ";"243";"12";"4";" ";
"Tiszabura";"316";"42";"28";" ";
"Tiszagyenda";"102";"31";"15";" ";
"Tiszaroff";"231";"108";"51";" ";
"Tomajmonostora";"24";"6";" ";" ";
"Kunszentmártoni járás";"2560";"1339";"818";" ";
"Cibakháza";"326";"175";"92";" ";
"Csépa";"161";"95";"49";" ";
"Cserkeszõlõ";"118";"53";"42";" ";
"Kunszentmárton";"524";"243";"170";" ";
"Nagyrév";"38";"15";"9";" ";
"Öcsöd";"290";"154";"65";" ";
"Szelevény";"66";"21";"12";" ";
"Tiszaföldvár";"806";"468";"319";" ";
"Tiszainoka";"11";"6";"1";" ";
"Tiszakürt";"131";"59";"24";" ";
"Tiszasas";"89";"50";"35";" ";
"Mezõtúri járás";"1269";"481";"302";" ";
"Kétpó";"23";"4";"2";" ";
"Mesterszállás";"65";"26";"16";" ";
"Mezõhék";"7";"2";"2";" ";
"Mezõtúr";"665";"262";"172";" ";
"Túrkeve";"509";"187";"110";" ";
"Szolnoki járás";"4937";"2259";"1332";" ";
"Besenyszög";"114";"45";"29";" ";
"Csataszög";"8";"2";"2";" ";
"Hunyadfalva";"18";"6";"3";" ";
"Kõtelek";"103";"30";"17";" ";
"Martfû";"213";"77";"57";" ";
"Nagykörû";"119";"49";"17";" ";
"Rákóczifalva";"266";"109";"54";" ";
"Rákócziújfalu";"144";"66";"28";" ";
"Szajol";"163";"61";"32";" ";
"Szászberek";"25";"8";"5";" ";
"Szolnok";"2860";"1436";"887";" ";
"Tiszajenõ";"52";"23";"11";" ";
"Tiszasüly";"82";"19";"13";" ";
"Tiszavárkony";"51";"16";"9";" ";
"Tószeg";"203";"108";"68";" ";
"Újszász";"292";"118";"62";" ";
"Vezseny";"29";"12";"4";" ";
"Zagyvarékas";"195";"74";"34";" ";
"Tiszafüredi járás";"1100";"426";"205";" ";
"Nagyiván";"55";"21";"7";" ";
"Tiszaderzs";"66";"26";"15";" ";
"Tiszafüred";"661";"259";"133";" ";
"Tiszaigar";"49";"14";"7";" ";
"Tiszaörs";"69";"38";"16";" ";
"Tiszaszentimre";"100";"36";"14";" ";
"Tiszaszõlõs";"100";"32";"13";" ";
"Törökszentmiklósi járás";"1686";"742";"435";" ";
"Fegyvernek";"195";"56";"33";" ";
"Kengyel";"96";"29";"17";" ";
"Kuncsorba";"22";"5";"4";" ";
"Örményes";"30";"13";"10";" ";
"Tiszapüspöki";"95";"29";"17";" ";
"Tiszatenyõ";"46";"13";"8";" ";
"Törökszentmiklós";"1202";"597";"346";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"42062";"19095";"10873";" ";
"Baktalórántházai járás";"2032";"1127";"741";" ";
"Baktalórántháza";"300";"140";"74";" ";
"Besenyõd";"121";"81";"57";" ";
"Laskod";"96";"49";"38";" ";
"Levelek";"310";"187";"136";" ";
"Magy";"127";"82";"53";" ";
"Nyíribrony";"102";"64";"44";" ";
"Nyírjákó";"56";"25";"14";" ";
"Nyírkércs";"67";"25";"14";" ";
"Ófehértó";"362";"225";"155";" ";
"Petneháza";"186";"97";"60";" ";
"Ramocsaháza";"142";"61";"31";" ";
"Rohod";"163";"91";"65";" ";
"Csengeri járás";"1091";"418";"175";" ";
"Csenger";"281";"126";"53";" ";
"Csengersima";"36";"13";"4";" ";
"Csengerújfalu";"67";"26";"12";" ";
"Komlódtótfalu";"12";"4";"2";" ";
"Pátyod";"41";"15";"6";" ";
"Porcsalma";"287";"94";"46";" ";
"Szamosangyalos";"54";"15";"7";" ";
"Szamosbecs";"21";"10";"3";" ";
"Szamostatárfalva";"28";"19";"7";" ";
"Tyukod";"224";"76";"29";" ";
"Ura";"40";"20";"6";" ";
"Fehérgyarmati járás";"3088";"1318";"611";" ";
"Botpalád";"72";"37";"21";" ";
"Cégénydányád";"25";"10";"3";" ";
"Csaholc";"24";"6";"2";" ";
"Császló";"22";"9";"5";" ";
"Csegöld";"32";"8";"2";" ";
"Darnó";"32";"17";"11";" ";
"Fehérgyarmat";"402";"211";"115";" ";
"Fülesd";"42";"18";"6";" ";
"Gacsály";"88";"44";"24";" ";
"Garbolc";"14";"5";"2";" ";
"Gyügye";"11";"7";"3";" ";
"Hermánszeg";"12";"4";"1";" ";
"Jánkmajtis";"193";"102";"60";" ";
"Kérsemjén";"17";"7";"3";" ";
"Kisar";"86";"51";"29";" ";
"Kishódos";"7";"2";"2";" ";
"Kisnamény";"62";"17";"1";" ";
"Kispalád";"101";"33";"16";" ";
"Kisszekeres";"44";"17";"7";" ";
"Kölcse";"102";"65";"26";" ";
"Kömörõ";"37";"8";"5";" ";
"Magosliget";"7";"2";"1";" ";
"Mánd";"22";"11";"4";" ";
"Méhtelek";"104";"30";"7";" ";
"Milota";"144";"44";"19";" ";
"Nábrád";"42";"20";"5";" ";
"Nagyar";"105";"42";"22";" ";
"Nagyhódos";"2";"1";"1";" ";
"Nagyszekeres";"82";"24";"9";" ";
"Nemesborzova";"14";"2";"1";" ";
"Olcsvaapáti";"26";"12";"5";" ";
"Panyola";"28";"14";"9";" ";
"Penyige";"52";"22";"12";" ";
"Rozsály";"75";"29";"10";" ";
"Sonkád";"40";"22";"4";" ";
"Szamossályi";"25";"13";"8";" ";
"Szamosújlak";"27";"9";"4";" ";
"Szatmárcseke";"187";"59";"26";" ";
"Tiszabecs";"77";"41";"18";" ";
"Tiszacsécse";"9";"3";"1";" ";
"Tiszakóród";"73";"29";"6";" ";
"Tisztaberek";"110";"44";"26";" ";
"Tivadar";"12";"7";"4";" ";
"Tunyogmatolcs";"173";"85";"34";" ";
"Túristvándi";"37";"10";"3";" ";
"Túrricse";"57";"30";"12";" ";
"Uszka";"50";"4";"1";" ";
"Vámosoroszi";"23";"12";"5";" ";
"Zajta";"28";"9";"5";" ";
"Zsarolyán";"32";"10";"5";" ";
"Ibrányi járás";"2165";"1076";"714";" ";
"Balsa";"75";"44";"25";" ";
"Buj";"209";"111";"67";" ";
"Gávavencsellõ";"218";"116";"72";" ";
"Ibrány";"618";"339";"235";" ";
"Nagyhalász";"535";"269";"195";" ";
"Paszab";"190";"79";"58";" ";
"Tiszabercel";"215";"82";"40";" ";
"Tiszatelek";"105";"36";"22";" ";
"Kemecsei járás";"1727";"643";"362";" ";
"Berkesz";"64";"20";"9";" ";
"Beszterec";"102";"43";"15";" ";
"Demecser";"198";"81";"48";" ";
"Gégény";"177";"74";"43";" ";
"Kék";"152";"43";"24";" ";
"Kemecse";"374";"146";"93";" ";
"Nyírbogdány";"186";"77";"39";" ";
"Nyírtét";"86";"60";"44";" ";
"Székely";"119";"21";"11";" ";
"Tiszarád";"91";"22";"11";" ";
"Vasmegyer";"178";"56";"25";" ";
"Kisvárdai járás";"3940";"1907";"1147";" ";
"Ajak";"168";"71";"44";" ";
"Anarcs";"171";"75";"37";" ";
"Dombrád";"392";"165";"99";" ";
"Döge";"138";"69";"43";" ";
"Fényeslitke";"125";"68";"50";" ";
"Gyulaháza";"197";"118";"80";" ";
"Jéke";"35";"16";"9";" ";
"Kékcse";"112";"30";"17";" ";
"Kisvárda";"921";"451";"275";" ";
"Lövõpetri";"19";"10";"8";" ";
"Mezõladány";"85";"37";"17";" ";
"Nyírkarász";"214";"153";"104";" ";
"Nyírlövõ";"39";"19";"13";" ";
"Nyírtass";"128";"60";"41";" ";
"Pap";"84";"31";"15";" ";
"Pátroha";"325";"144";"74";" ";
"Rétközberencs";"89";"45";"24";" ";
"Szabolcsbáka";"105";"62";"34";" ";
"Szabolcsveresmart";"181";"87";"56";" ";
"Tiszakanyár";"98";"36";"23";" ";
"Tornyospálca";"193";"117";"56";" ";
"Újdombrád";"43";"16";"8";" ";
"Újkenéz";"78";"27";"20";" ";
"Mátészalkai járás";"6020";"2684";"1495";" ";
"Fábiánháza";"190";"63";"30";" ";
"Fülpösdaróc";"22";"8";"4";" ";
"Géberjén";"18";"6";"1";" ";
"Gyõrtelek";"224";"102";"57";" ";
"Hodász";"548";"354";"264";" ";
"Jármi";"70";"32";"13";" ";
"Kántorjánosi";"374";"163";"89";" ";
"Kocsord";"278";"138";"100";" ";
"Mátészalka";"774";"415";"159";" ";
"Mérk";"171";"80";"34";" ";
"Nagydobos";"257";"83";"39";" ";
"Nagyecsed";"833";"255";"144";" ";
"Nyírcsaholy";"193";"90";"32";" ";
"Nyírkáta";"235";"55";"33";" ";
"Nyírmeggyes";"197";"93";"46";" ";
"Nyírparasznya";"99";"40";"26";" ";
"Ópályi";"290";"158";"115";" ";
"Ököritófülpös";"224";"99";"55";" ";
"Õr";"146";"66";"44";" ";
"Papos";"107";"46";"22";" ";
"Rápolt";"13";"3";"2";" ";
"Szamoskér";"30";"9";"4";" ";
"Szamosszeg";"204";"78";"26";" ";
"Tiborszállás";"49";"13";"3";" ";
"Vaja";"428";"215";"144";" ";
"Vállaj";"46";"20";"9";" ";
"Nagykállói járás";"2478";"1147";"649";" ";
"Balkány";"544";"288";"190";" ";
"Biri";"124";"63";"21";" ";
"Bököny";"448";"131";"49";" ";
"Érpatak";"97";"43";"27";" ";
"Geszteréd";"134";"45";"20";" ";
"Kállósemjén";"278";"130";"65";" ";
"Nagykálló";"701";"393";"253";" ";
"Szakoly";"152";"54";"24";" ";
"Nyírbátori járás";"3550";"1037";"566";" ";
"Bátorliget";"50";"14";"4";" ";
"Encsencs";"228";"35";"15";" ";
"Kisléta";"166";"53";"22";" ";
"Máriapócs";"189";"107";"68";" ";
"Nyírbátor";"844";"321";"204";" ";
"Nyírbéltek";"444";"78";"47";" ";
"Nyírbogát";"113";"7";"4";" ";
"Nyírcsászári";"104";"43";"29";" ";
"Nyírderzs";"84";"14";"8";" ";
"Nyírgelse";"25";"3";"2";" ";
"Nyírgyulaj";"188";"67";"23";" ";
"Nyírlugos";"91";"11";"2";" ";
"Nyírmihálydi";"176";"18";"7";" ";
"Nyírpilis";"87";"50";"27";" ";
"Nyírvasvári";"185";"94";"51";" ";
"Ömböly";"28";" ";" ";" ";
"Penészlek";"120";"21";"10";" ";
"Piricse";"238";"35";"17";" ";
"Pócspetri";"153";"53";"23";" ";
"Terem";"37";"13";"3";" ";
"Nyíregyházai járás";"8901";"4275";"2379";" ";
"Apagy";"141";"38";"19";" ";
"Kálmánháza";"150";"66";"35";" ";
"Kótaj";"479";"247";"147";" ";
"Nagycserkesz";"207";"118";"53";" ";
"Napkor";"322";"164";"74";" ";
"Nyíregyháza";"5379";"2541";"1405";" ";
"Nyírpazony";"185";"80";"38";" ";
"Nyírtelek";"519";"249";"137";" ";
"Nyírtura";"90";"44";"23";" ";
"Rakamaz";"275";"127";"76";" ";
"Sényõ";"133";"48";"28";" ";
"Szabolcs";"20";"7";"1";" ";
"Timár";"136";"63";"32";" ";
"Tiszanagyfalu";"187";"103";"43";" ";
"Újfehértó";"678";"380";"268";" ";
"Tiszavasvári járás";"2040";"905";"475";" ";
"Szorgalmatos";"65";"18";"5";" ";
"Tiszadada";"163";"54";"24";" ";
"Tiszadob";"180";"66";"28";" ";
"Tiszaeszlár";"387";"243";"168";" ";
"Tiszalök";"356";"147";"76";" ";
"Tiszavasvári";"889";"377";"174";" ";
"Vásárosnaményi járás";"3119";"1512";"886";" ";
"Aranyosapáti";"223";"113";"61";" ";
"Barabás";"61";"35";"17";" ";
"Beregdaróc";"93";"35";"21";" ";
"Beregsurány";"30";"7";"2";" ";
"Csaroda";"20";"10";"4";" ";
"Gelénes";"35";"6";"3";" ";
"Gemzse";"92";"51";"38";" ";
"Gulács";"34";"19";"8";" ";
"Gyüre";"190";"63";"28";" ";
"Hetefejércse";"12";"4";"4";" ";
"Ilk";"172";"85";"53";" ";
"Jánd";"83";"33";"13";" ";
"Kisvarsány";"64";"25";"9";" ";
"Lónya";"58";"26";"11";" ";
"Márokpapi";"16";"9";"6";" ";
"Mátyus";"25";"4";"2";" ";
"Nagyvarsány";"73";"33";"17";" ";
"Nyírmada";"626";"350";"234";" ";
"Olcsva";"87";"54";"40";" ";
"Pusztadobos";"97";"21";"10";" ";
"Tákos";"15";"8";"3";" ";
"Tarpa";"144";"66";"29";" ";
"Tiszaadony";"29";"11";"4";" ";
"Tiszakerecseny";"64";"32";"23";" ";
"Tiszaszalka";"41";"17";"3";" ";
"Tiszavid";"54";"5";"1";" ";
"Vámosatya";"22";"14";"9";" ";
"Vásárosnamény";"659";"376";"233";" ";
"Záhonyi járás";"1911";"1046";"673";" ";
"Benk";"35";"12";"5";" ";
"Eperjeske";"88";"60";"36";" ";
"Gyõröcske";"4";"4";"3";" ";
"Komoró";"109";"61";"33";" ";
"Mándok";"582";"283";"178";" ";
"Tiszabezdéd";"233";"101";"57";" ";
"Tiszamogyorós";"40";"23";"14";" ";
"Tiszaszentmárton";"79";"22";"9";" ";
"Tuzsér";"501";"332";"239";" ";
"Záhony";"180";"110";"72";" ";
"Zsurk";"60";"38";"27";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Szabolcs-Sz-B megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád)";"52149";"22906";"12536";" ";
"Bács-Kiskun megye";"23356";"11083";"6172";" ";
"Bácsalmási járás";"1017";"366";"164";" ";
"Bácsalmás";"264";"96";"42";" ";
"Bácsbokod";"113";"20";"9";" ";
"Bácsborsód";"23";"4";"1";" ";
"Bácsszõlõs";"31";"14";"8";" ";
"Csikéria";"65";"37";"20";" ";
"Katymár";"129";"39";"12";" ";
"Kunbaja";"88";"34";"11";" ";
"Madaras";"245";"103";"53";" ";
"Mátételke";"18";"3";"2";" ";
"Tataháza";"41";"16";"6";" ";
"Bajai járás";"2914";"1302";"707";" ";
"Bácsszentgyörgy";"9";"2";" ";" ";
"Baja";"1320";"689";"393";" ";
"Bátmonostor";"85";"38";"20";" ";
"Csátalja";"92";"32";"14";" ";
"Csávoly";"91";"44";"22";" ";
"Dávod";"139";"41";"28";" ";
"Dunafalva";"56";"28";"16";" ";
"Érsekcsanád";"127";"63";"27";" ";
"Érsekhalma";"28";"6";" ";" ";
"Felsõszentiván";"49";"18";"7";" ";
"Gara";"107";"36";"18";" ";
"Hercegszántó";"86";"23";"6";" ";
"Nagybaracska";"108";"30";"17";" ";
"Nemesnádudvar";"67";"30";"19";" ";
"Sükösd";"250";"106";"60";" ";
"Szeremle";"104";"39";"15";" ";
"Vaskút";"196";"77";"45";" ";
"Jánoshalmai járás";"1296";"574";"271";" ";
"Borota";"119";"50";"20";" ";
"Jánoshalma";"610";"260";"127";" ";
"Kéleshalom";"29";"16";"8";" ";
"Mélykút";"436";"214";"109";" ";
"Rém";"102";"34";"7";" ";
"Kalocsai járás";"2866";"1386";"835";" ";
"Bátya";"177";"105";"61";" ";
"Drágszél";"18";"9";"6";" ";
"Dunapataj";"177";"89";"56";" ";
"Dunaszentbenedek";"70";"27";"15";" ";
"Dunatetétlen";"44";"18";"10";" ";
"Dusnok";"137";"65";"43";" ";
"Fajsz";"110";"45";"23";" ";
"Foktõ";"112";"27";"17";" ";
"Géderlak";"93";"39";"27";" ";
"Hajós";"147";"78";"54";" ";
"Harta";"144";"74";"46";" ";
"Homokmégy";"64";"27";"12";" ";
"Kalocsa";"894";"485";"293";" ";
"Miske";"125";"69";"35";" ";
"Ordas";"31";"12";"7";" ";
"Öregcsertõ";"73";"37";"21";" ";
"Solt";"300";"114";"73";" ";
"Szakmár";"59";"27";"17";" ";
"Újsolt";"17";"6";"1";" ";
"Újtelek";"19";"10";"6";" ";
"Uszód";"55";"23";"12";" ";
"Kecskeméti járás";"5737";"2868";"1575";" ";
"Ágasegyháza";"99";"48";"25";" ";
"Ballószög";"100";"52";"29";" ";
"Felsõlajos";"39";"17";"11";" ";
"Fülöpháza";"53";"28";"19";" ";
"Fülöpjakab";"54";"27";"12";" ";
"Helvécia";"184";"72";"46";" ";
"Jakabszállás";"111";"49";"26";" ";
"Kecskemét";"3774";"1916";"1074";" ";
"Kerekegyháza";"235";"94";"36";" ";
"Kunbaracs";"35";"15";"8";" ";
"Kunszállás";"68";"23";"11";" ";
"Ladánybene";"81";"45";"22";" ";
"Lajosmizse";"581";"336";"183";" ";
"Nyárlõrinc";"66";"20";"9";" ";
"Orgovány";"181";"93";"47";" ";
"Városföld";"76";"33";"17";" ";
"Kiskõrösi járás";"2428";"1375";"855";" ";
"Akasztó";"87";"36";"23";" ";
"Bócsa";"50";"24";"15";" ";
"Császártöltés";"81";"28";"17";" ";
"Csengõd";"90";"46";"30";" ";
"Fülöpszállás";"93";"44";"25";" ";
"Imrehegy";"26";"13";"5";" ";
"Izsák";"357";"177";"116";" ";
"Kaskantyú";"18";"11";"4";" ";
"Kecel";"538";"369";"226";" ";
"Kiskõrös";"521";"294";"170";" ";
"Páhi";"43";"20";"12";" ";
"Soltszentimre";"43";"19";"10";" ";
"Soltvadkert";"352";"222";"156";" ";
"Tabdi";"37";"9";"5";" ";
"Tázlár";"92";"63";"41";" ";
"Kiskunfélegyházi járás";"1377";"515";"269";" ";
"Bugac";"111";"46";"26";" ";
"Bugacpusztaháza";"13";"5";"1";" ";
"Gátér";"48";"17";"5";" ";
"Kiskunfélegyháza";"1016";"373";"211";" ";
"Pálmonostora";"126";"54";"19";" ";
"Petõfiszállás";"63";"20";"7";" ";
"Kiskunhalasi járás";"2246";"1141";"600";" ";
"Balotaszállás";"72";"31";"14";" ";
"Harkakötöny";"27";"12";"5";" ";
"Kelebia";"117";"53";"16";" ";
"Kiskunhalas";"1623";"851";"477";" ";
"Kisszállás";"131";"74";"41";" ";
"Kunfehértó";"75";"31";"10";" ";
"Pirtó";"34";"14";"5";" ";
"Tompa";"138";"58";"21";" ";
"Zsana";"29";"17";"11";" ";
"Kiskunmajsai járás";"1086";"539";"298";" ";
"Csólyospálos";"73";"41";"29";" ";
"Jászszentlászló";"73";"33";"18";" ";
"Kiskunmajsa";"756";"378";"204";" ";
"Kömpöc";"39";"31";"16";" ";
"Móricgát";"15";"4";"4";" ";
"Szank";"130";"52";"27";" ";
